bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,image_2.started,image_2.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,59,0,59,0,,,,,,,,,,,,,,,None,None,None,None,None,1259.4619843999972,None,1259.4619843999972,None,1259.4619843999972,None,1259.4619843999972,None,j,0.6847984999985783,1259.4619843999972,None,1259.4619843999972,None,1260.1911141000019,None,1260.1911141000019,None,1260.1911141000019,None,1260.1911141000019,None,1260.1911141000019,None,1260.1911141000019,None,1260.484444200003,1261.551626499997,1260.484444200003,1261.551626499997,1261.5862414000003,None,1261.5862414000003,None,1261.5862414000003,None,1261.5862414000003,None,1261.5862414000003,None,1261.5862414000003,None,1261.5862414000003,None,1261.5862414000003,None,1261.5862414000003,None,42,33,46,71,71,59,1264.0981506000026,None,6.0,1.6059782000011182,1264.0981506000026,None,1264.0981506000026,None,1264.0981506000026,None,1264.0981506000026,None,None,None,1265.720866399999,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,60,0,60,0,,,,,,,,,,,,,,,None,None,None,None,None,1267.4743625999981,None,1267.4743625999981,None,1267.4743625999981,None,1267.4743625999981,None,j,0.712361999998393,1267.4743625999981,None,1267.4743625999981,None,1268.2242847000016,None,1268.2242847000016,None,1268.2242847000016,None,1268.2242847000016,None,1268.2242847000016,None,1268.2242847000016,None,1268.5242198999986,None,1268.5242198999986,None,1269.9717382000017,None,1269.9717382000017,None,1269.9717382000017,None,1269.9717382000017,None,1269.9717382000017,None,1269.9717382000017,None,1269.9717382000017,None,1269.9717382000017,None,1269.9717382000017,None,41,47,45,71,71,76,1272.5052529000022,None,5.0,0.7894436999995378,1272.5052529000022,None,1272.5052529000022,None,1272.5052529000022,None,1272.5052529000022,None,None,None,1273.3027742999984,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,61,0,61,0,,,,,,,,,,,,,,,None,None,None,None,None,1275.0605082000038,None,1275.0605082000038,None,1275.0605082000038,None,1275.0605082000038,None,j,0.7667397000041092,1275.0605082000038,None,1275.0605082000038,None,1275.866022000002,None,1275.866022000002,None,1275.866022000002,None,1275.866022000002,None,1275.866022000002,None,1275.866022000002,None,1276.1619232000012,1277.8630954000037,1276.1619232000012,1277.8630954000037,1277.8912936999986,None,1277.8912936999986,None,1277.8912936999986,None,1277.8912936999986,None,1277.8912936999986,None,1277.8912936999986,None,1277.8912936999986,None,1277.8912936999986,None,1277.8912936999986,None,48,41,42,73,73,78,1280.4100715000022,None,5.0,0.904283600000781,1280.4100715000022,None,1280.4100715000022,None,1280.4100715000022,None,1280.4100715000022,None,None,None,1281.3412756000034,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,62,0,62,0,,,,,,,,,,,,,,,None,None,None,None,None,1283.2193270999996,None,1283.2193270999996,None,1283.2193270999996,None,1283.2193270999996,None,j,0.8076046999995015,1283.2193270999996,None,1283.2193270999996,None,1284.0745451999974,None,1284.0745451999974,None,1284.0745451999974,None,1284.0745451999974,None,1284.0745451999974,None,1284.0745451999974,None,1284.3674611000024,None,1284.3674611000024,None,1286.315695199999,None,1286.315695199999,None,1286.315695199999,None,1286.315695199999,None,1286.315695199999,None,1286.315695199999,None,1286.315695199999,None,1286.315695199999,None,1286.315695199999,None,48,37,54,77,77,56,1288.8422493000035,None,7.0,0.8820068999993964,1288.8422493000035,None,1288.8422493000035,None,1288.8422493000035,None,1288.8422493000035,None,None,None,1289.7389328999998,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,63,0,63,0,,,,,,,,,,,,,,,None,None,None,None,None,1291.7235817999972,None,1291.7235817999972,None,1291.7235817999972,None,1291.7235817999972,None,j,0.6732063999952516,1291.7235817999972,None,1291.7235817999972,None,1292.4395664999975,None,1292.4395664999975,None,1292.4395664999975,None,1292.4395664999975,None,1292.4395664999975,None,1292.4395664999975,None,1292.7397937999995,None,1292.7397937999995,None,1294.4298184,None,1294.4298184,None,1294.4298184,None,1294.4298184,None,1294.4298184,None,1294.4298184,None,1294.4298184,None,1294.4298184,None,1294.4298184,None,37,43,43,84,84,54,1296.957710200004,None,7.0,0.5357292999979109,1296.957710200004,None,1296.957710200004,None,1296.957710200004,None,1296.957710200004,None,None,None,1297.5096865000014,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,64,0,64,0,,,,,,,,,,,,,,,None,None,None,None,None,1299.1961073999992,None,1299.1961073999992,None,1299.1961073999992,None,1299.1961073999992,None,j,0.7405399999988731,1299.1961073999992,None,1299.1961073999992,None,1299.9835244999995,None,1299.9835244999995,None,1299.9835244999995,None,1299.9835244999995,None,1299.9835244999995,None,1299.9835244999995,None,1300.2824268999975,None,1300.2824268999975,None,1301.9922885999986,None,1301.9922885999986,None,1301.9922885999986,None,1301.9922885999986,None,1301.9922885999986,None,1301.9922885999986,None,1301.9922885999986,None,1301.9922885999986,None,1301.9922885999986,None,37,43,49,86,86,81,1304.5106837999992,None,7.0,1.6516632999991998,1304.5106837999992,None,1304.5106837999992,None,1304.5106837999992,None,1304.5106837999992,None,None,None,1306.170868000001,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,65,0,65,0,,,,,,,,,,,,,,,None,None,None,None,None,1308.1539446000024,None,1308.1539446000024,None,1308.1539446000024,None,1308.1539446000024,None,j,0.6332993999967584,1308.1539446000024,None,1308.1539446000024,None,1308.8433847999986,None,1308.8433847999986,None,1308.8433847999986,None,1308.8433847999986,None,1308.8433847999986,None,1308.8433847999986,None,1309.1346386000005,1310.2851917000007,1309.1346386000005,1310.2851917000007,1310.3102617999975,None,1310.3102617999975,None,1310.3102617999975,None,1310.3102617999975,None,1310.3102617999975,None,1310.3102617999975,None,1310.3102617999975,None,1310.3102617999975,None,1310.3102617999975,None,42,41,49,80,80,58,1312.8336251,None,7.0,0.9554337000008672,1312.8336251,None,1312.8336251,None,1312.8336251,None,1312.8336251,None,None,None,1313.8040120000005,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,66,0,66,0,,,,,,,,,,,,,,,None,None,None,None,None,1315.6746983999983,None,1315.6746983999983,None,1315.6746983999983,None,1315.6746983999983,None,j,0.7128857999996399,1315.6746983999983,None,1315.6746983999983,None,1316.4289100000024,None,1316.4289100000024,None,1316.4289100000024,None,1316.4289100000024,None,1316.4289100000024,None,1316.4289100000024,None,1316.7229399999997,None,1316.7229399999997,None,1318.7224435000026,None,1318.7224435000026,None,1318.7224435000026,None,1318.7224435000026,None,1318.7224435000026,None,1318.7224435000026,None,1318.7224435000026,None,1318.7224435000026,None,1318.7224435000026,None,34,47,54,88,88,54,1321.244075900002,None,7.0,0.7695029000024078,1321.244075900002,None,1321.244075900002,None,1321.244075900002,None,1321.244075900002,None,None,None,1322.0265186999968,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,67,0,67,0,,,,,,,,,,,,,,,None,None,None,None,None,1323.6796152000024,None,1323.6796152000024,None,1323.6796152000024,None,1323.6796152000024,None,j,0.7584922999958508,1323.6796152000024,None,1323.6796152000024,None,1324.4935466000024,None,1324.4935466000024,None,1324.4935466000024,None,1324.4935466000024,None,1324.4935466000024,None,1324.4935466000024,None,1324.778721900002,1326.6464994999988,1324.778721900002,1326.6464994999988,1326.6780966000006,None,1326.6780966000006,None,1326.6780966000006,None,1326.6780966000006,None,1326.6780966000006,None,1326.6780966000006,None,1326.6780966000006,None,1326.6780966000006,None,1326.6780966000006,None,35,42,54,80,80,79,1329.2000393999988,None,7.0,1.1017068000001018,1329.2000393999988,None,1329.2000393999988,None,1329.2000393999988,None,1329.2000393999988,None,None,None,1330.3155323000028,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,68,0,68,0,,,,,,,,,,,,,,,None,None,None,None,None,1332.0833592999988,None,1332.0833592999988,None,1332.0833592999988,None,1332.0833592999988,None,j,0.5748724000004586,1332.0833592999988,None,1332.0833592999988,None,1332.7062413000021,None,1332.7062413000021,None,1332.7062413000021,None,1332.7062413000021,None,1332.7062413000021,None,1332.7062413000021,None,1333.0011056000003,None,1333.0011056000003,None,1334.4715148000032,None,1334.4715148000032,None,1334.4715148000032,None,1334.4715148000032,None,1334.4715148000032,None,1334.4715148000032,None,1334.4715148000032,None,1334.4715148000032,None,1334.4715148000032,None,29,44,45,89,89,73,1336.9841718000025,None,7.0,2.407036299999163,1336.9841718000025,None,1336.9841718000025,None,1336.9841718000025,None,1336.9841718000025,None,None,None,1339.4051895000011,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,69,0,69,0,,,,,,,,,,,,,,,None,None,None,None,None,1341.109320100004,None,1341.109320100004,None,1341.109320100004,None,1341.109320100004,None,j,0.6687586999978521,1341.109320100004,None,1341.109320100004,None,1341.8291898000025,None,1341.8291898000025,None,1341.8291898000025,None,1341.8291898000025,None,1341.8291898000025,None,1341.8291898000025,None,1342.1242321000027,1343.691987099999,1342.1242321000027,1343.691987099999,1343.7224038999993,None,1343.7224038999993,None,1343.7224038999993,None,1343.7224038999993,None,1343.7224038999993,None,1343.7224038999993,None,1343.7224038999993,None,1343.7224038999993,None,1343.7224038999993,None,40,41,47,96,96,84,1346.2357039999988,None,7.0,1.62889140000334,1346.2357039999988,None,1346.2357039999988,None,1346.2357039999988,None,1346.2357039999988,None,None,None,1347.8783353000035,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,70,0,70,0,,,,,,,,,,,,,,,None,None,None,None,None,1349.4090380999987,None,1349.4090380999987,None,1349.4090380999987,None,1349.4090380999987,None,j,1.2289511999988463,1349.4090380999987,None,1349.4090380999987,None,1350.705189100001,None,1350.705189100001,None,1350.705189100001,None,1350.705189100001,None,1350.705189100001,None,1350.705189100001,None,1350.9973500999986,None,1350.9973500999986,None,1352.8468227999983,None,1352.8468227999983,None,1352.8468227999983,None,1352.8468227999983,None,1352.8468227999983,None,1352.8468227999983,None,1352.8468227999983,None,1352.8468227999983,None,1352.8468227999983,None,40,52,44,74,74,52,1355.3630601999976,None,5.0,1.1046692999952938,1355.3630601999976,None,1355.3630601999976,None,1355.3630601999976,None,1355.3630601999976,None,None,None,1356.4837956999982,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,71,0,71,0,,,,,,,,,,,,,,,None,None,None,None,None,1358.4904050999976,None,1358.4904050999976,None,1358.4904050999976,None,1358.4904050999976,None,j,1.3278266999986954,1358.4904050999976,None,1358.4904050999976,None,1359.8567012999993,None,1359.8567012999993,None,1359.8567012999993,None,1359.8567012999993,None,1359.8567012999993,None,1359.8567012999993,None,1360.153130300001,None,1360.153130300001,None,1361.6669574999978,None,1361.6669574999978,None,1361.6669574999978,None,1361.6669574999978,None,1361.6669574999978,None,1361.6669574999978,None,1361.6669574999978,None,1361.6669574999978,None,1361.6669574999978,None,32,41,47,81,81,78,1364.1769385000007,None,5.0,1.1497670999960974,1364.1769385000007,None,1364.1769385000007,None,1364.1769385000007,None,1364.1769385000007,None,None,None,1365.3458597999997,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,72,0,72,0,,,,,,,,,,,,,,,None,None,None,None,None,1367.0938137999983,None,1367.0938137999983,None,1367.0938137999983,None,1367.0938137999983,None,j,0.714808600001561,1367.0938137999983,None,1367.0938137999983,None,1367.8581086999984,None,1367.8581086999984,None,1367.8581086999984,None,1367.8581086999984,None,1367.8581086999984,None,1367.8581086999984,None,1368.1422902999984,1368.9927848000007,1368.1422902999984,1368.9927848000007,1369.0266094000035,None,1369.0266094000035,None,1369.0266094000035,None,1369.0266094000035,None,1369.0266094000035,None,1369.0266094000035,None,1369.0266094000035,None,1369.0266094000035,None,1369.0266094000035,None,38,49,53,85,85,79,1371.5459981000022,None,6.0,1.001668000004429,1371.5459981000022,None,1371.5459981000022,None,1371.5459981000022,None,1371.5459981000022,None,None,None,1372.571703900001,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,73,0,73,0,,,,,,,,,,,,,,,None,None,None,None,None,1374.4681356,None,1374.4681356,None,1374.4681356,None,1374.4681356,None,j,0.770291000000725,1374.4681356,None,1374.4681356,None,1375.2763565999994,None,1375.2763565999994,None,1375.2763565999994,None,1375.2763565999994,None,1375.2763565999994,None,1375.2763565999994,None,1375.5641675000006,1376.4310056000031,1375.5641675000006,1376.4310056000031,1376.464420700002,None,1376.464420700002,None,1376.464420700002,None,1376.464420700002,None,1376.464420700002,None,1376.464420700002,None,1376.464420700002,None,1376.464420700002,None,1376.464420700002,None,34,46,44,82,82,56,1378.9709666999988,None,6.0,0.6486358999973163,1378.9709666999988,None,1378.9709666999988,None,1378.9709666999988,None,1378.9709666999988,None,None,None,1379.6382557000034,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,74,0,74,0,,,,,,,,,,,,,,,None,None,None,None,None,1381.6158347000019,None,1381.6158347000019,None,1381.6158347000019,None,1381.6158347000019,None,j,0.6624587999976939,1381.6158347000019,None,1381.6158347000019,None,1382.3243635000035,None,1382.3243635000035,None,1382.3243635000035,None,1382.3243635000035,None,1382.3243635000035,None,1382.3243635000035,None,1382.6189958000032,1383.7695391000016,1382.6189958000032,1383.7695391000016,1383.7968664,None,1383.7968664,None,1383.7968664,None,1383.7968664,None,1383.7968664,None,1383.7968664,None,1383.7968664,None,1383.7968664,None,1383.7968664,None,37,48,36,83,83,70,1386.3166259999998,None,6.0,0.5549408000006224,1386.3166259999998,None,1386.3166259999998,None,1386.3166259999998,None,1386.3166259999998,None,None,None,1386.8893180000014,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,75,0,75,0,,,,,,,,,,,,,,,1388.5393074000021,None,q,1388.5393074000021,None,1473.6030877000012,None,1473.6030877000012,None,1473.6030877000012,None,1473.6030877000012,None,j,1.3101196999996318,1473.6030877000012,None,1473.6030877000012,None,1474.9539568000037,None,1474.9539568000037,None,1474.9539568000037,None,1474.9539568000037,None,1474.9539568000037,None,1474.9539568000037,None,1475.2496573000026,None,1475.2496573000026,None,1476.4809372000018,None,1476.4809372000018,None,1476.4809372000018,None,1476.4809372000018,None,1476.4809372000018,None,1476.4809372000018,None,1476.4809372000018,None,1476.4809372000018,None,1476.4809372000018,None,45,47,39,88,88,81,1479.0093041,None,5.0,1.4296720999991521,1479.0093041,None,1479.0093041,None,1479.0093041,None,1479.0093041,None,None,None,1480.4596323000005,None,85.03575999999885,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,76,0,76,0,,,,,,,,,,,,,,,None,None,None,None,None,1482.4235791000028,None,1482.4235791000028,None,1482.4235791000028,None,1482.4235791000028,None,j,0.989260700000159,1482.4235791000028,None,1482.4235791000028,None,1483.4616239000025,None,1483.4616239000025,None,1483.4616239000025,None,1483.4616239000025,None,1483.4616239000025,None,1483.4616239000025,None,1483.7556054000015,1485.4900548000005,1483.7556054000015,1485.4900548000005,1485.5223802999972,None,1485.5223802999972,None,1485.5223802999972,None,1485.5223802999972,None,1485.5223802999972,None,1485.5223802999972,None,1485.5223802999972,None,1485.5223802999972,None,1485.5223802999972,None,34,55,42,90,90,48,1488.0459609000027,None,7.0,0.5467338000016753,1488.0459609000027,None,1488.0459609000027,None,1488.0459609000027,None,1488.0459609000027,None,None,None,1488.6122011999978,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,77,0,77,0,,,,,,,,,,,,,,,None,None,None,None,None,1490.6139263000005,None,1490.6139263000005,None,1490.6139263000005,None,1490.6139263000005,None,j,0.7587963999976637,1490.6139263000005,None,1490.6139263000005,None,1491.4068960000004,None,1491.4068960000004,None,1491.4068960000004,None,1491.4068960000004,None,1491.4068960000004,None,1491.4068960000004,None,1491.6945950000008,1492.6285403000002,1491.6945950000008,1492.6285403000002,1492.6575607999985,None,1492.6575607999985,None,1492.6575607999985,None,1492.6575607999985,None,1492.6575607999985,None,1492.6575607999985,None,1492.6575607999985,None,1492.6575607999985,None,1492.6575607999985,None,38,50,29,87,87,83,1495.1745231000023,None,5.0,1.342959299996437,1495.1745231000023,None,1495.1745231000023,None,1495.1745231000023,None,1495.1745231000023,None,None,None,1496.535636200002,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,78,0,78,0,,,,,,,,,,,,,,,None,None,None,None,None,1498.3993537999995,None,1498.3993537999995,None,1498.3993537999995,None,1498.3993537999995,None,j,1.0838659000000916,1498.3993537999995,None,1498.3993537999995,None,1499.5298070999997,None,1499.5298070999997,None,1499.5298070999997,None,1499.5298070999997,None,1499.5298070999997,None,1499.5298070999997,None,1499.8166290000008,1500.7838386000003,1499.8166290000008,1500.7838386000003,1500.8059969000024,None,1500.8059969000024,None,1500.8059969000024,None,1500.8059969000024,None,1500.8059969000024,None,1500.8059969000024,None,1500.8059969000024,None,1500.8059969000024,None,1500.8059969000024,None,43,53,34,84,84,77,1503.3216458000024,None,6.0,1.0487782999989577,1503.3216458000024,None,1503.3216458000024,None,1503.3216458000024,None,1503.3216458000024,None,None,None,1504.3870393000034,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,79,0,79,0,,,,,,,,,,,,,,,None,None,None,None,None,1505.9086257000017,None,1505.9086257000017,None,1505.9086257000017,None,1505.9086257000017,None,j,0.6443624999956228,1505.9086257000017,None,1505.9086257000017,None,1506.594305999999,None,1506.594305999999,None,1506.594305999999,None,1506.594305999999,None,1506.594305999999,None,1506.594305999999,None,1506.8883017999979,None,1506.8883017999979,None,1508.037691999998,None,1508.037691999998,None,1508.037691999998,None,1508.037691999998,None,1508.037691999998,None,1508.037691999998,None,1508.037691999998,None,1508.037691999998,None,1508.037691999998,None,42,45,34,66,66,60,1510.5576994000003,None,3.0,1.0001244000013685,1510.5576994000003,None,1510.5576994000003,None,1510.5576994000003,None,1510.5576994000003,None,None,None,1511.574635500001,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,80,0,80,0,,,,,,,,,,,,,,,None,None,None,None,None,1513.1257240999985,None,1513.1257240999985,None,1513.1257240999985,None,1513.1257240999985,None,j,0.6273048000002746,1513.1257240999985,None,1513.1257240999985,None,1513.8007657999988,None,1513.8007657999988,None,1513.8007657999988,None,1513.8007657999988,None,1513.8007657999988,None,1513.8007657999988,None,1514.0935709999976,None,1514.0935709999976,None,1515.852379099997,None,1515.852379099997,None,1515.852379099997,None,1515.852379099997,None,1515.852379099997,None,1515.852379099997,None,1515.852379099997,None,1515.852379099997,None,1515.852379099997,None,42,53,30,87,87,72,1518.3692287000013,None,6.0,1.060581400000956,1518.3692287000013,None,1518.3692287000013,None,1518.3692287000013,None,1518.3692287000013,None,None,None,1519.4498450000028,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,81,0,81,0,,,,,,,,,,,,,,,None,None,None,None,None,1521.3814686999976,None,1521.3814686999976,None,1521.3814686999976,None,1521.3814686999976,None,j,0.6927529000022332,1521.3814686999976,None,1521.3814686999976,None,1522.1305297,None,1522.1305297,None,1522.1305297,None,1522.1305297,None,1522.1305297,None,1522.1305297,None,1522.4157921000005,1524.3168345000013,1522.4157921000005,1524.3168345000013,1524.3381735000003,None,1524.3381735000003,None,1524.3381735000003,None,1524.3381735000003,None,1524.3381735000003,None,1524.3381735000003,None,1524.3381735000003,None,1524.3381735000003,None,1524.3381735000003,None,47,45,32,75,75,78,1526.8588725000009,None,1.0,0.7303376999989268,1526.8588725000009,None,1526.8588725000009,None,1526.8588725000009,None,1526.8588725000009,None,None,None,1527.6047468000033,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,82,0,82,0,,,,,,,,,,,,,,,None,None,None,None,None,1529.2620721999992,None,1529.2620721999992,None,1529.2620721999992,None,1529.2620721999992,None,j,0.45228200000565266,1529.2620721999992,None,1529.2620721999992,None,1529.768001700002,None,1529.768001700002,None,1529.768001700002,None,1529.768001700002,None,1529.768001700002,None,1529.768001700002,None,1530.0544446999993,1530.9217350000035,1530.0544446999993,1530.9217350000035,1530.9482140000036,None,1530.9482140000036,None,1530.9482140000036,None,1530.9482140000036,None,1530.9482140000036,None,1530.9482140000036,None,1530.9482140000036,None,1530.9482140000036,None,1530.9482140000036,None,42,52,39,78,78,74,1533.4700414000035,None,6.0,1.6710232000041287,1533.4700414000035,None,1533.4700414000035,None,1533.4700414000035,None,1533.4700414000035,None,None,None,1535.161669400004,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,83,0,83,0,,,,,,,,,,,,,,,None,None,None,None,None,1536.780282300002,None,1536.780282300002,None,1536.780282300002,None,1536.780282300002,None,j,0.7936169000022346,1536.780282300002,None,1536.780282300002,None,1537.605377699998,None,1537.605377699998,None,1537.605377699998,None,1537.605377699998,None,1537.605377699998,None,1537.605377699998,None,1537.8943037999998,None,1537.8943037999998,None,1539.3580445999978,None,1539.3580445999978,None,1539.3580445999978,None,1539.3580445999978,None,1539.3580445999978,None,1539.3580445999978,None,1539.3580445999978,None,1539.3580445999978,None,1539.3580445999978,None,46,39,39,75,75,56,1541.8779036999986,None,7.0,0.5357363000002806,1541.8779036999986,None,1541.8779036999986,None,1541.8779036999986,None,1541.8779036999986,None,None,None,1542.437030000001,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,84,0,84,0,,,,,,,,,,,,,,,None,None,None,None,None,1544.3509293000025,None,1544.3509293000025,None,1544.3509293000025,None,1544.3509293000025,None,j,0.5228714999975637,1544.3509293000025,None,1544.3509293000025,None,1544.9112690999973,None,1544.9112690999973,None,1544.9112690999973,None,1544.9112690999973,None,1544.9112690999973,None,1544.9112690999973,None,1545.1982321000032,1546.2488398999994,1545.1982321000032,1546.2488398999994,1546.2750792000006,None,1546.2750792000006,None,1546.2750792000006,None,1546.2750792000006,None,1546.2750792000006,None,1546.2750792000006,None,1546.2750792000006,None,1546.2750792000006,None,1546.2750792000006,None,46,43,35,61,61,79,1548.8110805999968,None,2.0,1.1937316999974428,1548.8110805999968,None,1548.8110805999968,None,1548.8110805999968,None,1548.8110805999968,None,None,None,1550.0259136000022,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,85,0,85,0,,,,,,,,,,,,,,,None,None,None,None,None,1551.6543453999984,None,1551.6543453999984,None,1551.6543453999984,None,1551.6543453999984,None,j,0.4700513999996474,1551.6543453999984,None,1551.6543453999984,None,1552.1785528999972,None,1552.1785528999972,None,1552.1785528999972,None,1552.1785528999972,None,1552.1785528999972,None,1552.1785528999972,None,1552.4530515000006,1553.8205308000033,1552.4530515000006,1553.8205308000033,1553.8656596,None,1553.8656596,None,1553.8656596,None,1553.8656596,None,1553.8656596,None,1553.8656596,None,1553.8656596,None,1553.8656596,None,1553.8656596,None,42,39,38,69,69,79,1556.3873244999995,None,2.0,1.703584499999124,1556.3873244999995,None,1556.3873244999995,None,1556.3873244999995,None,1556.3873244999995,None,None,None,1558.106958999997,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,86,0,86,0,,,,,,,,,,,,,,,None,None,None,None,None,1559.874780500002,None,1559.874780500002,None,1559.874780500002,None,1559.874780500002,None,j,1.0593666000058874,1559.874780500002,None,1559.874780500002,None,1560.985789899998,None,1560.985789899998,None,1560.985789899998,None,1560.985789899998,None,1560.985789899998,None,1560.985789899998,None,1561.287353599997,None,1561.287353599997,None,1563.2894119999983,None,1563.2894119999983,None,1563.2894119999983,None,1563.2894119999983,None,1563.2894119999983,None,1563.2894119999983,None,1563.2894119999983,None,1563.2894119999983,None,1563.2894119999983,None,39,38,47,67,67,49,1565.8067634000035,None,6.0,1.1749692000012146,1565.8067634000035,None,1565.8067634000035,None,1565.8067634000035,None,1565.8067634000035,None,None,None,1567.0033900999988,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,87,0,87,0,,,,,,,,,,,,,,,None,None,None,None,None,1568.6979890000002,None,1568.6979890000002,None,1568.6979890000002,None,1568.6979890000002,None,j,0.6662737999940873,1568.6979890000002,None,1568.6979890000002,None,1569.4024302000034,None,1569.4024302000034,None,1569.4024302000034,None,1569.4024302000034,None,1569.4024302000034,None,1569.4024302000034,None,1569.6985163999998,None,1569.6985163999998,None,1571.124778700003,None,1571.124778700003,None,1571.124778700003,None,1571.124778700003,None,1571.124778700003,None,1571.124778700003,None,1571.124778700003,None,1571.124778700003,None,1571.124778700003,None,43,34,52,55,55,81,1573.649027899999,None,1.0,1.8724468000000343,1573.649027899999,None,1573.649027899999,None,1573.649027899999,None,1573.649027899999,None,None,None,1575.539110800004,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,88,0,88,0,,,,,,,,,,,,,,,None,None,None,None,None,1577.0535165999972,None,1577.0535165999972,None,1577.0535165999972,None,1577.0535165999972,None,j,0.7810463000059826,1577.0535165999972,None,1577.0535165999972,None,1577.8857850999993,None,1577.8857850999993,None,1577.8857850999993,None,1577.8857850999993,None,1577.8857850999993,None,1577.8857850999993,None,1578.1709263000012,1579.3888271000033,1578.1709263000012,1579.3888271000033,1579.4154481000005,None,1579.4154481000005,None,1579.4154481000005,None,1579.4154481000005,None,1579.4154481000005,None,1579.4154481000005,None,1579.4154481000005,None,1579.4154481000005,None,1579.4154481000005,None,41,33,35,62,62,61,1581.9410983999987,None,4.0,2.4512490999986767,1581.9410983999987,None,1581.9410983999987,None,1581.9410983999987,None,1581.9410983999987,None,None,None,1584.408575399997,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
