bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,slider_2.started,image_7.started,confi.started,notconfi.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,67.84835190000013,67.84835190000013,space,9.151531499810517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
,,,,,,,,,,,77.03641770011745,77.03641770011745,s,52.78648599982262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,81,81,81,,,,,,,,,,None,1276.5884342000354,1276.5884342000354,1276.5884342000354,1276.5884342000354,1276.5884342000354,1276.5884342000354,f,0.33866290003061295,1276.9553261001129,1276.9553261001129,1276.9553261001129,1276.9553261001129,1276.9553261001129,1276.9553261001129,1277.2536418000236,1277.2536418000236,1278.4834986000787,1278.4834986000787,1278.4834986000787,1278.4834986000787,1278.4834986000787,1278.4834986000787,1278.4834986000787,1278.4834986000787,1278.4834986000787,1278.4834986000787,1278.4834986000787,1278.4834986000787,1278.4834986000787,1278.4834986000787,1278.4834986000787,1278.4834986000787,1278.4834986000787,,,,,,58,57,29,58,57,53,None,None,,,[],[],[],[],[],[],[],-0.6,1,72,[0.13703703703703704],[-0.3055555555555556],[1],[0],[0],[6.846062700031325],['tijiao_random_2'],8.546296296296298,2.302230300148949,1290.1835762001574,1291.9964040000923,,,,,,,,,,,1287.8633896000683,1287.8633896000683,1287.8633896000683,1287.8633896000683,1281.0035497001372,1281.0035497001372,1281.0035497001372,1281.0035497001372,1281.0035497001372,1281.0035497001372,1281.0035497001372,1281.0035497001372,0.005736399907618761,1281.0035497001372,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,82,82,82,,,,,,,,,,None,1291.9964040000923,1291.9964040000923,1291.9964040000923,1291.9964040000923,1291.9964040000923,1291.9964040000923,r,0.2770212998148054,1292.297372699948,1292.297372699948,1292.297372699948,1292.297372699948,1292.297372699948,1292.297372699948,1292.5952014001086,1292.5952014001086,1294.4731795000844,1294.4731795000844,1294.4731795000844,1294.4731795000844,1294.4731795000844,1294.4731795000844,1294.4731795000844,1294.4731795000844,1294.4731795000844,1294.4731795000844,1294.4731795000844,1294.4731795000844,1294.4731795000844,1294.4731795000844,1294.4731795000844,1294.4731795000844,1294.4731795000844,,,,,,56,63,32,63,56,59,None,None,64,64,[0.06666666666666667],[-0.2861111111111111],[1],[0],[0],[6.138979899929836],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],4.0092592592592595,3.5584970000199974,1306.72187629994,1308.2688768000808,1296.984640300041,1296.984640300041,1296.984640300041,1296.984640300041,1296.984640300041,1296.984640300041,1296.984640300041,1296.984640300041,0.0074593001045286655,1296.984640300041,1303.1447278000414,1303.1447278000414,1303.1447278000414,1303.1447278000414,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,83,83,83,,,,,,,,,,None,1308.2688768000808,1308.2688768000808,1308.2688768000808,1308.2688768000808,1308.2688768000808,1308.2688768000808,r,0.28033660002984107,1308.570583099965,1308.570583099965,1308.570583099965,1308.570583099965,1308.570583099965,1308.570583099965,1308.8673258000053,1308.8673258000053,1310.4130055001006,1310.4130055001006,1310.4294249999803,1310.4294249999803,1310.4294249999803,1310.4294249999803,1310.4294249999803,1310.4294249999803,1310.4294249999803,1310.4294249999803,1310.4294249999803,1310.4294249999803,1310.4294249999803,1310.4294249999803,1310.4294249999803,1310.4294249999803,1310.4294249999803,1312.9385452000424,1312.9385452000424,1312.9385452000424,1312.9385452000424,1312.9385452000424,52,57,28,66,52,58,2.0,2.5425484001170844,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1315.507675100118,1317.0447109001689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,84,84,84,,,,,,,,,,None,1317.0447109001689,1317.0447109001689,1317.0447109001689,1317.0447109001689,1317.0447109001689,1317.0447109001689,f,0.5814787999261171,1317.645116199972,1317.645116199972,1317.645116199972,1317.645116199972,1317.645116199972,1317.645116199972,1317.9426772999577,1317.9426772999577,1319.5382414001506,1319.5382414001506,1319.5382414001506,1319.5382414001506,1319.5382414001506,1319.5382414001506,1319.5382414001506,1319.5382414001506,1319.5382414001506,1319.5382414001506,1319.5382414001506,1319.5382414001506,1319.5382414001506,1319.5382414001506,1319.5382414001506,1319.5382414001506,1319.5382414001506,,,,,,49,56,24,65,56,59,None,None,61,61,[-0.12314814814814815],[-0.28425925925925927],[1],[0],[0],[5.2429420000407845],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],7.953703703703704,1.7965264001395553,1329.127287399955,1330.8069236001465,1322.0483324001543,1322.0483324001543,1322.0483324001543,1322.0483324001543,1322.0483324001543,1322.0483324001543,1322.0483324001543,1322.0483324001543,0.00609039980918169,1322.0483324001543,1327.3117396000307,1327.3117396000307,1327.3117396000307,1327.3117396000307,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,85,85,85,,,,,,,,,,None,1330.8069236001465,1330.8069236001465,1330.8069236001465,1330.8069236001465,1330.8069236001465,1330.8069236001465,j,0.31733609992079437,1331.1587048000656,1331.1587048000656,1331.1587048000656,1331.1587048000656,1331.1587048000656,1331.1587048000656,1331.4555945000611,1331.4555945000611,1332.6522186000366,1332.6522186000366,1332.6522186000366,1332.6522186000366,1332.6522186000366,1332.6522186000366,1332.6522186000366,1332.6522186000366,1332.6522186000366,1332.6522186000366,1332.6522186000366,1332.6522186000366,1332.6522186000366,1332.6522186000366,1332.6522186000366,1332.6522186000366,1332.6522186000366,1335.1614943000022,1335.1614943000022,1335.1614943000022,1335.1614943000022,1335.1614943000022,45,57,27,67,67,61,4.0,2.293336399830878,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1337.4816676999908,1339.3338161001448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,86,86,86,,,,,,,,,,None,1339.3338161001448,1339.3338161001448,1339.3338161001448,1339.3338161001448,1339.3338161001448,1339.3338161001448,j,0.2786964999977499,1339.6360325000715,1339.6360325000715,1339.6360325000715,1339.6360325000715,1339.6360325000715,1339.6360325000715,1339.932652000105,1339.932652000105,1341.627795400098,1341.627795400098,1341.627795400098,1341.627795400098,1341.627795400098,1341.627795400098,1341.627795400098,1341.627795400098,1341.627795400098,1341.627795400098,1341.627795400098,1341.627795400098,1341.627795400098,1341.627795400098,1341.627795400098,1341.627795400098,1341.627795400098,1344.1365837000776,1344.1365837000776,1344.1365837000776,1344.1365837000776,1344.1365837000776,51,51,30,59,59,61,3.0,2.592444899957627,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1346.75309620006,1348.7415996000636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,87,87,87,,,,,,,,,,None,1348.7415996000636,1348.7415996000636,1348.7415996000636,1348.7415996000636,1348.7415996000636,1348.7415996000636,j,0.43712770007550716,1349.2084186000284,1349.2084186000284,1349.2084186000284,1349.2084186000284,1349.2084186000284,1349.2084186000284,1349.506535799941,1349.506535799941,1350.8526781999972,1350.8526781999972,1350.8526781999972,1350.8526781999972,1350.8526781999972,1350.8526781999972,1350.8526781999972,1350.8526781999972,1350.8526781999972,1350.8526781999972,1350.8526781999972,1350.8526781999972,1350.8526781999972,1350.8526781999972,1350.8526781999972,1350.8526781999972,1350.8526781999972,,,,,,53,48,25,65,65,48,None,None,67,67,[-0.05185185185185185],[-0.2916666666666667],[1],[0],[0],[4.526776999933645],['tijiao'],0.6,0,,[],[],[],[],[],[],[],7.981481481481482,3.4086488001048565,1361.3393671000376,1363.1522677000612,1353.3653409001417,1353.3653409001417,1353.3653409001417,1353.3653409001417,1353.3653409001417,1353.3653409001417,1353.3653409001417,1353.3653409001417,0.00788960000500083,1353.3653409001417,1357.9116791000124,1357.9116791000124,1357.9116791000124,1357.9116791000124,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,88,88,88,,,,,,,,,,None,1363.1522677000612,1363.1522677000612,1363.1522677000612,1363.1522677000612,1363.1522677000612,1363.1522677000612,j,0.3388591001275927,1363.5203430999536,1363.5203430999536,1363.5203430999536,1363.5203430999536,1363.5203430999536,1363.5203430999536,1363.8170499000698,1363.8170499000698,1365.57892310014,1365.57892310014,1365.57892310014,1365.57892310014,1365.57892310014,1365.57892310014,1365.57892310014,1365.57892310014,1365.57892310014,1365.57892310014,1365.57892310014,1365.57892310014,1365.57892310014,1365.57892310014,1365.57892310014,1365.57892310014,1365.57892310014,,,,,,59,54,20,63,63,59,None,None,,,[],[],[],[],[],[],[],-0.6,1,73,[0.09444444444444444],[-0.30833333333333335],[1],[0],[0],[5.715518199838698],['tijiao_random_2'],4.981481481481481,1.8045259001664817,1375.6504158000462,1377.579507500166,,,,,,,,,,,1373.8273436001036,1373.8273436001036,1373.8273436001036,1373.8273436001036,1368.0983011999633,1368.0983011999633,1368.0983011999633,1368.0983011999633,1368.0983011999633,1368.0983011999633,1368.0983011999633,1368.0983011999633,0.006770600099116564,1368.0983011999633,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,89,89,89,,,,,,,,,,None,1377.579507500166,1377.579507500166,1377.579507500166,1377.579507500166,1377.579507500166,1377.579507500166,r,0.2596712000668049,1377.8633720001671,1377.8633720001671,1377.8633720001671,1377.8633720001671,1377.8633720001671,1377.8633720001671,1378.1615965999663,1378.1615965999663,1379.9898386001587,1379.9898386001587,1379.9898386001587,1379.9898386001587,1379.9898386001587,1379.9898386001587,1379.9898386001587,1379.9898386001587,1379.9898386001587,1379.9898386001587,1379.9898386001587,1379.9898386001587,1379.9898386001587,1379.9898386001587,1379.9898386001587,1379.9898386001587,1379.9898386001587,1382.498803500086,1382.498803500086,1382.498803500086,1382.498803500086,1382.498803500086,57,54,26,69,57,55,2.0,2.160386099945754,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1384.685845100088,1386.272114300169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,90,90,90,,,,,,,,,,None,1386.272114300169,1386.272114300169,1386.272114300169,1386.272114300169,1386.272114300169,1386.272114300169,j,0.583725200034678,1386.8894970000256,1386.8894970000256,1386.8894970000256,1386.8894970000256,1386.8894970000256,1386.8894970000256,1387.1869213001337,1387.1869213001337,1388.5996612000745,1388.5996612000745,1388.5996612000745,1388.5996612000745,1388.5996612000745,1388.5996612000745,1388.5996612000745,1388.5996612000745,1388.5996612000745,1388.5996612000745,1388.5996612000745,1388.5996612000745,1388.5996612000745,1388.5996612000745,1388.5996612000745,1388.5996612000745,1388.5996612000745,1391.1088809000794,1391.1088809000794,1391.1088809000794,1391.1088809000794,1391.1088809000794,56,62,33,63,63,68,3.0,2.90769620006904,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1394.0424055000767,1395.613557399949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,91,91,91,,,,,,,,,,None,1395.613557399949,1395.613557399949,1395.613557399949,1395.613557399949,1395.613557399949,1395.613557399949,j,0.3641783001367003,1395.998108400032,1395.998108400032,1395.998108400032,1395.998108400032,1395.998108400032,1395.998108400032,1396.2950788999442,1396.2950788999442,1398.1236250000075,1398.1236250000075,1398.1236250000075,1398.1236250000075,1398.1236250000075,1398.1236250000075,1398.1236250000075,1398.1236250000075,1398.1236250000075,1398.1236250000075,1398.1236250000075,1398.1236250000075,1398.1236250000075,1398.1236250000075,1398.1236250000075,1398.1236250000075,1398.1236250000075,1400.6327476999722,1400.6327476999722,1400.6327476999722,1400.6327476999722,1400.6327476999722,57,66,33,65,65,52,4.0,2.891504099825397,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1403.550005099969,1405.4867267000955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,92,92,92,,,,,,,,,,None,1405.4867267000955,1405.4867267000955,1405.4867267000955,1405.4867267000955,1405.4867267000955,1405.4867267000955,j,0.48724969988688827,1406.0046537001617,1406.0046537001617,1406.0046537001617,1406.0046537001617,1406.0046537001617,1406.0046537001617,1406.3010599000845,1406.3010599000845,1407.681142900139,1407.681142900139,1407.681142900139,1407.681142900139,1407.681142900139,1407.681142900139,1407.681142900139,1407.681142900139,1407.681142900139,1407.681142900139,1407.681142900139,1407.681142900139,1407.681142900139,1407.681142900139,1407.681142900139,1407.681142900139,1407.681142900139,,,,,,60,69,38,60,60,68,None,None,,,[],[],[],[],[],[],[],0.2,1,45,[0.08425925925925926],[-0.3111111111111111],[1],[0],[0],[5.100081200012937],['tijiao_random_2'],4.407407407407407,5.17853150004521,1420.5112920000684,1422.0412141999695,,,,,,,,,,,1415.314153000014,1415.314153000014,1415.314153000014,1415.314153000014,1410.2009700001217,1410.2009700001217,1410.2009700001217,1410.2009700001217,1410.2009700001217,1410.2009700001217,1410.2009700001217,1410.2009700001217,0.006253700004890561,1410.2009700001217,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,93,93,93,,,,,,,,,,None,1422.0412141999695,1422.0412141999695,1422.0412141999695,1422.0412141999695,1422.0412141999695,1422.0412141999695,i,0.31848070002160966,1422.3941108,1422.3941108,1422.3941108,1422.3941108,1422.3941108,1422.3941108,1422.6896985999774,1422.6896985999774,1423.8868782001082,1423.8868782001082,1423.8868782001082,1423.8868782001082,1423.8868782001082,1423.8868782001082,1423.8868782001082,1423.8868782001082,1423.8868782001082,1423.8868782001082,1423.8868782001082,1423.8868782001082,1423.8868782001082,1423.8868782001082,1423.8868782001082,1423.8868782001082,1423.8868782001082,,,,,,51,60,26,59,26,65,None,None,32,32,[0.13703703703703704],[-0.2824074074074074],[1],[0],[0],[5.40521420002915],['tijiao'],0.6,0,,[],[],[],[],[],[],[],8.00925925925926,2.627820000052452,1434.4732840000652,1436.452294100076,1426.4001643001102,1426.4001643001102,1426.4001643001102,1426.4001643001102,1426.4001643001102,1426.4001643001102,1426.4001643001102,1426.4001643001102,0.009247800102457404,1426.4001643001102,1431.8269166999962,1431.8269166999962,1431.8269166999962,1431.8269166999962,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,94,94,94,,,,,,,,,,None,1436.452294100076,1436.452294100076,1436.452294100076,1436.452294100076,1436.452294100076,1436.452294100076,j,0.36055590002797544,1436.836871800013,1436.836871800013,1436.836871800013,1436.836871800013,1436.836871800013,1436.836871800013,1437.1338607000653,1437.1338607000653,1438.4136572999414,1438.4136572999414,1438.4136572999414,1438.4136572999414,1438.4136572999414,1438.4136572999414,1438.4136572999414,1438.4136572999414,1438.4136572999414,1438.4136572999414,1438.4136572999414,1438.4136572999414,1438.4136572999414,1438.4136572999414,1438.4136572999414,1438.4136572999414,1438.4136572999414,1440.9228842000011,1440.9228842000011,1440.9228842000011,1440.9228842000011,1440.9228842000011,59,63,26,59,59,64,3.0,2.5091970001813024,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1443.4569831001572,1445.4107471001334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,95,95,95,,,,,,,,,,None,1445.4107471001334,1445.4107471001334,1445.4107471001334,1445.4107471001334,1445.4107471001334,1445.4107471001334,r,0.2795412000268698,1445.7106672001537,1445.7106672001537,1445.7106672001537,1445.7106672001537,1445.7106672001537,1445.7106672001537,1446.0097290000413,1446.0097290000413,1447.854661700083,1447.854661700083,1447.854661700083,1447.854661700083,1447.854661700083,1447.854661700083,1447.854661700083,1447.854661700083,1447.854661700083,1447.854661700083,1447.854661700083,1447.854661700083,1447.854661700083,1447.854661700083,1447.854661700083,1447.854661700083,1447.854661700083,,,,,,63,62,26,66,63,60,None,None,65,65,[-0.025925925925925925],[-0.29814814814814816],[1],[0],[0],[5.657018800033256],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],6.7407407407407405,2.469555800082162,1458.5176971999463,1460.3204252000432,1450.3671304001473,1450.3671304001473,1450.3671304001473,1450.3671304001473,1450.3671304001473,1450.3671304001473,1450.3671304001473,1450.3671304001473,0.007590299937874079,1450.3671304001473,1456.0445167999715,1456.0445167999715,1456.0445167999715,1456.0445167999715,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,96,96,96,,,,,,,,,,None,1460.3204252000432,1460.3204252000432,1460.3204252000432,1460.3204252000432,1460.3204252000432,1460.3204252000432,f,0.5263318000361323,1460.8692495001014,1460.8692495001014,1460.8692495001014,1460.8692495001014,1460.8692495001014,1460.8692495001014,1461.1681077000685,1461.1681077000685,1462.7971684001386,1462.7971684001386,1462.7971684001386,1462.7971684001386,1462.7971684001386,1462.7971684001386,1462.7971684001386,1462.7971684001386,1462.7971684001386,1462.7971684001386,1462.7971684001386,1462.7971684001386,1462.7971684001386,1462.7971684001386,1462.7971684001386,1462.7971684001386,1462.7971684001386,,,,,,60,50,29,71,50,60,None,None,55,55,[0.09166666666666666],[-0.30185185185185187],[1],[0],[0],[4.708402399905026],['tijiao'],0.2,0,,[],[],[],[],[],[],[],5.546296296296296,4.7881762001197785,1474.8462940000463,1476.6258984000888,1465.3098065000959,1465.3098065000959,1465.3098065000959,1465.3098065000959,1465.3098065000959,1465.3098065000959,1465.3098065000959,1465.3098065000959,0.008320400025695562,1465.3098065000959,1470.039062900003,1470.039062900003,1470.039062900003,1470.039062900003,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,97,97,97,,,,,,,,,,None,1476.6258984000888,1476.6258984000888,1476.6258984000888,1476.6258984000888,1476.6258984000888,1476.6258984000888,j,0.3676153998821974,1477.0270515000448,1477.0270515000448,1477.0270515000448,1477.0270515000448,1477.0270515000448,1477.0270515000448,1477.3242011000402,1477.3242011000402,1478.1886921001133,1478.1886921001133,1478.1886921001133,1478.1886921001133,1478.1886921001133,1478.1886921001133,1478.1886921001133,1478.1886921001133,1478.1886921001133,1478.1886921001133,1478.1886921001133,1478.1886921001133,1478.1886921001133,1478.1886921001133,1478.1886921001133,1478.1886921001133,1478.1886921001133,1480.6976826000027,1480.6976826000027,1480.6976826000027,1480.6976826000027,1480.6976826000027,75,50,28,67,67,78,2.0,4.038354300195351,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1484.7607293999754,1486.69850830012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,98,98,98,,,,,,,,,,None,1486.69850830012,1486.69850830012,1486.69850830012,1486.69850830012,1486.69850830012,1486.69850830012,j,0.476631699828431,1487.197247999953,1487.197247999953,1487.197247999953,1487.197247999953,1487.197247999953,1487.197247999953,1487.4962649000809,1487.4962649000809,1488.6268152000848,1488.6268152000848,1488.6268152000848,1488.6268152000848,1488.6268152000848,1488.6268152000848,1488.6268152000848,1488.6268152000848,1488.6268152000848,1488.6268152000848,1488.6268152000848,1488.6268152000848,1488.6268152000848,1488.6268152000848,1488.6268152000848,1488.6268152000848,1488.6268152000848,1491.1359125999734,1491.1359125999734,1491.1359125999734,1491.1359125999734,1491.1359125999734,64,54,27,64,64,63,4.0,2.508842500159517,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,1493.6709730001166,1495.491069199983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,99,99,99,,,,,,,,,,None,1495.491069199983,1495.491069199983,1495.491069199983,1495.491069199983,1495.491069199983,1495.491069199983,j,0.9217376001179218,1496.4388662001584,1496.4388662001584,1496.4388662001584,1496.4388662001584,1496.4388662001584,1496.4388662001584,1496.7378499000333,1496.7378499000333,1498.4167317000683,1498.4167317000683,1498.4167317000683,1498.4167317000683,1498.4167317000683,1498.4167317000683,1498.4167317000683,1498.4167317000683,1498.4167317000683,1498.4167317000683,1498.4167317000683,1498.4167317000683,1498.4167317000683,1498.4167317000683,1498.4167317000683,1498.4167317000683,1498.4167317000683,1500.925751700066,1500.925751700066,1500.925751700066,1500.925751700066,1500.925751700066,63,53,30,63,63,40,5.0,2.0607942999340594,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,1503.012475800002,1504.7326372000389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,100,100,100,,,,,,,,,,None,1504.7326372000389,1504.7326372000389,1504.7326372000389,1504.7326372000389,1504.7326372000389,1504.7326372000389,j,0.49187430017627776,1505.2482003001496,1505.2482003001496,1505.2482003001496,1505.2482003001496,1505.2482003001496,1505.2482003001496,1505.5469291000627,1505.5469291000627,1506.4449043001514,1506.4449043001514,1506.4449043001514,1506.4449043001514,1506.4449043001514,1506.4449043001514,1506.4449043001514,1506.4449043001514,1506.4449043001514,1506.4449043001514,1506.4449043001514,1506.4449043001514,1506.4449043001514,1506.4449043001514,1506.4449043001514,1506.4449043001514,1506.4449043001514,1508.9538835999556,1508.9538835999556,1508.9538835999556,1508.9538835999556,1508.9538835999556,60,53,33,68,68,57,5.0,2.642461699899286,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,1511.6220587000716,1513.4089163001627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,101,101,101,,,,,,,,,,None,1513.4089163001627,1513.4089163001627,1513.4089163001627,1513.4089163001627,1513.4089163001627,1513.4089163001627,j,0.4584923000074923,1513.8927893000655,1513.8927893000655,1513.8927893000655,1513.8927893000655,1513.8927893000655,1513.8927893000655,1514.1902677000035,1514.1902677000035,1515.0379121999722,1515.0379121999722,1515.0379121999722,1515.0379121999722,1515.0379121999722,1515.0379121999722,1515.0379121999722,1515.0379121999722,1515.0379121999722,1515.0379121999722,1515.0379121999722,1515.0379121999722,1515.0379121999722,1515.0379121999722,1515.0379121999722,1515.0379121999722,1515.0379121999722,1517.5470199000556,1517.5470199000556,1517.5470199000556,1517.5470199000556,1517.5470199000556,62,51,31,68,68,56,6.0,1.7446131999604404,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1519.3189720001537,1521.1875597001053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,102,102,102,,,,,,,,,,None,1521.1875597001053,1521.1875597001053,1521.1875597001053,1521.1875597001053,1521.1875597001053,1521.1875597001053,j,0.5526656000874937,1521.771473800065,1521.771473800065,1521.771473800065,1521.771473800065,1521.771473800065,1521.771473800065,1522.0686071000528,1522.0686071000528,1522.899627600098,1522.899627600098,1522.899627600098,1522.899627600098,1522.899627600098,1522.899627600098,1522.899627600098,1522.899627600098,1522.899627600098,1522.899627600098,1522.899627600098,1522.899627600098,1522.899627600098,1522.899627600098,1522.899627600098,1522.899627600098,1522.899627600098,,,,,,64,47,31,67,67,62,None,None,,,[],[],[],[],[],[],[],-0.6,1,68,[-0.049074074074074076],[-0.27870370370370373],[1],[0],[0],[4.667895500082523],['tijiao_random_2'],4.953703703703704,2.9025602000765502,1533.0212018999737,1534.5511281001382,,,,,,,,,,,1530.0995629001409,1530.0995629001409,1530.0995629001409,1530.0995629001409,1525.4195393000264,1525.4195393000264,1525.4195393000264,1525.4195393000264,1525.4195393000264,1525.4195393000264,1525.4195393000264,1525.4195393000264,0.006596100050956011,1525.4195393000264,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
