bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,41.893334202992264,41.893334202992264,space,12.092882128999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
,,,,,,,,,,,54.04460157599533,54.04460157599533,s,46.88435979699716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,55,55,55,,,,,,,,,,None,891.7396100189944,891.7396100189944,891.7396100189944,891.7396100189944,891.7396100189944,891.7396100189944,i,0.2633881090005161,892.0592657859961,892.0592657859961,892.0592657859961,892.0592657859961,892.0592657859961,892.0592657859961,892.3350320210011,892.3350320210011,893.7283826479979,893.7283826479979,893.7548366949923,893.7548366949923,893.7548366949923,893.7548366949923,893.7548366949923,893.7548366949923,893.7548366949923,893.7548366949923,893.7548366949923,893.7548366949923,893.7548366949923,893.7548366949923,893.7548366949923,893.7548366949923,893.7548366949923,31,41,49,71,49,29,None,None,896.2682374339929,896.2682374339929,896.2682374339929,896.2682374339929,896.2682374339929,896.2682374339929,896.2682374339929,896.2682374339929,0.008890323006198741,896.2682374339929,45,45,[-0.0075],[-0.2975],[1],[0],[0],[5.141750634997152],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],901.4380546199973,901.4380546199973,901.4380546199973,901.4380546199973,4.975,1.1578514220018405,902.6169797320035,904.5615345050028,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,56,56,56,,,,,,,,,,None,904.5615345050028,904.5615345050028,904.5615345050028,904.5615345050028,904.5615345050028,904.5615345050028,i,0.26619317098811734,904.8676255159953,904.8676255159953,904.8676255159953,904.8676255159953,904.8676255159953,904.8676255159953,905.1360751210013,905.1360751210013,906.8592081379902,906.8592081379902,906.8995938919979,906.8995938919979,906.8995938919979,906.8995938919979,906.8995938919979,906.8995938919979,906.8995938919979,906.8995938919979,906.8995938919979,906.8995938919979,906.8995938919979,906.8995938919979,906.8995938919979,906.8995938919979,906.8995938919979,40,49,49,69,49,90,1.0,2.1833150909951655,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,911.6405823059904,913.5652777049982,,,,,,,,,,,909.4102833609941,909.4102833609941,909.4102833609941,909.4102833609941,909.4102833609941,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,57,57,57,,,,,,,,,,None,913.5652777049982,913.5652777049982,913.5652777049982,913.5652777049982,913.5652777049982,913.5652777049982,i,0.4307805419957731,914.0363251859962,914.0363251859962,914.0363251859962,914.0363251859962,914.0363251859962,914.0363251859962,914.3070012800017,914.3070012800017,915.8259250699921,915.8259250699921,915.8658900570008,915.8658900570008,915.8658900570008,915.8658900570008,915.8658900570008,915.8658900570008,915.8658900570008,915.8658900570008,915.8658900570008,915.8658900570008,915.8658900570008,915.8658900570008,915.8658900570008,915.8658900570008,915.8658900570008,32,49,61,79,61,89,None,None,918.3796534369903,918.3796534369903,918.3796534369903,918.3796534369903,918.3796534369903,918.3796534369903,918.3796534369903,918.3796534369903,0.009196886996505782,918.3796534369903,65,65,[-0.01],[-0.32375],[1],[0],[0],[3.9672092989931116],['tijiao'],0.2,0,,[],[],[],[],[],[],[],922.377903458997,922.377903458997,922.377903458997,922.377903458997,4.075,3.4563648470066255,925.8541823669948,927.8230895040033,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,58,58,58,,,,,,,,,,None,927.8230895040033,927.8230895040033,927.8230895040033,927.8230895040033,927.8230895040033,927.8230895040033,i,0.25232652299746405,928.12487186199,928.12487186199,928.12487186199,928.12487186199,928.12487186199,928.12487186199,928.3987569699966,928.3987569699966,929.4021308869997,929.4021308869997,929.4242690949904,929.4242690949904,929.4242690949904,929.4242690949904,929.4242690949904,929.4242690949904,929.4242690949904,929.4242690949904,929.4242690949904,929.4242690949904,929.4242690949904,929.4242690949904,929.4242690949904,929.4242690949904,929.4242690949904,37,50,59,71,59,92,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,60,[-0.0175],[-0.3025],[1],[0],[0],[4.9138484459981555],['tijiao_random_2'],936.8818951639987,936.8818951639987,936.8818951639987,936.8818951639987,5.0625,5.709484680002788,942.6146873559919,944.3644040039944,931.951238469992,931.951238469992,931.951238469992,931.951238469992,931.951238469992,931.951238469992,931.951238469992,931.951238469992,0.009997378991101868,931.951238469992,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,59,59,59,,,,,,,,,,None,944.3644040039944,944.3644040039944,944.3644040039944,944.3644040039944,944.3644040039944,944.3644040039944,f,0.28485995400114916,944.7012789569999,944.7012789569999,944.7012789569999,944.7012789569999,944.7012789569999,944.7012789569999,944.9782783589908,944.9782783589908,945.9230057709938,945.9230057709938,945.9474175229989,945.9474175229989,945.9474175229989,945.9474175229989,945.9474175229989,945.9474175229989,945.9474175229989,945.9474175229989,945.9474175229989,945.9474175229989,945.9474175229989,945.9474175229989,945.9474175229989,945.9474175229989,945.9474175229989,38,45,62,69,45,16,6.0,6.115980328002479,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,954.6162743070017,956.3532362510014,,,,,,,,,,,948.4513374809903,948.4513374809903,948.4513374809903,948.4513374809903,948.4513374809903,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,60,60,60,,,,,,,,,,None,956.3532362510014,956.3532362510014,956.3532362510014,956.3532362510014,956.3532362510014,956.3532362510014,f,0.4522665499971481,956.8574439310032,956.8574439310032,956.8574439310032,956.8574439310032,956.8574439310032,956.8574439310032,957.127410999994,957.127410999994,959.079665887999,959.079665887999,959.1202498579951,959.1202498579951,959.1202498579951,959.1202498579951,959.1202498579951,959.1202498579951,959.1202498579951,959.1202498579951,959.1202498579951,959.1202498579951,959.1202498579951,959.1202498579951,959.1202498579951,959.1202498579951,959.1202498579951,41,48,51,63,48,83,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,50,"[0.06625, 0.055]","[-0.39, -0.31375]","[1, 1]","[0, 0]","[0, 0]","[4.391492106005899, 5.260689663991798]",['tijiao_random_2'],966.9282007189904,966.9282007189904,966.9282007189904,966.9282007189904,6.05,2.407487971999217,969.3605911689956,970.8780812339974,961.6514376440027,961.6514376440027,961.6514376440027,961.6514376440027,961.6514376440027,961.6514376440027,961.6514376440027,961.6514376440027,0.009949731000233442,961.6514376440027,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,61,61,61,,,,,,,,,,None,970.8780812339974,970.8780812339974,970.8780812339974,970.8780812339974,970.8780812339974,970.8780812339974,f,0.25459892700018827,971.1795984920027,971.1795984920027,971.1795984920027,971.1795984920027,971.1795984920027,971.1795984920027,971.4496019270009,971.4496019270009,972.8497046699922,972.8497046699922,972.8905487930024,972.8905487930024,972.8905487930024,972.8905487930024,972.8905487930024,972.8905487930024,972.8905487930024,972.8905487930024,972.8905487930024,972.8905487930024,972.8905487930024,972.8905487930024,972.8905487930024,972.8905487930024,972.8905487930024,36,51,50,60,51,87,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,60,[0.02],[-0.27625],[1],[0],[0],[3.360408712993376],['tijiao_random_2'],978.796110493,978.796110493,978.796110493,978.796110493,5.875,2.2777157370001078,981.0948911790038,983.0325590159919,975.4215428239986,975.4215428239986,975.4215428239986,975.4215428239986,975.4215428239986,975.4215428239986,975.4215428239986,975.4215428239986,0.010017217005952261,975.4215428239986,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,62,62,62,,,,,,,,,,None,983.0325590159919,983.0325590159919,983.0325590159919,983.0325590159919,983.0325590159919,983.0325590159919,i,0.3036573720019078,983.372026387995,983.372026387995,983.372026387995,983.372026387995,983.372026387995,983.372026387995,983.6396713799913,983.6396713799913,985.1702291120018,985.1702291120018,985.1936910160002,985.1936910160002,985.1936910160002,985.1936910160002,985.1936910160002,985.1936910160002,985.1936910160002,985.1936910160002,985.1936910160002,985.1936910160002,985.1936910160002,985.1936910160002,985.1936910160002,985.1936910160002,985.1936910160002,25,49,54,65,54,88,2.0,1.963256155999261,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,989.7127209640021,991.4522647589911,,,,,,,,,,,987.7031181289931,987.7031181289931,987.7031181289931,987.7031181289931,987.7031181289931,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,63,63,63,,,,,,,,,,None,991.4522647589911,991.4522647589911,991.4522647589911,991.4522647589911,991.4522647589911,991.4522647589911,j,0.27687323999998625,991.7730941109912,991.7730941109912,991.7730941109912,991.7730941109912,991.7730941109912,991.7730941109912,992.0416959349968,992.0416959349968,993.6497162509913,993.6497162509913,993.6892539660039,993.6892539660039,993.6892539660039,993.6892539660039,993.6892539660039,993.6892539660039,993.6892539660039,993.6892539660039,993.6892539660039,993.6892539660039,993.6892539660039,993.6892539660039,993.6892539660039,993.6892539660039,993.6892539660039,36,43,62,70,70,88,2.0,2.0029554110078607,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,998.2478370739991,999.9233100540005,,,,,,,,,,,996.1982581149932,996.1982581149932,996.1982581149932,996.1982581149932,996.1982581149932,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,64,64,64,,,,,,,,,,None,999.9233100540005,999.9233100540005,999.9233100540005,999.9233100540005,999.9233100540005,999.9233100540005,j,0.6702227619971382,1000.6448233999981,1000.6448233999981,1000.6448233999981,1000.6448233999981,1000.6448233999981,1000.6448233999981,1000.9134323460021,1000.9134323460021,1001.9791956809931,1001.9791956809931,1002.0204949850013,1002.0204949850013,1002.0204949850013,1002.0204949850013,1002.0204949850013,1002.0204949850013,1002.0204949850013,1002.0204949850013,1002.0204949850013,1002.0204949850013,1002.0204949850013,1002.0204949850013,1002.0204949850013,1002.0204949850013,1002.0204949850013,41,48,61,78,78,90,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,25,[0.0675],[-0.27],[1],[0],[0],[4.939331118002883],['tijiao_random_2'],1009.5070734309993,1009.5070734309993,1009.5070734309993,1009.5070734309993,5.074999999999999,2.011763607006287,1011.5394566949981,1013.4137027129909,1004.5477841919928,1004.5477841919928,1004.5477841919928,1004.5477841919928,1004.5477841919928,1004.5477841919928,1004.5477841919928,1004.5477841919928,0.010041984001873061,1004.5477841919928,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,65,65,65,,,,,,,,,,None,1013.4137027129909,1013.4137027129909,1013.4137027129909,1013.4137027129909,1013.4137027129909,1013.4137027129909,j,0.3326724819926312,1013.7880290729954,1013.7880290729954,1013.7880290729954,1013.7880290729954,1013.7880290729954,1013.7880290729954,1014.054585135993,1014.054585135993,1014.8871342310013,1014.8871342310013,1014.9294004830008,1014.9294004830008,1014.9294004830008,1014.9294004830008,1014.9294004830008,1014.9294004830008,1014.9294004830008,1014.9294004830008,1014.9294004830008,1014.9294004830008,1014.9294004830008,1014.9294004830008,1014.9294004830008,1014.9294004830008,1014.9294004830008,39,40,60,69,69,86,None,None,1017.441575356992,1017.441575356992,1017.441575356992,1017.441575356992,1017.441575356992,1017.441575356992,1017.441575356992,1017.441575356992,0.008385405002627522,1017.441575356992,65,65,[0.01375],[-0.31625],[1],[0],[0],[9.401248988011503],['tijiao'],0.2,0,,[],[],[],[],[],[],[],1026.8746533609956,1026.8746533609956,1026.8746533609956,1026.8746533609956,5.1499999999999995,2.569181364000542,1029.4645528419933,1031.0225787169911,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,66,66,66,,,,,,,,,,None,1031.0225787169911,1031.0225787169911,1031.0225787169911,1031.0225787169911,1031.0225787169911,1031.0225787169911,j,0.35405279201222584,1031.4253972400038,1031.4253972400038,1031.4253972400038,1031.4253972400038,1031.4253972400038,1031.4253972400038,1031.694919941001,1031.694919941001,1033.191442544994,1033.191442544994,1033.211394507991,1033.211394507991,1033.211394507991,1033.211394507991,1033.211394507991,1033.211394507991,1033.211394507991,1033.211394507991,1033.211394507991,1033.211394507991,1033.211394507991,1033.211394507991,1033.211394507991,1033.211394507991,1033.211394507991,50,42,70,79,79,90,3.0,3.0217567549989326,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1038.784777998997,1040.3771351909963,,,,,,,,,,,1035.7171826319973,1035.7171826319973,1035.7171826319973,1035.7171826319973,1035.7171826319973,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,67,67,67,,,,,,,,,,None,1040.3771351909963,1040.3771351909963,1040.3771351909963,1040.3771351909963,1040.3771351909963,1040.3771351909963,j,0.4413641879946226,1040.8681930309976,1040.8681930309976,1040.8681930309976,1040.8681930309976,1040.8681930309976,1040.8681930309976,1041.1513913149975,1041.1513913149975,1042.5012576699955,1042.5012576699955,1042.5257121189934,1042.5257121189934,1042.5257121189934,1042.5257121189934,1042.5257121189934,1042.5257121189934,1042.5257121189934,1042.5257121189934,1042.5257121189934,1042.5257121189934,1042.5257121189934,1042.5257121189934,1042.5257121189934,1042.5257121189934,1042.5257121189934,41,38,63,71,71,94,2.0,2.3292346020025434,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1047.405235897997,1049.2808590069908,,,,,,,,,,,1045.0312223590008,1045.0312223590008,1045.0312223590008,1045.0312223590008,1045.0312223590008,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,68,68,68,,,,,,,,,,None,1049.2808590069908,1049.2808590069908,1049.2808590069908,1049.2808590069908,1049.2808590069908,1049.2808590069908,i,0.3007177629915532,1049.620957416002,1049.620957416002,1049.620957416002,1049.620957416002,1049.620957416002,1049.620957416002,1049.887406185997,1049.887406185997,1050.8450035159913,1050.8450035159913,1050.8856943179999,1050.8856943179999,1050.8856943179999,1050.8856943179999,1050.8856943179999,1050.8856943179999,1050.8856943179999,1050.8856943179999,1050.8856943179999,1050.8856943179999,1050.8856943179999,1050.8856943179999,1050.8856943179999,1050.8856943179999,1050.8856943179999,40,40,63,80,63,91,1.0,4.098146798001835,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1057.5305990100023,1059.36734728,,,,,,,,,,,1053.3837854009907,1053.3837854009907,1053.3837854009907,1053.3837854009907,1053.3837854009907,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,69,69,69,,,,,,,,,,None,1059.36734728,1059.36734728,1059.36734728,1059.36734728,1059.36734728,1059.36734728,j,0.44469676399603486,1059.8706267410016,1059.8706267410016,1059.8706267410016,1059.8706267410016,1059.8706267410016,1059.8706267410016,1060.1421193389979,1060.1421193389979,1061.0690578740032,1061.0690578740032,1061.090341652991,1061.090341652991,1061.090341652991,1061.090341652991,1061.090341652991,1061.090341652991,1061.090341652991,1061.090341652991,1061.090341652991,1061.090341652991,1061.090341652991,1061.090341652991,1061.090341652991,1061.090341652991,1061.090341652991,41,42,70,74,74,92,None,None,1063.61464956899,1063.61464956899,1063.61464956899,1063.61464956899,1063.61464956899,1063.61464956899,1063.61464956899,1063.61464956899,0.009110243001487106,1063.61464956899,79,79,[-0.07375],[-0.3],[1],[0],[0],[5.546623676011222],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1069.1939613400027,1069.1939613400027,1069.1939613400027,1069.1939613400027,4.95,3.4443559320061468,1072.6527946449933,1074.2089395319927,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,70,70,70,,,,,,,,,,None,1074.2089395319927,1074.2089395319927,1074.2089395319927,1074.2089395319927,1074.2089395319927,1074.2089395319927,i,0.3726028060045792,1074.629857063992,1074.629857063992,1074.629857063992,1074.629857063992,1074.629857063992,1074.629857063992,1074.8989626519906,1074.8989626519906,1076.6262146099907,1076.6262146099907,1076.664080046001,1076.664080046001,1076.664080046001,1076.664080046001,1076.664080046001,1076.664080046001,1076.664080046001,1076.664080046001,1076.664080046001,1076.664080046001,1076.664080046001,1076.664080046001,1076.664080046001,1076.664080046001,1076.664080046001,47,39,69,80,69,90,2.0,3.004873669007793,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1082.2244177870016,1084.0634018589917,,,,,,,,,,,1079.1722236920032,1079.1722236920032,1079.1722236920032,1079.1722236920032,1079.1722236920032,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,71,71,71,,,,,,,,,,None,1084.0634018589917,1084.0634018589917,1084.0634018589917,1084.0634018589917,1084.0634018589917,1084.0634018589917,j,0.25717109499964863,1084.3723597899952,1084.3723597899952,1084.3723597899952,1084.3723597899952,1084.3723597899952,1084.3723597899952,1084.6377414009912,1084.6377414009912,1085.7739793279907,1085.7739793279907,1085.8137101509928,1085.8137101509928,1085.8137101509928,1085.8137101509928,1085.8137101509928,1085.8137101509928,1085.8137101509928,1085.8137101509928,1085.8137101509928,1085.8137101509928,1085.8137101509928,1085.8137101509928,1085.8137101509928,1085.8137101509928,1085.8137101509928,49,33,63,86,86,80,6.0,2.456283085004543,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1090.8210647550004,1092.5178928840032,,,,,,,,,,,1088.3214151720022,1088.3214151720022,1088.3214151720022,1088.3214151720022,1088.3214151720022,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,72,72,72,,,,,,,,,,None,1092.5178928840032,1092.5178928840032,1092.5178928840032,1092.5178928840032,1092.5178928840032,1092.5178928840032,i,0.38698119499895256,1092.9545510099997,1092.9545510099997,1092.9545510099997,1092.9545510099997,1092.9545510099997,1092.9545510099997,1093.225810650998,1093.225810650998,1094.3112323550013,1094.3112323550013,1094.3518520479993,1094.3518520479993,1094.3518520479993,1094.3518520479993,1094.3518520479993,1094.3518520479993,1094.3518520479993,1094.3518520479993,1094.3518520479993,1094.3518520479993,1094.3518520479993,1094.3518520479993,1094.3518520479993,1094.3518520479993,1094.3518520479993,47,42,66,80,66,92,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,50,[0.095],[-0.26875],[1],[0],[0],[7.813311947000329],['tijiao_random_2'],1104.713435216996,1104.713435216996,1104.713435216996,1104.713435216996,5.074999999999999,4.254562270012684,1108.9863527319976,1110.526064206002,1096.882287927001,1096.882287927001,1096.882287927001,1096.882287927001,1096.882287927001,1096.882287927001,1096.882287927001,1096.882287927001,0.00983572100813035,1096.882287927001,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,73,73,73,,,,,,,,,,None,1110.526064206002,1110.526064206002,1110.526064206002,1110.526064206002,1110.526064206002,1110.526064206002,f,0.27411727599974256,1110.850761351001,1110.850761351001,1110.850761351001,1110.850761351001,1110.850761351001,1110.850761351001,1111.1169157529948,1111.1169157529948,1112.652323066999,1112.652323066999,1112.6936059419968,1112.6936059419968,1112.6936059419968,1112.6936059419968,1112.6936059419968,1112.6936059419968,1112.6936059419968,1112.6936059419968,1112.6936059419968,1112.6936059419968,1112.6936059419968,1112.6936059419968,1112.6936059419968,1112.6936059419968,1112.6936059419968,48,36,66,77,36,86,1.0,1.8387071579927579,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1117.0878395559994,1118.813868532001,,,,,,,,,,,1115.2032920399943,1115.2032920399943,1115.2032920399943,1115.2032920399943,1115.2032920399943,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,74,74,74,,,,,,,,,,None,1118.813868532001,1118.813868532001,1118.813868532001,1118.813868532001,1118.813868532001,1118.813868532001,j,0.2991163190017687,1119.1519444559963,1119.1519444559963,1119.1519444559963,1119.1519444559963,1119.1519444559963,1119.1519444559963,1119.419880454996,1119.419880454996,1120.3571580799908,1120.3571580799908,1120.396867043004,1120.396867043004,1120.396867043004,1120.396867043004,1120.396867043004,1120.396867043004,1120.396867043004,1120.396867043004,1120.396867043004,1120.396867043004,1120.396867043004,1120.396867043004,1120.396867043004,1120.396867043004,1120.396867043004,44,34,66,79,79,95,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,25,[-0.03125],[-0.3075],[1],[0],[0],[5.928724598008557],['tijiao_random_2'],1128.8783342899987,1128.8783342899987,1128.8783342899987,1128.8783342899987,4.05,2.383582595997723,1131.2799583899905,1133.151916556002,1122.9333660289994,1122.9333660289994,1122.9333660289994,1122.9333660289994,1122.9333660289994,1122.9333660289994,1122.9333660289994,1122.9333660289994,0.010167366999667138,1122.9333660289994,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,75,75,75,,,,,,,,,,q,1185.9680322229979,1185.9680322229979,1185.9680322229979,1185.9680322229979,1185.9680322229979,1185.9680322229979,i,0.6695030209957622,1186.6883289980033,1186.6883289980033,1186.6883289980033,1186.6883289980033,1186.6883289980033,1186.6883289980033,1186.9696621039911,1186.9696621039911,1188.2590684469906,1188.2590684469906,1188.298042837996,1188.298042837996,1188.298042837996,1188.298042837996,1188.298042837996,1188.298042837996,1188.298042837996,1188.298042837996,1188.298042837996,1188.298042837996,1188.298042837996,1188.298042837996,1188.298042837996,1188.298042837996,1188.298042837996,46,45,68,82,68,81,None,None,1190.8311226130027,1190.8311226130027,1190.8311226130027,1190.8311226130027,1190.8311226130027,1190.8311226130027,1190.8311226130027,1190.8311226130027,0.009145665011601523,1190.8311226130027,70,70,[0.04375],[-0.32375],[1],[0],[0],[4.209483806989738],['tijiao'],0.2,0,,[],[],[],[],[],[],[],1195.0717944219941,1195.0717944219941,1195.0717944219941,1195.0717944219941,6.0375000000000005,4.913376460011932,1200.0031403640023,1201.7534512050042,,,,,,,,,,,,,,,,1133.151916556002,1133.151916556002,52.79086782799277,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,76,76,76,,,,,,,,,,None,1201.7534512050042,1201.7534512050042,1201.7534512050042,1201.7534512050042,1201.7534512050042,1201.7534512050042,i,0.29912674899969716,1202.0947674420022,1202.0947674420022,1202.0947674420022,1202.0947674420022,1202.0947674420022,1202.0947674420022,1202.3604259720014,1202.3604259720014,1204.1103586329991,1204.1103586329991,1204.1527455079922,1204.1527455079922,1204.1527455079922,1204.1527455079922,1204.1527455079922,1204.1527455079922,1204.1527455079922,1204.1527455079922,1204.1527455079922,1204.1527455079922,1204.1527455079922,1204.1527455079922,1204.1527455079922,1204.1527455079922,1204.1527455079922,49,42,64,82,64,88,3.0,5.200101487003849,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1211.8994349400018,1213.5574522009993,,,,,,,,,,,1206.6555780479976,1206.6555780479976,1206.6555780479976,1206.6555780479976,1206.6555780479976,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,77,77,77,,,,,,,,,,None,1213.5574522009993,1213.5574522009993,1213.5574522009993,1213.5574522009993,1213.5574522009993,1213.5574522009993,r,0.47510135400807485,1214.0848985519988,1214.0848985519988,1214.0848985519988,1214.0848985519988,1214.0848985519988,1214.0848985519988,1214.3508791670029,1214.3508791670029,1216.2193877480022,1216.2193877480022,1216.2611157630017,1216.2611157630017,1216.2611157630017,1216.2611157630017,1216.2611157630017,1216.2611157630017,1216.2611157630017,1216.2611157630017,1216.2611157630017,1216.2611157630017,1216.2611157630017,1216.2611157630017,1216.2611157630017,1216.2611157630017,1216.2611157630017,52,49,61,75,52,88,3.0,2.212813044010545,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1221.0200951119914,1222.9800659250031,,,,,,,,,,,1218.7605058320041,1218.7605058320041,1218.7605058320041,1218.7605058320041,1218.7605058320041,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
