trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate
1,0,72,0,,,,,,,,,,,,,,,None,None,None,None,None,775.2912443,None,775.2912443,None,775.2912443,None,775.2912443,None,i,0.3567922,775.2912443,None,775.2912443,None,775.6936754,None,775.6936754,None,775.6936754,None,775.6936754,None,775.6936754,None,775.6936754,None,775.9887777,777.6563759,775.9887777,777.6563759,777.6895647,None,777.6895647,None,777.6895647,None,777.6895647,None,777.6895647,None,777.6895647,None,777.6895647,None,777.6895647,None,777.6895647,None,65,63,64,60,64,62,None,None,None,None,None,None,None,None,None,None,None,None,63,780.2165513,None,63,780.2165513,None,780.2165513,None,780.2165513,None,780.2165513,None,780.2165513,None,780.2165513,None,780.2165513,None,0.095052083,-0.296875,1,0,0,5.1212695,tijiao,6.82E-05,None,780.2165513,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,7.953125,2.6299254,785.3940736,None,785.3940736,None,785.3940736,None,785.3940736,None,None,None,788.0448502,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,73,0,,,,,,,,,,,,,,,None,None,None,None,None,789.8689669,None,789.8689669,None,789.8689669,None,789.8689669,None,r,0.2691103,789.8689669,None,789.8689669,None,790.1883501,None,790.1883501,None,790.1883501,None,790.1883501,None,790.1883501,None,790.1883501,None,790.482398,None,790.482398,None,791.6955474,None,791.6955474,None,791.6955474,None,791.6955474,None,791.6955474,None,791.6955474,None,791.6955474,None,791.6955474,None,791.6955474,None,60,71,69,56,60,21,794.2144513,None,7,1.188712,794.2144513,None,794.2144513,None,794.2144513,None,794.2144513,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,795.4626735,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,74,0,,,,,,,,,,,,,,,None,None,None,None,None,797.1563433,None,797.1563433,None,797.1563433,None,797.1563433,None,r,0.4817921,797.1563433,None,797.1563433,None,797.6745724,None,797.6745724,None,797.6745724,None,797.6745724,None,797.6745724,None,797.6745724,None,797.9707573,None,797.9707573,None,799.536378,None,799.536378,None,799.536378,None,799.536378,None,799.536378,None,799.536378,None,799.536378,None,799.536378,None,799.536378,None,45,80,59,60,45,61,802.0559452,None,2,1.3706378,802.0559452,None,802.0559452,None,802.0559452,None,802.0559452,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,803.4957276,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,75,0,,,,,,,,,,,,,,,805.4757607,None,q,805.4757607,None,919.370828,None,919.370828,None,919.370828,None,919.370828,None,i,0.5803702,919.370828,None,919.370828,None,919.9936919,None,919.9936919,None,919.9936919,None,919.9936919,None,919.9936919,None,919.9936919,None,920.2888859,None,920.2888859,None,921.1372922,None,921.1372922,None,921.1372922,None,921.1372922,None,921.1372922,None,921.1372922,None,921.1372922,None,921.1372922,None,921.1372922,None,50,65,63,63,63,54,923.6596551,None,4,1.9204404,923.6596551,None,923.6596551,None,923.6596551,None,923.6596551,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,925.6332972,None,,,,,,,,113.8673765,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,76,0,,,,,,,,,,,,,,,None,None,None,None,None,927.23123,None,927.23123,None,927.23123,None,927.23123,None,i,0.32976,927.23123,None,927.23123,None,927.6009408,None,927.6009408,None,927.6009408,None,927.6009408,None,927.6009408,None,927.6009408,None,927.894395,929.2117058,927.894395,929.2117058,929.2418576,None,929.2418576,None,929.2418576,None,929.2418576,None,929.2418576,None,929.2418576,None,929.2418576,None,929.2418576,None,929.2418576,None,33,74,54,64,54,43,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,931.7863514,None,931.7863514,None,931.7863514,None,931.7863514,None,931.7863514,None,931.7863514,None,55,931.7863514,None,931.7863514,None,0.00248459,None,931.7863514,None,5.908854167,2.3967055,935.1910912,None,935.1910912,None,935.1910912,None,935.1910912,None,None,None,937.6003204,None,-0.045572917,-0.295572917,1,0,0,3.3721863,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,77,0,,,,,,,,,,,,,,,None,None,None,None,None,939.190795,None,939.190795,None,939.190795,None,939.190795,None,r,0.2705238,939.190795,None,939.190795,None,939.5087337,None,939.5087337,None,939.5087337,None,939.5087337,None,939.5087337,None,939.5087337,None,939.802402,940.7199429,939.802402,940.7199429,940.7535978,None,940.7535978,None,940.7535978,None,940.7535978,None,940.7535978,None,940.7535978,None,940.7535978,None,940.7535978,None,940.7535978,None,49,77,80,65,49,58,None,None,None,None,None,None,None,None,None,None,None,None,50,943.2798381,None,50,943.2798381,None,943.2798381,None,943.2798381,None,943.2798381,None,943.2798381,None,943.2798381,None,943.2798381,None,-0.029947917,-0.291666667,1,0,0,2.6044733,tijiao,0.00136426,None,943.2798381,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,5.986979167,1.7653449,945.9288024,None,945.9288024,None,945.9288024,None,945.9288024,None,None,None,947.7075156,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,78,0,,,,,,,,,,,,,,,None,None,None,None,None,949.5131297,None,949.5131297,None,949.5131297,None,949.5131297,None,f,0.2886071,949.5131297,None,949.5131297,None,949.8493015,None,949.8493015,None,949.8493015,None,949.8493015,None,949.8493015,None,949.8493015,None,950.1431655,None,950.1431655,None,951.8455203,None,951.8455203,None,951.8455203,None,951.8455203,None,951.8455203,None,951.8455203,None,951.8455203,None,951.8455203,None,951.8455203,None,48,77,67,67,77,48,None,None,None,None,None,None,None,None,None,None,None,None,75,954.3788525,None,75,954.3788525,None,954.3788525,None,954.3788525,None,954.3788525,None,954.3788525,None,954.3788525,None,954.3788525,None,0.009114583,-0.287760417,1,0,0,2.5279043,tijiao,0.00903629,None,954.3788525,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,6.950520833,2.4411623,956.951073,None,956.951073,None,956.951073,None,956.951073,None,None,None,959.4234733,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,79,0,,,,,,,,,,,,,,,None,None,None,None,None,961.3539416,None,961.3539416,None,961.3539416,None,961.3539416,None,j,0.2574917,961.3539416,None,961.3539416,None,961.6571891,None,961.6571891,None,961.6571891,None,961.6571891,None,961.6571891,None,961.6571891,None,961.9512082,963.6022872,961.9512082,963.6022872,963.6361243,None,963.6361243,None,963.6361243,None,963.6361243,None,963.6361243,None,963.6361243,None,963.6361243,None,963.6361243,None,963.6361243,None,46,80,77,67,67,52,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,966.1788422,None,966.1788422,None,966.1788422,None,966.1788422,None,966.1788422,None,966.1788422,None,65,966.1788422,None,966.1788422,None,2.01E-05,None,966.1788422,None,6.924479167,1.3964999,969.2458761,None,969.2458761,None,969.2458761,None,969.2458761,None,None,None,970.6718027,None,0.052083333,-0.278645833,1,0,0,3.035538,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,80,0,,,,,,,,,,,,,,,None,None,None,None,None,972.6799547,None,972.6799547,None,972.6799547,None,972.6799547,None,f,0.2814433,972.6799547,None,972.6799547,None,973.0142994,None,973.0142994,None,973.0142994,None,973.0142994,None,973.0142994,None,973.0142994,None,973.3090367,974.2096242,973.3090367,974.2096242,974.2420064,None,974.2420064,None,974.2420064,None,974.2420064,None,974.2420064,None,974.2420064,None,974.2420064,None,974.2420064,None,974.2420064,None,45,78,70,67,78,19,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,976.791314,None,976.791314,None,976.791314,None,976.791314,None,976.791314,None,976.791314,None,75,976.791314,None,976.791314,None,0.01109682,None,976.791314,None,8.109375,2.9126462,980.3372764,None,980.3372764,None,980.3372764,None,980.3372764,None,None,None,983.2789318,None,0.109375,-0.283854167,1,0,0,3.5139908,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,81,0,,,,,,,,,,,,,,,None,None,None,None,None,985.1713035,None,985.1713035,None,985.1713035,None,985.1713035,None,f,0.2601617,985.1713035,None,985.1713035,None,985.4731903,None,985.4731903,None,985.4731903,None,985.4731903,None,985.4731903,None,985.4731903,None,985.7679475,None,985.7679475,None,986.881686,None,986.881686,None,986.881686,None,986.881686,None,986.881686,None,986.881686,None,986.881686,None,986.881686,None,986.881686,None,47,75,57,68,75,21,989.4074061,None,7,1.3672265,989.4074061,None,989.4074061,None,989.4074061,None,989.4074061,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,990.8330452,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,82,0,,,,,,,,,,,,,,,None,None,None,None,None,992.4586396,None,992.4586396,None,992.4586396,None,992.4586396,None,f,0.3330304,992.4586396,None,992.4586396,None,992.8450352,None,992.8450352,None,992.8450352,None,992.8450352,None,992.8450352,None,992.8450352,None,993.1394961,None,993.1394961,None,994.9545776,None,994.9545776,None,994.9545776,None,994.9545776,None,994.9545776,None,994.9545776,None,994.9545776,None,994.9545776,None,994.9545776,None,54,72,52,76,72,55,997.4744092,None,5,1.6216516,997.4744092,None,997.4744092,None,997.4744092,None,997.4744092,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,999.1638265,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,83,0,,,,,,,,,,,,,,,None,None,None,None,None,1001.148505,None,1001.148505,None,1001.148505,None,1001.148505,None,i,0.2331349,1001.148505,None,1001.148505,None,1001.433344,None,1001.433344,None,1001.433344,None,1001.433344,None,1001.433344,None,1001.433344,None,1001.728634,None,1001.728634,None,1002.894002,None,1002.894002,None,1002.894002,None,1002.894002,None,1002.894002,None,1002.894002,None,1002.894002,None,1002.894002,None,1002.894002,None,51,70,67,64,67,34,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,1005.437655,None,1005.437655,None,1005.437655,None,1005.437655,None,1005.437655,None,1005.437655,None,67,1005.437655,None,1005.437655,None,0.00182509,None,1005.437655,None,7.901041667,2.4651142,1008.424121,None,1008.424121,None,1008.424121,None,1008.424121,None,None,None,1010.916358,None,0.04296875,-0.290364583,1,0,0,2.954682,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,84,0,,,,,,,,,,,,,,,None,None,None,None,None,1012.857627,None,1012.857627,None,1012.857627,None,1012.857627,None,f,0.2940535,1012.857627,None,1012.857627,None,1013.194253,None,1013.194253,None,1013.194253,None,1013.194253,None,1013.194253,None,1013.194253,None,1013.470263,1014.387744,1013.470263,1014.387744,1014.418795,None,1014.418795,None,1014.418795,None,1014.418795,None,1014.418795,None,1014.418795,None,1014.418795,None,1014.418795,None,1014.418795,None,55,80,61,67,80,37,None,None,None,None,None,None,None,None,None,None,None,None,75,1016.945452,None,75,1016.945452,None,1016.945452,None,1016.945452,None,1016.945452,None,1016.945452,None,1016.945452,None,1016.945452,None,0.075520833,-0.26953125,1,0,0,2.8888188,tijiao,0.00210366,None,1016.945452,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,8.135416667,1.4528368,1019.887191,None,1019.887191,None,1019.887191,None,1019.887191,None,None,None,1021.373691,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,85,0,,,,,,,,,,,,,,,None,None,None,None,None,1022.964883,None,1022.964883,None,1022.964883,None,1022.964883,None,f,0.2880796,1022.964883,None,1022.964883,None,1023.301364,None,1023.301364,None,1023.301364,None,1023.301364,None,1023.301364,None,1023.301364,None,1023.577511,1024.828175,1023.577511,1024.828175,1024.87572,None,1024.87572,None,1024.87572,None,1024.87572,None,1024.87572,None,1024.87572,None,1024.87572,None,1024.87572,None,1024.87572,None,52,72,65,61,72,51,1027.393784,None,5,1.2049263,1027.393784,None,1027.393784,None,1027.393784,None,1027.393784,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1028.652535,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,86,0,,,,,,,,,,,,,,,None,None,None,None,None,1030.434415,None,1030.434415,None,1030.434415,None,1030.434415,None,r,0.2585153,1030.434415,None,1030.434415,None,1030.738483,None,1030.738483,None,1030.738483,None,1030.738483,None,1030.738483,None,1030.738483,None,1031.032281,1032.450207,1031.032281,1032.450207,1032.482311,None,1032.482311,None,1032.482311,None,1032.482311,None,1032.482311,None,1032.482311,None,1032.482311,None,1032.482311,None,1032.482311,None,57,65,71,61,57,57,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,1035.024038,None,1035.024038,None,1035.024038,None,1035.024038,None,1035.024038,None,1035.024038,None,65,1035.024038,None,1035.024038,None,0.00235569,None,1035.024038,None,2.927083333,2.2307442,1039.444667,None,1039.444667,None,1039.444667,None,1039.444667,None,None,None,1041.689333,None,0.100260417,-0.2890625,1,0,0,4.3903124,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,87,0,,,,,,,,,,,,,,,None,None,None,None,None,1043.211629,None,1043.211629,None,1043.211629,None,1043.211629,None,i,0.2312618,1043.211629,None,1043.211629,None,1043.497698,None,1043.497698,None,1043.497698,None,1043.497698,None,1043.497698,None,1043.497698,None,1043.774523,1045.559219,1043.774523,1045.559219,1045.591802,None,1045.591802,None,1045.591802,None,1045.591802,None,1045.591802,None,1045.591802,None,1045.591802,None,1045.591802,None,1045.591802,None,55,63,58,55,58,48,1048.114607,None,3,1.6193845,1048.114607,None,1048.114607,None,1048.114607,None,1048.114607,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1049.801569,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,88,0,,,,,,,,,,,,,,,None,None,None,None,None,1051.751199,None,1051.751199,None,1051.751199,None,1051.751199,None,j,0.2318541,1051.751199,None,1051.751199,None,1052.035404,None,1052.035404,None,1052.035404,None,1052.035404,None,1052.035404,None,1052.035404,None,1052.330804,None,1052.330804,None,1054.079034,None,1054.079034,None,1054.079034,None,1054.079034,None,1054.079034,None,1054.079034,None,1054.079034,None,1054.079034,None,1054.079034,None,50,60,45,55,55,50,1056.604829,None,4,1.1156502,1056.604829,None,1056.604829,None,1056.604829,None,1056.604829,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1057.7727,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,89,0,,,,,,,,,,,,,,,None,None,None,None,None,1059.47335,None,1059.47335,None,1059.47335,None,1059.47335,None,f,0.2696221,1059.47335,None,1059.47335,None,1059.792298,None,1059.792298,None,1059.792298,None,1059.792298,None,1059.792298,None,1059.792298,None,1060.085878,None,1060.085878,None,1061.123798,None,1061.123798,None,1061.123798,None,1061.123798,None,1061.123798,None,1061.123798,None,1061.123798,None,1061.123798,None,1061.123798,None,58,70,48,48,70,48,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,1063.677049,None,1063.677049,None,1063.677049,None,1063.677049,None,1063.677049,None,1063.677049,None,65,1063.677049,None,1063.677049,None,0.00272439,None,1063.677049,None,6.989583333,1.5231075,1066.453403,None,1066.453403,None,1066.453403,None,1066.453403,None,None,None,1067.990664,None,0.016927083,-0.3125,1,0,0,2.7394586,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,90,0,,,,,,,,,,,,,,,None,None,None,None,None,1069.68029,None,1069.68029,None,1069.68029,None,1069.68029,None,f,0.2529245,1069.68029,None,1069.68029,None,1069.982194,None,1069.982194,None,1069.982194,None,1069.982194,None,1069.982194,None,1069.982194,None,1070.276347,None,1070.276347,None,1072.107945,None,1072.107945,None,1072.107945,None,1072.107945,None,1072.107945,None,1072.107945,None,1072.107945,None,1072.107945,None,1072.107945,None,53,67,50,51,67,19,1074.629557,None,7,1.0027894,1074.629557,None,1074.629557,None,1074.629557,None,1074.629557,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1075.707944,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,91,0,,,,,,,,,,,,,,,None,None,None,None,None,1077.651791,None,1077.651791,None,1077.651791,None,1077.651791,None,f,0.3513267,1077.651791,None,1077.651791,None,1078.05321,None,1078.05321,None,1078.05321,None,1078.05321,None,1078.05321,None,1078.05321,None,1078.348646,None,1078.348646,None,1079.679525,None,1079.679525,None,1079.679525,None,1079.679525,None,1079.679525,None,1079.679525,None,1079.679525,None,1079.679525,None,1079.679525,None,51,52,42,63,52,58,None,None,None,None,None,None,None,None,None,None,None,None,60,1082.212676,None,60,1082.212676,None,1082.212676,None,1082.212676,None,1082.212676,None,1082.212676,None,1082.212676,None,1082.212676,None,0.087239583,-0.28515625,1,0,0,3.7341253,tijiao,0.01418009,None,1082.212676,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,4.971354167,1.7003838,1085.992402,None,1085.992402,None,1085.992402,None,1085.992402,None,None,None,1087.719933,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,92,0,,,,,,,,,,,,,,,None,None,None,None,None,1089.293712,None,1089.293712,None,1089.293712,None,1089.293712,None,r,0.2995993,1089.293712,None,1089.293712,None,1089.644308,None,1089.644308,None,1089.644308,None,1089.644308,None,1089.644308,None,1089.644308,None,1089.940098,None,1089.940098,None,1091.706998,None,1091.706998,None,1091.706998,None,1091.706998,None,1091.706998,None,1091.706998,None,1091.706998,None,1091.706998,None,1091.706998,None,51,56,58,54,51,52,None,None,None,None,None,None,None,None,None,None,None,None,50,1094.237425,None,50,1094.237425,None,1094.237425,None,1094.237425,None,1094.237425,None,1094.237425,None,1094.237425,None,1094.237425,None,-0.078125,-0.272135417,1,0,0,2.8173119,tijiao,0.01516149,None,1094.237425,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,5.9609375,1.1991309,1097.100813,None,1097.100813,None,1097.100813,None,1097.100813,None,None,None,1098.326988,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,93,0,,,,,,,,,,,,,,,None,None,None,None,None,1100.101167,None,1100.101167,None,1100.101167,None,1100.101167,None,f,0.2522133,1100.101167,None,1100.101167,None,1100.401473,None,1100.401473,None,1100.401473,None,1100.401473,None,1100.401473,None,1100.401473,None,1100.697607,None,1100.697607,None,1102.527616,None,1102.527616,None,1102.527616,None,1102.527616,None,1102.527616,None,1102.527616,None,1102.527616,None,1102.527616,None,1102.527616,None,51,59,42,54,59,46,1105.048977,None,4,1.9220011,1105.048977,None,1105.048977,None,1105.048977,None,1105.048977,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1107.023069,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,94,0,,,,,,,,,,,,,,,None,None,None,None,None,1108.807688,None,1108.807688,None,1108.807688,None,1108.807688,None,i,0.2256756,1108.807688,None,1108.807688,None,1109.075611,None,1109.075611,None,1109.075611,None,1109.075611,None,1109.075611,None,1109.075611,None,1109.370035,None,1109.370035,None,1110.901144,None,1110.901144,None,1110.901144,None,1110.901144,None,1110.901144,None,1110.901144,None,1110.901144,None,1110.901144,None,1110.901144,None,54,50,31,56,31,23,1113.42715,None,3,1.2987418,1113.42715,None,1113.42715,None,1113.42715,None,1113.42715,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1114.776131,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,95,0,,,,,,,,,,,,,,,None,None,None,None,None,1116.412632,None,1116.412632,None,1116.412632,None,1116.412632,None,j,0.2507609,1116.412632,None,1116.412632,None,1116.712286,None,1116.712286,None,1116.712286,None,1116.712286,None,1116.712286,None,1116.712286,None,1117.00875,1117.926204,1117.00875,1117.926204,1117.962014,None,1117.962014,None,1117.962014,None,1117.962014,None,1117.962014,None,1117.962014,None,1117.962014,None,1117.962014,None,1117.962014,None,57,57,36,51,51,55,1120.474175,None,2,1.5216932,1120.474175,None,1120.474175,None,1120.474175,None,1120.474175,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1122.048266,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,96,0,,,,,,,,,,,,,,,None,None,None,None,None,1123.5677,None,1123.5677,None,1123.5677,None,1123.5677,None,f,0.2759009,1123.5677,None,1123.5677,None,1123.887157,None,1123.887157,None,1123.887157,None,1123.887157,None,1123.887157,None,1123.887157,None,1124.180416,None,1124.180416,None,1125.49533,None,1125.49533,None,1125.49533,None,1125.49533,None,1125.49533,None,1125.49533,None,1125.49533,None,1125.49533,None,1125.49533,None,50,65,37,62,65,41,1128.021762,None,5,1.2328091,1128.021762,None,1128.021762,None,1128.021762,None,1128.021762,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1129.302031,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
