trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate
,,,,36.2798849,None,space,2.4283601,36.2798849,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
,,,,,,,,,,38.73937,None,s,25.6585401,38.73937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,0,0,,,,,,,,,,,,,64.4436004,None,None,None,None,None,None,65.4783139,None,65.4783139,None,65.4783139,None,65.4783139,None,r,0.2996696,65.4783139,None,65.4783139,None,65.827405,None,65.827405,None,65.827405,None,65.827405,None,65.827405,None,65.827405,None,66.112067,66.929242,66.112067,66.929242,66.9716187,None,66.9716187,None,66.9716187,None,66.9716187,None,66.9716187,None,66.9716187,None,66.9716187,None,66.9716187,None,66.9716187,None,63,63,44,37,63,32,None,None,None,None,None,None,None,None,None,None,None,None,38,69.5163442,None,38,69.5163442,None,69.5163442,None,69.5163442,None,69.5163442,None,69.5163442,None,69.5163442,None,69.5163442,None,-0.06640625,-0.268229167,1,0,0,17.1267491,tijiao,0.01403714,None,69.5163442,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,1.013020833,2.5420092,86.6976058,None,86.6976058,None,86.6976058,None,86.6976058,None,None,None,89.2788561,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,1,0,,,,,,,,,,,,,,,None,None,None,None,None,90.8669824,None,90.8669824,None,90.8669824,None,90.8669824,None,f,0.3110694,90.8669824,None,90.8669824,None,91.2263228,None,91.2263228,None,91.2263228,None,91.2263228,None,91.2263228,None,91.2263228,None,91.5131351,None,91.5131351,None,92.3483007,None,92.3483007,None,92.3483007,None,92.3483007,None,92.3483007,None,92.3483007,None,92.3483007,None,92.3483007,None,92.3483007,None,55,63,47,41,63,67,94.8709458,None,4,2.7499796,94.8709458,None,94.8709458,None,94.8709458,None,94.8709458,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,97.6871055,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,2,0,,,,,,,,,,,,,,,None,None,None,None,None,99.6724557,None,99.6724557,None,99.6724557,None,99.6724557,None,i,0.3056178,99.6724557,None,99.6724557,None,100.0216718,None,100.0216718,None,100.0216718,None,100.0216718,None,100.0216718,None,100.0216718,None,100.3189732,None,100.3189732,None,101.4700802,None,101.4700802,None,101.4700802,None,101.4700802,None,101.4700802,None,101.4700802,None,101.4700802,None,101.4700802,None,101.4700802,None,58,55,36,37,36,50,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,104.0188883,None,104.0188883,None,104.0188883,None,104.0188883,None,104.0188883,None,104.0188883,None,25,104.0188883,None,104.0188883,None,0.01281072,None,104.0188883,None,1,2.8423061,115.025211,None,115.025211,None,115.025211,None,115.025211,None,None,None,117.8806839,None,-0.026041667,-0.287760417,1,0,0,10.9717726,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,3,0,,,,,,,,,,,,,,,None,None,None,None,None,119.6361418,None,119.6361418,None,119.6361418,None,119.6361418,None,j,0.2830855,119.6361418,None,119.6361418,None,119.970925,None,119.970925,None,119.970925,None,119.970925,None,119.970925,None,119.970925,None,120.2663258,121.3169557,120.2663258,121.3169557,121.351111,None,121.351111,None,121.351111,None,121.351111,None,121.351111,None,121.351111,None,121.351111,None,121.351111,None,121.351111,None,56,39,45,32,32,55,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,123.8953283,None,123.8953283,None,123.8953283,None,123.8953283,None,123.8953283,None,123.8953283,None,17,123.8953283,None,123.8953283,None,0.01349092,None,123.8953283,None,1,1.5486927,131.8136727,None,131.8136727,None,131.8136727,None,131.8136727,None,None,None,133.3901029,None,-0.079427083,-0.263020833,1,0,0,7.8870567,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,4,0,,,,,,,,,,,,,,,None,None,None,None,None,135.2469125,None,135.2469125,None,135.2469125,None,135.2469125,None,r,0.3224824,135.2469125,None,135.2469125,None,135.6143861,None,135.6143861,None,135.6143861,None,135.6143861,None,135.6143861,None,135.6143861,None,135.9105979,None,135.9105979,None,137.7257615,None,137.7257615,None,137.7257615,None,137.7257615,None,137.7257615,None,137.7257615,None,137.7257615,None,137.7257615,None,137.7257615,None,60,55,38,39,60,37,140.2434179,None,5,2.1680866,140.2434179,None,140.2434179,None,140.2434179,None,140.2434179,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,142.4678685,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,5,0,,,,,,,,,,,,,,,None,None,None,None,None,144.4539558,None,144.4539558,None,144.4539558,None,144.4539558,None,j,0.5154513,144.4539558,None,144.4539558,None,145.0236498,None,145.0236498,None,145.0236498,None,145.0236498,None,145.0236498,None,145.0236498,None,145.3170205,146.9018752,145.3170205,146.9018752,146.9387118,None,146.9387118,None,146.9387118,None,146.9387118,None,146.9387118,None,146.9387118,None,146.9387118,None,146.9387118,None,146.9387118,None,58,52,36,30,30,52,149.4577645,None,2,3.4688765,149.4577645,None,149.4577645,None,149.4577645,None,149.4577645,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,152.9768313,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,6,0,,,,,,,,,,,,,,,None,None,None,None,None,154.8440311,None,154.8440311,None,154.8440311,None,154.8440311,None,i,0.3056443,154.8440311,None,154.8440311,None,155.1971457,None,155.1971457,None,155.1971457,None,155.1971457,None,155.1971457,None,155.1971457,None,155.4907795,156.9921104,155.4907795,156.9921104,157.0290376,None,157.0290376,None,157.0290376,None,157.0290376,None,157.0290376,None,157.0290376,None,157.0290376,None,157.0290376,None,157.0290376,None,57,54,50,32,50,46,159.5403251,None,4,4.1088532,159.5403251,None,159.5403251,None,159.5403251,None,159.5403251,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,163.7016065,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,7,0,,,,,,,,,,,,,,,None,None,None,None,None,165.601119,None,165.601119,None,165.601119,None,165.601119,None,f,0.3285098,165.601119,None,165.601119,None,165.9714629,None,165.9714629,None,165.9714629,None,165.9714629,None,165.9714629,None,165.9714629,None,166.2650319,167.2322415,166.2650319,167.2322415,167.2666899,None,167.2666899,None,167.2666899,None,167.2666899,None,167.2666899,None,167.2666899,None,167.2666899,None,167.2666899,None,167.2666899,None,54,52,35,31,52,54,169.7842672,None,4,3.469718,169.7842672,None,169.7842672,None,169.7842672,None,169.7842672,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,173.3175275,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,8,0,,,,,,,,,,,,,,,None,None,None,None,None,174.8583763,None,174.8583763,None,174.8583763,None,174.8583763,None,j,0.3012207,174.8583763,None,174.8583763,None,175.2078182,None,175.2078182,None,175.2078182,None,175.2078182,None,175.2078182,None,175.2078182,None,175.5045684,None,175.5045684,None,176.7866248,None,176.7866248,None,176.7866248,None,176.7866248,None,176.7866248,None,176.7866248,None,176.7866248,None,176.7866248,None,176.7866248,None,55,56,45,30,30,66,179.3144381,None,2,1.9692098,179.3144381,None,179.3144381,None,179.3144381,None,179.3144381,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,181.3399673,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,9,0,,,,,,,,,,,,,,,None,None,None,None,None,183.1968932,None,183.1968932,None,183.1968932,None,183.1968932,None,f,0.273075,183.1968932,None,183.1968932,None,183.5178016,None,183.5178016,None,183.5178016,None,183.5178016,None,183.5178016,None,183.5178016,None,183.810447,185.42818,183.810447,185.42818,185.4585677,None,185.4585677,None,185.4585677,None,185.4585677,None,185.4585677,None,185.4585677,None,185.4585677,None,185.4585677,None,185.4585677,None,56,50,44,34,50,52,187.9843266,None,5,2.169017,187.9843266,None,187.9843266,None,187.9843266,None,187.9843266,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,190.2035499,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,10,0,,,,,,,,,,,,,,,None,None,None,None,None,192.0860664,None,192.0860664,None,192.0860664,None,192.0860664,None,r,0.3237144,192.0860664,None,192.0860664,None,192.4572663,None,192.4572663,None,192.4572663,None,192.4572663,None,192.4572663,None,192.4572663,None,192.7499893,None,192.7499893,None,193.8666127,None,193.8666127,None,193.8666127,None,193.8666127,None,193.8666127,None,193.8666127,None,193.8666127,None,193.8666127,None,193.8666127,None,62,51,46,31,62,58,None,None,None,None,None,None,None,None,None,None,None,None,60,196.4015953,None,60,196.4015953,None,196.4015953,None,196.4015953,None,196.4015953,None,196.4015953,None,196.4015953,None,196.4015953,None,-0.009114583,-0.283854167,1,0,0,7.9667233,tijiao,0.00964494,None,196.4015953,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,2.940104167,3.1475391,204.4126386,None,204.4126386,None,204.4126386,None,204.4126386,None,None,None,207.591721,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,11,0,,,,,,,,,,,,,,,None,None,None,None,None,209.3316053,None,209.3316053,None,209.3316053,None,209.3316053,None,r,0.328385,209.3316053,None,209.3316053,None,209.7021061,None,209.7021061,None,209.7021061,None,209.7021061,None,209.7021061,None,209.7021061,None,209.9952629,None,209.9952629,None,211.5991619,None,211.5991619,None,211.5991619,None,211.5991619,None,211.5991619,None,211.5991619,None,211.5991619,None,211.5991619,None,211.5991619,None,57,49,36,31,57,44,214.1150514,None,5,1.8859744,214.1150514,None,214.1150514,None,214.1150514,None,214.1150514,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,216.0603253,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,12,0,,,,,,,,,,,,,,,None,None,None,None,None,217.8204694,None,217.8204694,None,217.8204694,None,217.8204694,None,r,0.3693841,217.8204694,None,217.8204694,None,218.24213,None,218.24213,None,218.24213,None,218.24213,None,218.24213,None,218.24213,None,218.5178425,219.4351836,218.5178425,219.4351836,219.4863314,None,219.4863314,None,219.4863314,None,219.4863314,None,219.4863314,None,219.4863314,None,219.4863314,None,219.4863314,None,219.4863314,None,63,48,39,41,63,40,222.0052976,None,6,2.2717406,222.0052976,None,222.0052976,None,222.0052976,None,222.0052976,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,224.3347859,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,13,0,,,,,,,,,,,,,,,None,None,None,None,None,226.0597043,None,226.0597043,None,226.0597043,None,226.0597043,None,r,0.3902595,226.0597043,None,226.0597043,None,226.495047,None,226.495047,None,226.495047,None,226.495047,None,226.495047,None,226.495047,None,226.7904178,None,226.7904178,None,227.7904251,None,227.7904251,None,227.7904251,None,227.7904251,None,227.7904251,None,227.7904251,None,227.7904251,None,227.7904251,None,227.7904251,None,62,51,37,43,62,54,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,230.336233,None,230.336233,None,230.336233,None,230.336233,None,230.336233,None,230.336233,None,38,230.336233,None,230.336233,None,0.01426342,None,230.336233,None,6.794270833,4.5948194,237.6878668,None,237.6878668,None,237.6878668,None,237.6878668,None,None,None,242.3158724,None,-0.026041667,-0.255208333,1,0,0,7.3203931,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,14,0,,,,,,,,,,,,,,,None,None,None,None,None,244.1886326,None,244.1886326,None,244.1886326,None,244.1886326,None,r,0.3213791,244.1886326,None,244.1886326,None,244.5561575,None,244.5561575,None,244.5561575,None,244.5561575,None,244.5561575,None,244.5561575,None,244.8530206,None,244.8530206,None,245.9360803,None,245.9360803,None,245.9360803,None,245.9360803,None,245.9360803,None,245.9360803,None,245.9360803,None,245.9360803,None,245.9360803,None,69,44,55,38,69,50,248.4520381,None,5,4.0744133,248.4520381,None,248.4520381,None,248.4520381,None,248.4520381,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,252.5849505,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,15,0,,,,,,,,,,,,,,,None,None,None,None,None,254.2290459,None,254.2290459,None,254.2290459,None,254.2290459,None,f,0.7011204,254.2290459,None,254.2290459,None,254.9852434,None,254.9852434,None,254.9852434,None,254.9852434,None,254.9852434,None,254.9852434,None,255.2766841,256.7615006,255.2766841,256.7615006,256.7958918,None,256.7958918,None,256.7958918,None,256.7958918,None,256.7958918,None,256.7958918,None,256.7958918,None,256.7958918,None,256.7958918,None,66,46,54,41,46,54,259.3137099,None,3,2.7890481,259.3137099,None,259.3137099,None,259.3137099,None,259.3137099,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,262.1591736,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,16,0,,,,,,,,,,,,,,,None,None,None,None,None,263.9037968,None,263.9037968,None,263.9037968,None,263.9037968,None,f,0.3279142,263.9037968,None,263.9037968,None,264.2708895,None,264.2708895,None,264.2708895,None,264.2708895,None,264.2708895,None,264.2708895,None,264.5665824,None,264.5665824,None,266.4323033,None,266.4323033,None,266.4323033,None,266.4323033,None,266.4323033,None,266.4323033,None,266.4323033,None,266.4323033,None,266.4323033,None,69,44,54,46,44,34,268.9564802,None,4,2.3843397,268.9564802,None,268.9564802,None,268.9564802,None,268.9564802,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,271.4025339,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,17,0,,,,,,,,,,,,,,,None,None,None,None,None,272.9423943,None,272.9423943,None,272.9423943,None,272.9423943,None,i,0.3189194,272.9423943,None,272.9423943,None,273.3099566,None,273.3099566,None,273.3099566,None,273.3099566,None,273.3099566,None,273.3099566,None,273.6061488,None,273.6061488,None,275.1698288,None,275.1698288,None,275.1698288,None,275.1698288,None,275.1698288,None,275.1698288,None,275.1698288,None,275.1698288,None,275.1698288,None,66,48,54,40,54,55,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,277.7133281,None,277.7133281,None,277.7133281,None,277.7133281,None,277.7133281,None,277.7133281,None,66,277.7133281,None,277.7133281,None,0.00448434,None,277.7133281,None,4.893229167,2.9305477,287.7222815,None,287.7222815,None,287.7222815,None,287.7222815,None,None,None,290.6673737,None,0.022135417,-0.294270833,1,0,0,9.9789228,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,18,0,,,,,,,,,,,,,,,None,None,None,None,None,292.2391558,None,292.2391558,None,292.2391558,None,292.2391558,None,i,0.3122539,292.2391558,None,292.2391558,None,292.5899707,None,292.5899707,None,292.5899707,None,292.5899707,None,292.5899707,None,292.5899707,None,292.8860384,None,292.8860384,None,294.2533617,None,294.2533617,None,294.2533617,None,294.2533617,None,294.2533617,None,294.2533617,None,294.2533617,None,294.2533617,None,294.2533617,None,67,44,52,43,52,61,None,None,None,None,None,None,None,None,None,None,None,None,58,296.7847033,None,58,296.7847033,None,296.7847033,None,296.7847033,None,296.7847033,None,296.7847033,None,296.7847033,None,296.7847033,None,0.061197917,-0.305989583,1,0,0,14.2391544,tijiao,0.01207504,None,296.7847033,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,3.903645833,1.8686129,311.0702284,None,311.0702284,None,311.0702284,None,311.0702284,None,None,None,312.9667214,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,19,0,,,,,,,,,,,,,,,None,None,None,None,None,314.4876885,None,314.4876885,None,314.4876885,None,314.4876885,None,j,0.3038478,314.4876885,None,314.4876885,None,314.8407984,None,314.8407984,None,314.8407984,None,314.8407984,None,314.8407984,None,314.8407984,None,315.1349797,None,315.1349797,None,317.1323868,None,317.1323868,None,317.1323868,None,317.1323868,None,317.1323868,None,317.1323868,None,317.1323868,None,317.1323868,None,317.1323868,None,61,53,57,54,54,58,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,319.6846319,None,319.6846319,None,319.6846319,None,319.6846319,None,319.6846319,None,319.6846319,None,54,319.6846319,None,319.6846319,None,0.01087672,None,319.6846319,None,3.018229167,1.8316802,329.6681318,None,329.6681318,None,329.6681318,None,329.6681318,None,None,None,331.5274919,None,-0.053385417,-0.231770833,1,0,0,8.2507731,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,20,0,,,,,,,,,,,,,,,None,None,None,None,None,333.518365,None,333.518365,None,333.518365,None,333.518365,None,r,0.2934362,333.518365,None,333.518365,None,333.8530105,None,333.8530105,None,333.8530105,None,333.8530105,None,333.8530105,None,333.8530105,None,334.1481047,335.8326538,334.1481047,335.8326538,335.8646852,None,335.8646852,None,335.8646852,None,335.8646852,None,335.8646852,None,335.8646852,None,335.8646852,None,335.8646852,None,335.8646852,None,65,42,53,48,65,32,None,None,None,None,None,None,None,None,None,None,None,None,62,338.4015484,None,62,338.4015484,None,338.4015484,None,338.4015484,None,338.4015484,None,338.4015484,None,338.4015484,None,338.4015484,None,0.049479167,-0.268229167,1,0,0,14.8874385,tijiao,0.00870794,None,338.4015484,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,4.919270833,2.8971286,353.3366934,None,353.3366934,None,353.3366934,None,353.3366934,None,None,None,356.2542594,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,21,0,,,,,,,,,,,,,,,None,None,None,None,None,357.7847208,None,357.7847208,None,357.7847208,None,357.7847208,None,f,0.6270932,357.7847208,None,357.7847208,None,358.4646096,None,358.4646096,None,358.4646096,None,358.4646096,None,358.4646096,None,358.4646096,None,358.7485256,360.3823679,358.7485256,360.3823679,360.3998411,None,360.3998411,None,360.3998411,None,360.3998411,None,360.3998411,None,360.3998411,None,360.3998411,None,360.3998411,None,360.3998411,None,66,51,51,47,51,48,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,362.9342757,None,362.9342757,None,362.9342757,None,362.9342757,None,362.9342757,None,362.9342757,None,45,362.9342757,None,362.9342757,None,0.00774364,None,362.9342757,None,3.083333333,1.471563,369.2876985,None,369.2876985,None,369.2876985,None,369.2876985,None,None,None,370.7879515,None,-0.0078125,-0.28125,1,0,0,6.3293603,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,22,0,,,,,,,,,,,,,,,None,None,None,None,None,372.5740211,None,372.5740211,None,372.5740211,None,372.5740211,None,r,0.3377674,372.5740211,None,372.5740211,None,372.9508382,None,372.9508382,None,372.9508382,None,372.9508382,None,372.9508382,None,372.9508382,None,373.2412721,374.7259202,373.2412721,374.7259202,374.7454461,None,374.7454461,None,374.7454461,None,374.7454461,None,374.7454461,None,374.7454461,None,374.7454461,None,374.7454461,None,374.7454461,None,65,51,53,42,65,34,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,377.2916401,None,377.2916401,None,377.2916401,None,377.2916401,None,377.2916401,None,377.2916401,None,58,377.2916401,None,377.2916401,None,0.01069834,None,377.2916401,None,4.815104167,2.5009796,395.495683,None,395.495683,None,395.495683,None,395.495683,None,None,None,398.0238166,None,0.147135417,-0.299479167,1,0,0,18.1751531,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,23,0,,,,,,,,,,,,,,,None,None,None,None,None,399.8136706,None,399.8136706,None,399.8136706,None,399.8136706,None,i,0.2684875,399.8136706,None,399.8136706,None,400.1301504,None,400.1301504,None,400.1301504,None,400.1301504,None,400.1301504,None,400.1301504,None,400.4276454,402.328864,400.4276454,402.328864,402.3602394,None,402.3602394,None,402.3602394,None,402.3602394,None,402.3602394,None,402.3602394,None,402.3602394,None,402.3602394,None,402.3602394,None,66,38,50,43,50,40,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,404.9114134,None,404.9114134,None,404.9114134,None,404.9114134,None,404.9114134,None,404.9114134,None,58,404.9114134,None,404.9114134,None,0.01040092,None,404.9114134,None,4.958333333,2.1271487,413.4740114,None,413.4740114,None,413.4740114,None,413.4740114,None,None,None,415.6359546,None,-0.03125,-0.264322917,1,0,0,8.5336214,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,24,0,,,,,,,,,,,,,,,None,None,None,None,None,417.5587249,None,417.5587249,None,417.5587249,None,417.5587249,None,r,0.2636149,417.5587249,None,417.5587249,None,417.8601243,None,417.8601243,None,417.8601243,None,417.8601243,None,417.8601243,None,417.8601243,None,418.156396,None,418.156396,None,419.441028,None,419.441028,None,419.441028,None,419.441028,None,419.441028,None,419.441028,None,419.441028,None,419.441028,None,419.441028,None,70,47,58,51,70,63,421.9572639,None,6,2.5564355,421.9572639,None,421.9572639,None,421.9572639,None,421.9572639,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,424.5839031,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
