bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,expectself.text,expectself.started,expectself.stopped,tijiao_click.started,tijiao_click.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate
1,-0.3,-0.225,0,86,86,86,,,,,,,,,,,,,,,None,None,None,None,None,1056.701965,None,1056.701965,None,1056.701965,None,1056.701965,None,f,0.4106461,1056.701965,None,1056.701965,None,1057.160251,None,1057.160251,None,1057.160251,None,1057.160251,None,1057.160251,None,1057.160251,None,1057.449163,None,1057.449163,None,1059.069058,None,1059.069058,None,1059.069058,None,1059.069058,None,1059.069058,None,1059.069058,None,1059.069058,None,1059.069058,None,1059.069058,None,28,71,46,64,71,71,1061.584995,None,4,3.0197017,1061.584995,None,1061.584995,None,1061.584995,None,1061.584995,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1064.660619,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,87,87,87,,,,,,,,,,,,,,,None,None,None,None,None,1066.55983,None,1066.55983,None,1066.55983,None,1066.55983,None,f,0.292824,1066.55983,None,1066.55983,None,1066.895203,None,1066.895203,None,1066.895203,None,1066.895203,None,1066.895203,None,1066.895203,None,1067.189233,1068.056405,1067.189233,1068.056405,1068.088158,None,1068.088158,None,1068.088158,None,1068.088158,None,1068.088158,None,1068.088158,None,1068.088158,None,1068.088158,None,1068.088158,None,16,77,43,62,77,24,None,None,None,None,None,None,None,None,None,None,None,None,75,1070.623426,None,1070.623426,None,1070.623426,None,1070.623426,None,1070.623426,None,1070.623426,None,1070.623426,None,75,1070.623426,None,0.01051156,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,9.059895833,1.6897908,1074.76391,None,1074.76391,None,1074.76391,None,1074.76391,None,None,None,1076.47179,None,-0.0078125,-0.265625,1,0,0,4.0978551,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,88,88,88,,,,,,,,,,,,,,,None,None,None,None,None,1078.234541,None,1078.234541,None,1078.234541,None,1078.234541,None,f,0.3082956,1078.234541,None,1078.234541,None,1078.594601,None,1078.594601,None,1078.594601,None,1078.594601,None,1078.594601,None,1078.594601,None,1078.88069,1080.615214,1078.88069,1080.615214,1080.648972,None,1080.648972,None,1080.648972,None,1080.648972,None,1080.648972,None,1080.648972,None,1080.648972,None,1080.648972,None,1080.648972,None,28,74,32,70,74,64,1083.164224,None,6,1.7373734,1083.164224,None,1083.164224,None,1083.164224,None,1083.164224,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1084.955447,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,89,89,89,,,,,,,,,,,,,,,None,None,None,None,None,1086.723918,None,1086.723918,None,1086.723918,None,1086.723918,None,f,0.3488806,1086.723918,None,1086.723918,None,1087.123655,None,1087.123655,None,1087.123655,None,1087.123655,None,1087.123655,None,1087.123655,None,1087.419801,None,1087.419801,None,1089.100502,None,1089.100502,None,1089.100502,None,1089.100502,None,1089.100502,None,1089.100502,None,1089.100502,None,1089.100502,None,1089.100502,None,12,78,45,72,78,71,1091.627882,None,6,1.3660876,1091.627882,None,1091.627882,None,1091.627882,None,1091.627882,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1093.046085,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,90,90,90,,,,,,,,,,,,,,,None,None,None,None,None,1094.57897,None,1094.57897,None,1094.57897,None,1094.57897,None,f,0.6242001,1094.57897,None,1094.57897,None,1095.255161,None,1095.255161,None,1095.255161,None,1095.255161,None,1095.255161,None,1095.255161,None,1095.542426,1097.026627,1095.542426,1097.026627,1097.057708,None,1097.057708,None,1097.057708,None,1097.057708,None,1097.057708,None,1097.057708,None,1097.057708,None,1097.057708,None,1097.057708,None,3,84,52,63,84,66,1099.585004,None,6,1.2344404,1099.585004,None,1099.585004,None,1099.585004,None,1099.585004,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1100.86653,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,91,91,91,,,,,,,,,,,,,,,None,None,None,None,None,1102.484818,None,1102.484818,None,1102.484818,None,1102.484818,None,f,0.51814,1102.484818,None,1102.484818,None,1103.050921,None,1103.050921,None,1103.050921,None,1103.050921,None,1103.050921,None,1103.050921,None,1103.347719,None,1103.347719,None,1105.352684,None,1105.352684,None,1105.352684,None,1105.352684,None,1105.352684,None,1105.352684,None,1105.352684,None,1105.352684,None,1105.352684,None,9,71,50,69,71,46,None,None,None,None,None,None,None,None,None,None,None,None,73,1107.884192,None,1107.884192,None,1107.884192,None,1107.884192,None,1107.884192,None,1107.884192,None,1107.884192,None,73,1107.884192,None,0.00924856,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,10.08854167,1.4925565,1112.957347,None,1112.957347,None,1112.957347,None,1112.957347,None,None,None,1114.481266,None,0.11328125,-0.229166667,1,0,0,4.1299404,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,92,92,92,,,,,,,,,,,,,,,None,None,None,None,None,1116.044019,None,1116.044019,None,1116.044019,None,1116.044019,None,f,0.3189694,1116.044019,None,1116.044019,None,1116.419015,None,1116.419015,None,1116.419015,None,1116.419015,None,1116.419015,None,1116.419015,None,1116.707009,None,1116.707009,None,1117.822358,None,1117.822358,None,1117.822358,None,1117.822358,None,1117.822358,None,1117.822358,None,1117.822358,None,1117.822358,None,1117.822358,None,6,73,55,80,73,42,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,1,1120.372791,None,1120.372791,None,1120.372791,None,1120.372791,None,1120.372791,None,1120.372791,None,45,1120.372791,None,1120.372791,None,0.01053398,None,6.924479167,1.9818045,1125.818728,None,1125.818728,None,1125.818728,None,1125.818728,None,None,None,1127.814887,None,,,,,,,,0.1484375,-0.283854167,1,0,0,5.4150991,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,93,93,93,,,,,,,,,,,,,,,None,None,None,None,None,1129.670102,None,1129.670102,None,1129.670102,None,1129.670102,None,f,0.3730177,1129.670102,None,1129.670102,None,1130.094869,None,1130.094869,None,1130.094869,None,1130.094869,None,1130.094869,None,1130.094869,None,1130.383067,1131.400824,1130.383067,1131.400824,1131.432768,None,1131.432768,None,1131.432768,None,1131.432768,None,1131.432768,None,1131.432768,None,1131.432768,None,1131.432768,None,1131.432768,None,8,86,45,71,86,33,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,1,1133.97621,None,1133.97621,None,1133.97621,None,1133.97621,None,1133.97621,None,1133.97621,None,40,1133.97621,None,1133.97621,None,7.30E-05,None,7.276041667,1.8135968,1137.645803,None,1137.645803,None,1137.645803,None,1137.645803,None,None,None,1139.487274,None,,,,,,,,0.080729167,-0.298177083,1,0,0,3.6376141,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,94,94,94,,,,,,,,,,,,,,,None,None,None,None,None,1141.327963,None,1141.327963,None,1141.327963,None,1141.327963,None,f,0.3452504,1141.327963,None,1141.327963,None,1141.724749,None,1141.724749,None,1141.724749,None,1141.724749,None,1141.724749,None,1141.724749,None,1142.024681,None,1142.024681,None,1143.796225,None,1143.796225,None,1143.796225,None,1143.796225,None,1143.796225,None,1143.796225,None,1143.796225,None,1143.796225,None,1143.796225,None,9,84,49,66,84,57,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,1,1146.354795,None,1146.354795,None,1146.354795,None,1146.354795,None,1146.354795,None,1146.354795,None,37,1146.354795,None,1146.354795,None,0.01410738,None,8.096354167,2.5707204,1151.82571,None,1151.82571,None,1151.82571,None,1151.82571,None,None,None,1154.431279,None,,,,,,,,0.2890625,-0.263020833,1,0,0,4.701237,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,95,95,95,,,,,,,,,,,,,,,None,None,None,None,None,1155.971731,None,1155.971731,None,1155.971731,None,1155.971731,None,f,0.3417551,1155.971731,None,1155.971731,None,1156.363575,None,1156.363575,None,1156.363575,None,1156.363575,None,1156.363575,None,1156.363575,None,1156.651484,None,1156.651484,None,1158.233965,None,1158.233965,None,1158.233965,None,1158.233965,None,1158.233965,None,1158.233965,None,1158.233965,None,1158.233965,None,1158.233965,None,11,77,60,81,77,34,1160.751005,None,7,2.0745178,1160.751005,None,1160.751005,None,1160.751005,None,1160.751005,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1162.892945,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,96,96,96,,,,,,,,,,,,,,,None,None,None,None,None,1164.594496,None,1164.594496,None,1164.594496,None,1164.594496,None,f,0.4388996,1164.594496,None,1164.594496,None,1165.081473,None,1165.081473,None,1165.081473,None,1165.081473,None,1165.081473,None,1165.081473,None,1165.374208,1166.625024,1165.374208,1166.625024,1166.663002,None,1166.663002,None,1166.663002,None,1166.663002,None,1166.663002,None,1166.663002,None,1166.663002,None,1166.663002,None,1166.663002,None,7,69,51,87,69,59,1169.181961,None,7,1.2972966,1169.181961,None,1169.181961,None,1169.181961,None,1169.181961,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1170.527614,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,97,97,97,,,,,,,,,,,,,,,None,None,None,None,None,1172.148866,None,1172.148866,None,1172.148866,None,1172.148866,None,f,0.4060464,1172.148866,None,1172.148866,None,1172.601014,None,1172.601014,None,1172.601014,None,1172.601014,None,1172.601014,None,1172.601014,None,1172.895851,1173.729889,1172.895851,1173.729889,1173.764379,None,1173.764379,None,1173.764379,None,1173.764379,None,1173.764379,None,1173.764379,None,1173.764379,None,1173.764379,None,1173.764379,None,13,76,56,78,76,58,None,None,None,None,None,None,None,None,None,None,None,None,77,1176.291639,None,1176.291639,None,1176.291639,None,1176.291639,None,1176.291639,None,1176.291639,None,1176.291639,None,77,1176.291639,None,0.01471066,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,9.932291667,0.8689197,1180.434645,None,1180.434645,None,1180.434645,None,1180.434645,None,None,None,1181.339796,None,0.25390625,-0.194010417,1,0,0,3.6180627,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,98,98,98,,,,,,,,,,,,,,,None,None,None,None,None,1183.140588,None,1183.140588,None,1183.140588,None,1183.140588,None,f,0.4038893,1183.140588,None,1183.140588,None,1183.594582,None,1183.594582,None,1183.594582,None,1183.594582,None,1183.594582,None,1183.594582,None,1183.88694,None,1183.88694,None,1185.788886,None,1185.788886,None,1185.788886,None,1185.788886,None,1185.788886,None,1185.788886,None,1185.788886,None,1185.788886,None,1185.788886,None,21,66,42,79,66,50,None,None,None,None,None,None,None,None,None,None,None,None,67,1188.332864,None,1188.332864,None,1188.332864,None,1188.332864,None,1188.332864,None,1188.332864,None,1188.332864,None,67,1188.332864,None,0.01586658,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,9.151041667,1.1900244,1194.198509,None,1194.198509,None,1194.198509,None,1194.198509,None,None,None,1195.426258,None,0.048177083,-0.247395833,1,0,0,4.5702962,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,99,99,99,,,,,,,,,,,,,,,None,None,None,None,None,1196.966677,None,1196.966677,None,1196.966677,None,1196.966677,None,f,0.2978877,1196.966677,None,1196.966677,None,1197.306773,None,1197.306773,None,1197.306773,None,1197.306773,None,1197.306773,None,1197.306773,None,1197.596469,1199.231071,1197.596469,1199.231071,1199.263492,None,1199.263492,None,1199.263492,None,1199.263492,None,1199.263492,None,1199.263492,None,1199.263492,None,1199.263492,None,1199.263492,None,19,77,49,73,77,66,1201.787892,None,7,2.3515703,1201.787892,None,1201.787892,None,1201.787892,None,1201.787892,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1204.200276,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,100,100,100,,,,,,,,,,,,,,,None,None,None,None,None,1205.839641,None,1205.839641,None,1205.839641,None,1205.839641,None,f,0.4250357,1205.839641,None,1205.839641,None,1206.31241,None,1206.31241,None,1206.31241,None,1206.31241,None,1206.31241,None,1206.31241,None,1206.602714,None,1206.602714,None,1208.55251,None,1208.55251,None,1208.55251,None,1208.55251,None,1208.55251,None,1208.55251,None,1208.55251,None,1208.55251,None,1208.55251,None,13,77,53,72,77,57,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,1,1211.095525,None,1211.095525,None,1211.095525,None,1211.095525,None,1211.095525,None,1211.095525,None,69,1211.095525,None,1211.095525,None,0.00104216,None,8.838541667,1.7909191,1215.681494,None,1215.681494,None,1215.681494,None,1215.681494,None,None,None,1217.491774,None,,,,,,,,0.032552083,-0.286458333,1,0,0,4.5548786,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,101,101,101,,,,,,,,,,,,,,,None,None,None,None,None,1219.382501,None,1219.382501,None,1219.382501,None,1219.382501,None,f,0.4822279,1219.382501,None,1219.382501,None,1219.930613,None,1219.930613,None,1219.930613,None,1219.930613,None,1219.930613,None,1219.930613,None,1220.228258,None,1220.228258,None,1222.177691,None,1222.177691,None,1222.177691,None,1222.177691,None,1222.177691,None,1222.177691,None,1222.177691,None,1222.177691,None,1222.177691,None,16,69,55,72,69,51,1224.697214,None,6,2.0903418,1224.697214,None,1224.697214,None,1224.697214,None,1224.697214,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1226.853945,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,102,102,102,,,,,,,,,,,,,,,None,None,None,None,None,1228.740331,None,1228.740331,None,1228.740331,None,1228.740331,None,f,0.3844594,1228.740331,None,1228.740331,None,1229.186233,None,1229.186233,None,1229.186233,None,1229.186233,None,1229.186233,None,1229.186233,None,1229.485178,None,1229.485178,None,1230.33395,None,1230.33395,None,1230.33395,None,1230.33395,None,1230.33395,None,1230.33395,None,1230.33395,None,1230.33395,None,1230.33395,None,13,67,49,73,67,60,1232.860062,None,6,1.4662055,1232.860062,None,1232.860062,None,1232.860062,None,1232.860062,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1234.398619,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,103,103,103,,,,,,,,,,,,,,,None,None,None,None,None,1236.377585,None,1236.377585,None,1236.377585,None,1236.377585,None,f,0.4074494,1236.377585,None,1236.377585,None,1236.82858,None,1236.82858,None,1236.82858,None,1236.82858,None,1236.82858,None,1236.82858,None,1237.123879,None,1237.123879,None,1238.520872,None,1238.520872,None,1238.520872,None,1238.520872,None,1238.520872,None,1238.520872,None,1238.520872,None,1238.520872,None,1238.520872,None,21,68,48,71,68,59,1241.039527,None,7,2.1717876,1241.039527,None,1241.039527,None,1241.039527,None,1241.039527,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1243.277211,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,104,104,104,,,,,,,,,,,,,,,None,None,None,None,None,1245.068066,None,1245.068066,None,1245.068066,None,1245.068066,None,f,0.4368858,1245.068066,None,1245.068066,None,1245.551835,None,1245.551835,None,1245.551835,None,1245.551835,None,1245.551835,None,1245.551835,None,1245.846562,None,1245.846562,None,1247.361403,None,1247.361403,None,1247.361403,None,1247.361403,None,1247.361403,None,1247.361403,None,1247.361403,None,1247.361403,None,1247.361403,None,22,65,55,72,65,57,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,1,1249.909573,None,1249.909573,None,1249.909573,None,1249.909573,None,1249.909573,None,1249.909573,None,30,1249.909573,None,1249.909573,None,0.01426578,None,5.140625,0.7638608,1255.760604,None,1255.760604,None,1255.760604,None,1255.760604,None,None,None,1256.55203,None,,,,,,,,0.138020833,-0.290364583,1,0,0,5.8193167,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,105,105,105,,,,,,,,,,,,,,,None,None,None,None,None,1258.442375,None,1258.442375,None,1258.442375,None,1258.442375,None,f,0.2929786,1258.442375,None,1258.442375,None,1258.78316,None,1258.78316,None,1258.78316,None,1258.78316,None,1258.78316,None,1258.78316,None,1259.072035,1259.939955,1259.072035,1259.939955,1259.972098,None,1259.972098,None,1259.972098,None,1259.972098,None,1259.972098,None,1259.972098,None,1259.972098,None,1259.972098,None,1259.972098,None,16,71,61,63,71,73,1262.488037,None,4,2.0416225,1262.488037,None,1262.488037,None,1262.488037,None,1262.488037,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1264.593595,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,106,106,106,,,,,,,,,,,,,,,None,None,None,None,None,1266.54848,None,1266.54848,None,1266.54848,None,1266.54848,None,f,0.3765582,1266.54848,None,1266.54848,None,1266.96764,None,1266.96764,None,1266.96764,None,1266.96764,None,1266.96764,None,1266.96764,None,1267.261545,None,1267.261545,None,1268.328529,None,1268.328529,None,1268.328529,None,1268.328529,None,1268.328529,None,1268.328529,None,1268.328529,None,1268.328529,None,1268.328529,None,14,69,63,65,69,70,1270.846808,None,5,2.5530136,1270.846808,None,1270.846808,None,1270.846808,None,1270.846808,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1273.465505,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,107,107,107,,,,,,,,,,,,,,,None,None,None,None,None,1275.387273,None,1275.387273,None,1275.387273,None,1275.387273,None,f,0.3678389,1275.387273,None,1275.387273,None,1275.804691,None,1275.804691,None,1275.804691,None,1275.804691,None,1275.804691,None,1275.804691,None,1276.101013,1277.4686,1276.101013,1277.4686,1277.503008,None,1277.503008,None,1277.503008,None,1277.503008,None,1277.503008,None,1277.503008,None,1277.503008,None,1277.503008,None,1277.503008,None,9,73,63,65,73,73,1280.016411,None,4,1.6067205,1280.016411,None,1280.016411,None,1280.016411,None,1280.016411,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1281.689757,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,108,108,108,,,,,,,,,,,,,,,None,None,None,None,None,1283.393661,None,1283.393661,None,1283.393661,None,1283.393661,None,f,0.3315727,1283.393661,None,1283.393661,None,1283.777996,None,1283.777996,None,1283.777996,None,1283.777996,None,1283.777996,None,1283.777996,None,1284.07335,None,1284.07335,None,1285.10445,None,1285.10445,None,1285.10445,None,1285.10445,None,1285.10445,None,1285.10445,None,1285.10445,None,1285.10445,None,1285.10445,None,13,76,71,62,76,68,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,1,1287.646402,None,1287.646402,None,1287.646402,None,1287.646402,None,1287.646402,None,1287.646402,None,50,1287.646402,None,1287.646402,None,0.00420836,None,8.955729167,2.8155404,1293.770139,None,1293.770139,None,1293.770139,None,1293.770139,None,None,None,1296.613113,None,,,,,,,,0.09765625,-0.28515625,1,0,0,6.0930664,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,109,109,109,,,,,,,,,,,,,,,None,None,None,None,None,1298.48766,None,1298.48766,None,1298.48766,None,1298.48766,None,f,0.327694,1298.48766,None,1298.48766,None,1298.858848,None,1298.858848,None,1298.858848,None,1298.858848,None,1298.858848,None,1298.858848,None,1299.150361,1300.067783,1299.150361,1300.067783,1300.103467,None,1300.103467,None,1300.103467,None,1300.103467,None,1300.103467,None,1300.103467,None,1300.103467,None,1300.103467,None,1300.103467,None,16,67,68,71,67,62,None,None,None,None,None,None,None,None,None,None,None,None,70,1302.629623,None,1302.629623,None,1302.629623,None,1302.629623,None,1302.629623,None,1302.629623,None,1302.629623,None,70,1302.629623,None,0.01433376,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,10.0625,2.0597865,1308.466906,None,1308.466906,None,1308.466906,None,1308.466906,None,None,None,1310.541143,None,0.045572917,-0.235677083,1,0,0,4.5841916,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,110,110,110,,,,,,,,,,,,,,,None,None,None,None,None,1312.180408,None,1312.180408,None,1312.180408,None,1312.180408,None,f,0.3449787,1312.180408,None,1312.180408,None,1312.57008,None,1312.57008,None,1312.57008,None,1312.57008,None,1312.57008,None,1312.57008,None,1312.859853,1314.843935,1312.859853,1314.843935,1314.875705,None,1314.875705,None,1314.875705,None,1314.875705,None,1314.875705,None,1314.875705,None,1314.875705,None,1314.875705,None,1314.875705,None,18,66,72,65,66,63,None,None,None,None,None,None,None,None,None,None,None,None,67,1317.403076,None,1317.403076,None,1317.403076,None,1317.403076,None,1317.403076,None,1317.403076,None,1317.403076,None,67,1317.403076,None,0.00081984,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,9.0859375,2.0162168,1321.288258,None,1321.288258,None,1321.288258,None,1321.288258,None,None,None,1323.331592,None,0.166666667,-0.28515625,1,0,0,3.8380225,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
