trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate
0,0,89,0,,,,,,,,,,None,1115.89927,1115.89927,1115.89927,1115.89927,1115.89927,1115.89927,i,0.2501462,1116.182904,1116.182904,1116.182904,1116.182904,1116.182904,1116.182904,1116.481759,1116.481759,1118.409692,1118.409692,1118.409692,1118.409692,1118.409692,1118.409692,1118.409692,1118.409692,1118.409692,1118.409692,1118.409692,1118.409692,1118.409692,1118.409692,1118.409692,1118.409692,1118.409692,53,45,85,63,85,67,5,2.2767308,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1123.221256,1125.141092,1120.918885,1120.918885,1120.918885,1120.918885,1120.918885,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,90,0,,,,,,,,,,None,1125.141092,1125.141092,1125.141092,1125.141092,1125.141092,1125.141092,i,0.2790101,1125.440886,1125.440886,1125.440886,1125.440886,1125.440886,1125.440886,1125.739814,1125.739814,1126.637269,1126.637269,1126.637269,1126.637269,1126.637269,1126.637269,1126.637269,1126.637269,1126.637269,1126.637269,1126.637269,1126.637269,1126.637269,1126.637269,1126.637269,1126.637269,1126.637269,54,40,74,60,74,32,None,None,75,75,[0.022222222222222223],[-0.28425925925925927],[1],[0],[0],[3.8473964000004344],['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],1133.014308,1133.014308,1133.014308,1133.014308,8.916666667,1.5317837,1134.564415,1136.426835,,,,,,1129.147574,1129.147574,1129.147574,1129.147574,1129.147574,1129.147574,1129.147574,1129.147574,0.0055885,1129.147574,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,91,0,,,,,,,,,,None,1136.426835,1136.426835,1136.426835,1136.426835,1136.426835,1136.426835,i,0.256981,1136.710164,1136.710164,1136.710164,1136.710164,1136.710164,1136.710164,1137.008992,1137.008992,1138.155849,1138.155849,1138.155849,1138.155849,1138.155849,1138.155849,1138.155849,1138.155849,1138.155849,1138.155849,1138.155849,1138.155849,1138.155849,1138.155849,1138.155849,1138.155849,1138.155849,48,37,77,69,77,73,None,None,78,78,[0.05092592592592592],[-0.2814814814814815],[1],[0],[0],[3.6459670000040205],['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],1144.334536,1144.334536,1144.334536,1144.334536,9.712962963,2.2282137,1146.581533,1148.444265,,,,,,1140.66725,1140.66725,1140.66725,1140.66725,1140.66725,1140.66725,1140.66725,1140.66725,0.0072188,1140.66725,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,92,0,,,,,,,,,,None,1148.444265,1148.444265,1148.444265,1148.444265,1148.444265,1148.444265,i,0.2417717,1148.710807,1148.710807,1148.710807,1148.710807,1148.710807,1148.710807,1149.00948,1149.00948,1150.688214,1150.688214,1150.688214,1150.688214,1150.688214,1150.688214,1150.688214,1150.688214,1150.688214,1150.688214,1150.688214,1150.688214,1150.688214,1150.688214,1150.688214,1150.688214,1150.688214,51,39,81,74,81,63,None,None,80,80,[0.12962962962962962],[-0.2972222222222222],[1],[0],[0],[4.479135400004452],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1157.696928,1157.696928,1157.696928,1157.696928,9.416666667,2.4287101,1160.144417,1162.106715,,,,,,1153.198393,1153.198393,1153.198393,1153.198393,1153.198393,1153.198393,1153.198393,1153.198393,0.0053326,1153.198393,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,93,0,,,,,,,,,,None,1162.106715,1162.106715,1162.106715,1162.106715,1162.106715,1162.106715,i,0.3187027,1162.456476,1162.456476,1162.456476,1162.456476,1162.456476,1162.456476,1162.755508,1162.755508,1163.852154,1163.852154,1163.852154,1163.852154,1163.852154,1163.852154,1163.852154,1163.852154,1163.852154,1163.852154,1163.852154,1163.852154,1163.852154,1163.852154,1163.852154,1163.852154,1163.852154,50,41,70,72,70,64,None,None,72,72,[-0.12962962962962962],[-0.262037037037037],[1],[0],[0],[8.584147600005963],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1174.968622,1174.968622,1174.968622,1174.968622,7.175925926,1.8618456,1176.848928,1178.428961,,,,,,1166.362719,1166.362719,1166.362719,1166.362719,1166.362719,1166.362719,1166.362719,1166.362719,0.0052167,1166.362719,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,94,0,,,,,,,,,,None,1178.428961,1178.428961,1178.428961,1178.428961,1178.428961,1178.428961,i,0.244583,1178.695658,1178.695658,1178.695658,1178.695658,1178.695658,1178.695658,1178.994088,1178.994088,1180.872583,1180.872583,1180.872583,1180.872583,1180.872583,1180.872583,1180.872583,1180.872583,1180.872583,1180.872583,1180.872583,1180.872583,1180.872583,1180.872583,1180.872583,1180.872583,1180.872583,52,36,69,78,69,71,4,2.0437714,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1185.450423,1187.354415,1183.381846,1183.381846,1183.381846,1183.381846,1183.381846,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,95,0,,,,,,,,,,None,1187.354415,1187.354415,1187.354415,1187.354415,1187.354415,1187.354415,j,0.3294635,1187.704138,1187.704138,1187.704138,1187.704138,1187.704138,1187.704138,1188.002846,1188.002846,1188.884258,1188.884258,1188.884258,1188.884258,1188.884258,1188.884258,1188.884258,1188.884258,1188.884258,1188.884258,1188.884258,1188.884258,1188.884258,1188.884258,1188.884258,1188.884258,1188.884258,56,39,76,80,80,71,None,None,78,78,[0.002777777777777778],[-0.27314814814814814],[1],[0],[0],[5.542621200002031],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1196.956767,1196.956767,1196.956767,1196.956767,7.981481481,2.3286495,1199.304218,1201.000589,,,,,,1191.394374,1191.394374,1191.394374,1191.394374,1191.394374,1191.394374,1191.394374,1191.394374,0.0051009,1191.394374,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,96,0,,,,,,,,,,None,1201.000589,1201.000589,1201.000589,1201.000589,1201.000589,1201.000589,j,0.4183326,1201.449826,1201.449826,1201.449826,1201.449826,1201.449826,1201.449826,1201.748946,1201.748946,1203.028653,1203.028653,1203.028653,1203.028653,1203.028653,1203.028653,1203.028653,1203.028653,1203.028653,1203.028653,1203.028653,1203.028653,1203.028653,1203.028653,1203.028653,1203.028653,1203.028653,51,41,73,75,75,67,None,None,,,[],[],[],[],[],[],[],0.6,1,1205.545698,1205.545698,1205.545698,1205.545698,1205.545698,1205.545698,1205.545698,1205.545698,0.0059182,1205.545698,75,[0.05462962962962963],[-0.2740740740740741],[1],[0],[0],[4.17232420000073],['tijiao_random_2'],1209.731329,1209.731329,1209.731329,1209.731329,9.898148148,1.854752,1211.604339,1213.383537,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,97,0,,,,,,,,,,None,1213.383537,1213.383537,1213.383537,1213.383537,1213.383537,1213.383537,j,0.3169721,1213.733332,1213.733332,1213.733332,1213.733332,1213.733332,1213.733332,1214.032236,1214.032236,1215.527866,1215.527866,1215.527866,1215.527866,1215.527866,1215.527866,1215.527866,1215.527866,1215.527866,1215.527866,1215.527866,1215.527866,1215.527866,1215.527866,1215.527866,1215.527866,1215.527866,49,48,85,74,74,71,5,1.7780222,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1219.839985,1221.67761,1218.037081,1218.037081,1218.037081,1218.037081,1218.037081,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,98,0,,,,,,,,,,None,1221.67761,1221.67761,1221.67761,1221.67761,1221.67761,1221.67761,j,0.2996061,1222.010744,1222.010744,1222.010744,1222.010744,1222.010744,1222.010744,1222.309291,1222.309291,1223.439742,1223.439742,1223.439742,1223.439742,1223.439742,1223.439742,1223.439742,1223.439742,1223.439742,1223.439742,1223.439742,1223.439742,1223.439742,1223.439742,1223.439742,1223.439742,1223.439742,51,44,73,79,79,70,6,1.6284734,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1227.602506,1229.27362,1225.948729,1225.948729,1225.948729,1225.948729,1225.948729,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,99,0,,,,,,,,,,None,1229.27362,1229.27362,1229.27362,1229.27362,1229.27362,1229.27362,j,0.2816187,1229.572987,1229.572987,1229.572987,1229.572987,1229.572987,1229.572987,1229.872301,1229.872301,1231.218499,1231.218499,1231.218499,1231.218499,1231.218499,1231.218499,1231.218499,1231.218499,1231.218499,1231.218499,1231.218499,1231.218499,1231.218499,1231.218499,1231.218499,1231.218499,1231.218499,51,43,80,78,78,24,6,0.4812538,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1234.236232,1235.738905,1233.727655,1233.727655,1233.727655,1233.727655,1233.727655,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,100,0,,,,,,,,,,None,1235.738905,1235.738905,1235.738905,1235.738905,1235.738905,1235.738905,j,0.4984927,1236.254797,1236.254797,1236.254797,1236.254797,1236.254797,1236.254797,1236.554121,1236.554121,1237.933564,1237.933564,1237.933564,1237.933564,1237.933564,1237.933564,1237.933564,1237.933564,1237.933564,1237.933564,1237.933564,1237.933564,1237.933564,1237.933564,1237.933564,1237.933564,1237.933564,58,44,79,74,74,60,5,1.1131792,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1241.583235,1243.417993,1240.442162,1240.442162,1240.442162,1240.442162,1240.442162,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,101,0,,,,,,,,,,None,1243.417993,1243.417993,1243.417993,1243.417993,1243.417993,1243.417993,j,0.2391211,1243.684542,1243.684542,1243.684542,1243.684542,1243.684542,1243.684542,1243.983733,1243.983733,1245.861799,1245.861799,1245.861799,1245.861799,1245.861799,1245.861799,1245.861799,1245.861799,1245.861799,1245.861799,1245.861799,1245.861799,1245.861799,1245.861799,1245.861799,1245.861799,1245.861799,50,32,77,73,73,61,None,None,80,80,[0.05648148148148148],[-0.2861111111111111],[1],[0],[0],[3.6479511999932583],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1252.039488,1252.039488,1252.039488,1252.039488,8.157407407,1.7806442,1253.838842,1255.801253,,,,,,1248.372202,1248.372202,1248.372202,1248.372202,1248.372202,1248.372202,1248.372202,1248.372202,0.0056687,1248.372202,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,102,0,,,,,,,,,,None,1255.801253,1255.801253,1255.801253,1255.801253,1255.801253,1255.801253,i,0.3151074,1256.134095,1256.134095,1256.134095,1256.134095,1256.134095,1256.134095,1256.433068,1256.433068,1258.410869,1258.410869,1258.410869,1258.410869,1258.410869,1258.410869,1258.410869,1258.410869,1258.410869,1258.410869,1258.410869,1258.410869,1258.410869,1258.410869,1258.410869,1258.410869,1258.410869,48,43,79,75,79,64,None,None,81,81,[0.06944444444444445],[-0.28055555555555556],[1],[0],[0],[4.794775000002119],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1265.735462,1265.735462,1265.735462,1265.735462,9.87962963,2.3954905,1268.149686,1270.095495,,,,,,1260.921247,1260.921247,1260.921247,1260.921247,1260.921247,1260.921247,1260.921247,1260.921247,0.0056067,1260.921247,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,103,0,,,,,,,,,,None,1270.095495,1270.095495,1270.095495,1270.095495,1270.095495,1270.095495,i,0.2215578,1270.345184,1270.345184,1270.345184,1270.345184,1270.345184,1270.345184,1270.643883,1270.643883,1272.372758,1272.372758,1272.372758,1272.372758,1272.372758,1272.372758,1272.372758,1272.372758,1272.372758,1272.372758,1272.372758,1272.372758,1272.372758,1272.372758,1272.372758,1272.372758,1272.372758,49,40,94,67,94,62,7,1.5783759,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1276.487168,1278.422696,1274.881983,1274.881983,1274.881983,1274.881983,1274.881983,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,104,0,,,,,,,,,,None,1278.422696,1278.422696,1278.422696,1278.422696,1278.422696,1278.422696,i,0.320834,1278.77212,1278.77212,1278.77212,1278.77212,1278.77212,1278.77212,1279.071491,1279.071491,1280.068342,1280.068342,1280.068342,1280.068342,1280.068342,1280.068342,1280.068342,1280.068342,1280.068342,1280.068342,1280.068342,1280.068342,1280.068342,1280.068342,1280.068342,1280.068342,1280.068342,55,44,79,64,79,65,None,None,,,[],[],[],[],[],[],[],-0.2,1,1282.585236,1282.585236,1282.585236,1282.585236,1282.585236,1282.585236,1282.585236,1282.585236,0.0057103,1282.585236,60,"[-0.03796296296296296, -0.026851851851851852]","[-0.24259259259259258, -0.26944444444444443]","[1, 1]","[0, 0]","[0, 0]","[4.189094500005012, 5.035979500011308]",['tijiao_random_2'],1287.636032,1287.636032,1287.636032,1287.636032,8.75,2.0206715,1289.674421,1291.437447,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,105,0,,,,,,,,,,None,1291.437447,1291.437447,1291.437447,1291.437447,1291.437447,1291.437447,i,0.2767735,1291.736852,1291.736852,1291.736852,1291.736852,1291.736852,1291.736852,1292.03598,1292.03598,1293.215731,1293.215731,1293.215731,1293.215731,1293.215731,1293.215731,1293.215731,1293.215731,1293.215731,1293.215731,1293.215731,1293.215731,1293.215731,1293.215731,1293.215731,1293.215731,1293.215731,46,49,78,68,78,26,None,None,80,80,"[0.05092592592592592, 0.05462962962962963]","[-0.37592592592592594, -0.28888888888888886]","[1, 1]","[0, 0]","[0, 0]","[3.648103400002583, 3.9466995000111638]",['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1299.692575,1299.692575,1299.692575,1299.692575,9.638888889,1.2161289,1300.927303,1302.673301,,,,,,1295.726274,1295.726274,1295.726274,1295.726274,1295.726274,1295.726274,1295.726274,1295.726274,0.0052355,1295.726274,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,106,0,,,,,,,,,,None,1302.673301,1302.673301,1302.673301,1302.673301,1302.673301,1302.673301,i,0.2538653,1302.956526,1302.956526,1302.956526,1302.956526,1302.956526,1302.956526,1303.255244,1303.255244,1304.83427,1304.83427,1304.83427,1304.83427,1304.83427,1304.83427,1304.83427,1304.83427,1304.83427,1304.83427,1304.83427,1304.83427,1304.83427,1304.83427,1304.83427,1304.83427,1304.83427,50,51,79,68,79,64,None,None,,,[],[],[],[],[],[],[],-0.2,1,1307.351107,1307.351107,1307.351107,1307.351107,1307.351107,1307.351107,1307.351107,1307.351107,0.0054913,1307.351107,58,[0.03148148148148148],[-0.26666666666666666],[1],[0],[0],[4.53782169999613],['tijiao_random_2'],1311.901806,1311.901806,1311.901806,1311.901806,9.074074074,1.9381097,1313.858484,1315.754287,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,107,0,,,,,,,,,,None,1315.754287,1315.754287,1315.754287,1315.754287,1315.754287,1315.754287,f,0.3038579,1316.086993,1316.086993,1316.086993,1316.086993,1316.086993,1316.086993,1316.386555,1316.386555,1318.264487,1318.264487,1318.264487,1318.264487,1318.264487,1318.264487,1318.264487,1318.264487,1318.264487,1318.264487,1318.264487,1318.264487,1318.264487,1318.264487,1318.264487,1318.264487,1318.264487,46,48,80,71,48,62,3,1.1628562,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1321.961337,1323.732445,1320.773275,1320.773275,1320.773275,1320.773275,1320.773275,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,108,0,,,,,,,,,,None,1323.732445,1323.732445,1323.732445,1323.732445,1323.732445,1323.732445,f,0.4823284,1324.248434,1324.248434,1324.248434,1324.248434,1324.248434,1324.248434,1324.547254,1324.547254,1326.375299,1326.375299,1326.375299,1326.375299,1326.375299,1326.375299,1326.375299,1326.375299,1326.375299,1326.375299,1326.375299,1326.375299,1326.375299,1326.375299,1326.375299,1326.375299,1326.375299,38,53,83,60,53,64,3,2.0434491,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1330.952861,1332.857604,1328.884619,1328.884619,1328.884619,1328.884619,1328.884619,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,109,0,,,,,,,,,,None,1332.857604,1332.857604,1332.857604,1332.857604,1332.857604,1332.857604,i,0.505322,1333.390102,1333.390102,1333.390102,1333.390102,1333.390102,1333.390102,1333.688592,1333.688592,1335.218136,1335.218136,1335.218136,1335.218136,1335.218136,1335.218136,1335.218136,1335.218136,1335.218136,1335.218136,1335.218136,1335.218136,1335.218136,1335.218136,1335.218136,1335.218136,1335.218136,42,39,81,63,81,56,None,None,78,78,[0.009259259259259259],[-0.2796296296296296],[1],[0],[0],[4.17965340000228],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1341.929909,1341.929909,1341.929909,1341.929909,8.916666667,1.79505,1343.743459,1345.556285,,,,,,1337.727938,1337.727938,1337.727938,1337.727938,1337.727938,1337.727938,1337.727938,1337.727938,0.006036,1337.727938,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,110,0,,,,,,,,,,None,1345.556285,1345.556285,1345.556285,1345.556285,1345.556285,1345.556285,j,0.6497706,1346.238153,1346.238153,1346.238153,1346.238153,1346.238153,1346.238153,1346.53723,1346.53723,1348.116208,1348.116208,1348.116208,1348.116208,1348.116208,1348.116208,1348.116208,1348.116208,1348.116208,1348.116208,1348.116208,1348.116208,1348.116208,1348.116208,1348.116208,1348.116208,1348.116208,41,47,82,67,67,47,3,1.9941564,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1352.646448,1354.415464,1350.624999,1350.624999,1350.624999,1350.624999,1350.624999,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,111,0,,,,,,,,,,None,1354.415464,1354.415464,1354.415464,1354.415464,1354.415464,1354.415464,i,0.3220153,1354.76507,1354.76507,1354.76507,1354.76507,1354.76507,1354.76507,1355.063836,1355.063836,1356.360257,1356.360257,1356.360257,1356.360257,1356.360257,1356.360257,1356.360257,1356.360257,1356.360257,1356.360257,1356.360257,1356.360257,1356.360257,1356.360257,1356.360257,1356.360257,1356.360257,52,41,76,72,76,48,4,2.9743702,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1361.869921,1363.67353,1358.869497,1358.869497,1358.869497,1358.869497,1358.869497,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,112,0,,,,,,,,,,None,1363.67353,1363.67353,1363.67353,1363.67353,1363.67353,1363.67353,i,0.3433403,1364.039519,1364.039519,1364.039519,1364.039519,1364.039519,1364.039519,1364.338537,1364.338537,1365.684808,1365.684808,1365.684808,1365.684808,1365.684808,1365.684808,1365.684808,1365.684808,1365.684808,1365.684808,1365.684808,1365.684808,1365.684808,1365.684808,1365.684808,1365.684808,1365.684808,37,38,77,73,77,49,5,1.84432,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1370.064649,1371.934136,1368.193703,1368.193703,1368.193703,1368.193703,1368.193703,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,113,0,,,,,,,,,,None,1371.934136,1371.934136,1371.934136,1371.934136,1371.934136,1371.934136,i,0.3741879,1372.334493,1372.334493,1372.334493,1372.334493,1372.334493,1372.334493,1372.632604,1372.632604,1374.444273,1374.444273,1374.444273,1374.444273,1374.444273,1374.444273,1374.444273,1374.444273,1374.444273,1374.444273,1374.444273,1374.444273,1374.444273,1374.444273,1374.444273,1374.444273,1374.444273,45,35,75,79,75,53,5,2.326281,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1379.304661,1381.009534,1376.953516,1376.953516,1376.953516,1376.953516,1376.953516,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,114,0,,,,,,,,,,None,1381.009534,1381.009534,1381.009534,1381.009534,1381.009534,1381.009534,i,0.2743108,1381.30921,1381.30921,1381.30921,1381.30921,1381.30921,1381.30921,1381.608231,1381.608231,1382.98766,1382.98766,1382.98766,1382.98766,1382.98766,1382.98766,1382.98766,1382.98766,1382.98766,1382.98766,1382.98766,1382.98766,1382.98766,1382.98766,1382.98766,1382.98766,1382.98766,42,33,84,75,84,55,None,None,85,85,[0.09814814814814815],[-0.26944444444444443],[1],[0],[0],[5.790162899997085],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1391.308916,1391.308916,1391.308916,1391.308916,9.111111111,1.864367,1393.191884,1395.070759,,,,,,1385.49898,1385.49898,1385.49898,1385.49898,1385.49898,1385.49898,1385.49898,1385.49898,0.0070405,1385.49898,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,115,0,,,,,,,,,,None,1395.070759,1395.070759,1395.070759,1395.070759,1395.070759,1395.070759,i,0.2786466,1395.370499,1395.370499,1395.370499,1395.370499,1395.370499,1395.370499,1395.669899,1395.669899,1396.700175,1396.700175,1396.700175,1396.700175,1396.700175,1396.700175,1396.700175,1396.700175,1396.700175,1396.700175,1396.700175,1396.700175,1396.700175,1396.700175,1396.700175,1396.700175,1396.700175,39,38,79,72,79,49,5,1.8111409,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1401.044422,1403.032717,1399.209232,1399.209232,1399.209232,1399.209232,1399.209232,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,116,0,,,,,,,,,,None,1403.032717,1403.032717,1403.032717,1403.032717,1403.032717,1403.032717,i,0.2472201,1403.299157,1403.299157,1403.299157,1403.299157,1403.299157,1403.299157,1403.598191,1403.598191,1404.5952,1404.5952,1404.5952,1404.5952,1404.5952,1404.5952,1404.5952,1404.5952,1404.5952,1404.5952,1404.5952,1404.5952,1404.5952,1404.5952,1404.5952,1404.5952,1404.5952,39,41,81,76,81,57,None,None,,,[],[],[],[],[],[],[],0.6,1,1407.111699,1407.111699,1407.111699,1407.111699,1407.111699,1407.111699,1407.111699,1407.111699,0.0051725,1407.111699,76,[0.08888888888888889],[-0.2898148148148148],[1],[0],[0],[5.402400899998611],['tijiao_random_2'],1412.527742,1412.527742,1412.527742,1412.527742,9.111111111,1.9380508,1414.483703,1416.129904,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,117,0,,,,,,,,,,None,1416.129904,1416.129904,1416.129904,1416.129904,1416.129904,1416.129904,j,0.4302946,1416.580012,1416.580012,1416.580012,1416.580012,1416.580012,1416.580012,1416.878306,1416.878306,1418.856426,1418.856426,1418.873025,1418.873025,1418.873025,1418.873025,1418.873025,1418.873025,1418.873025,1418.873025,1418.873025,1418.873025,1418.873025,1418.873025,1418.873025,1418.873025,1418.873025,45,43,79,79,79,55,None,None,,,[],[],[],[],[],[],[],-0.2,1,1421.391046,1421.391046,1421.391046,1421.391046,1421.391046,1421.391046,1421.391046,1421.391046,0.0056982,1421.391046,50,[0.10740740740740741],[-0.2777777777777778],[1],[0],[0],[6.498714699991979],['tijiao_random_2'],1427.902792,1427.902792,1427.902792,1427.902792,9.712962963,1.6217421,1429.543071,1431.388688,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,118,0,,,,,,,,,,None,1431.388688,1431.388688,1431.388688,1431.388688,1431.388688,1431.388688,j,0.4153098,1431.821188,1431.821188,1431.821188,1431.821188,1431.821188,1431.821188,1432.120381,1432.120381,1433.217027,1433.217027,1433.217027,1433.217027,1433.217027,1433.217027,1433.217027,1433.217027,1433.217027,1433.217027,1433.217027,1433.217027,1433.217027,1433.217027,1433.217027,1433.217027,1433.217027,33,39,80,68,68,60,5,2.2756639,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1438.027715,1439.699437,1435.726162,1435.726162,1435.726162,1435.726162,1435.726162,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
