bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,slider_2.started,image_7.started,confi.started,notconfi.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,52.924081300152466,52.924081300152466,space,8.170412600040436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
,,,,,,,,,,,61.12140960013494,61.12140960013494,s,62.462699400028214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,0,0,0,,,,,,,,,123.60995930014178,None,124.64138040016405,124.64138040016405,124.64138040016405,124.64138040016405,124.64138040016405,124.64138040016405,r,0.7006928999908268,125.39669069997035,125.39669069997035,125.39669069997035,125.39669069997035,125.39669069997035,125.39669069997035,125.67076840018854,125.67076840018854,126.66830290015787,126.66830290015787,126.70559140015393,126.70559140015393,126.70559140015393,126.70559140015393,126.70559140015393,126.70559140015393,126.70559140015393,126.70559140015393,126.70559140015393,126.70559140015393,126.70559140015393,126.70559140015393,126.70559140015393,126.70559140015393,126.70559140015393,129.2109833001159,129.2109833001159,129.2109833001159,129.2109833001159,129.2109833001159,45,74,55,40,45,33,6.0,2.3090747999958694,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,131.7083954999689,133.4330220001284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,1,1,1,,,,,,,,,,None,133.4330220001284,133.4330220001284,133.4330220001284,133.4330220001284,133.4330220001284,133.4330220001284,f,1.0951567001175135,134.55397040001117,134.55397040001117,134.55397040001117,134.55397040001117,134.55397040001117,134.55397040001117,134.84585280017927,134.84585280017927,136.49134599999525,136.49134599999525,136.5105848000385,136.5105848000385,136.5105848000385,136.5105848000385,136.5105848000385,136.5105848000385,136.5105848000385,136.5105848000385,136.5105848000385,136.5105848000385,136.5105848000385,136.5105848000385,136.5105848000385,136.5105848000385,136.5105848000385,139.01705360016786,139.01705360016786,139.01705360016786,139.01705360016786,139.01705360016786,50,82,52,42,82,41,7.0,1.4950252999551594,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,140.53760979999788,142.0924780999776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,2,2,2,,,,,,,,,,None,142.0924780999776,142.0924780999776,142.0924780999776,142.0924780999776,142.0924780999776,142.0924780999776,i,1.0334865001495928,143.1617009001784,143.1617009001784,143.1617009001784,143.1617009001784,143.1617009001784,143.1617009001784,143.4559739001561,143.4559739001561,144.2697629001923,144.2697629001923,144.28645030013286,144.28645030013286,144.28645030013286,144.28645030013286,144.28645030013286,144.28645030013286,144.28645030013286,144.28645030013286,144.28645030013286,144.28645030013286,144.28645030013286,144.28645030013286,144.28645030013286,144.28645030013286,144.28645030013286,146.79560970002785,146.79560970002785,146.79560970002785,146.79560970002785,146.79560970002785,51,75,48,47,48,34,7.0,2.14316810015589,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,148.96539660007693,150.96830130019225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,3,3,3,,,,,,,,,,None,150.96830130019225,150.96830130019225,150.96830130019225,150.96830130019225,150.96830130019225,150.96830130019225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,78,50,45,0,**,None,None,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,158.53051499999128,160.3760295000393,152.52453160006553,158.53051499999128,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,4,4,4,,,,,,,,,,None,160.3760295000393,160.3760295000393,160.3760295000393,160.3760295000393,160.3760295000393,160.3760295000393,r,0.8316634998191148,161.24063240014948,161.24063240014948,161.24063240014948,161.24063240014948,161.24063240014948,161.24063240014948,161.53946370002814,161.53946370002814,163.41752140014432,163.41752140014432,163.41752140014432,163.41752140014432,163.41752140014432,163.41752140014432,163.41752140014432,163.41752140014432,163.41752140014432,163.41752140014432,163.41752140014432,163.41752140014432,163.41752140014432,163.41752140014432,163.41752140014432,163.41752140014432,163.41752140014432,,,,,,56,71,56,40,56,80,None,None,,,[],[],[],[],[],[],[],0.2,1,80,[-0.003703703703703704],[-0.29907407407407405],[1],[0],[0],[5.180840699933469],['tijiao_random_2'],4.925925925925926,3.8812990998849273,175.0348823000677,176.71446850011125,,,165.94249390019104,165.94249390019104,165.94249390019104,165.94249390019104,165.94249390019104,165.94249390019104,165.94249390019104,165.94249390019104,0.007223699940368533,165.94249390019104,171.14180230000056,171.14180230000056,171.14180230000056,171.14180230000056,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,5,5,5,,,,,,,,,,None,176.71446850011125,176.71446850011125,176.71446850011125,176.71446850011125,176.71446850011125,176.71446850011125,r,0.7327282000333071,177.4799683999736,177.4799683999736,177.4799683999736,177.4799683999736,177.4799683999736,177.4799683999736,177.7784387001302,177.7784387001302,179.35765919997357,179.35765919997357,179.35765919997357,179.35765919997357,179.35765919997357,179.35765919997357,179.35765919997357,179.35765919997357,179.35765919997357,179.35765919997357,179.35765919997357,179.35765919997357,179.35765919997357,179.35765919997357,179.35765919997357,179.35765919997357,179.35765919997357,,,,,,51,74,65,48,51,43,None,None,50,50,[-0.03333333333333333],[-0.28425925925925927],[1],[0],[0],[5.640569299925119],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],6.972222222222222,2.710971200140193,190.26002480019815,191.83981620008126,,,,,,,,,,,,,187.5303440000862,187.5303440000862,187.5303440000862,187.5303440000862,181.87253150017932,181.87253150017932,181.87253150017932,181.87253150017932,181.87253150017932,181.87253150017932,181.87253150017932,181.87253150017932,0.007254899945110083,181.87253150017932,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,6,6,6,,,,,,,,,,None,191.83981620008126,191.83981620008126,191.83981620008126,191.83981620008126,191.83981620008126,191.83981620008126,f,0.8127733999863267,192.67348880018108,192.67348880018108,192.67348880018108,192.67348880018108,192.67348880018108,192.67348880018108,192.97069370001554,192.97069370001554,194.28370130015537,194.28370130015537,194.28370130015537,194.28370130015537,194.28370130015537,194.28370130015537,194.28370130015537,194.28370130015537,194.28370130015537,194.28370130015537,194.28370130015537,194.28370130015537,194.28370130015537,194.28370130015537,194.28370130015537,194.28370130015537,194.28370130015537,196.79251409997232,196.79251409997232,196.79251409997232,196.79251409997232,196.79251409997232,48,82,49,43,82,34,6.0,1.9773794999346137,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,198.7975155999884,200.74922090000473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,7,7,7,,,,,,,,,,None,200.74922090000473,200.74922090000473,200.74922090000473,200.74922090000473,200.74922090000473,200.74922090000473,i,0.4960517999716103,201.26607970008627,201.26607970008627,201.26607970008627,201.26607970008627,201.26607970008627,201.26607970008627,201.56363440002315,201.56363440002315,202.76034560007975,202.76034560007975,202.76034560007975,202.76034560007975,202.76034560007975,202.76034560007975,202.76034560007975,202.76034560007975,202.76034560007975,202.76034560007975,202.76034560007975,202.76034560007975,202.76034560007975,202.76034560007975,202.76034560007975,202.76034560007975,202.76034560007975,,,,,,51,76,55,47,55,71,None,None,80,80,[0.019444444444444445],[-0.30462962962962964],[1],[0],[0],[6.888471600133926],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],8.064814814814815,2.9915899999905378,215.1920435000211,216.8050979000982,,,,,,,,,,,,,212.18132480001077,212.18132480001077,212.18132480001077,212.18132480001077,205.2705318001099,205.2705318001099,205.2705318001099,205.2705318001099,205.2705318001099,205.2705318001099,205.2705318001099,205.2705318001099,0.005765100009739399,205.2705318001099,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,None,216.8050979000982,216.8050979000982,216.8050979000982,216.8050979000982,216.8050979000982,216.8050979000982,j,0.5978884999640286,217.4220771000255,217.4220771000255,217.4220771000255,217.4220771000255,217.4220771000255,217.4220771000255,217.71985520003363,217.71985520003363,218.78571570012718,218.78571570012718,218.78571570012718,218.78571570012718,218.78571570012718,218.78571570012718,218.78571570012718,218.78571570012718,218.78571570012718,218.78571570012718,218.78571570012718,218.78571570012718,218.78571570012718,218.78571570012718,218.78571570012718,218.78571570012718,218.78571570012718,,,,,,61,86,43,42,42,69,None,None,50,50,[0.018518518518518517],[-0.29074074074074074],[1],[0],[0],[5.475334299961105],['tijiao'],0.2,0,,[],[],[],[],[],[],[],7.037037037037037,2.343264700146392,229.15385460015386,231.14964290009812,,,,,,,,,,,,,226.79163100011647,226.79163100011647,226.79163100011647,226.79163100011647,221.2944716999773,221.2944716999773,221.2944716999773,221.2944716999773,221.2944716999773,221.2944716999773,221.2944716999773,221.2944716999773,0.006531999912112951,221.2944716999773,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,9,9,9,,,,,,,,,,None,231.14964290009812,231.14964290009812,231.14964290009812,231.14964290009812,231.14964290009812,231.14964290009812,r,1.298658800078556,232.48092450015247,232.48092450015247,232.48092450015247,232.48092450015247,232.48092450015247,232.48092450015247,232.77871690015309,232.77871690015309,234.24127520015463,234.24127520015463,234.2576498000417,234.2576498000417,234.2576498000417,234.2576498000417,234.2576498000417,234.2576498000417,234.2576498000417,234.2576498000417,234.2576498000417,234.2576498000417,234.2576498000417,234.2576498000417,234.2576498000417,234.2576498000417,234.2576498000417,,,,,,42,78,54,51,42,70,None,None,,,[],[],[],[],[],[],[],-0.6,1,50,[0.006481481481481481],[-0.29074074074074074],[1],[0],[0],[6.097029000055045],['tijiao_random_2'],10.00925925925926,2.137567500118166,245.04379590018652,246.839910000097,,,236.77763790008612,236.77763790008612,236.77763790008612,236.77763790008612,236.77763790008612,236.77763790008612,236.77763790008612,236.77763790008612,0.006797099951654673,236.77763790008612,242.88819060008973,242.88819060008973,242.88819060008973,242.88819060008973,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,None,246.839910000097,246.839910000097,246.839910000097,246.839910000097,246.839910000097,246.839910000097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,71,43,42,0,**,None,None,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,254.3856342001818,255.93203350016847,248.3765498001594,254.3856342001818,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,11,11,11,,,,,,,,,,None,255.93203350016847,255.93203350016847,255.93203350016847,255.93203350016847,255.93203350016847,255.93203350016847,j,0.9228158998303115,256.8800727999769,256.8800727999769,256.8800727999769,256.8800727999769,256.8800727999769,256.8800727999769,257.1786956000142,257.1786956000142,258.09284720011055,258.09284720011055,258.09284720011055,258.09284720011055,258.09284720011055,258.09284720011055,258.09284720011055,258.09284720011055,258.09284720011055,258.09284720011055,258.09284720011055,258.09284720011055,258.09284720011055,258.09284720011055,258.09284720011055,258.09284720011055,258.09284720011055,,,,,,57,70,47,50,50,40,None,None,,,[],[],[],[],[],[],[],0.2,1,60,[-0.004629629629629629],[-0.287962962962963],[1],[0],[0],[5.880568199791014],['tijiao_random_2'],7.055555555555555,3.251386399846524,269.7764748001937,271.50602830015123,,,260.61381650017574,260.61381650017574,260.61381650017574,260.61381650017574,260.61381650017574,260.61381650017574,260.61381650017574,260.61381650017574,0.007117500063031912,260.61381650017574,266.5067732001189,266.5067732001189,266.5067732001189,266.5067732001189,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,None,271.50602830015123,271.50602830015123,271.50602830015123,271.50602830015123,271.50602830015123,271.50602830015123,r,0.9092809001449496,272.43989420006983,272.43989420006983,272.43989420006983,272.43989420006983,272.43989420006983,272.43989420006983,272.73602940002456,272.73602940002456,273.76655549998395,273.76655549998395,273.76655549998395,273.76655549998395,273.76655549998395,273.76655549998395,273.76655549998395,273.76655549998395,273.76655549998395,273.76655549998395,273.76655549998395,273.76655549998395,273.76655549998395,273.76655549998395,273.76655549998395,273.76655549998395,273.76655549998395,276.27592599997297,276.27592599997297,276.27592599997297,276.27592599997297,276.27592599997297,56,81,49,43,56,23,6.0,3.0907069998793304,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,279.3931621001102,281.1632344999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,13,13,13,,,,,,,,,,None,281.1632344999816,281.1632344999816,281.1632344999816,281.1632344999816,281.1632344999816,281.1632344999816,f,1.1530135001521558,282.343488200102,282.343488200102,282.343488200102,282.343488200102,282.343488200102,282.343488200102,282.64233430009335,282.64233430009335,283.5730306999758,283.5730306999758,283.5730306999758,283.5730306999758,283.5730306999758,283.5730306999758,283.5730306999758,283.5730306999758,283.5730306999758,283.5730306999758,283.5730306999758,283.5730306999758,283.5730306999758,283.5730306999758,283.5730306999758,283.5730306999758,283.5730306999758,286.08228830015287,286.08228830015287,286.08228830015287,286.08228830015287,286.08228830015287,64,66,42,44,66,72,5.0,3.0074259999673814,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,289.1156786000356,290.65391490003094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,None,290.65391490003094,290.65391490003094,290.65391490003094,290.65391490003094,290.65391490003094,290.65391490003094,j,0.8090947999153286,291.48685450013727,291.48685450013727,291.48685450013727,291.48685450013727,291.48685450013727,291.48685450013727,291.7844044000376,291.7844044000376,292.59844189998694,292.59844189998694,292.59844189998694,292.59844189998694,292.59844189998694,292.59844189998694,292.59844189998694,292.59844189998694,292.59844189998694,292.59844189998694,292.59844189998694,292.59844189998694,292.59844189998694,292.59844189998694,292.59844189998694,292.59844189998694,292.59844189998694,,,,,,63,68,46,45,45,31,None,None,,,[],[],[],[],[],[],[],0.6,1,45,[0.06296296296296296],[-0.29074074074074074],[1],[0],[0],[3.937702199909836],['tijiao_random_2'],7.916666666666666,3.815970900002867,302.9026178000495,304.78209260012954,,,295.1176838001702,295.1176838001702,295.1176838001702,295.1176838001702,295.1176838001702,295.1176838001702,295.1176838001702,295.1176838001702,0.0062074000015854836,295.1176838001702,299.06783220008947,299.06783220008947,299.06783220008947,299.06783220008947,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,15,15,15,,,,,,,,,,None,304.78209260012954,304.78209260012954,304.78209260012954,304.78209260012954,304.78209260012954,304.78209260012954,i,0.7466537000145763,305.5502814000938,305.5502814000938,305.5502814000938,305.5502814000938,305.5502814000938,305.5502814000938,305.8459221001249,305.8459221001249,306.8263738001697,306.8263738001697,306.8263738001697,306.8263738001697,306.8263738001697,306.8263738001697,306.8263738001697,306.8263738001697,306.8263738001697,306.8263738001697,306.8263738001697,306.8263738001697,306.8263738001697,306.8263738001697,306.8263738001697,306.8263738001697,306.8263738001697,309.3353810000699,309.3353810000699,309.3353810000699,309.3353810000699,309.3353810000699,63,70,42,48,42,66,6.0,2.176584400003776,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,311.54041270003654,313.2253366999794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,None,313.2253366999794,313.2253366999794,313.2253366999794,313.2253366999794,313.2253366999794,313.2253366999794,j,0.9462270999792963,314.1914413999766,314.1914413999766,314.1914413999766,314.1914413999766,314.1914413999766,314.1914413999766,314.4891001000069,314.4891001000069,316.15106060006656,316.15106060006656,316.15106060006656,316.15106060006656,316.15106060006656,316.15106060006656,316.15106060006656,316.15106060006656,316.15106060006656,316.15106060006656,316.15106060006656,316.15106060006656,316.15106060006656,316.15106060006656,316.15106060006656,316.15106060006656,316.15106060006656,318.66009950009175,318.66009950009175,318.66009950009175,318.66009950009175,318.66009950009175,61,73,42,41,41,60,5.0,2.2769985999912024,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,320.96250040014274,322.9490320000332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,17,17,17,,,,,,,,,,None,322.9490320000332,322.9490320000332,322.9490320000332,322.9490320000332,322.9490320000332,322.9490320000332,r,0.5387546001002192,323.5158470000606,323.5158470000606,323.5158470000606,323.5158470000606,323.5158470000606,323.5158470000606,323.8132837000303,323.8132837000303,325.5583747001365,325.5583747001365,325.57544740010053,325.57544740010053,325.57544740010053,325.57544740010053,325.57544740010053,325.57544740010053,325.57544740010053,325.57544740010053,325.57544740010053,325.57544740010053,325.57544740010053,325.57544740010053,325.57544740010053,325.57544740010053,325.57544740010053,,,,,,62,71,50,33,62,59,None,None,60,60,[-0.008333333333333333],[-0.2916666666666667],[1],[0],[0],[6.754553900100291],['tijiao'],0.2,0,,[],[],[],[],[],[],[],8.037037037037038,3.2734177000820637,338.15644549997523,339.8529433000367,,,,,,,,,,,,,334.864436800126,334.864436800126,334.864436800126,334.864436800126,328.0874008999672,328.0874008999672,328.0874008999672,328.0874008999672,328.0874008999672,328.0874008999672,328.0874008999672,328.0874008999672,0.007583899889141321,328.0874008999672,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,None,339.8529433000367,339.8529433000367,339.8529433000367,339.8529433000367,339.8529433000367,339.8529433000367,f,0.6789570001419634,340.55174460005946,340.55174460005946,340.55174460005946,340.55174460005946,340.55174460005946,340.55174460005946,340.85018180008046,340.85018180008046,342.79501750017516,342.79501750017516,342.79501750017516,342.79501750017516,342.79501750017516,342.79501750017516,342.79501750017516,342.79501750017516,342.79501750017516,342.79501750017516,342.79501750017516,342.79501750017516,342.79501750017516,342.79501750017516,342.79501750017516,342.79501750017516,342.79501750017516,,,,,,62,65,56,35,65,59,None,None,,,[],[],[],[],[],[],[],-0.6,1,60,[0.016666666666666666],[-0.29907407407407405],[1],[0],[0],[4.202492399839684],['tijiao_random_2'],6.981481481481481,2.290241700131446,351.8357468000613,353.49899160000496,,,345.31438630004413,345.31438630004413,345.31438630004413,345.31438630004413,345.31438630004413,345.31438630004413,345.31438630004413,345.31438630004413,0.006646899972110987,345.31438630004413,349.5276542000938,349.5276542000938,349.5276542000938,349.5276542000938,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,19,19,19,,,,,,,,,,None,353.49899160000496,353.49899160000496,353.49899160000496,353.49899160000496,353.49899160000496,353.49899160000496,f,0.7694600000977516,354.2980957000982,354.2980957000982,354.2980957000982,354.2980957000982,354.2980957000982,354.2980957000982,354.5963128001895,354.5963128001895,356.27463180013,356.27463180013,356.27463180013,356.27463180013,356.27463180013,356.27463180013,356.27463180013,356.27463180013,356.27463180013,356.27463180013,356.27463180013,356.27463180013,356.27463180013,356.27463180013,356.27463180013,356.27463180013,356.27463180013,358.7840635001194,358.7840635001194,358.7840635001194,358.7840635001194,358.7840635001194,65,66,44,38,66,46,6.0,2.592422400135547,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,361.4033421999775,362.98946189996786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,20,20,20,,,,,,,,,,None,362.98946189996786,362.98946189996786,362.98946189996786,362.98946189996786,362.98946189996786,362.98946189996786,f,0.5904811001382768,363.6051052999683,363.6051052999683,363.6051052999683,363.6051052999683,363.6051052999683,363.6051052999683,363.90412840014324,363.90412840014324,365.08421950018965,365.08421950018965,365.08421950018965,365.08421950018965,365.08421950018965,365.08421950018965,365.08421950018965,365.08421950018965,365.08421950018965,365.08421950018965,365.08421950018965,365.08421950018965,365.08421950018965,365.08421950018965,365.08421950018965,365.08421950018965,365.08421950018965,,,,,,61,62,53,36,62,55,None,None,65,65,[0.05],[-0.2953703703703704],[1],[0],[0],[5.060130199883133],['tijiao'],0.2,0,,[],[],[],[],[],[],[],9.074074074074073,1.9616786998230964,374.6569829999935,376.4197811000049,,,,,,,,,,,,,372.67609630012885,372.67609630012885,372.67609630012885,372.67609630012885,367.5951221000869,367.5951221000869,367.5951221000869,367.5951221000869,367.5951221000869,367.5951221000869,367.5951221000869,367.5951221000869,0.006597799947485328,367.5951221000869,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,21,21,21,,,,,,,,,,None,376.4197811000049,376.4197811000049,376.4197811000049,376.4197811000049,376.4197811000049,376.4197811000049,f,0.5879870001226664,377.03641080018133,377.03641080018133,377.03641080018133,377.03641080018133,377.03641080018133,377.03641080018133,377.334339100169,377.334339100169,378.21499320003204,378.21499320003204,378.21499320003204,378.21499320003204,378.21499320003204,378.21499320003204,378.21499320003204,378.21499320003204,378.21499320003204,378.21499320003204,378.21499320003204,378.21499320003204,378.21499320003204,378.21499320003204,378.21499320003204,378.21499320003204,378.21499320003204,,,,,,56,65,44,36,65,44,None,None,,,[],[],[],[],[],[],[],-0.6,1,50,[-0.022222222222222223],[-0.26944444444444443],[1],[0],[0],[4.799971399828792],['tijiao_random_2'],8.027777777777777,2.0698251998983324,387.6381408001762,389.30132990004495,,,380.7351355999708,380.7351355999708,380.7351355999708,380.7351355999708,380.7351355999708,380.7351355999708,380.7351355999708,380.7351355999708,0.006527999881654978,380.7351355999708,385.5502609000541,385.5502609000541,385.5502609000541,385.5502609000541,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,22,22,22,,,,,,,,,,None,389.30132990004495,389.30132990004495,389.30132990004495,389.30132990004495,389.30132990004495,389.30132990004495,r,0.4646426998078823,389.78596050012857,389.78596050012857,389.78596050012857,389.78596050012857,389.78596050012857,389.78596050012857,390.0827201001812,390.0827201001812,391.84451860003173,391.84451860003173,391.84451860003173,391.84451860003173,391.84451860003173,391.84451860003173,391.84451860003173,391.84451860003173,391.84451860003173,391.84451860003173,391.84451860003173,391.84451860003173,391.84451860003173,391.84451860003173,391.84451860003173,391.84451860003173,391.84451860003173,394.3536776001565,394.3536776001565,394.3536776001565,394.3536776001565,394.3536776001565,56,61,49,37,56,48,6.0,2.193344600033015,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,396.57310380018316,398.37648660014383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,23,23,23,,,,,,,,,,None,398.37648660014383,398.37648660014383,398.37648660014383,398.37648660014383,398.37648660014383,398.37648660014383,f,0.8763591998722404,399.2754427001346,399.2754427001346,399.2754427001346,399.2754427001346,399.2754427001346,399.2754427001346,399.5736015001312,399.5736015001312,401.18579929997213,401.18579929997213,401.18579929997213,401.18579929997213,401.18579929997213,401.18579929997213,401.18579929997213,401.18579929997213,401.18579929997213,401.18579929997213,401.18579929997213,401.18579929997213,401.18579929997213,401.18579929997213,401.18579929997213,401.18579929997213,401.18579929997213,403.6949482001364,403.6949482001364,403.6949482001364,403.6949482001364,403.6949482001364,70,63,47,37,63,48,6.0,2.1933015999384224,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,405.91663180012256,407.50151289999485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
