bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,expectself.text,expectself.started,expectself.stopped,tijiao_click.started,tijiao_click.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
0,0.3,0.225,0,75,75,75,,,,,,,,,,,,,,,985.0938678000239,None,q,985.0938678000239,None,1072.432749700034,None,1072.432749700034,None,1072.432749700034,None,1072.432749700034,None,j,0.9300017000059597,1072.432749700034,None,1072.432749700034,None,1073.4083847000147,None,1073.4083847000147,None,1073.4083847000147,None,1073.4083847000147,None,1073.4083847000147,None,1073.4083847000147,None,1073.7054927000427,1075.2732431000331,1073.7054927000427,1075.2732431000331,1075.304189699993,None,1075.304189699993,None,1075.304189699993,None,1075.304189699993,None,1075.304189699993,None,1075.304189699993,None,1075.304189699993,None,1075.304189699993,None,1075.304189699993,None,62,43,21,58,58,79,1077.8283332000137,None,3.0,2.0020031000021845,1077.8283332000137,None,1077.8283332000137,None,1077.8283332000137,None,1077.8283332000137,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1079.8903105999925,None,,,,,,,,,,,,,,,87.30893609998748,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,76,76,76,,,,,,,,,,,,,,,None,None,None,None,None,1081.8491856000037,None,1081.8491856000037,None,1081.8491856000037,None,1081.8491856000037,None,r,0.8838306000106968,1081.8491856000037,None,1081.8491856000037,None,1082.7839370000293,None,1082.7839370000293,None,1082.7839370000293,None,1082.7839370000293,None,1082.7839370000293,None,1082.7839370000293,None,1083.0787886999897,1084.7134202000452,1083.0787886999897,1084.7134202000452,1084.7458152000327,None,1084.7458152000327,None,1084.7458152000327,None,1084.7458152000327,None,1084.7458152000327,None,1084.7458152000327,None,1084.7458152000327,None,1084.7458152000327,None,1084.7458152000327,None,66,42,17,49,66,52,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,1,1087.2868257000227,None,1087.2868257000227,None,1087.2868257000227,None,1087.2868257000227,None,1087.2868257000227,None,1087.2868257000227,None,30,1087.2868257000227,None,1087.2868257000227,None,0.0036560199805535376,None,3.942708333333334,1.8225249000242911,1090.7367448000005,None,1090.7367448000005,None,1090.7367448000005,None,1090.7367448000005,None,None,None,1092.5832303999923,None,,,,,,,,0.033854166666666664,-0.26953125,1,0,0,3.407327399996575,tijiao,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,77,77,77,,,,,,,,,,,,,,,None,None,None,None,None,1094.3409619000158,None,1094.3409619000158,None,1094.3409619000158,None,1094.3409619000158,None,i,0.7720903999870643,1094.3409619000158,None,1094.3409619000158,None,1095.1596304000122,None,1095.1596304000122,None,1095.1596304000122,None,1095.1596304000122,None,1095.1596304000122,None,1095.1596304000122,None,1095.4540428000037,None,1095.4540428000037,None,1096.953158600023,None,1096.953158600023,None,1096.953158600023,None,1096.953158600023,None,1096.953158600023,None,1096.953158600023,None,1096.953158600023,None,1096.953158600023,None,1096.953158600023,None,56,41,31,51,31,65,1099.4716909000417,None,3.0,1.6382372000371106,1099.4716909000417,None,1099.4716909000417,None,1099.4716909000417,None,1099.4716909000417,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1101.161915900011,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,78,78,78,,,,,,,,,,,,,,,None,None,None,None,None,1103.013669100008,None,1103.013669100008,None,1103.013669100008,None,1103.013669100008,None,j,0.35936890001175925,1103.013669100008,None,1103.013669100008,None,1103.416081000003,None,1103.416081000003,None,1103.416081000003,None,1103.416081000003,None,1103.416081000003,None,1103.416081000003,None,1103.7095985999913,1104.7607554999995,1103.7095985999913,1104.7607554999995,1104.7928483000142,None,1104.7928483000142,None,1104.7928483000142,None,1104.7928483000142,None,1104.7928483000142,None,1104.7928483000142,None,1104.7928483000142,None,1104.7928483000142,None,1104.7928483000142,None,62,47,20,61,61,70,None,None,None,None,None,None,None,None,None,None,None,None,61,1107.3249171000207,None,1107.3249171000207,None,1107.3249171000207,None,1107.3249171000207,None,1107.3249171000207,None,1107.3249171000207,None,1107.3249171000207,None,61,1107.3249171000207,None,0.013297619996592402,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,4.893229166666667,2.2937740000197664,1113.0929304000456,None,1113.0929304000456,None,1113.0929304000456,None,1113.0929304000456,None,None,None,1115.4007924000034,None,0.12239583333333333,-0.3072916666666667,1,0,0,5.717855900002178,tijiao,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,79,79,79,,,,,,,,,,,,,,,None,None,None,None,None,1116.9731277000392,None,1116.9731277000392,None,1116.9731277000392,None,1116.9731277000392,None,j,0.5303546999930404,1116.9731277000392,None,1116.9731277000392,None,1117.5452966000303,None,1117.5452966000303,None,1117.5452966000303,None,1117.5452966000303,None,1117.5452966000303,None,1117.5452966000303,None,1117.8361814999953,1119.5707315000473,1117.8361814999953,1119.5707315000473,1119.6026237999904,None,1119.6026237999904,None,1119.6026237999904,None,1119.6026237999904,None,1119.6026237999904,None,1119.6026237999904,None,1119.6026237999904,None,1119.6026237999904,None,1119.6026237999904,None,61,39,19,53,53,70,None,None,None,None,None,None,None,None,None,None,None,None,60,1122.137868800026,None,1122.137868800026,None,1122.137868800026,None,1122.137868800026,None,1122.137868800026,None,1122.137868800026,None,1122.137868800026,None,60,1122.137868800026,None,0.008867519965860993,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,2.080729166666667,2.5522342000040226,1127.8141194999916,None,1127.8141194999916,None,1127.8141194999916,None,1127.8141194999916,None,None,None,1130.378315500042,None,0.016927083333333332,-0.26171875,1,0,0,5.630568500026129,tijiao,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,80,80,80,,,,,,,,,,,,,,,None,None,None,None,None,1131.9670765000046,None,1131.9670765000046,None,1131.9670765000046,None,1131.9670765000046,None,r,0.8662405000068247,1131.9670765000046,None,1131.9670765000046,None,1132.8861526999972,None,1132.8861526999972,None,1132.8861526999972,None,1132.8861526999972,None,1132.8861526999972,None,1132.8861526999972,None,1133.180449400039,None,1133.180449400039,None,1134.347271000035,None,1134.347271000035,None,1134.347271000035,None,1134.347271000035,None,1134.347271000035,None,1134.347271000035,None,1134.347271000035,None,1134.347271000035,None,1134.347271000035,None,77,44,23,63,77,70,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,1,1136.8882002000464,None,1136.8882002000464,None,1136.8882002000464,None,1136.8882002000464,None,1136.8882002000464,None,1136.8882002000464,None,75,1136.8882002000464,None,1136.8882002000464,None,0.002623119973577559,None,5.127604166666667,1.6097533000283875,1141.515058799996,None,1141.515058799996,None,1141.515058799996,None,1141.515058799996,None,None,None,1143.1517419000156,None,,,,,,,,0.0013020833333333333,-0.2890625,1,0,0,4.590383699978702,tijiao,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,81,81,81,,,,,,,,,,,,,,,None,None,None,None,None,1145.0595194000052,None,1145.0595194000052,None,1145.0595194000052,None,1145.0595194000052,None,r,0.2639787999796681,1145.0595194000052,None,1145.0595194000052,None,1145.3682568999939,None,1145.3682568999939,None,1145.3682568999939,None,1145.3682568999939,None,1145.3682568999939,None,1145.3682568999939,None,1145.6555156999966,None,1145.6555156999966,None,1147.5552133000456,None,1147.5552133000456,None,1147.5552133000456,None,1147.5552133000456,None,1147.5552133000456,None,1147.5552133000456,None,1147.5552133000456,None,1147.5552133000456,None,1147.5552133000456,None,63,52,21,64,63,33,1150.0736678999965,None,4.0,2.223117599962279,1150.0736678999965,None,1150.0736678999965,None,1150.0736678999965,None,1150.0736678999965,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1152.3505891000386,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,82,82,82,,,,,,,,,,,,,,,None,None,None,None,None,1154.1822313000448,None,1154.1822313000448,None,1154.1822313000448,None,1154.1822313000448,None,r,0.2611200999817811,1154.1822313000448,None,1154.1822313000448,None,1154.4844192000455,None,1154.4844192000455,None,1154.4844192000455,None,1154.4844192000455,None,1154.4844192000455,None,1154.4844192000455,None,1154.7788383000297,1155.9960850999923,1154.7788383000297,1155.9960850999923,1156.0259797000326,None,1156.0259797000326,None,1156.0259797000326,None,1156.0259797000326,None,1156.0259797000326,None,1156.0259797000326,None,1156.0259797000326,None,1156.0259797000326,None,1156.0259797000326,None,61,50,24,73,61,65,None,None,None,None,None,None,None,None,None,None,None,None,60,1158.564759400033,None,1158.564759400033,None,1158.564759400033,None,1158.564759400033,None,1158.564759400033,None,1158.564759400033,None,1158.564759400033,None,60,1158.564759400033,None,0.008857919950969517,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,4.880208333333333,2.9413614999502897,1162.5303410000051,None,1162.5303410000051,None,1162.5303410000051,None,1162.5303410000051,None,None,None,1165.5035280000302,None,-0.10807291666666667,-0.2526041666666667,0,0,1,3.9133523000054993,tijiao,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,83,83,83,,,,,,,,,,,,,,,None,None,None,None,None,1167.124622900039,None,1167.124622900039,None,1167.124622900039,None,1167.124622900039,None,r,0.33880710002267733,1167.124622900039,None,1167.124622900039,None,1167.5102834000136,None,1167.5102834000136,None,1167.5102834000136,None,1167.5102834000136,None,1167.5102834000136,None,1167.5102834000136,None,1167.8042410000344,None,1167.8042410000344,None,1169.3879168000421,None,1169.3879168000421,None,1169.3879168000421,None,1169.3879168000421,None,1169.3879168000421,None,1169.3879168000421,None,1169.3879168000421,None,1169.3879168000421,None,1169.3879168000421,None,60,50,30,67,60,80,1171.9077885000152,None,1.0,1.5014512000489049,1171.9077885000152,None,1171.9077885000152,None,1171.9077885000152,None,1171.9077885000152,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1173.4621705000172,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,84,84,84,,,,,,,,,,,,,,,None,None,None,None,None,1175.3472537000198,None,1175.3472537000198,None,1175.3472537000198,None,1175.3472537000198,None,i,0.6863323000143282,1175.3472537000198,None,1175.3472537000198,None,1176.0789726999938,None,1176.0789726999938,None,1176.0789726999938,None,1176.0789726999938,None,1176.0789726999938,None,1176.0789726999938,None,1176.376966300013,None,1176.376966300013,None,1178.1817552000284,None,1178.1817552000284,None,1178.1817552000284,None,1178.1817552000284,None,1178.1817552000284,None,1178.1817552000284,None,1178.1817552000284,None,1178.1817552000284,None,1178.1817552000284,None,62,51,23,62,23,71,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,1,1180.7226111000055,None,1180.7226111000055,None,1180.7226111000055,None,1180.7226111000055,None,1180.7226111000055,None,1180.7226111000055,None,47,1180.7226111000055,None,1180.7226111000055,None,0.014813059940934181,None,2.9921875,2.1568207000382245,1184.6010958999977,None,1184.6010958999977,None,1184.6010958999977,None,1184.6010958999977,None,None,None,1186.7669430000242,None,,,,,,,,0.10286458333333333,-0.28515625,1,0,0,3.834755000018049,tijiao,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,85,85,85,,,,,,,,,,,,,,,None,None,None,None,None,1188.4891216999968,None,1188.4891216999968,None,1188.4891216999968,None,1188.4891216999968,None,i,1.1747780000441708,1188.4891216999968,None,1188.4891216999968,None,1189.7101935000392,None,1189.7101935000392,None,1189.7101935000392,None,1189.7101935000392,None,1189.7101935000392,None,1189.7101935000392,None,1189.986310600012,1190.8036328000017,1189.986310600012,1190.8036328000017,1190.8529118000297,None,1190.8529118000297,None,1190.8529118000297,None,1190.8529118000297,None,1190.8529118000297,None,1190.8529118000297,None,1190.8529118000297,None,1190.8529118000297,None,1190.8529118000297,None,58,44,29,68,29,42,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,1,1193.4032875000266,None,1193.4032875000266,None,1193.4032875000266,None,1193.4032875000266,None,1193.4032875000266,None,1193.4032875000266,None,70,1193.4032875000266,None,1193.4032875000266,None,0.010025459981989115,None,2.028645833333333,2.26228170003742,1200.3844099999988,None,1200.3844099999988,None,1200.3844099999988,None,1200.3844099999988,None,None,None,1202.6788986000465,None,,,,,,,,0.0026041666666666665,-0.2799479166666667,1,0,0,6.949415400042199,tijiao,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,86,86,86,,,,,,,,,,,,,,,None,None,None,None,None,1204.6674511000165,None,1204.6674511000165,None,1204.6674511000165,None,1204.6674511000165,None,j,0.26625019998755306,1204.6674511000165,None,1204.6674511000165,None,1204.9848929000436,None,1204.9848929000436,None,1204.9848929000436,None,1204.9848929000436,None,1204.9848929000436,None,1204.9848929000436,None,1205.280221300025,1206.19765430002,1205.280221300025,1206.19765430002,1206.2305713000242,None,1206.2305713000242,None,1206.2305713000242,None,1206.2305713000242,None,1206.2305713000242,None,1206.2305713000242,None,1206.2305713000242,None,1206.2305713000242,None,1206.2305713000242,None,52,25,25,58,58,71,1208.7466769000166,None,2.0,2.20719069999177,1208.7466769000166,None,1208.7466769000166,None,1208.7466769000166,None,1208.7466769000166,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1211.02331280004,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,87,87,87,,,,,,,,,,,,,,,None,None,None,None,None,1212.9899872000096,None,1212.9899872000096,None,1212.9899872000096,None,1212.9899872000096,None,j,0.46389579999959096,1212.9899872000096,None,1212.9899872000096,None,1213.4912188000162,None,1213.4912188000162,None,1213.4912188000162,None,1213.4912188000162,None,1213.4912188000162,None,1213.4912188000162,None,1213.7862575000036,1215.454105300014,1213.7862575000036,1215.454105300014,1215.4858824000112,None,1215.4858824000112,None,1215.4858824000112,None,1215.4858824000112,None,1215.4858824000112,None,1215.4858824000112,None,1215.4858824000112,None,1215.4858824000112,None,1215.4858824000112,None,57,35,20,60,60,64,1218.0113440999994,None,4.0,1.3015697000082582,1218.0113440999994,None,1218.0113440999994,None,1218.0113440999994,None,1218.0113440999994,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1219.376072300016,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,88,88,88,,,,,,,,,,,,,,,None,None,None,None,None,1221.362586000003,None,1221.362586000003,None,1221.362586000003,None,1221.362586000003,None,j,0.7412098000058904,1221.362586000003,None,1221.362586000003,None,1222.1489832000225,None,1222.1489832000225,None,1222.1489832000225,None,1222.1489832000225,None,1222.1489832000225,None,1222.1489832000225,None,1222.442383000045,None,1222.442383000045,None,1223.7813863999909,None,1223.7813863999909,None,1223.7813863999909,None,1223.7813863999909,None,1223.7813863999909,None,1223.7813863999909,None,1223.7813863999909,None,1223.7813863999909,None,1223.7813863999909,None,46,38,20,61,61,29,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,1,1226.3330291000311,None,1226.3330291000311,None,1226.3330291000311,None,1226.3330291000311,None,1226.3330291000311,None,1226.3330291000311,None,69,1226.3330291000311,None,1226.3330291000311,None,0.002689019951503724,None,11,1.5470958999940194,1229.3682298000203,None,1229.3682298000203,None,1229.3682298000203,None,1229.3682298000203,None,None,None,1230.9308312000358,None,,,,,,,,0.00390625,-0.2825520833333333,1,0,0,3.0050516999908723,tijiao,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,89,89,89,,,,,,,,,,,,,,,None,None,None,None,None,1232.8526677000336,None,1232.8526677000336,None,1232.8526677000336,None,1232.8526677000336,None,j,0.43118260003393516,1232.8526677000336,None,1232.8526677000336,None,1233.3238861000282,None,1233.3238861000282,None,1233.3238861000282,None,1233.3238861000282,None,1233.3238861000282,None,1233.3238861000282,None,1233.6165692000068,None,1233.6165692000068,None,1235.2998039000086,None,1235.2998039000086,None,1235.2998039000086,None,1235.2998039000086,None,1235.2998039000086,None,1235.2998039000086,None,1235.2998039000086,None,1235.2998039000086,None,1235.2998039000086,None,49,42,22,63,63,63,None,None,None,None,None,None,None,None,None,None,None,None,65,1237.8290990000241,None,1237.8290990000241,None,1237.8290990000241,None,1237.8290990000241,None,1237.8290990000241,None,1237.8290990000241,None,1237.8290990000241,None,65,1237.8290990000241,None,0.015429619990754873,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,7.080729166666666,1.7804490000125952,1244.8477737000212,None,1244.8477737000212,None,1244.8477737000212,None,1244.8477737000212,None,None,None,1246.6417679000297,None,0.08203125,-0.2955729166666667,1,0,0,6.971671700011939,tijiao,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,90,90,90,,,,,,,,,,,,,,,None,None,None,None,None,1248.147863399994,None,1248.147863399994,None,1248.147863399994,None,1248.147863399994,None,j,0.3672054000198841,1248.147863399994,None,1248.147863399994,None,1248.5658207000233,None,1248.5658207000233,None,1248.5658207000233,None,1248.5658207000233,None,1248.5658207000233,None,1248.5658207000233,None,1248.8605863000266,1250.8285598999937,1248.8605863000266,1250.8285598999937,1250.8598188000033,None,1250.8598188000033,None,1250.8598188000033,None,1250.8598188000033,None,1250.8598188000033,None,1250.8598188000033,None,1250.8598188000033,None,1250.8598188000033,None,1250.8598188000033,None,51,40,19,61,61,45,1253.378131000034,None,6.0,2.8384561000275426,1253.378131000034,None,1253.378131000034,None,1253.378131000034,None,1253.378131000034,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1256.277494900045,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,91,91,91,,,,,,,,,,,,,,,None,None,None,None,None,1257.8711144000408,None,1257.8711144000408,None,1257.8711144000408,None,1257.8711144000408,None,j,0.6539324999903329,1257.8711144000408,None,1257.8711144000408,None,1258.5729213000159,None,1258.5729213000159,None,1258.5729213000159,None,1258.5729213000159,None,1258.5729213000159,None,1258.5729213000159,None,1258.8674343000166,None,1258.8674343000166,None,1259.7807002000045,None,1259.7807002000045,None,1259.7807002000045,None,1259.7807002000045,None,1259.7807002000045,None,1259.7807002000045,None,1259.7807002000045,None,1259.7807002000045,None,1259.7807002000045,None,48,35,25,60,60,36,None,None,None,None,None,None,None,None,None,None,None,None,65,1262.320780900016,None,1262.320780900016,None,1262.320780900016,None,1262.320780900016,None,1262.320780900016,None,1262.320780900016,None,1262.320780900016,None,65,1262.320780900016,None,0.00845472002401948,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,10.8828125,1.1508005000068806,1266.3758429000154,None,1266.3758429000154,None,1266.3758429000154,None,1266.3758429000154,None,None,None,1267.544019700028,None,0.11458333333333333,-0.2942708333333333,1,0,0,4.011829600029159,tijiao,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,92,92,92,,,,,,,,,,,,,,,None,None,None,None,None,1269.479403000034,None,1269.479403000034,None,1269.479403000034,None,1269.479403000034,None,j,0.35574110003653914,1269.479403000034,None,1269.479403000034,None,1269.8815610000165,None,1269.8815610000165,None,1269.8815610000165,None,1269.8815610000165,None,1269.8815610000165,None,1269.8815610000165,None,1270.1753859000164,1272.060311200039,1270.1753859000164,1272.060311200039,1272.0923800000455,None,1272.0923800000455,None,1272.0923800000455,None,1272.0923800000455,None,1272.0923800000455,None,1272.0923800000455,None,1272.0923800000455,None,1272.0923800000455,None,1272.0923800000455,None,42,34,15,59,59,64,1274.6153810000396,None,4.0,1.6676234000478871,1274.6153810000396,None,1274.6153810000396,None,1274.6153810000396,None,1274.6153810000396,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1276.3321002000012,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,93,93,93,,,,,,,,,,,,,,,None,None,None,None,None,1278.2688282000017,None,1278.2688282000017,None,1278.2688282000017,None,1278.2688282000017,None,j,0.9264369999873452,1278.2688282000017,None,1278.2688282000017,None,1279.2383188999956,None,1279.2383188999956,None,1279.2383188999956,None,1279.2383188999956,None,1279.2383188999956,None,1279.2383188999956,None,1279.5319270000327,None,1279.5319270000327,None,1280.5477998999995,None,1280.5477998999995,None,1280.5477998999995,None,1280.5477998999995,None,1280.5477998999995,None,1280.5477998999995,None,1280.5477998999995,None,1280.5477998999995,None,1280.5477998999995,None,36,33,23,58,58,49,1283.068338400044,None,6.0,1.1369498000130989,1283.068338400044,None,1283.068338400044,None,1283.068338400044,None,1283.068338400044,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1284.25523900002,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,94,94,94,,,,,,,,,,,,,,,None,None,None,None,None,1285.9405831000186,None,1285.9405831000186,None,1285.9405831000186,None,1285.9405831000186,None,i,0.8147028999519534,1285.9405831000186,None,1285.9405831000186,None,1286.7949508000165,None,1286.7949508000165,None,1286.7949508000165,None,1286.7949508000165,None,1286.7949508000165,None,1286.7949508000165,None,1287.0870836999966,None,1287.0870836999966,None,1287.9677632999956,None,1287.9677632999956,None,1287.9677632999956,None,1287.9677632999956,None,1287.9677632999956,None,1287.9677632999956,None,1287.9677632999956,None,1287.9677632999956,None,1287.9677632999956,None,41,32,22,52,22,35,None,None,None,None,None,None,None,None,None,None,None,None,25,1290.5003884999896,None,1290.5003884999896,None,1290.5003884999896,None,1290.5003884999896,None,1290.5003884999896,None,1290.5003884999896,None,1290.5003884999896,None,25,1290.5003884999896,None,0.014256119960919023,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,8.161458333333334,2.801089000015054,1294.4618047000258,None,1294.4618047000258,None,1294.4618047000258,None,1294.4618047000258,None,None,None,1297.2769947000197,None,0.07942708333333333,-0.2825520833333333,1,0,0,3.9174563999986276,tijiao,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
