bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,18.4311633000616,18.4311633000616,space,6.516609500045888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
,,,,,,,,,,,24.97644430003129,24.97644430003129,s,12.801546000060625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,45,45,45,,,,,,,,,,None,526.6954708000412,526.6954708000412,526.6954708000412,526.6954708000412,526.6954708000412,526.6954708000412,f,0.48851059994194657,527.2115655000089,527.2115655000089,527.2115655000089,527.2115655000089,527.2115655000089,527.2115655000089,527.5105530000292,527.5105530000292,529.1061470999848,529.1061470999848,529.1061470999848,529.1061470999848,529.1061470999848,529.1061470999848,529.1061470999848,529.1061470999848,529.1061470999848,529.1061470999848,529.1061470999848,529.1061470999848,529.1061470999848,529.1061470999848,529.1061470999848,529.1061470999848,529.1061470999848,35,35,44,51,35,27,6.0,1.694437599973753,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,533.33679760003,535.288975100033,531.6150690000504,531.6150690000504,531.6150690000504,531.6150690000504,531.6150690000504,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,46,46,46,,,,,,,,,,None,535.288975100033,535.288975100033,535.288975100033,535.288975100033,535.288975100033,535.288975100033,j,0.340839899959974,535.6551501000067,535.6551501000067,535.6551501000067,535.6551501000067,535.6551501000067,535.6551501000067,535.9542341000633,535.9542341000633,537.8988027999876,537.8988027999876,537.8988027999876,537.8988027999876,537.8988027999876,537.8988027999876,537.8988027999876,537.8988027999876,537.8988027999876,537.8988027999876,537.8988027999876,537.8988027999876,537.8988027999876,537.8988027999876,537.8988027999876,537.8988027999876,537.8988027999876,33,31,51,62,62,61,7.0,1.395823400001973,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,541.8321213000454,543.7827546000481,540.4077469999902,540.4077469999902,540.4077469999902,540.4077469999902,540.4077469999902,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,47,47,47,,,,,,,,,,None,543.7827546000481,543.7827546000481,543.7827546000481,543.7827546000481,543.7827546000481,543.7827546000481,i,0.31716970005072653,544.1319477000507,544.1319477000507,544.1319477000507,544.1319477000507,544.1319477000507,544.1319477000507,544.4305859999731,544.4305859999731,545.3450378000271,545.3450378000271,545.3450378000271,545.3450378000271,545.3450378000271,545.3450378000271,545.3450378000271,545.3450378000271,545.3450378000271,545.3450378000271,545.3450378000271,545.3450378000271,545.3450378000271,545.3450378000271,545.3450378000271,545.3450378000271,545.3450378000271,48,30,46,44,46,61,5.0,1.8108306999783963,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,549.691855299985,551.295028100023,547.8542071999982,547.8542071999982,547.8542071999982,547.8542071999982,547.8542071999982,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,48,48,48,,,,,,,,,,None,551.295028100023,551.295028100023,551.295028100023,551.295028100023,551.295028100023,551.295028100023,r,0.3472932999720797,551.66128999996,551.66128999996,551.66128999996,551.66128999996,551.66128999996,551.66128999996,551.9600683000172,551.9600683000172,553.4061306000222,553.4061306000222,553.4061306000222,553.4061306000222,553.4061306000222,553.4061306000222,553.4061306000222,553.4061306000222,553.4061306000222,553.4061306000222,553.4061306000222,553.4061306000222,553.4061306000222,553.4061306000222,553.4061306000222,553.4061306000222,553.4061306000222,49,34,49,59,49,63,None,None,32,32,[0.06481481481481481],[-0.27870370370370373],[1],[0],[0],[5.939645600039512],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],561.8788180999691,561.8788180999691,561.8788180999691,561.8788180999691,9.12962962962963,2.1621218000072986,564.0593913999619,565.9720093000215,,,,,,555.9187342999503,555.9187342999503,555.9187342999503,555.9187342999503,555.9187342999503,555.9187342999503,555.9187342999503,555.9187342999503,0.0075281000463292,555.9187342999503,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,49,49,49,,,,,,,,,,None,565.9720093000215,565.9720093000215,565.9720093000215,565.9720093000215,565.9720093000215,565.9720093000215,r,0.384335899958387,566.3880298000295,566.3880298000295,566.3880298000295,566.3880298000295,566.3880298000295,566.3880298000295,566.6866691999603,566.6866691999603,568.648203699966,568.648203699966,568.648203699966,568.648203699966,568.648203699966,568.648203699966,568.648203699966,568.648203699966,568.648203699966,568.648203699966,568.648203699966,568.648203699966,568.648203699966,568.648203699966,568.648203699966,568.648203699966,568.648203699966,44,39,56,56,44,57,5.0,1.0966882000211626,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,572.2824922000291,574.2493795000482,571.1573658999987,571.1573658999987,571.1573658999987,571.1573658999987,571.1573658999987,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,50,50,50,,,,,,,,,,None,574.2493795000482,574.2493795000482,574.2493795000482,574.2493795000482,574.2493795000482,574.2493795000482,i,0.3926831999560818,574.6676447000355,574.6676447000355,574.6676447000355,574.6676447000355,574.6676447000355,574.6676447000355,574.964305600035,574.964305600035,575.9946781999897,575.9946781999897,575.9946781999897,575.9946781999897,575.9946781999897,575.9946781999897,575.9946781999897,575.9946781999897,575.9946781999897,575.9946781999897,575.9946781999897,575.9946781999897,575.9946781999897,575.9946781999897,575.9946781999897,575.9946781999897,575.9946781999897,49,49,54,54,54,51,6.0,1.7105429999064654,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,580.2410790000577,581.7619772000471,578.5038966999855,578.5038966999855,578.5038966999855,578.5038966999855,578.5038966999855,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,51,51,51,,,,,,,,,,None,581.7619772000471,581.7619772000471,581.7619772000471,581.7619772000471,581.7619772000471,581.7619772000471,j,0.5921420999802649,582.3776485000271,582.3776485000271,582.3776485000271,582.3776485000271,582.3776485000271,582.3776485000271,582.676689999993,582.676689999993,584.6710495000007,584.6710495000007,584.6710495000007,584.6710495000007,584.6710495000007,584.6710495000007,584.6710495000007,584.6710495000007,584.6710495000007,584.6710495000007,584.6710495000007,584.6710495000007,584.6710495000007,584.6710495000007,584.6710495000007,584.6710495000007,584.6710495000007,40,36,53,51,51,30,None,None,53,53,[0.1361111111111111],[-0.2638888888888889],[1],[0],[0],[7.103891399921849],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],594.308624700061,594.308624700061,594.308624700061,594.308624700061,9.24074074074074,2.2931832999456674,596.6205709000351,598.4666603000369,,,,,,587.1821968000149,587.1821968000149,587.1821968000149,587.1821968000149,587.1821968000149,587.1821968000149,587.1821968000149,587.1821968000149,0.006442699930630624,587.1821968000149,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,52,52,52,,,,,,,,,,None,598.4666603000369,598.4666603000369,598.4666603000369,598.4666603000369,598.4666603000369,598.4666603000369,i,0.2683490999042988,598.7672512000427,598.7672512000427,598.7672512000427,598.7672512000427,598.7672512000427,598.7672512000427,599.0652741000522,599.0652741000522,600.2786971000023,600.2786971000023,600.2786971000023,600.2786971000023,600.2786971000023,600.2786971000023,600.2786971000023,600.2786971000023,600.2786971000023,600.2786971000023,600.2786971000023,600.2786971000023,600.2786971000023,600.2786971000023,600.2786971000023,600.2786971000023,600.2786971000023,45,46,49,53,49,31,None,None,45,45,[0.05555555555555555],[-0.3212962962962963],[1],[0],[0],[4.344674099935219],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],607.1568041000282,607.1568041000282,607.1568041000282,607.1568041000282,7.907407407407407,1.8780125000048429,609.0534554000478,610.600220900029,,,,,,602.7885367999552,602.7885367999552,602.7885367999552,602.7885367999552,602.7885367999552,602.7885367999552,602.7885367999552,602.7885367999552,0.006060600047931075,602.7885367999552,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,53,53,53,,,,,,,,,,None,610.600220900029,610.600220900029,610.600220900029,610.600220900029,610.600220900029,610.600220900029,f,0.31656499998643994,610.9497685000533,610.9497685000533,610.9497685000533,610.9497685000533,610.9497685000533,610.9497685000533,611.2484192999545,611.2484192999545,612.0628777999664,612.0628777999664,612.0628777999664,612.0628777999664,612.0628777999664,612.0628777999664,612.0628777999664,612.0628777999664,612.0628777999664,612.0628777999664,612.0628777999664,612.0628777999664,612.0628777999664,612.0628777999664,612.0628777999664,612.0628777999664,612.0628777999664,54,46,45,50,46,52,None,None,,,[],[],[],[],[],[],[],0.6,1,614.5832042000256,614.5832042000256,614.5832042000256,614.5832042000256,614.5832042000256,614.5832042000256,614.5832042000256,614.5832042000256,0.006383799947798252,614.5832042000256,57,[0.025925925925925925],[-0.25925925925925924],[1],[0],[0],[4.734405600000173],['tijiao_random_2'],619.3317370000295,619.3317370000295,619.3317370000295,619.3317370000295,9.055555555555555,1.6217827000655234,620.9708683000645,622.8167996000266,,,,,,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,54,54,54,,,,,,,,,,None,622.8167996000266,622.8167996000266,622.8167996000266,622.8167996000266,622.8167996000266,622.8167996000266,j,0.25748129992280155,623.1008245999692,623.1008245999692,623.1008245999692,623.1008245999692,623.1008245999692,623.1008245999692,623.3988509000046,623.3988509000046,624.6784762999741,624.6784762999741,624.6784762999741,624.6784762999741,624.6784762999741,624.6784762999741,624.6784762999741,624.6784762999741,624.6784762999741,624.6784762999741,624.6784762999741,624.6784762999741,624.6784762999741,624.6784762999741,624.6784762999741,624.6784762999741,624.6784762999741,49,38,56,51,51,57,None,None,32,32,[0.062037037037037036],[-0.3055555555555556],[1],[0],[0],[5.024887699983083],['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],632.2360442000208,632.2360442000208,632.2360442000208,632.2360442000208,8.148148148148149,1.5318261999636889,633.7858105000341,635.5319105000235,,,,,,627.1904559000395,627.1904559000395,627.1904559000395,627.1904559000395,627.1904559000395,627.1904559000395,627.1904559000395,627.1904559000395,0.007148799952119589,627.1904559000395,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,55,55,55,,,,,,,,,,None,635.5319105000235,635.5319105000235,635.5319105000235,635.5319105000235,635.5319105000235,635.5319105000235,r,0.45867169997654855,636.0148052000441,636.0148052000441,636.0148052000441,636.0148052000441,636.0148052000441,636.0148052000441,636.3137025999604,636.3137025999604,637.5098715999629,637.5098715999629,637.5266071000369,637.5266071000369,637.5266071000369,637.5266071000369,637.5266071000369,637.5266071000369,637.5266071000369,637.5266071000369,637.5266071000369,637.5266071000369,637.5266071000369,637.5266071000369,637.5266071000369,637.5266071000369,637.5266071000369,56,39,48,56,56,57,None,None,,,[],[],[],[],[],[],[],0.2,1,640.045990100014,640.045990100014,640.045990100014,640.045990100014,640.045990100014,640.045990100014,640.045990100014,640.045990100014,0.006590700009837747,640.045990100014,53,[0.03981481481481482],[-0.30925925925925923],[1],[0],[0],[7.7603276000590995],['tijiao_random_2'],647.8204550000373,647.8204550000373,647.8204550000373,647.8204550000373,7.8240740740740735,3.3335630000801757,651.1718440999975,652.9512528000632,,,,,,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,56,56,56,,,,,,,,,,None,652.9512528000632,652.9512528000632,652.9512528000632,652.9512528000632,652.9512528000632,652.9512528000632,i,0.2260701999766752,653.201498499955,653.201498499955,653.201498499955,653.201498499955,653.201498499955,653.201498499955,653.499760900042,653.499760900042,655.1950773999561,655.1950773999561,655.1950773999561,655.1950773999561,655.1950773999561,655.1950773999561,655.1950773999561,655.1950773999561,655.1950773999561,655.1950773999561,655.1950773999561,655.1950773999561,655.1950773999561,655.1950773999561,655.1950773999561,655.1950773999561,655.1950773999561,57,44,54,57,54,61,None,None,43,43,[0.02962962962962963],[-0.3212962962962963],[1],[0],[0],[6.072577300015837],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],663.8025850000558,663.8025850000558,663.8025850000558,663.8025850000558,7.9907407407407405,1.7944064000621438,665.6155394000234,667.528215700062,,,,,,657.7072121000383,657.7072121000383,657.7072121000383,657.7072121000383,657.7072121000383,657.7072121000383,657.7072121000383,657.7072121000383,0.007668499951250851,657.7072121000383,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,57,57,57,,,,,,,,,,None,667.528215700062,667.528215700062,667.528215700062,667.528215700062,667.528215700062,667.528215700062,i,0.27406140009406954,667.8298539000098,667.8298539000098,667.8298539000098,667.8298539000098,667.8298539000098,667.8298539000098,668.1266109000426,668.1266109000426,669.4230582000455,669.4230582000455,669.4230582000455,669.4230582000455,669.4230582000455,669.4230582000455,669.4230582000455,669.4230582000455,669.4230582000455,669.4230582000455,669.4230582000455,669.4230582000455,669.4230582000455,669.4230582000455,669.4230582000455,669.4230582000455,669.4230582000455,44,37,57,53,57,49,6.0,1.5286229000193998,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,673.4898756999755,675.0245288000442,671.9322818999644,671.9322818999644,671.9322818999644,671.9322818999644,671.9322818999644,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,58,58,58,,,,,,,,,,None,675.0245288000442,675.0245288000442,675.0245288000442,675.0245288000442,675.0245288000442,675.0245288000442,i,0.4596912000561133,675.5065957000479,675.5065957000479,675.5065957000479,675.5065957000479,675.5065957000479,675.5065957000479,675.8058704000432,675.8058704000432,677.4510611000005,677.4510611000005,677.4510611000005,677.4510611000005,677.4510611000005,677.4510611000005,677.4510611000005,677.4510611000005,677.4510611000005,677.4510611000005,677.4510611000005,677.4510611000005,677.4510611000005,677.4510611000005,677.4510611000005,677.4510611000005,677.4510611000005,55,36,58,49,58,39,None,None,53,53,[0.1111111111111111],[-0.3055555555555556],[1],[0],[0],[7.668571999995038],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],687.6526881000027,687.6526881000027,687.6526881000027,687.6526881000027,8.935185185185185,1.180704400059767,688.8521769000217,690.4324162000557,,,,,,679.9625020000385,679.9625020000385,679.9625020000385,679.9625020000385,679.9625020000385,679.9625020000385,679.9625020000385,679.9625020000385,0.006905500078573823,679.9625020000385,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,59,59,59,,,,,,,,,,None,690.4324162000557,690.4324162000557,690.4324162000557,690.4324162000557,690.4324162000557,690.4324162000557,j,0.5797422000905499,691.0320358000463,691.0320358000463,691.0320358000463,691.0320358000463,691.0320358000463,691.0320358000463,691.3301442000084,691.3301442000084,692.9257043000543,692.9257043000543,692.9257043000543,692.9257043000543,692.9257043000543,692.9257043000543,692.9257043000543,692.9257043000543,692.9257043000543,692.9257043000543,692.9257043000543,692.9257043000543,692.9257043000543,692.9257043000543,692.9257043000543,692.9257043000543,692.9257043000543,50,52,48,44,44,46,6.0,1.2125945000443608,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,696.6743594000582,698.2942113999743,695.4347435999662,695.4347435999662,695.4347435999662,695.4347435999662,695.4347435999662,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,60,60,60,,,,,,,,,,None,698.2942113999743,698.2942113999743,698.2942113999743,698.2942113999743,698.2942113999743,698.2942113999743,j,0.4747694000834599,698.7944131999975,698.7944131999975,698.7944131999975,698.7944131999975,698.7944131999975,698.7944131999975,699.0924261000473,699.0924261000473,699.9899761000415,699.9899761000415,699.9899761000415,699.9899761000415,699.9899761000415,699.9899761000415,699.9899761000415,699.9899761000415,699.9899761000415,699.9899761000415,699.9899761000415,699.9899761000415,699.9899761000415,699.9899761000415,699.9899761000415,699.9899761000415,699.9899761000415,48,38,52,53,53,53,6.0,1.4450020999647677,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,703.9705444000429,705.6906069000252,702.4985105999513,702.4985105999513,702.4985105999513,702.4985105999513,702.4985105999513,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,61,61,61,,,,,,,,,,None,705.6906069000252,705.6906069000252,705.6906069000252,705.6906069000252,705.6906069000252,705.6906069000252,r,0.37074510008096695,706.0902820000192,706.0902820000192,706.0902820000192,706.0902820000192,706.0902820000192,706.0902820000192,706.3889811000554,706.3889811000554,708.2668100000592,708.2668100000592,708.2668100000592,708.2668100000592,708.2668100000592,708.2668100000592,708.2668100000592,708.2668100000592,708.2668100000592,708.2668100000592,708.2668100000592,708.2668100000592,708.2668100000592,708.2668100000592,708.2668100000592,708.2668100000592,708.2668100000592,47,51,62,47,47,81,None,None,,,[],[],[],[],[],[],[],0.2,1,710.7880275000352,710.7880275000352,710.7880275000352,710.7880275000352,710.7880275000352,710.7880275000352,710.7880275000352,710.7880275000352,0.007199199986644089,710.7880275000352,53,[0.04259259259259259],[-0.31203703703703706],[1],[0],[0],[5.480757200042717],['tijiao_random_2'],716.2816220000386,716.2816220000386,716.2816220000386,716.2816220000386,9.203703703703704,2.071305299992673,718.3718116000528,719.9351286999881,,,,,,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,62,62,62,,,,,,,,,,None,719.9351286999881,719.9351286999881,719.9351286999881,719.9351286999881,719.9351286999881,719.9351286999881,j,0.48100420006085187,720.4378361999989,720.4378361999989,720.4378361999989,720.4378361999989,720.4378361999989,720.4378361999989,720.7331472999649,720.7331472999649,721.9798434999539,721.9798434999539,721.9798434999539,721.9798434999539,721.9798434999539,721.9798434999539,721.9798434999539,721.9798434999539,721.9798434999539,721.9798434999539,721.9798434999539,721.9798434999539,721.9798434999539,721.9798434999539,721.9798434999539,721.9798434999539,721.9798434999539,49,43,56,49,49,68,None,None,,,[],[],[],[],[],[],[],0.2,1,724.4986018000636,724.4986018000636,724.4986018000636,724.4986018000636,724.4986018000636,724.4986018000636,724.4986018000636,724.4986018000636,0.006684100022539496,724.4986018000636,52,[0.006481481481481481],[-0.32037037037037036],[1],[0],[0],[5.300914599909447],['tijiao_random_2'],729.8128923999611,729.8128923999611,729.8128923999611,729.8128923999611,6.583333333333334,1.7049041000427678,731.5361476000398,733.4312737999717,,,,,,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,63,63,63,,,,,,,,,,None,733.4312737999717,733.4312737999717,733.4312737999717,733.4312737999717,733.4312737999717,733.4312737999717,i,0.326342000043951,733.7819504999788,733.7819504999788,733.7819504999788,733.7819504999788,733.7819504999788,733.7819504999788,734.0801733999979,734.0801733999979,736.0414340000134,736.0414340000134,736.0414340000134,736.0414340000134,736.0414340000134,736.0414340000134,736.0414340000134,736.0414340000134,736.0414340000134,736.0414340000134,736.0414340000134,736.0414340000134,736.0414340000134,736.0414340000134,736.0414340000134,736.0414340000134,736.0414340000134,41,55,49,51,49,71,None,None,71,71,[0.11666666666666667],[-0.28055555555555556],[1],[0],[0],[4.943207899923436],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],743.5193808999611,743.5193808999611,743.5193808999611,743.5193808999611,8.0,2.093015699996613,745.6307455999777,747.1941866000416,,,,,,738.5523067000322,738.5523067000322,738.5523067000322,738.5523067000322,738.5523067000322,738.5523067000322,738.5523067000322,738.5523067000322,0.006478599971160293,738.5523067000322,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,64,64,64,,,,,,,,,,None,747.1941866000416,747.1941866000416,747.1941866000416,747.1941866000416,747.1941866000416,747.1941866000416,i,0.21437259996309876,747.4288321000058,747.4288321000058,747.4288321000058,747.4288321000058,747.4288321000058,747.4288321000058,747.7263590999646,747.7263590999646,749.205495400005,749.205495400005,749.205495400005,749.205495400005,749.205495400005,749.205495400005,749.205495400005,749.205495400005,749.205495400005,749.205495400005,749.205495400005,749.205495400005,749.205495400005,749.205495400005,749.205495400005,749.205495400005,749.205495400005,46,44,49,49,49,43,6.0,3.0077645999845117,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,754.7488065999933,756.5683883000165,751.7142112000147,751.7142112000147,751.7142112000147,751.7142112000147,751.7142112000147,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,65,65,65,,,,,,,,,,None,756.5683883000165,756.5683883000165,756.5683883000165,756.5683883000165,756.5683883000165,756.5683883000165,j,0.23544600000604987,756.8348443000577,756.8348443000577,756.8348443000577,756.8348443000577,756.8348443000577,756.8348443000577,757.1337337000296,757.1337337000296,759.1285908999853,759.1285908999853,759.1285908999853,759.1285908999853,759.1285908999853,759.1285908999853,759.1285908999853,759.1285908999853,759.1285908999853,759.1285908999853,759.1285908999853,759.1285908999853,759.1285908999853,759.1285908999853,759.1285908999853,759.1285908999853,759.1285908999853,45,47,59,47,47,63,4.0,1.7778469000477344,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,763.4411627000663,765.1284792999504,761.637588600046,761.637588600046,761.637588600046,761.637588600046,761.637588600046,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,66,66,66,,,,,,,,,,None,765.1284792999504,765.1284792999504,765.1284792999504,765.1284792999504,765.1284792999504,765.1284792999504,f,0.2611767000053078,765.4111939000431,765.4111939000431,765.4111939000431,765.4111939000431,765.4111939000431,765.4111939000431,765.7103448000271,765.7103448000271,767.1726941999514,767.1726941999514,767.1726941999514,767.1726941999514,767.1726941999514,767.1726941999514,767.1726941999514,767.1726941999514,767.1726941999514,767.1726941999514,767.1726941999514,767.1726941999514,767.1726941999514,767.1726941999514,767.1726941999514,767.1726941999514,767.1726941999514,46,53,59,49,53,67,4.0,1.2786698000272736,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,770.9875189999584,772.8071585999569,769.6822448000312,769.6822448000312,769.6822448000312,769.6822448000312,769.6822448000312,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,67,67,67,,,,,,,,,,None,772.8071585999569,772.8071585999569,772.8071585999569,772.8071585999569,772.8071585999569,772.8071585999569,r,0.24500230001285672,773.0744794000639,773.0744794000639,773.0744794000639,773.0744794000639,773.0744794000639,773.0744794000639,773.3728295000037,773.3728295000037,774.2372198000085,774.2372198000085,774.2372198000085,774.2372198000085,774.2372198000085,774.2372198000085,774.2372198000085,774.2372198000085,774.2372198000085,774.2372198000085,774.2372198000085,774.2372198000085,774.2372198000085,774.2372198000085,774.2372198000085,774.2372198000085,774.2372198000085,48,52,61,49,48,54,4.0,1.1292940999846905,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,777.9056085000047,779.9044795000227,776.7463529000524,776.7463529000524,776.7463529000524,776.7463529000524,776.7463529000524,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,68,68,68,,,,,,,,,,None,779.9044795000227,779.9044795000227,779.9044795000227,779.9044795000227,779.9044795000227,779.9044795000227,r,0.3498052000068128,780.2883668000577,780.2883668000577,780.2883668000577,780.2883668000577,780.2883668000577,780.2883668000577,780.5862825999502,780.5862825999502,782.5479404999642,782.5479404999642,782.5479404999642,782.5479404999642,782.5479404999642,782.5479404999642,782.5479404999642,782.5479404999642,782.5479404999642,782.5479404999642,782.5479404999642,782.5479404999642,782.5479404999642,782.5479404999642,782.5479404999642,782.5479404999642,782.5479404999642,43,40,59,46,43,57,3.0,1.5279189000139013,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,786.6105939999688,788.2985478000483,785.0567945999792,785.0567945999792,785.0567945999792,785.0567945999792,785.0567945999792,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
