trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate
,,,,60.1705196,60.1705196,space,11.4639899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
,,,,,,,,71.660896,71.660896,s,13.7577214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,67,0,,,,,,,,,,None,799.2505608,799.2505608,799.2505608,799.2505608,799.2505608,799.2505608,i,0.5860679,799.8663886,799.8663886,799.8663886,799.8663886,799.8663886,799.8663886,800.1651775,800.1651775,801.8274773,801.8274773,801.8274773,801.8274773,801.8274773,801.8274773,801.8274773,801.8274773,801.8274773,801.8274773,801.8274773,801.8274773,801.8274773,801.8274773,801.8274773,801.8274773,801.8274773,45,25,46,12,46,63,None,None,44,44,[0.11666666666666667],[-0.2814814814814815],[1],[0],[0],[4.02817320000031],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],808.3872672,808.3872672,808.3872672,808.3872672,1,1.7145077,810.1200985,811.6336471,,,,,,804.3394187,804.3394187,804.3394187,804.3394187,804.3394187,804.3394187,804.3394187,804.3394187,0.0072322,804.3394187,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,68,0,,,,,,,,,,None,811.6336471,811.6336471,811.6336471,811.6336471,811.6336471,811.6336471,i,0.3319674,811.9856311,811.9856311,811.9856311,811.9856311,811.9856311,811.9856311,812.2823524,812.2823524,813.3125358,813.3125358,813.3125358,813.3125358,813.3125358,813.3125358,813.3125358,813.3125358,813.3125358,813.3125358,813.3125358,813.3125358,813.3125358,813.3125358,813.3125358,813.3125358,813.3125358,46,35,35,18,35,68,None,None,50,50,[0.023148148148148147],[-0.2898148148148148],[1],[0],[0],[5.3251483000058215],['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],821.1718866,821.1718866,821.1718866,821.1718866,4.842592593,1.3460532,822.5362755,824.3490274,,,,,,815.8238432,815.8238432,815.8238432,815.8238432,815.8238432,815.8238432,815.8238432,815.8238432,0.0072041,815.8238432,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,69,0,,,,,,,,,,None,824.3490274,824.3490274,824.3490274,824.3490274,824.3490274,824.3490274,i,0.4529116,824.8313893,824.8313893,824.8313893,824.8313893,824.8313893,824.8313893,825.1302865,825.1302865,826.2105022,826.2105022,826.2105022,826.2105022,826.2105022,826.2105022,826.2105022,826.2105022,826.2105022,826.2105022,826.2105022,826.2105022,826.2105022,826.2105022,826.2105022,826.2105022,826.2105022,49,30,33,12,33,20,6,2.276062,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,831.0201279,832.7593596,828.7200063,828.7200063,828.7200063,828.7200063,828.7200063,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,70,0,,,,,,,,,,None,832.7593596,832.7593596,832.7593596,832.7593596,832.7593596,832.7593596,j,0.3295638,833.1094427,833.1094427,833.1094427,833.1094427,833.1094427,833.1094427,833.4076599,833.4076599,835.1197641,835.1197641,835.1197641,835.1197641,835.1197641,835.1197641,835.1197641,835.1197641,835.1197641,835.1197641,835.1197641,835.1197641,835.1197641,835.1197641,835.1197641,835.1197641,835.1197641,38,30,34,31,31,75,1,2.5425707,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,840.1994126,841.7680599,837.6289151,837.6289151,837.6289151,837.6289151,837.6289151,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,71,0,,,,,,,,,,None,841.7680599,841.7680599,841.7680599,841.7680599,841.7680599,841.7680599,r,0.2133913,842.0013385,842.0013385,842.0013385,842.0013385,842.0013385,842.0013385,842.3004031,842.3004031,843.2311547,843.2311547,843.2311547,843.2311547,843.2311547,843.2311547,843.2311547,843.2311547,843.2311547,843.2311547,843.2311547,843.2311547,843.2311547,843.2311547,843.2311547,843.2311547,843.2311547,32,30,35,18,32,56,1,1.3954793,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,847.1620131,848.7492207,845.7402356,845.7402356,845.7402356,845.7402356,845.7402356,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,72,0,,,,,,,,,,None,848.7492207,848.7492207,848.7492207,848.7492207,848.7492207,848.7492207,f,0.3663287,849.1483145,849.1483145,849.1483145,849.1483145,849.1483145,849.1483145,849.4472155,849.4472155,851.3258724,851.3258724,851.3258724,851.3258724,851.3258724,851.3258724,851.3258724,851.3258724,851.3258724,851.3258724,851.3258724,851.3258724,851.3258724,851.3258724,851.3258724,851.3258724,851.3258724,41,37,50,26,37,64,1,1.4289995,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,855.2882198,857.1428732,853.8347897,853.8347897,853.8347897,853.8347897,853.8347897,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,73,0,,,,,,,,,,None,857.1428732,857.1428732,857.1428732,857.1428732,857.1428732,857.1428732,j,0.3007233,857.4758187,857.4758187,857.4758187,857.4758187,857.4758187,857.4758187,857.7746908,857.7746908,859.6196439,859.6196439,859.6196439,859.6196439,859.6196439,859.6196439,859.6196439,859.6196439,859.6196439,859.6196439,859.6196439,859.6196439,859.6196439,859.6196439,859.6196439,859.6196439,859.6196439,43,35,49,28,28,58,None,None,,,[],[],[],[],[],[],[],-0.6,1,862.1362373,862.1362373,862.1362373,862.1362373,862.1362373,862.1362373,862.1362373,862.1362373,0.005389,862.1362373,88,[-0.05925925925925926],[-0.2675925925925926],[1],[0],[0],[6.898071899995557],['tijiao_random_2'],869.0471677,869.0471677,869.0471677,869.0471677,7.490740741,2.5529637,871.6189578,873.5811576,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,74,0,,,,,,,,,,None,873.5811576,873.5811576,873.5811576,873.5811576,873.5811576,873.5811576,r,0.3684668,873.9806939,873.9806939,873.9806939,873.9806939,873.9806939,873.9806939,874.2797862,874.2797862,876.1576358,876.1576358,876.1576358,876.1576358,876.1576358,876.1576358,876.1576358,876.1576358,876.1576358,876.1576358,876.1576358,876.1576358,876.1576358,876.1576358,876.1576358,876.1576358,876.1576358,53,33,41,21,53,75,None,None,,,[],[],[],[],[],[],[],-0.2,1,878.6753004,878.6753004,878.6753004,878.6753004,878.6753004,878.6753004,878.6753004,878.6753004,0.0058952,878.6753004,63,[0.08055555555555556],[-0.2574074074074074],[1],[0],[0],[15.00869899999816],['tijiao_random_2'],893.6977017,893.6977017,893.6977017,893.6977017,5.87037037,3.4337048,897.149403,898.9783178,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,75,0,,,,,,,,,,q,958.4676042,958.4676042,958.4676042,958.4676042,958.4676042,958.4676042,j,0.8647028,959.3645691,959.3645691,959.3645691,959.3645691,959.3645691,959.3645691,959.6633959,959.6633959,961.1923014,961.1923014,961.1923014,961.1923014,961.1923014,961.1923014,961.1923014,961.1923014,961.1923014,961.1923014,961.1923014,961.1923014,961.1923014,961.1923014,961.1923014,961.1923014,961.1923014,47,41,44,28,28,73,1,1.9939024,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,965.7193133,967.6247977,963.7016214,963.7016214,963.7016214,963.7016214,963.7016214,,,,,,,,,,,898.9783178,898.9783178,59.4698092,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,76,0,,,,,,,,,,None,967.6247977,967.6247977,967.6247977,967.6247977,967.6247977,967.6247977,f,0.5003576,968.1568933,968.1568933,968.1568933,968.1568933,968.1568933,968.1568933,968.4557363,968.4557363,969.8851104,969.8851104,969.8851104,969.8851104,969.8851104,969.8851104,969.8851104,969.8851104,969.8851104,969.8851104,969.8851104,969.8851104,969.8851104,969.8851104,969.8851104,969.8851104,969.8851104,47,41,43,35,41,26,None,None,,,[],[],[],[],[],[],[],0.6,1,972.4027182,972.4027182,972.4027182,972.4027182,972.4027182,972.4027182,972.4027182,972.4027182,0.0055595,972.4027182,40,[-0.06388888888888888],[-0.2601851851851852],[1],[0],[0],[7.645302799995989],['tijiao_random_2'],980.0622847,980.0622847,980.0622847,980.0622847,8.833333333,3.799449,983.8793907,985.6422233,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,77,0,,,,,,,,,,None,985.6422233,985.6422233,985.6422233,985.6422233,985.6422233,985.6422233,f,0.4977002,986.15778,986.15778,986.15778,986.15778,986.15778,986.15778,986.4566452,986.4566452,988.4183177,988.4183177,988.4183177,988.4183177,988.4183177,988.4183177,988.4183177,988.4183177,988.4183177,988.4183177,988.4183177,988.4183177,988.4183177,988.4183177,988.4183177,988.4183177,988.4183177,58,34,40,37,34,52,None,None,,,[],[],[],[],[],[],[],-0.6,1,990.9354117,990.9354117,990.9354117,990.9354117,990.9354117,990.9354117,990.9354117,990.9354117,0.0060258,990.9354117,30,"[-0.08425925925925926, -0.06944444444444445]","[-0.2388888888888889, -0.3425925925925926]","[1, 1]","[0, 0]","[0, 0]","[4.487616099999286, 4.985886700000265]",['tijiao_random_2'],995.9353177,995.9353177,995.9353177,995.9353177,6.87037037,1.837702,997.7914073,999.7204814,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,78,0,,,,,,,,,,None,999.7204814,999.7204814,999.7204814,999.7204814,999.7204814,999.7204814,j,0.6380837,1000.386044,1000.386044,1000.386044,1000.386044,1000.386044,1000.386044,1000.684975,1000.684975,1001.748456,1001.748456,1001.748456,1001.748456,1001.748456,1001.748456,1001.748456,1001.748456,1001.748456,1001.748456,1001.748456,1001.748456,1001.748456,1001.748456,1001.748456,1001.748456,1001.748456,58,41,42,39,39,60,1,2.2258882,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1006.507674,1008.34703,1004.25762,1004.25762,1004.25762,1004.25762,1004.25762,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,79,0,,,,,,,,,,None,1008.34703,1008.34703,1008.34703,1008.34703,1008.34703,1008.34703,r,0.0747073,1008.447122,1008.447122,1008.447122,1008.447122,1008.447122,1008.447122,1008.746053,1008.746053,1009.926346,1009.926346,1009.926346,1009.926346,1009.926346,1009.926346,1009.926346,1009.926346,1009.926346,1009.926346,1009.926346,1009.926346,1009.926346,1009.926346,1009.926346,1009.926346,1009.926346,63,45,39,37,63,61,None,None,,,[],[],[],[],[],[],[],0.2,1,1012.443323,1012.443323,1012.443323,1012.443323,1012.443323,1012.443323,1012.443323,1012.443323,0.0059437,1012.443323,62,[-0.032407407407407406],[-0.2898148148148148],[1],[0],[0],[5.05264329999045],['tijiao_random_2'],1017.508236,1017.508236,1017.508236,1017.508236,6.898148148,1.7724371,1019.299341,1021.277986,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,80,0,,,,,,,,,,None,1021.277986,1021.277986,1021.277986,1021.277986,1021.277986,1021.277986,f,0.2891148,1021.59483,1021.59483,1021.59483,1021.59483,1021.59483,1021.59483,1021.893472,1021.893472,1022.990366,1022.990366,1022.990366,1022.990366,1022.990366,1022.990366,1022.990366,1022.990366,1022.990366,1022.990366,1022.990366,1022.990366,1022.990366,1022.990366,1022.990366,1022.990366,1022.990366,54,57,39,48,57,72,None,None,,,[],[],[],[],[],[],[],0.6,1,1025.507133,1025.507133,1025.507133,1025.507133,1025.507133,1025.507133,1025.507133,1025.507133,0.0057507,1025.507133,40,[0.09166666666666666],[-0.2814814814814815],[1],[0],[0],[5.43546680000145],['tijiao_random_2'],1030.954932,1030.954932,1030.954932,1030.954932,8.972222222,1.8722404,1032.845777,1034.492292,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,81,0,,,,,,,,,,None,1034.492292,1034.492292,1034.492292,1034.492292,1034.492292,1034.492292,i,0.0180113,1034.542502,1034.542502,1034.542502,1034.542502,1034.542502,1034.542502,1034.841583,1034.841583,1036.320711,1036.320711,1036.337317,1036.337317,1036.337317,1036.337317,1036.337317,1036.337317,1036.337317,1036.337317,1036.337317,1036.337317,1036.337317,1036.337317,1036.337317,1036.337317,1036.337317,54,51,42,48,42,63,None,None,55,55,[-0.05555555555555555],[-0.2962962962962963],[1],[0],[0],[7.504031999997096],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1046.371423,1046.371423,1046.371423,1046.371423,5.027777778,1.2821225,1047.671904,1049.351586,,,,,,1038.847471,1038.847471,1038.847471,1038.847471,1038.847471,1038.847471,1038.847471,1038.847471,0.005453,1038.847471,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,82,0,,,,,,,,,,None,1049.351586,1049.351586,1049.351586,1049.351586,1049.351586,1049.351586,j,0.0611831,1049.435337,1049.435337,1049.435337,1049.435337,1049.435337,1049.435337,1049.734313,1049.734313,1050.831251,1050.831251,1050.831251,1050.831251,1050.831251,1050.831251,1050.831251,1050.831251,1050.831251,1050.831251,1050.831251,1050.831251,1050.831251,1050.831251,1050.831251,1050.831251,1050.831251,57,49,43,47,47,53,None,None,,,[],[],[],[],[],[],[],0.6,1,1053.348544,1053.348544,1053.348544,1053.348544,1053.348544,1053.348544,1053.348544,1053.348544,0.0058217,1053.348544,43,"[-0.08148148148148149, -0.04351851851851852]","[-0.20555555555555555, -0.28703703703703703]","[1, 1]","[0, 0]","[0, 0]","[6.548992299998645, 6.914686799995252]",['tijiao_random_2'],1060.276388,1060.276388,1060.276388,1060.276388,7.731481481,1.3062543,1061.600609,1063.38024,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,83,0,,,,,,,,,,None,1063.38024,1063.38024,1063.38024,1063.38024,1063.38024,1063.38024,r,0.0854883,1063.497211,1063.497211,1063.497211,1063.497211,1063.497211,1063.497211,1063.795892,1063.795892,1065.541119,1065.541119,1065.557663,1065.557663,1065.557663,1065.557663,1065.557663,1065.557663,1065.557663,1065.557663,1065.557663,1065.557663,1065.557663,1065.557663,1065.557663,1065.557663,1065.557663,47,44,41,52,47,70,None,None,10,10,[0.1037037037037037],[-0.31574074074074077],[1],[0],[0],[6.7707485999999335],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1074.859213,1074.859213,1074.859213,1074.859213,9.851851852,1.4493642,1076.326939,1078.222724,,,,,,1068.068674,1068.068674,1068.068674,1068.068674,1068.068674,1068.068674,1068.068674,1068.068674,0.006883,1068.068674,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,84,0,,,,,,,,,,None,1078.222724,1078.222724,1078.222724,1078.222724,1078.222724,1078.222724,f,0.041269,1078.289647,1078.289647,1078.289647,1078.289647,1078.289647,1078.289647,1078.588586,1078.588586,1080.483431,1080.483431,1080.483431,1080.483431,1080.483431,1080.483431,1080.483431,1080.483431,1080.483431,1080.483431,1080.483431,1080.483431,1080.483431,1080.483431,1080.483431,1080.483431,1080.483431,55,48,40,51,48,69,None,None,45,45,[0.0962962962962963],[-0.31296296296296294],[1],[0],[0],[3.9292121000034967],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],1086.94478,1086.94478,1086.94478,1086.94478,6.62962963,1.3811467,1088.344253,1090.156643,,,,,,1082.994742,1082.994742,1082.994742,1082.994742,1082.994742,1082.994742,1082.994742,1082.994742,0.0073192,1082.994742,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,85,0,,,,,,,,,,None,1090.156643,1090.156643,1090.156643,1090.156643,1090.156643,1090.156643,i,0.0720441,1090.25809,1090.25809,1090.25809,1090.25809,1090.25809,1090.25809,1090.556319,1090.556319,1092.550735,1092.550735,1092.550735,1092.550735,1092.550735,1092.550735,1092.550735,1092.550735,1092.550735,1092.550735,1092.550735,1092.550735,1092.550735,1092.550735,1092.550735,1092.550735,1092.550735,68,43,49,44,49,69,None,None,,,[],[],[],[],[],[],[],0.2,1,1095.069629,1095.069629,1095.069629,1095.069629,1095.069629,1095.069629,1095.069629,1095.069629,0.0054176,1095.069629,50,[0.07222222222222222],[-0.32407407407407407],[1],[0],[0],[9.78874070000893],['tijiao_random_2'],1104.870922,1104.870922,1104.870922,1104.870922,8.009259259,1.3223105,1106.212098,1107.808604,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,86,0,,,,,,,,,,None,1107.808604,1107.808604,1107.808604,1107.808604,1107.808604,1107.808604,j,0.0060937,1107.844227,1107.844227,1107.844227,1107.844227,1107.844227,1107.844227,1108.141345,1108.141345,1109.504379,1109.504379,1109.504379,1109.504379,1109.504379,1109.504379,1109.504379,1109.504379,1109.504379,1109.504379,1109.504379,1109.504379,1109.504379,1109.504379,1109.504379,1109.504379,1109.504379,43,44,50,42,42,50,None,None,,,[],[],[],[],[],[],[],0.2,1,1112.021311,1112.021311,1112.021311,1112.021311,1112.021311,1112.021311,1112.021311,1112.021311,0.0054764,1112.021311,50,[-0.09259259259259259],[-0.2537037037037037],[1],[0],[0],[6.3497723000036785],['tijiao_random_2'],1118.384592,1118.384592,1118.384592,1118.384592,6.324074074,2.9015751,1121.304244,1123.117005,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,87,0,,,,,,,,,,None,1123.117005,1123.117005,1123.117005,1123.117005,1123.117005,1123.117005,r,0.0297042,1123.167668,1123.167668,1123.167668,1123.167668,1123.167668,1123.167668,1123.46646,1123.46646,1124.347016,1124.347016,1124.347016,1124.347016,1124.347016,1124.347016,1124.347016,1124.347016,1124.347016,1124.347016,1124.347016,1124.347016,1124.347016,1124.347016,1124.347016,1124.347016,1124.347016,53,45,41,47,53,53,None,None,53,53,[0.08611111111111111],[-0.30833333333333335],[1],[0],[0],[3.5652820999966934],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1130.44173,1130.44173,1130.44173,1130.44173,7.240740741,1.9475051,1132.407698,1134.103834,,,,,,1126.857627,1126.857627,1126.857627,1126.857627,1126.857627,1126.857627,1126.857627,1126.857627,0.0049509,1126.857627,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,88,0,,,,,,,,,,None,1134.103834,1134.103834,1134.103834,1134.103834,1134.103834,1134.103834,f,0.1239193,1134.254034,1134.254034,1134.254034,1134.254034,1134.254034,1134.254034,1134.552898,1134.552898,1136.181581,1136.181581,1136.181581,1136.181581,1136.181581,1136.181581,1136.181581,1136.181581,1136.181581,1136.181581,1136.181581,1136.181581,1136.181581,1136.181581,1136.181581,1136.181581,1136.181581,49,44,55,50,44,61,None,None,51,51,[0.09444444444444444],[-0.30092592592592593],[1],[0],[0],[4.262825900004827],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1142.974221,1142.974221,1142.974221,1142.974221,7.916666667,1.6475825,1144.640642,1146.553203,,,,,,1138.691708,1138.691708,1138.691708,1138.691708,1138.691708,1138.691708,1138.691708,1138.691708,0.0055178,1138.691708,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,89,0,,,,,,,,,,None,1146.553203,1146.553203,1146.553203,1146.553203,1146.553203,1146.553203,i,0.0832453,1146.670434,1146.670434,1146.670434,1146.670434,1146.670434,1146.670434,1146.968948,1146.968948,1147.849469,1147.849469,1147.849469,1147.849469,1147.849469,1147.849469,1147.849469,1147.849469,1147.849469,1147.849469,1147.849469,1147.849469,1147.849469,1147.849469,1147.849469,1147.849469,1147.849469,50,38,43,50,43,63,4,1.4954219,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1151.878406,1153.61688,1150.358568,1150.358568,1150.358568,1150.358568,1150.358568,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,90,0,,,,,,,,,,None,1153.61688,1153.61688,1153.61688,1153.61688,1153.61688,1153.61688,j,0.0138315,1153.65118,1153.65118,1153.65118,1153.65118,1153.65118,1153.65118,1153.949985,1153.949985,1155.512314,1155.512314,1155.512314,1155.512314,1155.512314,1155.512314,1155.512314,1155.512314,1155.512314,1155.512314,1155.512314,1155.512314,1155.512314,1155.512314,1155.512314,1155.512314,1155.512314,49,35,46,60,60,69,None,None,,,[],[],[],[],[],[],[],-0.6,1,1158.02925,1158.02925,1158.02925,1158.02925,1158.02925,1158.02925,1158.02925,1158.02925,0.0056718,1158.02925,79,[0.05092592592592592],[-0.28888888888888886],[1],[0],[0],[3.4412884999910602],['tijiao_random_2'],1161.483171,1161.483171,1161.483171,1161.483171,10.68518519,1.472451,1162.973928,1164.770252,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,91,0,,,,,,,,,,None,1164.770252,1164.770252,1164.770252,1164.770252,1164.770252,1164.770252,r,0.071317,1164.87266,1164.87266,1164.87266,1164.87266,1164.87266,1164.87266,1165.169118,1165.169118,1166.199454,1166.199454,1166.199454,1166.199454,1166.199454,1166.199454,1166.199454,1166.199454,1166.199454,1166.199454,1166.199454,1166.199454,1166.199454,1166.199454,1166.199454,1166.199454,1166.199454,45,37,45,57,45,38,None,None,67,67,[0.08981481481481482],[-0.3037037037037037],[1],[0],[0],[4.992938400013372],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1173.723216,1173.723216,1173.723216,1173.723216,6.962962963,2.6456641,1176.387216,1178.166914,,,,,,1168.710148,1168.710148,1168.710148,1168.710148,1168.710148,1168.710148,1168.710148,1168.710148,0.0064934,1168.710148,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,92,0,,,,,,,,,,None,1178.166914,1178.166914,1178.166914,1178.166914,1178.166914,1178.166914,f,0.1141127,1178.302183,1178.302183,1178.302183,1178.302183,1178.302183,1178.302183,1178.598944,1178.598944,1179.746065,1179.746065,1179.746065,1179.746065,1179.746065,1179.746065,1179.746065,1179.746065,1179.746065,1179.746065,1179.746065,1179.746065,1179.746065,1179.746065,1179.746065,1179.746065,1179.746065,51,39,44,61,39,46,1,2.309324,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1184.588371,1186.360848,1182.255137,1182.255137,1182.255137,1182.255137,1182.255137,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,93,0,,,,,,,,,,None,1186.360848,1186.360848,1186.360848,1186.360848,1186.360848,1186.360848,i,0.0384638,1186.427893,1186.427893,1186.427893,1186.427893,1186.427893,1186.427893,1186.727016,1186.727016,1188.57201,1188.57201,1188.57201,1188.57201,1188.57201,1188.57201,1188.57201,1188.57201,1188.57201,1188.57201,1188.57201,1188.57201,1188.57201,1188.57201,1188.57201,1188.57201,1188.57201,46,36,58,62,58,54,None,None,,,[],[],[],[],[],[],[],-0.2,1,1191.090779,1191.090779,1191.090779,1191.090779,1191.090779,1191.090779,1191.090779,1191.090779,0.0060881,1191.090779,59,"[0.007407407407407408, 0.037037037037037035]","[-0.22407407407407406, -0.29074074074074074]","[1, 1]","[0, 0]","[0, 0]","[3.189975700006471, 3.605077000000165]",['tijiao_random_2'],1194.709503,1194.709503,1194.709503,1194.709503,8.944444444,1.0732728,1195.800953,1197.746747,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,94,0,,,,,,,,,,None,1197.746747,1197.746747,1197.746747,1197.746747,1197.746747,1197.746747,j,0.1881648,1197.963222,1197.963222,1197.963222,1197.963222,1197.963222,1197.963222,1198.262162,1198.262162,1199.957455,1199.957455,1199.957455,1199.957455,1199.957455,1199.957455,1199.957455,1199.957455,1199.957455,1199.957455,1199.957455,1199.957455,1199.957455,1199.957455,1199.957455,1199.957455,1199.957455,58,40,39,67,67,62,6,1.4617303,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1203.952928,1205.907779,1202.466519,1202.466519,1202.466519,1202.466519,1202.466519,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
