trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate
,,,,24.6566051,None,space,31.6208766,24.6566051,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
,,,,,,,,,,56.3080352,None,s,21.216648,56.3080352,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,0,0,,,,,,,,,,,,,77.5554033,None,None,None,None,None,None,78.5908971,None,78.5908971,None,78.5908971,None,78.5908971,None,r,0.17365,78.5908971,None,78.5908971,None,78.8152283,None,78.8152283,None,78.8152283,None,78.8152283,None,78.8152283,None,78.8152283,None,79.1105359,None,79.1105359,None,80.015822,None,80.015822,None,80.015822,None,80.015822,None,80.015822,None,80.015822,None,80.015822,None,80.015822,None,80.015822,None,35,67,60,54,35,50,None,None,None,None,None,None,None,None,None,None,None,None,30,82.5582669,None,30,82.5582669,None,82.5582669,None,82.5582669,None,82.5582669,None,82.5582669,None,82.5582669,None,82.5582669,None,-0.022135417,-0.252604167,1,0,0,5.7596856,tijiao,0.00501245,None,82.5582669,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,1.130208333,3.6615674,88.3725673,None,88.3725673,None,88.3725673,None,88.3725673,None,None,None,92.0554438,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,1,0,,,,,,,,,,,,,,,None,None,None,None,None,93.7747176,None,93.7747176,None,93.7747176,None,93.7747176,None,r,0.509928,93.7747176,None,93.7747176,None,94.3303552,None,94.3303552,None,94.3303552,None,94.3303552,None,94.3303552,None,94.3303552,None,94.6217859,95.8890502,94.6217859,95.8890502,95.923312,None,95.923312,None,95.923312,None,95.923312,None,95.923312,None,95.923312,None,95.923312,None,95.923312,None,95.923312,None,33,64,66,51,33,23,None,None,None,None,None,None,None,None,None,None,None,None,20,98.4560446,None,20,98.4560446,None,98.4560446,None,98.4560446,None,98.4560446,None,98.4560446,None,98.4560446,None,98.4560446,None,-0.106770833,-0.278645833,1,0,0,7.6991102,tijiao,0.00953695,None,98.4560446,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,1.9375,3.117565,106.2012035,None,106.2012035,None,106.2012035,None,106.2012035,None,None,None,109.3316471,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,2,0,,,,,,,,,,,,,,,None,None,None,None,None,111.1707464,None,111.1707464,None,111.1707464,None,111.1707464,None,j,0.7444852,111.1707464,None,111.1707464,None,111.9631442,None,111.9631442,None,111.9631442,None,111.9631442,None,111.9631442,None,111.9631442,None,112.2337379,113.5682416,112.2337379,113.5682416,113.6182635,None,113.6182635,None,113.6182635,None,113.6182635,None,113.6182635,None,113.6182635,None,113.6182635,None,113.6182635,None,113.6182635,None,36,69,74,52,52,54,116.1411705,None,4,3.5056528,116.1411705,None,116.1411705,None,116.1411705,None,116.1411705,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,119.702794,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,3,0,,,,,,,,,,,,,,,None,None,None,None,None,121.6765684,None,121.6765684,None,121.6765684,None,121.6765684,None,r,0.3289704,121.6765684,None,121.6765684,None,122.0482536,None,122.0482536,None,122.0482536,None,122.0482536,None,122.0482536,None,122.0482536,None,122.340358,123.7415517,122.340358,123.7415517,123.7736308,None,123.7736308,None,123.7736308,None,123.7736308,None,123.7736308,None,123.7736308,None,123.7736308,None,123.7736308,None,123.7736308,None,29,64,61,59,29,52,126.2986791,None,2,2.6343217,126.2986791,None,126.2986791,None,126.2986791,None,126.2986791,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,128.994503,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,4,0,,,,,,,,,,,,,,,None,None,None,None,None,130.9337384,None,130.9337384,None,130.9337384,None,130.9337384,None,None,,130.9337384,None,130.9337384,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,23,61,65,50,0,**,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,132.5327382,None,138.5353345,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,5,0,,,,,,,,,,,,,,,None,None,None,None,None,140.2398931,None,140.2398931,None,140.2398931,None,140.2398931,None,i,0.3253939,140.2398931,None,140.2398931,None,140.613493,None,140.613493,None,140.613493,None,140.613493,None,140.613493,None,140.613493,None,140.9035978,None,140.9035978,None,142.2698634,None,142.2698634,None,142.2698634,None,142.2698634,None,142.2698634,None,142.2698634,None,142.2698634,None,142.2698634,None,142.2698634,None,24,65,58,51,58,36,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,144.8127002,None,144.8127002,None,144.8127002,None,144.8127002,None,144.8127002,None,144.8127002,None,20,144.8127002,None,144.8127002,None,0.00247555,None,144.8127002,None,1.846354167,1.8117097,150.1197795,None,150.1197795,None,150.1197795,None,150.1197795,None,None,None,151.9441471,None,-0.111979167,-0.295572917,1,0,0,5.2734759,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,6,0,,,,,,,,,,,,,,,None,None,None,None,None,153.5992765,None,153.5992765,None,153.5992765,None,153.5992765,None,f,0.2757164,153.5992765,None,153.5992765,None,153.9225373,None,153.9225373,None,153.9225373,None,153.9225373,None,153.9225373,None,153.9225373,None,154.2128796,155.2468152,154.2128796,155.2468152,155.2799556,None,155.2799556,None,155.2799556,None,155.2799556,None,155.2799556,None,155.2799556,None,155.2799556,None,155.2799556,None,155.2799556,None,26,58,65,58,58,70,157.8027706,None,2,2.2326998,157.8027706,None,157.8027706,None,157.8027706,None,157.8027706,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,160.0867272,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,7,0,,,,,,,,,,,,,,,None,None,None,None,None,161.6042336,None,161.6042336,None,161.6042336,None,161.6042336,None,j,0.4509061,161.6042336,None,161.6042336,None,162.1059502,None,162.1059502,None,162.1059502,None,162.1059502,None,162.1059502,None,162.1059502,None,162.4017643,None,162.4017643,None,163.5334679,None,163.5334679,None,163.5334679,None,163.5334679,None,163.5334679,None,163.5334679,None,163.5334679,None,163.5334679,None,163.5334679,None,22,56,69,57,57,61,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,166.0847571,None,166.0847571,None,166.0847571,None,166.0847571,None,166.0847571,None,166.0847571,None,20,166.0847571,None,166.0847571,None,0.0114929,None,166.0847571,None,1.9375,2.2332236,170.9793697,None,170.9793697,None,170.9793697,None,170.9793697,None,None,None,173.2410185,None,-0.061197917,-0.266927083,1,0,0,4.8652697,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,8,0,,,,,,,,,,,,,,,None,None,None,None,None,175.1308932,None,175.1308932,None,175.1308932,None,175.1308932,None,i,0.2445101,175.1308932,None,175.1308932,None,175.4173932,None,175.4173932,None,175.4173932,None,175.4173932,None,175.4173932,None,175.4173932,None,175.7109788,None,175.7109788,None,177.5080411,None,177.5080411,None,177.5080411,None,177.5080411,None,177.5080411,None,177.5080411,None,177.5080411,None,177.5080411,None,177.5080411,None,24,55,51,62,51,71,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,180.0541438,None,180.0541438,None,180.0541438,None,180.0541438,None,180.0541438,None,180.0541438,None,30,180.0541438,None,180.0541438,None,0.00130905,None,180.0541438,None,1,1.757924,185.2140563,None,185.2140563,None,185.2140563,None,185.2140563,None,None,None,186.9955754,None,-0.01171875,-0.272135417,1,0,0,5.1226993,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,9,0,,,,,,,,,,,,,,,None,None,None,None,None,188.6730353,None,188.6730353,None,188.6730353,None,188.6730353,None,f,0.6932614,188.6730353,None,188.6730353,None,189.4101375,None,189.4101375,None,189.4101375,None,189.4101375,None,189.4101375,None,189.4101375,None,189.7041393,None,189.7041393,None,190.6729981,None,190.6729981,None,190.6729981,None,190.6729981,None,190.6729981,None,190.6729981,None,190.6729981,None,190.6729981,None,190.6729981,None,18,63,52,56,63,54,193.1904191,None,5,3.0044379,193.1904191,None,193.1904191,None,193.1904191,None,193.1904191,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,196.2461312,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,10,0,,,,,,,,,,,,,,,None,None,None,None,None,198.0480561,None,198.0480561,None,198.0480561,None,198.0480561,None,j,0.3682546,198.0480561,None,198.0480561,None,198.4648678,None,198.4648678,None,198.4648678,None,198.4648678,None,198.4648678,None,198.4648678,None,198.7603694,None,198.7603694,None,200.4755502,None,200.4755502,None,200.4755502,None,200.4755502,None,200.4755502,None,200.4755502,None,200.4755502,None,200.4755502,None,200.4755502,None,17,58,53,60,60,59,202.992729,None,5,2.5397792,202.992729,None,202.992729,None,202.992729,None,202.992729,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,205.5866207,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,11,0,,,,,,,,,,,,,,,None,None,None,None,None,207.2206776,None,207.2206776,None,207.2206776,None,207.2206776,None,i,0.7857582,207.2206776,None,207.2206776,None,208.0541352,None,208.0541352,None,208.0541352,None,208.0541352,None,208.0541352,None,208.0541352,None,208.3504761,None,208.3504761,None,209.2655595,None,209.2655595,None,209.2655595,None,209.2655595,None,209.2655595,None,209.2655595,None,209.2655595,None,209.2655595,None,209.2655595,None,24,61,54,57,54,46,211.7905415,None,6,2.2655241,211.7905415,None,211.7905415,None,211.7905415,None,211.7905415,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,214.1035191,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,12,0,,,,,,,,,,,,,,,None,None,None,None,None,215.8919264,None,215.8919264,None,215.8919264,None,215.8919264,None,f,0.2946901,215.8919264,None,215.8919264,None,216.2300046,None,216.2300046,None,216.2300046,None,216.2300046,None,216.2300046,None,216.2300046,None,216.5227433,218.2239778,216.5227433,218.2239778,218.2562386,None,218.2562386,None,218.2562386,None,218.2562386,None,218.2562386,None,218.2562386,None,218.2562386,None,218.2562386,None,218.2562386,None,30,68,44,62,68,68,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,220.7987969,None,220.7987969,None,220.7987969,None,220.7987969,None,220.7987969,None,220.7987969,None,68,220.7987969,None,220.7987969,None,0.00208485,None,220.7987969,None,3.942708333,2.4628051,226.2547722,None,226.2547722,None,226.2547722,None,226.2547722,None,None,None,228.7304898,None,0.114583333,-0.278645833,1,0,0,5.4233032,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,13,0,,,,,,,,,,,,,,,None,None,None,None,None,230.4858322,None,230.4858322,None,230.4858322,None,230.4858322,None,i,0.4007621,230.4858322,None,230.4858322,None,230.9402225,None,230.9402225,None,230.9402225,None,230.9402225,None,230.9402225,None,230.9402225,None,231.2328612,None,231.2328612,None,232.2803276,None,232.2803276,None,232.2803276,None,232.2803276,None,232.2803276,None,232.2803276,None,232.2803276,None,232.2803276,None,232.2803276,None,27,68,39,60,39,68,234.799419,None,2,2.2746607,234.799419,None,234.799419,None,234.799419,None,234.799419,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,237.1303248,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,14,0,,,,,,,,,,,,,,,None,None,None,None,None,239.1081564,None,239.1081564,None,239.1081564,None,239.1081564,None,f,0.6986554,239.1081564,None,239.1081564,None,239.8450438,None,239.8450438,None,239.8450438,None,239.8450438,None,239.8450438,None,239.8450438,None,240.1391043,241.1899427,240.1391043,241.1899427,241.2241728,None,241.2241728,None,241.2241728,None,241.2241728,None,241.2241728,None,241.2241728,None,241.2241728,None,241.2241728,None,241.2241728,None,25,69,54,67,69,73,243.7465288,None,4,2.1994032,243.7465288,None,243.7465288,None,243.7465288,None,243.7465288,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,246.0025249,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,15,0,,,,,,,,,,,,,,,None,None,None,None,None,247.8638906,None,247.8638906,None,247.8638906,None,247.8638906,None,i,0.4930032,247.8638906,None,247.8638906,None,248.4006198,None,248.4006198,None,248.4006198,None,248.4006198,None,248.4006198,None,248.4006198,None,248.6952091,249.6789237,248.6952091,249.6789237,249.7104492,None,249.7104492,None,249.7104492,None,249.7104492,None,249.7104492,None,249.7104492,None,249.7104492,None,249.7104492,None,249.7104492,None,28,65,47,67,47,66,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,252.2612464,None,252.2612464,None,252.2612464,None,252.2612464,None,252.2612464,None,252.2612464,None,10,252.2612464,None,252.2612464,None,0.0114556,None,252.2612464,None,1,1.3707166,257.1268277,None,257.1268277,None,257.1268277,None,257.1268277,None,None,None,258.5189074,None,-0.01953125,-0.291666667,1,0,0,4.8324031,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,16,0,,,,,,,,,,,,,,,None,None,None,None,None,260.1557966,None,260.1557966,None,260.1557966,None,260.1557966,None,f,0.6509963,260.1557966,None,260.1557966,None,260.8584701,None,260.8584701,None,260.8584701,None,260.8584701,None,260.8584701,None,260.8584701,None,261.1537095,262.7379198,261.1537095,262.7379198,262.7698621,None,262.7698621,None,262.7698621,None,262.7698621,None,262.7698621,None,262.7698621,None,262.7698621,None,262.7698621,None,262.7698621,None,18,71,46,67,71,51,265.295284,None,5,2.5523043,265.295284,None,265.295284,None,265.295284,None,265.295284,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,267.9039884,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,17,0,,,,,,,,,,,,,,,None,None,None,None,None,269.5309071,None,269.5309071,None,269.5309071,None,269.5309071,None,i,0.3059696,269.5309071,None,269.5309071,None,269.88136,None,269.88136,None,269.88136,None,269.88136,None,269.88136,None,269.88136,None,270.1765937,None,270.1765937,None,271.9064195,None,271.9064195,None,271.9064195,None,271.9064195,None,271.9064195,None,271.9064195,None,271.9064195,None,271.9064195,None,271.9064195,None,20,77,38,65,38,57,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,274.4528802,None,274.4528802,None,274.4528802,None,274.4528802,None,274.4528802,None,274.4528802,None,38,274.4528802,None,274.4528802,None,0.00182875,None,274.4528802,None,4.893229167,1.4653561,278.3377246,None,278.3377246,None,278.3377246,None,278.3377246,None,None,None,279.8345077,None,0.037760417,-0.26953125,1,0,0,3.855645,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,18,0,,,,,,,,,,,,,,,None,None,None,None,None,281.8377737,None,281.8377737,None,281.8377737,None,281.8377737,None,j,0.8891112,281.8377737,None,281.8377737,None,282.7748584,None,282.7748584,None,282.7748584,None,282.7748584,None,282.7748584,None,282.7748584,None,283.0689408,None,283.0689408,None,284.350766,None,284.350766,None,284.350766,None,284.350766,None,284.350766,None,284.350766,None,284.350766,None,284.350766,None,284.350766,None,11,75,42,63,63,68,286.8681612,None,4,2.2066659,286.8681612,None,286.8681612,None,286.8681612,None,286.8681612,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,289.1279824,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,19,0,,,,,,,,,,,,,,,None,None,None,None,None,290.6945679,None,290.6945679,None,290.6945679,None,290.6945679,None,i,0.3425178,290.6945679,None,290.6945679,None,291.0794179,None,291.0794179,None,291.0794179,None,291.0794179,None,291.0794179,None,291.0794179,None,291.3746794,292.4589259,291.3746794,292.4589259,292.4895038,None,292.4895038,None,292.4895038,None,292.4895038,None,292.4895038,None,292.4895038,None,292.4895038,None,292.4895038,None,292.4895038,None,19,78,41,65,41,79,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,295.0402913,None,295.0402913,None,295.0402913,None,295.0402913,None,295.0402913,None,295.0402913,None,15,295.0402913,None,295.0402913,None,0.0121347,None,295.0402913,None,1.052083333,1.4141548,300.1549843,None,300.1549843,None,300.1549843,None,300.1549843,None,None,None,301.5962789,None,-0.013020833,-0.265625,1,0,0,5.0831418,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,20,0,,,,,,,,,,,,,,,None,None,None,None,None,303.4204376,None,303.4204376,None,303.4204376,None,303.4204376,None,f,0.3366163,303.4204376,None,303.4204376,None,303.8049494,None,303.8049494,None,303.8049494,None,303.8049494,None,303.8049494,None,303.8049494,None,304.1001458,None,304.1001458,None,306.0858462,None,306.0858462,None,306.0858462,None,306.0858462,None,306.0858462,None,306.0858462,None,306.0858462,None,306.0858462,None,306.0858462,None,16,80,39,58,80,37,308.5995592,None,7,1.9721167,308.5995592,None,308.5995592,None,308.5995592,None,308.5995592,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,310.6252059,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,21,0,,,,,,,,,,,,,,,None,None,None,None,None,312.3896017,None,312.3896017,None,312.3896017,None,312.3896017,None,f,0.5174626,312.3896017,None,312.3896017,None,312.9454021,None,312.9454021,None,312.9454021,None,312.9454021,None,312.9454021,None,312.9454021,None,313.2400697,None,313.2400697,None,314.3202424,None,314.3202424,None,314.3202424,None,314.3202424,None,314.3202424,None,314.3202424,None,314.3202424,None,314.3202424,None,314.3202424,None,14,75,40,56,75,69,316.847337,None,5,2.7192132,316.847337,None,316.847337,None,316.847337,None,316.847337,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,319.6255828,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,22,0,,,,,,,,,,,,,,,None,None,None,None,None,321.4487732,None,321.4487732,None,321.4487732,None,321.4487732,None,i,0.2986675,321.4487732,None,321.4487732,None,321.7863538,None,321.7863538,None,321.7863538,None,321.7863538,None,321.7863538,None,321.7863538,None,322.0794309,None,322.0794309,None,323.2443493,None,323.2443493,None,323.2443493,None,323.2443493,None,323.2443493,None,323.2443493,None,323.2443493,None,323.2443493,None,323.2443493,None,20,85,39,63,39,75,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,325.7930534,None,325.7930534,None,325.7930534,None,325.7930534,None,325.7930534,None,325.7930534,None,39,325.7930534,None,325.7930534,None,0.0141828,None,325.7930534,None,4.033854167,1.9275338,330.1096068,None,330.1096068,None,330.1096068,None,330.1096068,None,None,None,332.0523101,None,0.016927083,-0.278645833,1,0,0,4.2853624,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,23,0,,,,,,,,,,,,,,,None,None,None,None,None,333.6082479,None,333.6082479,None,333.6082479,None,333.6082479,None,f,0.6290823,333.6082479,None,333.6082479,None,334.276606,None,334.276606,None,334.276606,None,334.276606,None,334.276606,None,334.276606,None,334.571354,336.5561233,334.571354,336.5561233,336.5882959,None,336.5882959,None,336.5882959,None,336.5882959,None,336.5882959,None,336.5882959,None,336.5882959,None,336.5882959,None,336.5882959,None,15,89,36,53,89,63,None,None,None,None,None,None,None,None,None,None,None,None,30,339.117725,None,30,339.117725,None,339.117725,None,339.117725,None,339.117725,None,339.117725,None,339.117725,None,339.117725,None,0.014322917,-0.287760417,1,0,0,5.5041788,tijiao,0.01588585,None,339.117725,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,1.9375,1.8617525,344.6691893,None,344.6691893,None,344.6691893,None,344.6691893,None,None,None,346.5466833,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,24,0,,,,,,,,,,,,,,,None,None,None,None,None,348.2676518,None,348.2676518,None,348.2676518,None,348.2676518,None,f,0.2697235,348.2676518,None,348.2676518,None,348.5865948,None,348.5865948,None,348.5865948,None,348.5865948,None,348.5865948,None,348.5865948,None,348.8812323,None,348.8812323,None,350.0957941,None,350.0957941,None,350.0957941,None,350.0957941,None,350.0957941,None,350.0957941,None,350.0957941,None,350.0957941,None,350.0957941,None,18,87,34,61,87,39,352.6133749,None,6,2.5071696,352.6133749,None,352.6133749,None,352.6133749,None,352.6133749,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,355.1877048,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
