bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,rest_image.started,rest_response.started,rest_response.rt,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,70,70,70,,,,,,,,,,None,927.8299883539985,927.8299883539985,927.8299883539985,927.8299883539985,927.8299883539985,927.8299883539985,j,0.27431778900063364,928.1507275010008,928.1507275010008,928.1507275010008,928.1507275010008,928.1507275010008,928.1507275010008,928.4164795389988,928.4164795389988,929.4206772789985,929.4206772789985,929.4598659149997,929.4598659149997,929.4598659149997,929.4598659149997,929.4598659149997,929.4598659149997,929.4598659149997,929.4598659149997,929.4598659149997,929.4598659149997,929.4598659149997,929.4598659149997,929.4598659149997,929.4598659149997,929.4598659149997,45,45,45,75,75,71,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,75,[0.02625],[-0.295],[1],[0],[0],[3.7430633140029386],['tijiao_random_2'],935.7491686930007,935.7491686930007,935.7491686930007,935.7491686930007,10.1,1.6743928120013152,937.4452568599991,939.2513516709987,,,,,,931.987479520998,931.987479520998,931.987479520998,931.987479520998,931.987479520998,931.987479520998,931.987479520998,931.987479520998,0.00976231799722882,931.987479520998,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,71,71,71,,,,,,,,,,None,939.2513516709987,939.2513516709987,939.2513516709987,939.2513516709987,939.2513516709987,939.2513516709987,j,0.39247808999789413,939.6880752039979,939.6880752039979,939.6880752039979,939.6880752039979,939.6880752039979,939.6880752039979,939.957467889999,939.957467889999,940.8741199059987,940.8741199059987,940.9141024050004,940.9141024050004,940.9141024050004,940.9141024050004,940.9141024050004,940.9141024050004,940.9141024050004,940.9141024050004,940.9141024050004,940.9141024050004,940.9141024050004,940.9141024050004,940.9141024050004,940.9141024050004,940.9141024050004,43,42,38,79,79,69,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,45,[0.05125],[-0.3],[1],[0],[0],[4.803781465998327],['tijiao_random_2'],948.2652623989998,948.2652623989998,948.2652623989998,948.2652623989998,7.825,1.6191540500003612,949.9015522129994,951.5585257300008,,,,,,943.4410812639981,943.4410812639981,943.4410812639981,943.4410812639981,943.4410812639981,943.4410812639981,943.4410812639981,943.4410812639981,0.010342424000555184,943.4410812639981,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,72,72,72,,,,,,,,,,None,951.5585257300008,951.5585257300008,951.5585257300008,951.5585257300008,951.5585257300008,951.5585257300008,j,0.32035032700150623,951.9262331169994,951.9262331169994,951.9262331169994,951.9262331169994,951.9262331169994,951.9262331169994,952.1965650950006,952.1965650950006,953.6985893889978,953.6985893889978,953.7371794940009,953.7371794940009,953.7371794940009,953.7371794940009,953.7371794940009,953.7371794940009,953.7371794940009,953.7371794940009,953.7371794940009,953.7371794940009,953.7371794940009,953.7371794940009,953.7371794940009,953.7371794940009,953.7371794940009,50,47,41,76,76,49,None,None,956.253603090001,956.253603090001,956.253603090001,956.253603090001,956.253603090001,956.253603090001,956.253603090001,956.253603090001,0.009688610000011977,956.253603090001,78,78,[-0.02875],[-0.27875],[1],[0],[0],[4.832341124998493],['tijiao'],0.2,0,,[],[],[],[],[],[],[],961.1177590320003,961.1177590320003,961.1177590320003,961.1177590320003,9.925,1.9807133879985486,963.1177134869977,964.6462596639976,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,73,73,73,,,,,,,,,,None,964.6462596639976,964.6462596639976,964.6462596639976,964.6462596639976,964.6462596639976,964.6462596639976,j,0.2924031689981348,964.9818997740003,964.9818997740003,964.9818997740003,964.9818997740003,964.9818997740003,964.9818997740003,965.2528902829981,965.2528902829981,966.9580834119988,966.9580834119988,966.9973083839977,966.9973083839977,966.9973083839977,966.9973083839977,966.9973083839977,966.9973083839977,966.9973083839977,966.9973083839977,966.9973083839977,966.9973083839977,966.9973083839977,966.9973083839977,966.9973083839977,966.9973083839977,966.9973083839977,58,53,41,82,82,70,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,40,[-0.045],[-0.27625],[1],[0],[0],[6.442069620999973],['tijiao_random_2'],975.9850540519983,975.9850540519983,975.9850540519983,975.9850540519983,7.1625,1.8514495089984848,977.8546979210005,979.5881256360008,,,,,,969.5193141399977,969.5193141399977,969.5193141399977,969.5193141399977,969.5193141399977,969.5193141399977,969.5193141399977,969.5193141399977,0.009985051001422107,969.5193141399977,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,74,74,74,,,,,,,,,,None,979.5881256360008,979.5881256360008,979.5881256360008,979.5881256360008,979.5881256360008,979.5881256360008,j,0.33336984799825586,979.9740136820001,979.9740136820001,979.9740136820001,979.9740136820001,979.9740136820001,979.9740136820001,980.243609909001,980.243609909001,982.2464309879979,982.2464309879979,982.2845399229991,982.2845399229991,982.2845399229991,982.2845399229991,982.2845399229991,982.2845399229991,982.2845399229991,982.2845399229991,982.2845399229991,982.2845399229991,982.2845399229991,982.2845399229991,982.2845399229991,982.2845399229991,982.2845399229991,56,50,40,78,78,78,None,None,984.8001070700011,984.8001070700011,984.8001070700011,984.8001070700011,984.8001070700011,984.8001070700011,984.8001070700011,984.8001070700011,0.008586078998632729,984.8001070700011,79,79,[0.06875],[-0.26625],[1],[0],[0],[4.495381186996383],['tijiao'],0.6,0,,[],[],[],[],[],[],[],989.3278250299991,989.3278250299991,989.3278250299991,989.3278250299991,9.85,0.9832303859984677,990.3284645329986,992.1752755769994,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,75,75,75,,,,,,,,,,q,1072.3003234069984,1072.3003234069984,1072.3003234069984,1072.3003234069984,1072.3003234069984,1072.3003234069984,j,1.2437725019990467,1073.585302940999,1073.585302940999,1073.585302940999,1073.585302940999,1073.585302940999,1073.585302940999,1073.8530695679983,1073.8530695679983,1075.290657818001,1075.290657818001,1075.3290074649994,1075.3290074649994,1075.3290074649994,1075.3290074649994,1075.3290074649994,1075.3290074649994,1075.3290074649994,1075.3290074649994,1075.3290074649994,1075.3290074649994,1075.3290074649994,1075.3290074649994,1075.3290074649994,1075.3290074649994,1075.3290074649994,55,47,39,69,69,50,None,None,1077.8519211860003,1077.8519211860003,1077.8519211860003,1077.8519211860003,1077.8519211860003,1077.8519211860003,1077.8519211860003,1077.8519211860003,0.009231645999534521,1077.8519211860003,66,66,[0.075],[-0.305],[1],[0],[0],[4.26497751900024],['tijiao'],0.2,0,,[],[],[],[],[],[],[],1082.149873071001,1082.149873071001,1082.149873071001,1082.149873071001,5.9375,2.233344817002944,1084.3994632440008,1086.138351057998,,,,,,,,,,,,,,,,992.1752755769994,992.1752755769994,80.09738577499957,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,76,76,76,,,,,,,,,,None,1086.138351057998,1086.138351057998,1086.138351057998,1086.138351057998,1086.138351057998,1086.138351057998,i,0.3913976260009804,1086.576714720999,1086.576714720999,1086.576714720999,1086.576714720999,1086.576714720999,1086.576714720999,1086.8459434549986,1086.8459434549986,1088.763586383,1088.763586383,1088.8048157890007,1088.8048157890007,1088.8048157890007,1088.8048157890007,1088.8048157890007,1088.8048157890007,1088.8048157890007,1088.8048157890007,1088.8048157890007,1088.8048157890007,1088.8048157890007,1088.8048157890007,1088.8048157890007,1088.8048157890007,1088.8048157890007,50,48,40,73,40,82,None,None,1091.3262881629998,1091.3262881629998,1091.3262881629998,1091.3262881629998,1091.3262881629998,1091.3262881629998,1091.3262881629998,1091.3262881629998,0.009115654000197537,1091.3262881629998,40,40,[-0.00125],[-0.29875],[1],[0],[0],[3.972065055000712],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1095.3296278649977,1095.3296278649977,1095.3296278649977,1095.3296278649977,5.875,1.3195818860003783,1096.6654797129995,1098.2272216569982,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,77,77,77,,,,,,,,,,None,1098.2272216569982,1098.2272216569982,1098.2272216569982,1098.2272216569982,1098.2272216569982,1098.2272216569982,f,0.5321124920010334,1098.8138875500008,1098.8138875500008,1098.8138875500008,1098.8138875500008,1098.8138875500008,1098.8138875500008,1099.085189939,1099.085189939,1100.224225965998,1100.224225965998,1100.2645952979983,1100.2645952979983,1100.2645952979983,1100.2645952979983,1100.2645952979983,1100.2645952979983,1100.2645952979983,1100.2645952979983,1100.2645952979983,1100.2645952979983,1100.2645952979983,1100.2645952979983,1100.2645952979983,1100.2645952979983,1100.2645952979983,49,43,43,69,43,81,4.0,1.444779572000698,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1104.2499230859976,1105.864377531998,1102.7583423760007,1102.7583423760007,1102.7583423760007,1102.7583423760007,1102.7583423760007,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,78,78,78,,,,,,,,,,None,1105.864377531998,1105.864377531998,1105.864377531998,1105.864377531998,1105.864377531998,1105.864377531998,r,0.4769117859977996,1106.384395475001,1106.384395475001,1106.384395475001,1106.384395475001,1106.384395475001,1106.384395475001,1106.6532708550003,1106.6532708550003,1107.639018621001,1107.639018621001,1107.6609809729998,1107.6609809729998,1107.6609809729998,1107.6609809729998,1107.6609809729998,1107.6609809729998,1107.6609809729998,1107.6609809729998,1107.6609809729998,1107.6609809729998,1107.6609809729998,1107.6609809729998,1107.6609809729998,1107.6609809729998,1107.6609809729998,47,35,35,77,47,77,None,None,1110.174347357999,1110.174347357999,1110.174347357999,1110.174347357999,1110.174347357999,1110.174347357999,1110.174347357999,1110.174347357999,0.009934269000950735,1110.174347357999,40,40,[-0.08],[-0.31875],[1],[0],[0],[4.132010655997874],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1114.3402322969996,1114.3402322969996,1114.3402322969996,1114.3402322969996,4.9875,0.9848311209971143,1115.343549631998,1116.8863604020007,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,79,79,79,,,,,,,,,,None,1116.8863604020007,1116.8863604020007,1116.8863604020007,1116.8863604020007,1116.8863604020007,1116.8863604020007,j,0.43643041899849777,1117.3740042969985,1117.3740042969985,1117.3740042969985,1117.3740042969985,1117.3740042969985,1117.3740042969985,1117.6420307269982,1117.6420307269982,1119.5784501889975,1119.5784501889975,1119.6169221089986,1119.6169221089986,1119.6169221089986,1119.6169221089986,1119.6169221089986,1119.6169221089986,1119.6169221089986,1119.6169221089986,1119.6169221089986,1119.6169221089986,1119.6169221089986,1119.6169221089986,1119.6169221089986,1119.6169221089986,1119.6169221089986,54,41,42,71,71,50,4.0,1.6268277739982295,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1123.791410826001,1125.6564888920002,1122.1160058120004,1122.1160058120004,1122.1160058120004,1122.1160058120004,1122.1160058120004,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,80,80,80,,,,,,,,,,None,1125.6564888920002,1125.6564888920002,1125.6564888920002,1125.6564888920002,1125.6564888920002,1125.6564888920002,i,0.62352733300213,1126.3245207889995,1126.3245207889995,1126.3245207889995,1126.3245207889995,1126.3245207889995,1126.3245207889995,1126.5967301929995,1126.5967301929995,1127.680304573998,1127.680304573998,1127.7199702159996,1127.7199702159996,1127.7199702159996,1127.7199702159996,1127.7199702159996,1127.7199702159996,1127.7199702159996,1127.7199702159996,1127.7199702159996,1127.7199702159996,1127.7199702159996,1127.7199702159996,1127.7199702159996,1127.7199702159996,1127.7199702159996,55,42,39,71,39,73,3.0,1.6824905169996782,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1131.9468110769994,1133.477864569999,1130.2191809979995,1130.2191809979995,1130.2191809979995,1130.2191809979995,1130.2191809979995,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,81,81,81,,,,,,,,,,None,1133.477864569999,1133.477864569999,1133.477864569999,1133.477864569999,1133.477864569999,1133.477864569999,j,0.3936658569982683,1133.912789342001,1133.912789342001,1133.912789342001,1133.912789342001,1133.912789342001,1133.912789342001,1134.1828111430004,1134.1828111430004,1135.8023157370008,1135.8023157370008,1135.8408164110006,1135.8408164110006,1135.8408164110006,1135.8408164110006,1135.8408164110006,1135.8408164110006,1135.8408164110006,1135.8408164110006,1135.8408164110006,1135.8408164110006,1135.8408164110006,1135.8408164110006,1135.8408164110006,1135.8408164110006,1135.8408164110006,54,38,32,69,69,75,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,69,[-0.0225],[-0.2775],[1],[0],[0],[3.6337407370010624],['tijiao_random_2'],1142.0176796390006,1142.0176796390006,1142.0176796390006,1142.0176796390006,9.0125,1.0014495770010399,1143.0397230179988,1144.7994472729988,,,,,,1138.3674791619997,1138.3674791619997,1138.3674791619997,1138.3674791619997,1138.3674791619997,1138.3674791619997,1138.3674791619997,1138.3674791619997,0.010406247998616891,1138.3674791619997,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,82,82,82,,,,,,,,,,None,1144.7994472729988,1144.7994472729988,1144.7994472729988,1144.7994472729988,1144.7994472729988,1144.7994472729988,j,0.28578531200037105,1145.1363894839997,1145.1363894839997,1145.1363894839997,1145.1363894839997,1145.1363894839997,1145.1363894839997,1145.4167548589976,1145.4167548589976,1146.5746037530007,1146.5746037530007,1146.5980906990007,1146.5980906990007,1146.5980906990007,1146.5980906990007,1146.5980906990007,1146.5980906990007,1146.5980906990007,1146.5980906990007,1146.5980906990007,1146.5980906990007,1146.5980906990007,1146.5980906990007,1146.5980906990007,1146.5980906990007,1146.5980906990007,60,38,36,68,68,74,4.0,4.117587125001592,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1153.2699997579984,1154.9046040920002,1149.1093170399981,1149.1093170399981,1149.1093170399981,1149.1093170399981,1149.1093170399981,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,83,83,83,,,,,,,,,,None,1154.9046040920002,1154.9046040920002,1154.9046040920002,1154.9046040920002,1154.9046040920002,1154.9046040920002,j,0.35007146399948397,1155.3086722199987,1155.3086722199987,1155.3086722199987,1155.3086722199987,1155.3086722199987,1155.3086722199987,1155.5742259619983,1155.5742259619983,1157.1284797669978,1157.1284797669978,1157.1665889539981,1157.1665889539981,1157.1665889539981,1157.1665889539981,1157.1665889539981,1157.1665889539981,1157.1665889539981,1157.1665889539981,1157.1665889539981,1157.1665889539981,1157.1665889539981,1157.1665889539981,1157.1665889539981,1157.1665889539981,1157.1665889539981,52,44,33,67,67,65,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,70,[0.01125],[-0.30875],[1],[0],[0],[3.830113062998862],['tijiao_random_2'],1163.555175475998,1163.555175475998,1163.555175475998,1163.555175475998,10.0625,1.0274681439987035,1164.5987601009983,1166.3264294599976,,,,,,1159.7060260379985,1159.7060260379985,1159.7060260379985,1159.7060260379985,1159.7060260379985,1159.7060260379985,1159.7060260379985,1159.7060260379985,0.011572268998861546,1159.7060260379985,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,84,84,84,,,,,,,,,,None,1166.3264294599976,1166.3264294599976,1166.3264294599976,1166.3264294599976,1166.3264294599976,1166.3264294599976,j,0.3813421750019188,1166.761553911001,1166.761553911001,1166.761553911001,1166.761553911001,1166.761553911001,1166.761553911001,1167.0435629780004,1167.0435629780004,1168.234325510999,1168.234325510999,1168.2568249609976,1168.2568249609976,1168.2568249609976,1168.2568249609976,1168.2568249609976,1168.2568249609976,1168.2568249609976,1168.2568249609976,1168.2568249609976,1168.2568249609976,1168.2568249609976,1168.2568249609976,1168.2568249609976,1168.2568249609976,1168.2568249609976,53,48,35,68,68,78,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,40,[0.0625],[-0.28125],[1],[0],[0],[4.257621439002833],['tijiao_random_2'],1175.0593065889989,1175.0593065889989,1175.0593065889989,1175.0593065889989,6.0875,1.4017620829981752,1176.480705211001,1178.182139329001,,,,,,1170.7835273329983,1170.7835273329983,1170.7835273329983,1170.7835273329983,1170.7835273329983,1170.7835273329983,1170.7835273329983,1170.7835273329983,0.010038415999588324,1170.7835273329983,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,85,85,85,,,,,,,,,,None,1178.182139329001,1178.182139329001,1178.182139329001,1178.182139329001,1178.182139329001,1178.182139329001,j,0.36518524599887314,1178.6007796689992,1178.6007796689992,1178.6007796689992,1178.6007796689992,1178.6007796689992,1178.6007796689992,1178.8708280379979,1178.8708280379979,1180.8403971160005,1180.8403971160005,1180.8788346889996,1180.8788346889996,1180.8788346889996,1180.8788346889996,1180.8788346889996,1180.8788346889996,1180.8788346889996,1180.8788346889996,1180.8788346889996,1180.8788346889996,1180.8788346889996,1180.8788346889996,1180.8788346889996,1180.8788346889996,1180.8788346889996,54,45,38,68,68,38,None,None,1183.3941633529976,1183.3941633529976,1183.3941633529976,1183.3941633529976,1183.3941633529976,1183.3941633529976,1183.3941633529976,1183.3941633529976,0.008676237001054687,1183.3941633529976,70,70,[-0.0375],[-0.3075],[1],[0],[0],[4.37308568699882],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1187.79680267,1187.79680267,1187.79680267,1187.79680267,9.9125,1.0436104229993362,1188.8636662739991,1190.3866009509984,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,86,86,86,,,,,,,,,,None,1190.3866009509984,1190.3866009509984,1190.3866009509984,1190.3866009509984,1190.3866009509984,1190.3866009509984,j,0.5458133970023482,1190.9781071199977,1190.9781071199977,1190.9781071199977,1190.9781071199977,1190.9781071199977,1190.9781071199977,1191.2430227660006,1191.2430227660006,1192.7805316899976,1192.7805316899976,1192.820693542999,1192.820693542999,1192.820693542999,1192.820693542999,1192.820693542999,1192.820693542999,1192.820693542999,1192.820693542999,1192.820693542999,1192.820693542999,1192.820693542999,1192.820693542999,1192.820693542999,1192.820693542999,1192.820693542999,68,53,45,65,65,44,None,None,1195.3319182839987,1195.3319182839987,1195.3319182839987,1195.3319182839987,1195.3319182839987,1195.3319182839987,1195.3319182839987,1195.3319182839987,0.008828058002109174,1195.3319182839987,70,70,[0.01625],[-0.3],[1],[0],[0],[3.9611916469984862],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1199.3279921569992,1199.3279921569992,1199.3279921569992,1199.3279921569992,9.1375,1.3719936230008898,1200.7162570379987,1202.4269568130003,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,87,87,87,,,,,,,,,,None,1202.4269568130003,1202.4269568130003,1202.4269568130003,1202.4269568130003,1202.4269568130003,1202.4269568130003,j,0.30848282299848506,1202.7798010109982,1202.7798010109982,1202.7798010109982,1202.7798010109982,1202.7798010109982,1202.7798010109982,1203.0497997429993,1203.0497997429993,1204.8173514949995,1204.8173514949995,1204.857242744998,1204.857242744998,1204.857242744998,1204.857242744998,1204.857242744998,1204.857242744998,1204.857242744998,1204.857242744998,1204.857242744998,1204.857242744998,1204.857242744998,1204.857242744998,1204.857242744998,1204.857242744998,1204.857242744998,53,51,29,62,62,71,4.0,1.881012431000272,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1209.2839174359979,1210.8631600909976,1207.3576511610008,1207.3576511610008,1207.3576511610008,1207.3576511610008,1207.3576511610008,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,88,88,88,,,,,,,,,,None,1210.8631600909976,1210.8631600909976,1210.8631600909976,1210.8631600909976,1210.8631600909976,1210.8631600909976,j,0.6521683110004233,1211.5685713050007,1211.5685713050007,1211.5685713050007,1211.5685713050007,1211.5685713050007,1211.5685713050007,1211.8366207849976,1211.8366207849976,1213.4554299019983,1213.4554299019983,1213.494555237001,1213.494555237001,1213.494555237001,1213.494555237001,1213.494555237001,1213.494555237001,1213.494555237001,1213.494555237001,1213.494555237001,1213.494555237001,1213.494555237001,1213.494555237001,1213.494555237001,1213.494555237001,1213.494555237001,51,45,23,67,67,76,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,45,[-0.0425],[-0.30375],[1],[0],[0],[4.777582528000494],['tijiao_random_2'],1220.8211070789985,1220.8211070789985,1220.8211070789985,1220.8211070789985,5.1499999999999995,1.4782456880020618,1222.3168893910006,1224.0873140309996,,,,,,1216.0265005170004,1216.0265005170004,1216.0265005170004,1216.0265005170004,1216.0265005170004,1216.0265005170004,1216.0265005170004,1216.0265005170004,0.010063401001389138,1216.0265005170004,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,89,89,89,,,,,,,,,,None,1224.0873140309996,1224.0873140309996,1224.0873140309996,1224.0873140309996,1224.0873140309996,1224.0873140309996,j,0.3487537799992424,1224.4903770519995,1224.4903770519995,1224.4903770519995,1224.4903770519995,1224.4903770519995,1224.4903770519995,1224.7594618119983,1224.7594618119983,1226.6280081939985,1226.6280081939985,1226.6670479530003,1226.6670479530003,1226.6670479530003,1226.6670479530003,1226.6670479530003,1226.6670479530003,1226.6670479530003,1226.6670479530003,1226.6670479530003,1226.6670479530003,1226.6670479530003,1226.6670479530003,1226.6670479530003,1226.6670479530003,1226.6670479530003,64,50,23,60,60,77,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,75,[-0.07875],[-0.2675],[1],[0],[0],[3.599174597999081],['tijiao_random_2'],1232.8127539919988,1232.8127539919988,1232.8127539919988,1232.8127539919988,9.0,1.0884345320009743,1233.9176925930005,1235.8598440280002,,,,,,1229.193141869,1229.193141869,1229.193141869,1229.193141869,1229.193141869,1229.193141869,1229.193141869,1229.193141869,0.009982211999158608,1229.193141869,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,90,90,90,,,,,,,,,,None,1235.8598440280002,1235.8598440280002,1235.8598440280002,1235.8598440280002,1235.8598440280002,1235.8598440280002,j,0.29292138899836573,1236.1947347239984,1236.1947347239984,1236.1947347239984,1236.1947347239984,1236.1947347239984,1236.1947347239984,1236.4645823350002,1236.4645823350002,1237.9176484409982,1237.9176484409982,1237.9592483800006,1237.9592483800006,1237.9592483800006,1237.9592483800006,1237.9592483800006,1237.9592483800006,1237.9592483800006,1237.9592483800006,1237.9592483800006,1237.9592483800006,1237.9592483800006,1237.9592483800006,1237.9592483800006,1237.9592483800006,1237.9592483800006,43,50,41,63,63,37,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,50,[0.00875],[-0.28125],[1],[0],[0],[5.315345235998393],['tijiao_random_2'],1245.8150147489978,1245.8150147489978,1245.8150147489978,1245.8150147489978,3.8375,2.386902584999916,1248.221793146,1249.899247409001,,,,,,1240.4813799500007,1240.4813799500007,1240.4813799500007,1240.4813799500007,1240.4813799500007,1240.4813799500007,1240.4813799500007,1240.4813799500007,0.010126977998879738,1240.4813799500007,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,91,91,91,,,,,,,,,,None,1249.899247409001,1249.899247409001,1249.899247409001,1249.899247409001,1249.899247409001,1249.899247409001,j,0.31746711100277025,1250.2695993089983,1250.2695993089983,1250.2695993089983,1250.2695993089983,1250.2695993089983,1250.2695993089983,1250.5387953930003,1250.5387953930003,1251.3793217290004,1251.3793217290004,1251.417842226998,1251.417842226998,1251.417842226998,1251.417842226998,1251.417842226998,1251.417842226998,1251.417842226998,1251.417842226998,1251.417842226998,1251.417842226998,1251.417842226998,1251.417842226998,1251.417842226998,1251.417842226998,1251.417842226998,50,56,35,53,53,72,3.0,1.4485563289999845,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1255.4160327879981,1257.0525552590007,1253.9242962360004,1253.9242962360004,1253.9242962360004,1253.9242962360004,1253.9242962360004,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
