bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate
0,0.3,0.225,0,121,121,121,,,,,,,,,,,,,,,None,None,None,None,None,1689.211802,None,1689.211802,None,1689.211802,None,1689.211802,None,r,0.4689485,1689.211802,None,1689.211802,None,1689.729842,None,1689.729842,None,1689.729842,None,1689.729842,None,1689.729842,None,1689.729842,None,1690.024986,1691.859721,1690.024986,1691.859721,1691.891838,None,1691.891838,None,1691.891838,None,1691.891838,None,1691.891838,None,1691.891838,None,1691.891838,None,1691.891838,None,1691.891838,None,92,55,31,56,92,43,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,1694.439908,None,1694.439908,None,1694.439908,None,1694.439908,None,1694.439908,None,1694.439908,None,90,1694.439908,None,1694.439908,None,0.01290208,None,1694.439908,None,9.0859375,1.1953698,1697.237421,None,1697.237421,None,1697.237421,None,1697.237421,None,None,None,1698.447007,None,-0.044270833,-0.309895833,1,0,0,2.7654434,tijiao_random_2,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,122,122,122,,,,,,,,,,,,,,,None,None,None,None,None,1700.386226,None,1700.386226,None,1700.386226,None,1700.386226,None,r,0.3451019,1700.386226,None,1700.386226,None,1700.77341,None,1700.77341,None,1700.77341,None,1700.77341,None,1700.77341,None,1700.77341,None,1701.066305,1701.916789,1701.066305,1701.916789,1701.940925,None,1701.940925,None,1701.940925,None,1701.940925,None,1701.940925,None,1701.940925,None,1701.940925,None,1701.940925,None,1701.940925,None,96,57,28,58,96,70,None,None,None,None,None,None,None,None,None,None,None,None,95,1704.484782,None,95,1704.484782,None,1704.484782,None,1704.484782,None,1704.484782,None,1704.484782,None,1704.484782,None,1704.484782,None,0.108072917,-0.290364583,1,0,0,3.2788849,tijiao,0.00911811,None,1704.484782,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,9.736979167,1.1805343,1707.809903,None,1707.809903,None,1707.809903,None,1707.809903,None,None,None,1709.004557,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,123,123,123,,,,,,,,,,,,,,,None,None,None,None,None,1710.626802,None,1710.626802,None,1710.626802,None,1710.626802,None,r,0.4040637,1710.626802,None,1710.626802,None,1711.077083,None,1711.077083,None,1711.077083,None,1711.077083,None,1711.077083,None,1711.077083,None,1711.373476,None,1711.373476,None,1712.721997,None,1712.721997,None,1712.721997,None,1712.721997,None,1712.721997,None,1712.721997,None,1712.721997,None,1712.721997,None,1712.721997,None,88,55,30,63,88,71,1715.246533,None,4,2.216523,1715.246533,None,1715.246533,None,1715.246533,None,1715.246533,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1717.516627,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,124,124,124,,,,,,,,,,,,,,,None,None,None,None,None,1719.266237,None,1719.266237,None,1719.266237,None,1719.266237,None,r,0.6647201,1719.266237,None,1719.266237,None,1719.983279,None,1719.983279,None,1719.983279,None,1719.983279,None,1719.983279,None,1719.983279,None,1720.279386,1721.196701,1720.279386,1721.196701,1721.233777,None,1721.233777,None,1721.233777,None,1721.233777,None,1721.233777,None,1721.233777,None,1721.233777,None,1721.233777,None,1721.233777,None,91,54,29,57,91,43,1723.750966,None,6,1.1836683,1723.750966,None,1723.750966,None,1723.750966,None,1723.750966,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1724.988316,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,125,125,125,,,,,,,,,,,,,,,None,None,None,None,None,1726.770958,None,1726.770958,None,1726.770958,None,1726.770958,None,r,0.950347,1726.770958,None,1726.770958,None,1727.772595,None,1727.772595,None,1727.772595,None,1727.772595,None,1727.772595,None,1727.772595,None,1728.068579,None,1728.068579,None,1729.332358,None,1729.332358,None,1729.332358,None,1729.332358,None,1729.332358,None,1729.332358,None,1729.332358,None,1729.332358,None,1729.332358,None,97,58,31,58,97,60,None,None,None,None,None,None,None,None,None,None,None,None,90,1731.861888,None,90,1731.861888,None,1731.861888,None,1731.861888,None,1731.861888,None,1731.861888,None,1731.861888,None,1731.861888,None,0.048177083,-0.296875,1,0,0,4.2706699,tijiao,0.00023394,None,1731.861888,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,8.669270833,1.574753,1736.186626,None,1736.186626,None,1736.186626,None,1736.186626,None,None,None,1737.774489,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,126,126,126,,,,,,,,,,,,,,,None,None,None,None,None,1739.662592,None,1739.662592,None,1739.662592,None,1739.662592,None,r,0.918481,1739.662592,None,1739.662592,None,1740.631843,None,1740.631843,None,1740.631843,None,1740.631843,None,1740.631843,None,1740.631843,None,1740.92706,None,1740.92706,None,1742.373849,None,1742.373849,None,1742.373849,None,1742.373849,None,1742.373849,None,1742.373849,None,1742.373849,None,1742.373849,None,1742.373849,None,99,62,35,67,99,46,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,1744.922711,None,1744.922711,None,1744.922711,None,1744.922711,None,1744.922711,None,1744.922711,None,30,1744.922711,None,1744.922711,None,0.01529538,None,1744.922711,None,4.9453125,2.5511622,1750.107912,None,1750.107912,None,1750.107912,None,1750.107912,None,None,None,1752.668736,None,0.10546875,-0.282552083,1,0,0,5.1535495,tijiao_random_2,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,127,127,127,,,,,,,,,,,,,,,None,None,None,None,None,1754.290381,None,1754.290381,None,1754.290381,None,1754.290381,None,i,0.3407666,1754.290381,None,1754.290381,None,1754.677204,None,1754.677204,None,1754.677204,None,1754.677204,None,1754.677204,None,1754.677204,None,1754.970377,None,1754.970377,None,1756.552409,None,1756.552409,None,1756.552409,None,1756.552409,None,1756.552409,None,1756.552409,None,1756.552409,None,1756.552409,None,1756.552409,None,100,69,31,61,31,60,1759.068791,None,3,1.8556452,1759.068791,None,1759.068791,None,1759.068791,None,1759.068791,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1760.979398,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,128,128,128,,,,,,,,,,,,,,,None,None,None,None,None,1762.879309,None,1762.879309,None,1762.879309,None,1762.879309,None,r,0.4723117,1762.879309,None,1762.879309,None,1763.398964,None,1763.398964,None,1763.398964,None,1763.398964,None,1763.398964,None,1763.398964,None,1763.692851,None,1763.692851,None,1764.677489,None,1764.677489,None,1764.677489,None,1764.677489,None,1764.677489,None,1764.677489,None,1764.677489,None,1764.677489,None,1764.677489,None,93,70,31,59,93,40,None,None,None,None,None,None,None,None,None,None,None,None,90,1767.210937,None,90,1767.210937,None,1767.210937,None,1767.210937,None,1767.210937,None,1767.210937,None,1767.210937,None,1767.210937,None,0.033854167,-0.287760417,1,0,0,2.9787098,tijiao,0.00948301,None,1767.210937,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,9.984375,2.3819965,1770.235982,None,1770.235982,None,1770.235982,None,1770.235982,None,None,None,1772.631967,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,129,129,129,,,,,,,,,,,,,,,None,None,None,None,None,1774.454075,None,1774.454075,None,1774.454075,None,1774.454075,None,r,0.488212,1774.454075,None,1774.454075,None,1774.991292,None,1774.991292,None,1774.991292,None,1774.991292,None,1774.991292,None,1774.991292,None,1775.284268,None,1775.284268,None,1776.65008,None,1776.65008,None,1776.65008,None,1776.65008,None,1776.65008,None,1776.65008,None,1776.65008,None,1776.65008,None,1776.65008,None,93,66,35,59,93,58,None,None,None,None,None,None,None,None,None,None,None,None,90,1779.180286,None,90,1779.180286,None,1779.180286,None,1779.180286,None,1779.180286,None,1779.180286,None,1779.180286,None,1779.180286,None,0.03515625,-0.299479167,1,0,0,2.8686247,tijiao,0.01622941,None,1779.180286,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,6.9765625,1.3647515,1782.09256,None,1782.09256,None,1782.09256,None,1782.09256,None,None,None,1783.4726,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,130,130,130,,,,,,,,,,,,,,,None,None,None,None,None,1785.078751,None,1785.078751,None,1785.078751,None,1785.078751,None,r,0.5237968,1785.078751,None,1785.078751,None,1785.652246,None,1785.652246,None,1785.652246,None,1785.652246,None,1785.652246,None,1785.652246,None,1785.941683,1787.609528,1785.941683,1787.609528,1787.639809,None,1787.639809,None,1787.639809,None,1787.639809,None,1787.639809,None,1787.639809,None,1787.639809,None,1787.639809,None,1787.639809,None,95,72,31,46,95,59,None,None,None,None,None,None,None,None,None,None,None,None,90,1790.175436,None,90,1790.175436,None,1790.175436,None,1790.175436,None,1790.175436,None,1790.175436,None,1790.175436,None,1790.175436,None,0.12109375,-0.252604167,1,0,0,3.1634998,tijiao,0.01112521,None,1790.175436,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,9.111979167,1.2316108,1793.384251,None,1793.384251,None,1793.384251,None,1793.384251,None,None,None,1794.630592,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,131,131,131,,,,,,,,,,,,,,,None,None,None,None,None,1796.570287,None,1796.570287,None,1796.570287,None,1796.570287,None,r,0.5722104,1796.570287,None,1796.570287,None,1797.189247,None,1797.189247,None,1797.189247,None,1797.189247,None,1797.189247,None,1797.189247,None,1797.48301,None,1797.48301,None,1798.71717,None,1798.71717,None,1798.71717,None,1798.71717,None,1798.71717,None,1798.71717,None,1798.71717,None,1798.71717,None,1798.71717,None,97,66,37,49,97,72,1801.232098,None,3,2.1543875,1801.232098,None,1801.232098,None,1801.232098,None,1801.232098,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1803.443978,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,132,132,132,,,,,,,,,,,,,,,None,None,None,None,None,1805.224926,None,1805.224926,None,1805.224926,None,1805.224926,None,r,0.9875486,1805.224926,None,1805.224926,None,1806.266191,None,1806.266191,None,1806.266191,None,1806.266191,None,1806.266191,None,1806.266191,None,1806.556093,None,1806.556093,None,1808.487801,None,1808.487801,None,1808.487801,None,1808.487801,None,1808.487801,None,1808.487801,None,1808.487801,None,1808.487801,None,1808.487801,None,100,69,44,51,100,60,1811.008631,None,5,1.8344528,1811.008631,None,1811.008631,None,1811.008631,None,1811.008631,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1812.900093,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,133,133,133,,,,,,,,,,,,,,,None,None,None,None,None,1814.749689,None,1814.749689,None,1814.749689,None,1814.749689,None,r,0.8228821,1814.749689,None,1814.749689,None,1815.617767,None,1815.617767,None,1815.617767,None,1815.617767,None,1815.617767,None,1815.617767,None,1815.912708,None,1815.912708,None,1817.881009,None,1817.881009,None,1817.881009,None,1817.881009,None,1817.881009,None,1817.881009,None,1817.881009,None,1817.881009,None,1817.881009,None,100,67,34,55,100,51,None,None,None,None,None,None,None,None,None,None,None,None,99,1820.41526,None,99,1820.41526,None,1820.41526,None,1820.41526,None,1820.41526,None,1820.41526,None,1820.41526,None,1820.41526,None,0.098958333,-0.276041667,1,0,0,3.6787336,tijiao,0.00878181,None,1820.41526,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,8.486979167,2.3004734,1824.143127,None,1824.143127,None,1824.143127,None,1824.143127,None,None,None,1826.468337,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,134,134,134,,,,,,,,,,,,,,,None,None,None,None,None,1828.39168,None,1828.39168,None,1828.39168,None,1828.39168,None,r,0.6809015,1828.39168,None,1828.39168,None,1829.112731,None,1829.112731,None,1829.112731,None,1829.112731,None,1829.112731,None,1829.112731,None,1829.405247,None,1829.405247,None,1831.238966,None,1831.238966,None,1831.238966,None,1831.238966,None,1831.238966,None,1831.238966,None,1831.238966,None,1831.238966,None,1831.238966,None,92,56,40,49,92,59,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,1833.790867,None,1833.790867,None,1833.790867,None,1833.790867,None,1833.790867,None,1833.790867,None,20,1833.790867,None,1833.790867,None,0.00887998,None,1833.790867,None,8.526041667,2.2498794,1837.202458,None,1837.202458,None,1837.202458,None,1837.202458,None,None,None,1839.477711,None,0.0859375,-0.276041667,1,0,0,3.3794509,tijiao_random_2,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,135,135,135,,,,,,,,,,,,,,,None,None,None,None,None,1841.083672,None,1841.083672,None,1841.083672,None,1841.083672,None,j,0.379343,1841.083672,None,1841.083672,None,1841.503715,None,1841.503715,None,1841.503715,None,1841.503715,None,1841.503715,None,1841.503715,None,1841.797313,None,1841.797313,None,1842.811989,None,1842.811989,None,1842.811989,None,1842.811989,None,1842.811989,None,1842.811989,None,1842.811989,None,1842.811989,None,1842.811989,None,92,61,34,56,56,33,None,None,None,None,None,None,None,None,None,None,None,None,99,1845.348563,None,99,1845.348563,None,1845.348563,None,1845.348563,None,1845.348563,None,1845.348563,None,1845.348563,None,1845.348563,None,0.095052083,-0.252604167,1,0,0,5.3140507,tijiao,0.00940231,None,1845.348563,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,7.666666667,1.1262047,1850.720232,None,1850.720232,None,1850.720232,None,1850.720232,None,None,None,1851.869266,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,136,136,136,,,,,,,,,,,,,,,None,None,None,None,None,1853.491312,None,1853.491312,None,1853.491312,None,1853.491312,None,r,0.3615112,1853.491312,None,1853.491312,None,1853.892448,None,1853.892448,None,1853.892448,None,1853.892448,None,1853.892448,None,1853.892448,None,1854.189059,None,1854.189059,None,1855.188219,None,1855.188219,None,1855.188219,None,1855.188219,None,1855.188219,None,1855.188219,None,1855.188219,None,1855.188219,None,1855.188219,None,84,63,37,52,84,47,1857.713031,None,3,1.7489383,1857.713031,None,1857.713031,None,1857.713031,None,1857.713031,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1859.515032,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,137,137,137,,,,,,,,,,,,,,,None,None,None,None,None,1861.297802,None,1861.297802,None,1861.297802,None,1861.297802,None,r,0.295759,1861.297802,None,1861.297802,None,1861.636453,None,1861.636453,None,1861.636453,None,1861.636453,None,1861.636453,None,1861.636453,None,1861.928053,None,1861.928053,None,1863.066149,None,1863.066149,None,1863.066149,None,1863.066149,None,1863.066149,None,1863.066149,None,1863.066149,None,1863.066149,None,1863.066149,None,82,64,32,48,82,58,1865.602868,None,3,1.4515398,1865.602868,None,1865.602868,None,1865.602868,None,1865.602868,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1867.104019,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,138,138,138,,,,,,,,,,,,,,,None,None,None,None,None,1868.753094,None,1868.753094,None,1868.753094,None,1868.753094,None,r,1.2899394,1868.753094,None,1868.753094,None,1870.0897,None,1870.0897,None,1870.0897,None,1870.0897,None,1870.0897,None,1870.0897,None,1870.383558,None,1870.383558,None,1871.597832,None,1871.597832,None,1871.597832,None,1871.597832,None,1871.597832,None,1871.597832,None,1871.597832,None,1871.597832,None,1871.597832,None,82,60,29,48,82,59,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,1874.144989,None,1874.144989,None,1874.144989,None,1874.144989,None,1874.144989,None,1874.144989,None,80,1874.144989,None,1874.144989,None,0.01568198,None,1874.144989,None,6.846354167,1.3657776,1877.327868,None,1877.327868,None,1877.327868,None,1877.327868,None,None,None,1878.72131,None,-0.044270833,-0.268229167,1,0,0,3.1512105,tijiao_random_2,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,139,139,139,,,,,,,,,,,,,,,None,None,None,None,None,1880.561569,None,1880.561569,None,1880.561569,None,1880.561569,None,r,0.3617038,1880.561569,None,1880.561569,None,1880.964964,None,1880.964964,None,1880.964964,None,1880.964964,None,1880.964964,None,1880.964964,None,1881.257833,None,1881.257833,None,1883.22404,None,1883.22404,None,1883.22404,None,1883.22404,None,1883.22404,None,1883.22404,None,1883.22404,None,1883.22404,None,1883.22404,None,82,58,33,41,82,55,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,1885.776503,None,1885.776503,None,1885.776503,None,1885.776503,None,1885.776503,None,1885.776503,None,40,1885.776503,None,1885.776503,None,0.00894338,None,1885.776503,None,5.752604167,1.3437355,1889.373551,None,1889.373551,None,1889.373551,None,1889.373551,None,None,None,1890.745452,None,0.106770833,-0.298177083,1,0,0,3.5629371,tijiao_random_2,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,140,140,140,,,,,,,,,,,,,,,None,None,None,None,None,1892.352552,None,1892.352552,None,1892.352552,None,1892.352552,None,r,0.3605385,1892.352552,None,1892.352552,None,1892.755934,None,1892.755934,None,1892.755934,None,1892.755934,None,1892.755934,None,1892.755934,None,1893.049321,1895.051025,1893.049321,1895.051025,1895.082692,None,1895.082692,None,1895.082692,None,1895.082692,None,1895.082692,None,1895.082692,None,1895.082692,None,1895.082692,None,1895.082692,None,84,55,40,46,84,61,1897.605443,None,5,1.5321459,1897.605443,None,1897.605443,None,1897.605443,None,1897.605443,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1899.192776,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,141,141,141,,,,,,,,,,,,,,,None,None,None,None,None,1900.992726,None,1900.992726,None,1900.992726,None,1900.992726,None,r,0.840377,1900.992726,None,1900.992726,None,1901.878829,None,1901.878829,None,1901.878829,None,1901.878829,None,1901.878829,None,1901.878829,None,1902.172447,None,1902.172447,None,1903.640753,None,1903.640753,None,1903.640753,None,1903.640753,None,1903.640753,None,1903.640753,None,1903.640753,None,1903.640753,None,1903.640753,None,84,53,30,49,84,44,1906.161576,None,4,1.3652945,1906.161576,None,1906.161576,None,1906.161576,None,1906.161576,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1907.583115,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,142,142,142,,,,,,,,,,,,,,,None,None,None,None,None,1909.515004,None,1909.515004,None,1909.515004,None,1909.515004,None,r,0.5982013,1909.515004,None,1909.515004,None,1910.167022,None,1910.167022,None,1910.167022,None,1910.167022,None,1910.167022,None,1910.167022,None,1910.461466,None,1910.461466,None,1912.360165,None,1912.360165,None,1912.360165,None,1912.360165,None,1912.360165,None,1912.360165,None,1912.360165,None,1912.360165,None,1912.360165,None,92,50,27,45,92,53,1914.886323,None,4,1.2177874,1914.886323,None,1914.886323,None,1914.886323,None,1914.886323,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1916.15595,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,143,143,143,,,,,,,,,,,,,,,None,None,None,None,None,1918.00371,None,1918.00371,None,1918.00371,None,1918.00371,None,r,0.5197448,1918.00371,None,1918.00371,None,1918.571653,None,1918.571653,None,1918.571653,None,1918.571653,None,1918.571653,None,1918.571653,None,1918.867452,None,1918.867452,None,1919.948298,None,1919.948298,None,1919.948298,None,1919.948298,None,1919.948298,None,1919.948298,None,1919.948298,None,1919.948298,None,1919.948298,None,84,42,28,49,84,37,1922.466835,None,3,1.3895857,1922.466835,None,1922.466835,None,1922.466835,None,1922.466835,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1923.912168,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,144,144,144,,,,,,,,,,,,,,,None,None,None,None,None,1925.725542,None,1925.725542,None,1925.725542,None,1925.725542,None,r,0.6477863,1925.725542,None,1925.725542,None,1926.411025,None,1926.411025,None,1926.411025,None,1926.411025,None,1926.411025,None,1926.411025,None,1926.706333,None,1926.706333,None,1928.069575,None,1928.069575,None,1928.069575,None,1928.069575,None,1928.069575,None,1928.069575,None,1928.069575,None,1928.069575,None,1928.069575,None,83,41,20,49,83,33,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,1930.617119,None,1930.617119,None,1930.617119,None,1930.617119,None,1930.617119,None,1930.617119,None,80,1930.617119,None,1930.617119,None,0.01610768,None,1930.617119,None,6.846354167,1.3802043,1933.767931,None,1933.767931,None,1933.767931,None,1933.767931,None,None,None,1935.175295,None,0.03515625,-0.259114583,1,0,0,3.1193329,tijiao_random_2,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
