bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,slider_2.started,image_7.started,confi.started,notconfi.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,68,68,68,,,,,,,,,,None,908.0849760000128,908.0849760000128,908.0849760000128,908.0849760000128,908.0849760000128,908.0849760000128,j,0.2764423000626266,908.3851646999829,908.3851646999829,908.3851646999829,908.3851646999829,908.3851646999829,908.3851646999829,908.6839181999676,908.6839181999676,909.514481900027,909.514481900027,909.514481900027,909.514481900027,909.514481900027,909.514481900027,909.514481900027,909.514481900027,909.514481900027,909.514481900027,909.514481900027,909.514481900027,909.514481900027,909.514481900027,909.514481900027,909.514481900027,909.514481900027,,,,,,69,42,52,28,28,80,None,None,70,70,"[-0.046296296296296294, -0.046296296296296294, -0.041666666666666664]","[-0.27685185185185185, -0.27685185185185185, -0.2814814814814815]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.336834199959412, 8.067999999970198, 10.06265090010129]",['tijiao'],-0.2,0,,[],[],[],[],[],[],[],3.9907407407407405,1.6638294998556376,923.7913298001513,925.5705153001472,,,,,,,,,,,922.1087214001454,922.1087214001454,922.1087214001454,922.1087214001454,912.0263664000668,912.0263664000668,912.0263664000668,912.0263664000668,912.0263664000668,912.0263664000668,912.0263664000668,912.0263664000668,0.006947600049898028,912.0263664000668,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,69,69,69,,,,,,,,,,None,925.5705153001472,925.5705153001472,925.5705153001472,925.5705153001472,925.5705153001472,925.5705153001472,r,0.31113569997251034,925.9036247001495,925.9036247001495,925.9036247001495,925.9036247001495,925.9036247001495,925.9036247001495,926.2021002999973,926.2021002999973,927.8150723001454,927.8150723001454,927.8150723001454,927.8150723001454,927.8150723001454,927.8150723001454,927.8150723001454,927.8150723001454,927.8150723001454,927.8150723001454,927.8150723001454,927.8150723001454,927.8150723001454,927.8150723001454,927.8150723001454,927.8150723001454,927.8150723001454,930.3241793001071,930.3241793001071,930.3241793001071,930.3241793001071,930.3241793001071,65,47,56,34,65,79,3.0,2.0273165001999587,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,932.3771876001265,933.9313864000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,70,70,70,,,,,,,,,,None,933.9313864000142,933.9313864000142,933.9313864000142,933.9313864000142,933.9313864000142,933.9313864000142,r,0.24913629982620478,934.199006699957,934.199006699957,934.199006699957,934.199006699957,934.199006699957,934.199006699957,934.4966563000344,934.4966563000344,936.3416685000993,936.3416685000993,936.3416685000993,936.3416685000993,936.3416685000993,936.3416685000993,936.3416685000993,936.3416685000993,936.3416685000993,936.3416685000993,936.3416685000993,936.3416685000993,936.3416685000993,936.3416685000993,936.3416685000993,936.3416685000993,936.3416685000993,,,,,,64,39,49,32,64,79,None,None,,,[],[],[],[],[],[],[],-0.2,1,60,[-0.075],[-0.29907407407407405],[1],[0],[0],[6.248177699977532],['tijiao_random_2'],3.759259259259259,1.506357700098306,946.6455657000188,948.1593598001637,938.8598176999949,938.8598176999949,938.8598176999949,938.8598176999949,938.8598176999949,938.8598176999949,938.8598176999949,938.8598176999949,0.00654580001719296,938.8598176999949,945.1206388000865,945.1206388000865,945.1206388000865,945.1206388000865,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,71,71,71,,,,,,,,,,None,948.1593598001637,948.1593598001637,948.1593598001637,948.1593598001637,948.1593598001637,948.1593598001637,f,0.2330823999363929,948.4254442001693,948.4254442001693,948.4254442001693,948.4254442001693,948.4254442001693,948.4254442001693,948.7242308999412,948.7242308999412,950.36957300012,950.36957300012,950.36957300012,950.36957300012,950.36957300012,950.36957300012,950.36957300012,950.36957300012,950.36957300012,950.36957300012,950.36957300012,950.36957300012,950.36957300012,950.36957300012,950.36957300012,950.36957300012,950.36957300012,952.8788077000063,952.8788077000063,952.8788077000063,952.8788077000063,952.8788077000063,59,42,47,20,42,46,3.0,1.9275267999619246,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,954.8311885001604,956.8355320000555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,72,72,72,,,,,,,,,,None,956.8355320000555,956.8355320000555,956.8355320000555,956.8355320000555,956.8355320000555,956.8355320000555,i,0.23957390012219548,957.1017426000908,957.1017426000908,957.1017426000908,957.1017426000908,957.1017426000908,957.1017426000908,957.4005964000244,957.4005964000244,959.3955119999591,959.3955119999591,959.3955119999591,959.3955119999591,959.3955119999591,959.3955119999591,959.3955119999591,959.3955119999591,959.3955119999591,959.3955119999591,959.3955119999591,959.3955119999591,959.3955119999591,959.3955119999591,959.3955119999591,959.3955119999591,959.3955119999591,961.9041959000751,961.9041959000751,961.9041959000751,961.9041959000751,961.9041959000751,55,40,49,23,49,69,3.0,1.3627476000692695,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,963.293996399967,965.2626658000518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,73,73,73,,,,,,,,,,None,965.2626658000518,965.2626658000518,965.2626658000518,965.2626658000518,965.2626658000518,965.2626658000518,i,0.26026370003819466,965.5474358000793,965.5474358000793,965.5474358000793,965.5474358000793,965.5474358000793,965.5474358000793,965.8446802999824,965.8446802999824,966.7088268999942,966.7088268999942,966.7088268999942,966.7088268999942,966.7088268999942,966.7088268999942,966.7088268999942,966.7088268999942,966.7088268999942,966.7088268999942,966.7088268999942,966.7088268999942,966.7088268999942,966.7088268999942,966.7088268999942,966.7088268999942,966.7088268999942,969.2178355001379,969.2178355001379,969.2178355001379,969.2178355001379,969.2178355001379,55,30,50,26,50,53,3.0,0.7971001998521388,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,970.0423497001175,971.8779237000272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,74,74,74,,,,,,,,,,None,971.8779237000272,971.8779237000272,971.8779237000272,971.8779237000272,971.8779237000272,971.8779237000272,i,0.38955639977939427,972.2947258001659,972.2947258001659,972.2947258001659,972.2947258001659,972.2947258001659,972.2947258001659,972.5929201999679,972.5929201999679,973.5070982000325,973.5070982000325,973.5070982000325,973.5070982000325,973.5070982000325,973.5070982000325,973.5070982000325,973.5070982000325,973.5070982000325,973.5070982000325,973.5070982000325,973.5070982000325,973.5070982000325,973.5070982000325,973.5070982000325,973.5070982000325,973.5070982000325,976.0158520000987,976.0158520000987,976.0158520000987,976.0158520000987,976.0158520000987,46,45,50,10,50,75,2.0,1.2963201999664307,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,977.3392562000081,979.0079177001026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,75,75,75,,,,,,,,,,q,1080.0505913000088,1080.0505913000088,1080.0505913000088,1080.0505913000088,1080.0505913000088,1080.0505913000088,r,0.8269057001452893,1080.9004204000812,1080.9004204000812,1080.9004204000812,1080.9004204000812,1080.9004204000812,1080.9004204000812,1081.1965650001075,1081.1965650001075,1082.110482300166,1082.110482300166,1082.110482300166,1082.110482300166,1082.110482300166,1082.110482300166,1082.110482300166,1082.110482300166,1082.110482300166,1082.110482300166,1082.110482300166,1082.110482300166,1082.110482300166,1082.110482300166,1082.110482300166,1082.110482300166,1082.110482300166,1084.6197303000372,1084.6197303000372,1084.6197303000372,1084.6197303000372,1084.6197303000372,60,43,48,17,60,48,3.0,2.4930030999239534,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,1087.1395016000606,1088.6920348999556,,,,,,,,,,,,,,,,,,,,,,,,,979.0079177001026,979.0079177001026,101.0101168002002,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,76,76,76,,,,,,,,,,None,1088.6920348999556,1088.6920348999556,1088.6920348999556,1088.6920348999556,1088.6920348999556,1088.6920348999556,r,0.31830589985474944,1089.0420508999377,1089.0420508999377,1089.0420508999377,1089.0420508999377,1089.0420508999377,1089.0420508999377,1089.3409895000514,1089.3409895000514,1090.9198239999823,1090.9198239999823,1090.9366139001213,1090.9366139001213,1090.9366139001213,1090.9366139001213,1090.9366139001213,1090.9366139001213,1090.9366139001213,1090.9366139001213,1090.9366139001213,1090.9366139001213,1090.9366139001213,1090.9366139001213,1090.9366139001213,1090.9366139001213,1090.9366139001213,1093.4456122000702,1093.4456122000702,1093.4456122000702,1093.4456122000702,1093.4456122000702,59,40,46,26,59,79,3.0,1.7606726998928934,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1095.2341947001405,1097.1194607999641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,77,77,77,,,,,,,,,,None,1097.1194607999641,1097.1194607999641,1097.1194607999641,1097.1194607999641,1097.1194607999641,1097.1194607999641,i,0.2990043999161571,1097.4361127000302,1097.4361127000302,1097.4361127000302,1097.4361127000302,1097.4361127000302,1097.4361127000302,1097.734623900149,1097.734623900149,1098.8979380000383,1098.8979380000383,1098.8979380000383,1098.8979380000383,1098.8979380000383,1098.8979380000383,1098.8979380000383,1098.8979380000383,1098.8979380000383,1098.8979380000383,1098.8979380000383,1098.8979380000383,1098.8979380000383,1098.8979380000383,1098.8979380000383,1098.8979380000383,1098.8979380000383,1101.4072058999445,1101.4072058999445,1101.4072058999445,1101.4072058999445,1101.4072058999445,47,43,51,24,51,86,3.0,1.1292313998565078,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,1102.5617239000276,1104.1502003001515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,78,78,78,,,,,,,,,,None,1104.1502003001515,1104.1502003001515,1104.1502003001515,1104.1502003001515,1104.1502003001515,1104.1502003001515,f,0.3367650001309812,1104.5179487999994,1104.5179487999994,1104.5179487999994,1104.5179487999994,1104.5179487999994,1104.5179487999994,1104.8154540001415,1104.8154540001415,1105.6464579999447,1105.6464579999447,1105.6464579999447,1105.6464579999447,1105.6464579999447,1105.6464579999447,1105.6464579999447,1105.6464579999447,1105.6464579999447,1105.6464579999447,1105.6464579999447,1105.6464579999447,1105.6464579999447,1105.6464579999447,1105.6464579999447,1105.6464579999447,1105.6464579999447,1108.1554483999498,1108.1554483999498,1108.1554483999498,1108.1554483999498,1108.1554483999498,45,41,44,24,41,89,3.0,1.0129819000139832,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,1109.1953188001644,1111.1810232000425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,79,79,79,,,,,,,,,,None,1111.1810232000425,1111.1810232000425,1111.1810232000425,1111.1810232000425,1111.1810232000425,1111.1810232000425,i,0.3496985000092536,1111.565494300099,1111.565494300099,1111.565494300099,1111.565494300099,1111.565494300099,1111.565494300099,1111.8624557000585,1111.8624557000585,1113.5914346000645,1113.5914346000645,1113.5914346000645,1113.5914346000645,1113.5914346000645,1113.5914346000645,1113.5914346000645,1113.5914346000645,1113.5914346000645,1113.5914346000645,1113.5914346000645,1113.5914346000645,1113.5914346000645,1113.5914346000645,1113.5914346000645,1113.5914346000645,1113.5914346000645,1116.1005421001464,1116.1005421001464,1116.1005421001464,1116.1005421001464,1116.1005421001464,40,37,44,31,44,82,3.0,0.8791245999746025,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1117.0079501001164,1118.6108340001665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,80,80,80,,,,,,,,,,None,1118.6108340001665,1118.6108340001665,1118.6108340001665,1118.6108340001665,1118.6108340001665,1118.6108340001665,j,0.5477430000901222,1119.1792750000022,1119.1792750000022,1119.1792750000022,1119.1792750000022,1119.1792750000022,1119.1792750000022,1119.4750693000387,1119.4750693000387,1120.738461600151,1120.738461600151,1120.738461600151,1120.738461600151,1120.738461600151,1120.738461600151,1120.738461600151,1120.738461600151,1120.738461600151,1120.738461600151,1120.738461600151,1120.738461600151,1120.738461600151,1120.738461600151,1120.738461600151,1120.738461600151,1120.738461600151,1123.247712300159,1123.247712300159,1123.247712300159,1123.247712300159,1123.247712300159,47,35,56,22,22,86,3.0,0.8634558001067489,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1124.138304800028,1125.6576970999595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,81,81,81,,,,,,,,,,None,1125.6576970999595,1125.6576970999595,1125.6576970999595,1125.6576970999595,1125.6576970999595,1125.6576970999595,r,0.25014319992624223,1125.9423993001692,1125.9423993001692,1125.9423993001692,1125.9423993001692,1125.9423993001692,1125.9423993001692,1126.240083300043,1126.240083300043,1128.1849311001133,1128.1849311001133,1128.1849311001133,1128.1849311001133,1128.1849311001133,1128.1849311001133,1128.1849311001133,1128.1849311001133,1128.1849311001133,1128.1849311001133,1128.1849311001133,1128.1849311001133,1128.1849311001133,1128.1849311001133,1128.1849311001133,1128.1849311001133,1128.1849311001133,,,,,,45,37,53,26,45,70,None,None,60,60,[-0.04259259259259259],[-0.30185185185185187],[1],[0],[0],[3.7131365998648107],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],2.9814814814814814,2.114562900038436,1136.560899300035,1138.4233969999477,,,,,,,,,,,1134.4283553999849,1134.4283553999849,1134.4283553999849,1134.4283553999849,1130.6949269000906,1130.6949269000906,1130.6949269000906,1130.6949269000906,1130.6949269000906,1130.6949269000906,1130.6949269000906,1130.6949269000906,0.006297199986875057,1130.6949269000906,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,82,82,82,,,,,,,,,,None,1138.4233969999477,1138.4233969999477,1138.4233969999477,1138.4233969999477,1138.4233969999477,1138.4233969999477,f,0.3327456000261009,1138.789342700038,1138.789342700038,1138.789342700038,1138.789342700038,1138.789342700038,1138.789342700038,1139.0882912001107,1139.0882912001107,1140.567583499942,1140.567583499942,1140.567583499942,1140.567583499942,1140.567583499942,1140.567583499942,1140.567583499942,1140.567583499942,1140.567583499942,1140.567583499942,1140.567583499942,1140.567583499942,1140.567583499942,1140.567583499942,1140.567583499942,1140.567583499942,1140.567583499942,1143.076686500106,1143.076686500106,1143.076686500106,1143.076686500106,1143.076686500106,48,33,59,27,33,72,2.0,1.3955632001161575,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1144.497761900071,1146.3019040999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,83,83,83,,,,,,,,,,None,1146.3019040999934,1146.3019040999934,1146.3019040999934,1146.3019040999934,1146.3019040999934,1146.3019040999934,j,0.3473689998500049,1146.6705980000552,1146.6705980000552,1146.6705980000552,1146.6705980000552,1146.6705980000552,1146.6705980000552,1146.9670754000545,1146.9670754000545,1147.8478181001265,1147.8478181001265,1147.8478181001265,1147.8478181001265,1147.8478181001265,1147.8478181001265,1147.8478181001265,1147.8478181001265,1147.8478181001265,1147.8478181001265,1147.8478181001265,1147.8478181001265,1147.8478181001265,1147.8478181001265,1147.8478181001265,1147.8478181001265,1147.8478181001265,,,,,,40,40,58,26,26,52,None,None,50,50,"[-0.023148148148148147, -0.010185185185185186]","[-0.3537037037037037, -0.29444444444444445]","[1, 1]","[0, 0]","[0, 0]","[4.611493900185451, 5.625290400115773]",['tijiao'],0.6,0,,[],[],[],[],[],[],[],3.601851851851852,1.647154999896884,1157.6698869999964,1159.6156180000398,,,,,,,,,,,1156.003919500159,1156.003919500159,1156.003919500159,1156.003919500159,1150.357861299999,1150.357861299999,1150.357861299999,1150.357861299999,1150.357861299999,1150.357861299999,1150.357861299999,1150.357861299999,0.005767500028014183,1150.357861299999,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,84,84,84,,,,,,,,,,None,1159.6156180000398,1159.6156180000398,1159.6156180000398,1159.6156180000398,1159.6156180000398,1159.6156180000398,j,0.2871205999981612,1159.9342625001445,1159.9342625001445,1159.9342625001445,1159.9342625001445,1159.9342625001445,1159.9342625001445,1160.230679600034,1160.230679600034,1161.8429086001124,1161.8429086001124,1161.8429086001124,1161.8429086001124,1161.8429086001124,1161.8429086001124,1161.8429086001124,1161.8429086001124,1161.8429086001124,1161.8429086001124,1161.8429086001124,1161.8429086001124,1161.8429086001124,1161.8429086001124,1161.8429086001124,1161.8429086001124,1161.8429086001124,1164.3520543000195,1164.3520543000195,1164.3520543000195,1164.3520543000195,1164.3520543000195,39,34,64,24,24,70,3.0,1.2958615999668837,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1165.674058200093,1167.4274907000363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,85,85,85,,,,,,,,,,None,1167.4274907000363,1167.4274907000363,1167.4274907000363,1167.4274907000363,1167.4274907000363,1167.4274907000363,i,0.37390050012618303,1167.8285308999475,1167.8285308999475,1167.8285308999475,1167.8285308999475,1167.8285308999475,1167.8285308999475,1168.1258555001114,1168.1258555001114,1169.688262999989,1169.688262999989,1169.688262999989,1169.688262999989,1169.688262999989,1169.688262999989,1169.688262999989,1169.688262999989,1169.688262999989,1169.688262999989,1169.688262999989,1169.688262999989,1169.688262999989,1169.688262999989,1169.688262999989,1169.688262999989,1169.688262999989,1172.1972225001082,1172.1972225001082,1172.1972225001082,1172.1972225001082,1172.1972225001082,41,44,60,25,60,65,4.0,2.79154139989987,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1175.0149912999477,1176.8016492000315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,86,86,86,,,,,,,,,,None,1176.8016492000315,1176.8016492000315,1176.8016492000315,1176.8016492000315,1176.8016492000315,1176.8016492000315,i,0.30196249997243285,1177.1372652000282,1177.1372652000282,1177.1372652000282,1177.1372652000282,1177.1372652000282,1177.1372652000282,1177.4338644000236,1177.4338644000236,1179.0955417000223,1179.0955417000223,1179.0955417000223,1179.0955417000223,1179.0955417000223,1179.0955417000223,1179.0955417000223,1179.0955417000223,1179.0955417000223,1179.0955417000223,1179.0955417000223,1179.0955417000223,1179.0955417000223,1179.0955417000223,1179.0955417000223,1179.0955417000223,1179.0955417000223,1181.6046511000022,1181.6046511000022,1181.6046511000022,1181.6046511000022,1181.6046511000022,41,37,59,25,59,72,3.0,2.3098560001235455,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,1183.9403389999643,1185.4616282000206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,87,87,87,,,,,,,,,,None,1185.4616282000206,1185.4616282000206,1185.4616282000206,1185.4616282000206,1185.4616282000206,1185.4616282000206,r,0.5064362001139671,1185.9939997999463,1185.9939997999463,1185.9939997999463,1185.9939997999463,1185.9939997999463,1185.9939997999463,1186.2929909001105,1186.2929909001105,1187.3067358999979,1187.3067358999979,1187.3067358999979,1187.3067358999979,1187.3067358999979,1187.3067358999979,1187.3067358999979,1187.3067358999979,1187.3067358999979,1187.3067358999979,1187.3067358999979,1187.3067358999979,1187.3067358999979,1187.3067358999979,1187.3067358999979,1187.3067358999979,1187.3067358999979,,,,,,37,41,65,29,37,64,None,None,,,[],[],[],[],[],[],[],-0.2,1,50,"[-0.013888888888888888, -0.010185185185185186]","[-0.21296296296296297, -0.26481481481481484]","[1, 1]","[0, 0]","[0, 0]","[3.5714996999595314, 4.335837499937043]",['tijiao_random_2'],3.2037037037037037,2.204278500052169,1196.3979350000154,1197.9937746000942,1189.8257377000991,1189.8257377000991,1189.8257377000991,1189.8257377000991,1189.8257377000991,1189.8257377000991,1189.8257377000991,1189.8257377000991,0.007120500085875392,1189.8257377000991,1194.1750885001384,1194.1750885001384,1194.1750885001384,1194.1750885001384,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,88,88,88,,,,,,,,,,None,1197.9937746000942,1197.9937746000942,1197.9937746000942,1197.9937746000942,1197.9937746000942,1197.9937746000942,f,0.2524836999364197,1198.2789716001134,1198.2789716001134,1198.2789716001134,1198.2789716001134,1198.2789716001134,1198.2789716001134,1198.5759076999966,1198.5759076999966,1199.7895693001337,1199.7895693001337,1199.7895693001337,1199.7895693001337,1199.7895693001337,1199.7895693001337,1199.7895693001337,1199.7895693001337,1199.7895693001337,1199.7895693001337,1199.7895693001337,1199.7895693001337,1199.7895693001337,1199.7895693001337,1199.7895693001337,1199.7895693001337,1199.7895693001337,1202.2985619001556,1202.2985619001556,1202.2985619001556,1202.2985619001556,1202.2985619001556,40,42,76,34,42,68,3.0,2.542881299974397,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1204.8678715999704,1206.6538019001018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,89,89,89,,,,,,,,,,None,1206.6538019001018,1206.6538019001018,1206.6538019001018,1206.6538019001018,1206.6538019001018,1206.6538019001018,f,0.5053852999117225,1207.1860134999733,1207.1860134999733,1207.1860134999733,1207.1860134999733,1207.1860134999733,1207.1860134999733,1207.485165399965,1207.485165399965,1208.3325058000628,1208.3325058000628,1208.3325058000628,1208.3325058000628,1208.3325058000628,1208.3325058000628,1208.3325058000628,1208.3325058000628,1208.3325058000628,1208.3325058000628,1208.3325058000628,1208.3325058000628,1208.3325058000628,1208.3325058000628,1208.3325058000628,1208.3325058000628,1208.3325058000628,,,,,,42,39,58,28,39,73,None,None,50,50,[-0.053703703703703705],[-0.3],[1],[0],[0],[3.282518400112167],['tijiao'],0.6,0,,[],[],[],[],[],[],[],2.9814814814814814,1.6120627999771386,1215.7777994000353,1217.5573832001537,,,,,,,,,,,1214.1473884000443,1214.1473884000443,1214.1473884000443,1214.1473884000443,1210.8430463001132,1210.8430463001132,1210.8430463001132,1210.8430463001132,1210.8430463001132,1210.8430463001132,1210.8430463001132,1210.8430463001132,0.006527699995785952,1210.8430463001132,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,90,90,90,,,,,,,,,,None,1217.5573832001537,1217.5573832001537,1217.5573832001537,1217.5573832001537,1217.5573832001537,1217.5573832001537,i,0.41857840004377067,1218.0071571001317,1218.0071571001317,1218.0071571001317,1218.0071571001317,1218.0071571001317,1218.0071571001317,1218.3056714001577,1218.3056714001577,1220.233574300073,1220.233574300073,1220.233574300073,1220.233574300073,1220.233574300073,1220.233574300073,1220.233574300073,1220.233574300073,1220.233574300073,1220.233574300073,1220.233574300073,1220.233574300073,1220.233574300073,1220.233574300073,1220.233574300073,1220.233574300073,1220.233574300073,,,,,,29,35,50,27,50,73,None,None,,,[],[],[],[],[],[],[],0.2,1,50,[-0.12407407407407407],[-0.3175925925925926],[1],[0],[0],[3.254767799982801],['tijiao_random_2'],9.99074074074074,2.6347408001311123,1228.6759202000685,1230.2063875000458,1222.7537847999483,1222.7537847999483,1222.7537847999483,1222.7537847999483,1222.7537847999483,1222.7537847999483,1222.7537847999483,1222.7537847999483,0.006813200190663338,1222.7537847999483,1226.0232381999958,1226.0232381999958,1226.0232381999958,1226.0232381999958,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,91,91,91,,,,,,,,,,None,1230.2063875000458,1230.2063875000458,1230.2063875000458,1230.2063875000458,1230.2063875000458,1230.2063875000458,i,0.552495599957183,1230.789653700078,1230.789653700078,1230.789653700078,1230.789653700078,1230.789653700078,1230.789653700078,1231.0874743000604,1231.0874743000604,1232.4833830001298,1232.4833830001298,1232.4833830001298,1232.4833830001298,1232.4833830001298,1232.4833830001298,1232.4833830001298,1232.4833830001298,1232.4833830001298,1232.4833830001298,1232.4833830001298,1232.4833830001298,1232.4833830001298,1232.4833830001298,1232.4833830001298,1232.4833830001298,1232.4833830001298,1234.9922403001692,1234.9922403001692,1234.9922403001692,1234.9922403001692,1234.9922403001692,34,39,53,29,53,60,4.0,2.724095899844542,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1237.743791700108,1239.3647149000317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
