bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,27.633211500011384,27.633211500011384,space,1.7689418999943882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
,,,,,,,,,,,29.442884600022808,29.442884600022808,s,8.156474400078878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,90,90,90,,,,,,,,,,None,1187.9325670001563,1187.9325670001563,1187.9325670001563,1187.9325670001563,1187.9325670001563,1187.9325670001563,f,0.28366949991323054,1188.2502427999862,1188.2502427999862,1188.2502427999862,1188.2502427999862,1188.2502427999862,1188.2502427999862,1188.5478452001698,1188.5478452001698,1190.0602349999826,1190.0602349999826,1190.0602349999826,1190.0602349999826,1190.0602349999826,1190.0602349999826,1190.0602349999826,1190.0602349999826,1190.0602349999826,1190.0602349999826,1190.0602349999826,1190.0602349999826,1190.0602349999826,1190.0602349999826,1190.0602349999826,1190.0602349999826,1190.0602349999826,35,69,71,46,69,70,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,50,[-0.12962962962962962],[-0.31203703703703706],[1],[0],[0],[5.881789400009438],['tijiao_random_2'],1198.4738876000047,1198.4738876000047,1198.4738876000047,1198.4738876000047,3.2685185185185186,3.483757199952379,1201.9767760999966,1203.6393190000672,,,,,,1192.579773500096,1192.579773500096,1192.579773500096,1192.579773500096,1192.579773500096,1192.579773500096,1192.579773500096,1192.579773500096,0.006726500112563372,1192.579773500096,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,91,91,91,,,,,,,,,,None,1203.6393190000672,1203.6393190000672,1203.6393190000672,1203.6393190000672,1203.6393190000672,1203.6393190000672,f,0.5532412000466138,1204.2224808000028,1204.2224808000028,1204.2224808000028,1204.2224808000028,1204.2224808000028,1204.2224808000028,1204.520975700114,1204.520975700114,1205.8338506000582,1205.8338506000582,1205.8338506000582,1205.8338506000582,1205.8338506000582,1205.8338506000582,1205.8338506000582,1205.8338506000582,1205.8338506000582,1205.8338506000582,1205.8338506000582,1205.8338506000582,1205.8338506000582,1205.8338506000582,1205.8338506000582,1205.8338506000582,1205.8338506000582,42,66,74,54,66,70,4.0,2.259781999979168,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1210.6291975001805,1212.332742500119,1208.3429349001963,1208.3429349001963,1208.3429349001963,1208.3429349001963,1208.3429349001963,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,92,92,92,,,,,,,,,,None,1212.332742500119,1212.332742500119,1212.332742500119,1212.332742500119,1212.332742500119,1212.332742500119,f,0.8277382999658585,1213.182798200054,1213.182798200054,1213.182798200054,1213.182798200054,1213.182798200054,1213.182798200054,1213.479922400089,1213.479922400089,1214.6427660000045,1214.6427660000045,1214.6599539001472,1214.6599539001472,1214.6599539001472,1214.6599539001472,1214.6599539001472,1214.6599539001472,1214.6599539001472,1214.6599539001472,1214.6599539001472,1214.6599539001472,1214.6599539001472,1214.6599539001472,1214.6599539001472,1214.6599539001472,1214.6599539001472,36,65,68,49,65,75,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,75,"[-0.03888888888888889, -0.040740740740740744]","[-0.24814814814814815, -0.29074074074074074]","[1, 1]","[0, 0]","[0, 0]","[4.851001899922267, 6.280515199992806]",['tijiao_random_2'],1223.474385100184,1223.474385100184,1223.474385100184,1223.474385100184,4.7592592592592595,2.6514451999682933,1226.1437984001823,1227.989824600052,,,,,,1217.1793469002005,1217.1793469002005,1217.1793469002005,1217.1793469002005,1217.1793469002005,1217.1793469002005,1217.1793469002005,1217.1793469002005,0.006268899887800217,1217.1793469002005,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,93,93,93,,,,,,,,,,None,1227.989824600052,1227.989824600052,1227.989824600052,1227.989824600052,1227.989824600052,1227.989824600052,r,0.3823075001128018,1228.406104200054,1228.406104200054,1228.406104200054,1228.406104200054,1228.406104200054,1228.406104200054,1228.7049553000834,1228.7049553000834,1229.685415300075,1229.685415300075,1229.685415300075,1229.685415300075,1229.685415300075,1229.685415300075,1229.685415300075,1229.685415300075,1229.685415300075,1229.685415300075,1229.685415300075,1229.685415300075,1229.685415300075,1229.685415300075,1229.685415300075,1229.685415300075,1229.685415300075,41,65,71,51,41,74,2.0,1.8942717001773417,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1234.1149679999799,1236.0511512001976,1232.1946326000616,1232.1946326000616,1232.1946326000616,1232.1946326000616,1232.1946326000616,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,94,94,94,,,,,,,,,,None,1236.0511512001976,1236.0511512001976,1236.0511512001976,1236.0511512001976,1236.0511512001976,1236.0511512001976,i,0.5194559001829475,1236.600120200077,1236.600120200077,1236.600120200077,1236.600120200077,1236.600120200077,1236.600120200077,1236.8990399001632,1236.8990399001632,1237.846405300079,1237.846405300079,1237.846405300079,1237.846405300079,1237.846405300079,1237.846405300079,1237.846405300079,1237.846405300079,1237.846405300079,1237.846405300079,1237.846405300079,1237.846405300079,1237.846405300079,1237.846405300079,1237.846405300079,1237.846405300079,1237.846405300079,34,63,64,61,64,26,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,70,[-0.04537037037037037],[-0.32592592592592595],[1],[0],[0],[4.91659320006147],['tijiao_random_2'],1245.2954967000987,1245.2954967000987,1245.2954967000987,1245.2954967000987,8.824074074074074,1.6895762998610735,1247.003490800038,1248.8494854001328,,,,,,1240.3668151001912,1240.3668151001912,1240.3668151001912,1240.3668151001912,1240.3668151001912,1240.3668151001912,1240.3668151001912,1240.3668151001912,0.006613599834963679,1240.3668151001912,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,95,95,95,,,,,,,,,,None,1248.8494854001328,1248.8494854001328,1248.8494854001328,1248.8494854001328,1248.8494854001328,1248.8494854001328,j,0.34563870006240904,1249.217088200152,1249.217088200152,1249.217088200152,1249.217088200152,1249.217088200152,1249.217088200152,1249.5148660000414,1249.5148660000414,1251.0769603999797,1251.0769603999797,1251.0769603999797,1251.0769603999797,1251.0769603999797,1251.0769603999797,1251.0769603999797,1251.0769603999797,1251.0769603999797,1251.0769603999797,1251.0769603999797,1251.0769603999797,1251.0769603999797,1251.0769603999797,1251.0769603999797,1251.0769603999797,1251.0769603999797,43,70,69,58,58,75,2.0,2.6748865998815745,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1256.2878710001241,1258.1409605999943,1253.586172600044,1253.586172600044,1253.586172600044,1253.586172600044,1253.586172600044,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,96,96,96,,,,,,,,,,None,1258.1409605999943,1258.1409605999943,1258.1409605999943,1258.1409605999943,1258.1409605999943,1258.1409605999943,j,0.7759384999517351,1258.9406208000146,1258.9406208000146,1258.9406208000146,1258.9406208000146,1258.9406208000146,1258.9406208000146,1259.2382324000355,1259.2382324000355,1260.5341601001564,1260.5341601001564,1260.5511503000744,1260.5511503000744,1260.5511503000744,1260.5511503000744,1260.5511503000744,1260.5511503000744,1260.5511503000744,1260.5511503000744,1260.5511503000744,1260.5511503000744,1260.5511503000744,1260.5511503000744,1260.5511503000744,1260.5511503000744,1260.5511503000744,37,76,66,63,63,71,2.0,1.2624216999392956,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1264.3477727000136,1266.0194527001586,1263.0603130999953,1263.0603130999953,1263.0603130999953,1263.0603130999953,1263.0603130999953,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,97,97,97,,,,,,,,,,None,1266.0194527001586,1266.0194527001586,1266.0194527001586,1266.0194527001586,1266.0194527001586,1266.0194527001586,i,0.4658906999975443,1266.5187786000315,1266.5187786000315,1266.5187786000315,1266.5187786000315,1266.5187786000315,1266.5187786000315,1266.81751910015,1266.81751910015,1268.74536489998,1268.74536489998,1268.74536489998,1268.74536489998,1268.74536489998,1268.74536489998,1268.74536489998,1268.74536489998,1268.74536489998,1268.74536489998,1268.74536489998,1268.74536489998,1268.74536489998,1268.74536489998,1268.74536489998,1268.74536489998,1268.74536489998,37,81,53,62,53,59,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,55,[-0.1824074074074074],[-0.28055555555555556],[1],[0],[0],[5.630292299902067],['tijiao_random_2'],1276.9094562001992,1276.9094562001992,1276.9094562001992,1276.9094562001992,6.833333333333334,3.118567100027576,1280.0467924000695,1282.0090940999798,,,,,,1271.2670099001843,1271.2670099001843,1271.2670099001843,1271.2670099001843,1271.2670099001843,1271.2670099001843,1271.2670099001843,1271.2670099001843,0.00800990010611713,1271.2670099001843,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,98,98,98,,,,,,,,,,None,1282.0090940999798,1282.0090940999798,1282.0090940999798,1282.0090940999798,1282.0090940999798,1282.0090940999798,f,0.3076275000348687,1282.3447648000438,1282.3447648000438,1282.3447648000438,1282.3447648000438,1282.3447648000438,1282.3447648000438,1282.6410019001924,1282.6410019001924,1284.2028772002086,1284.2028772002086,1284.2198967000004,1284.2198967000004,1284.2198967000004,1284.2198967000004,1284.2198967000004,1284.2198967000004,1284.2198967000004,1284.2198967000004,1284.2198967000004,1284.2198967000004,1284.2198967000004,1284.2198967000004,1284.2198967000004,1284.2198967000004,1284.2198967000004,29,75,56,59,75,74,4.0,1.1295956000685692,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1287.8848539001774,1289.7546750002075,1286.7288371000905,1286.7288371000905,1286.7288371000905,1286.7288371000905,1286.7288371000905,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,99,99,99,,,,,,,,,,None,1289.7546750002075,1289.7546750002075,1289.7546750002075,1289.7546750002075,1289.7546750002075,1289.7546750002075,i,0.5957289000507444,1290.3714755000547,1290.3714755000547,1290.3714755000547,1290.3714755000547,1290.3714755000547,1290.3714755000547,1290.6690897000954,1290.6690897000954,1292.4973850999959,1292.4973850999959,1292.4973850999959,1292.4973850999959,1292.4973850999959,1292.4973850999959,1292.4973850999959,1292.4973850999959,1292.4973850999959,1292.4973850999959,1292.4973850999959,1292.4973850999959,1292.4973850999959,1292.4973850999959,1292.4973850999959,1292.4973850999959,1292.4973850999959,33,80,49,54,49,70,2.0,1.3788720001466572,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1296.4102855999954,1298.1150827000383,1295.0061632001307,1295.0061632001307,1295.0061632001307,1295.0061632001307,1295.0061632001307,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,100,100,100,,,,,,,,,,None,1298.1150827000383,1298.1150827000383,1298.1150827000383,1298.1150827000383,1298.1150827000383,1298.1150827000383,f,0.4180556999053806,1298.5686054001562,1298.5686054001562,1298.5686054001562,1298.5686054001562,1298.5686054001562,1298.5686054001562,1298.8633737000637,1298.8633737000637,1300.7912554000504,1300.7912554000504,1300.8076934001874,1300.8076934001874,1300.8076934001874,1300.8076934001874,1300.8076934001874,1300.8076934001874,1300.8076934001874,1300.8076934001874,1300.8076934001874,1300.8076934001874,1300.8076934001874,1300.8076934001874,1300.8076934001874,1300.8076934001874,1300.8076934001874,31,77,57,64,77,66,5.0,2.5909987001214176,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1305.9355392002035,1307.772186000133,1303.3172875000164,1303.3172875000164,1303.3172875000164,1303.3172875000164,1303.3172875000164,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,101,101,101,,,,,,,,,,None,1307.772186000133,1307.772186000133,1307.772186000133,1307.772186000133,1307.772186000133,1307.772186000133,r,0.38288849988020957,1308.1887476001866,1308.1887476001866,1308.1887476001866,1308.1887476001866,1308.1887476001866,1308.1887476001866,1308.4874337001238,1308.4874337001238,1310.3651223999914,1310.3651223999914,1310.3651223999914,1310.3651223999914,1310.3651223999914,1310.3651223999914,1310.3651223999914,1310.3651223999914,1310.3651223999914,1310.3651223999914,1310.3651223999914,1310.3651223999914,1310.3651223999914,1310.3651223999914,1310.3651223999914,1310.3651223999914,1310.3651223999914,28,71,53,58,28,70,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,70,[0.11851851851851852],[-0.2898148148148148],[1],[0],[0],[4.470163099933416],['tijiao_random_2'],1317.3679545000196,1317.3679545000196,1317.3679545000196,1317.3679545000196,6.8240740740740735,2.003401700174436,1319.3894335001241,1321.2686530000065,,,,,,1312.8833247001749,1312.8833247001749,1312.8833247001749,1312.8833247001749,1312.8833247001749,1312.8833247001749,1312.8833247001749,1312.8833247001749,0.006581899942830205,1312.8833247001749,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,102,102,102,,,,,,,,,,None,1321.2686530000065,1321.2686530000065,1321.2686530000065,1321.2686530000065,1321.2686530000065,1321.2686530000065,f,0.5498321000486612,1321.851701100124,1321.851701100124,1321.851701100124,1321.851701100124,1321.851701100124,1321.851701100124,1322.1495229001157,1322.1495229001157,1324.077849399997,1324.077849399997,1324.0945025000256,1324.0945025000256,1324.0945025000256,1324.0945025000256,1324.0945025000256,1324.0945025000256,1324.0945025000256,1324.0945025000256,1324.0945025000256,1324.0945025000256,1324.0945025000256,1324.0945025000256,1324.0945025000256,1324.0945025000256,1324.0945025000256,34,71,56,58,71,60,None,None,1326.6055571001489,1326.6055571001489,1326.6055571001489,1326.6055571001489,1326.6055571001489,1326.6055571001489,1326.6055571001489,1326.6055571001489,0.0069992998614907265,1326.6055571001489,70,70,[0.04259259259259259],[-0.3175925925925926],[1],[0],[0],[4.012176599819213],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1330.6390753001906,1330.6390753001906,1330.6390753001906,1330.6390753001906,9.88888888888889,2.245123300002888,1332.9026038001757,1334.6322323000059,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,103,103,103,,,,,,,,,,None,1334.6322323000059,1334.6322323000059,1334.6322323000059,1334.6322323000059,1334.6322323000059,1334.6322323000059,f,0.23055660002864897,1334.8837645000312,1334.8837645000312,1334.8837645000312,1334.8837645000312,1334.8837645000312,1334.8837645000312,1335.1809970000759,1335.1809970000759,1337.0592269999906,1337.0592269999906,1337.0592269999906,1337.0592269999906,1337.0592269999906,1337.0592269999906,1337.0592269999906,1337.0592269999906,1337.0592269999906,1337.0592269999906,1337.0592269999906,1337.0592269999906,1337.0592269999906,1337.0592269999906,1337.0592269999906,1337.0592269999906,1337.0592269999906,35,74,54,50,74,64,6.0,1.2793654000852257,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1340.8751185000874,1342.7101846002042,1339.5682312001009,1339.5682312001009,1339.5682312001009,1339.5682312001009,1339.5682312001009,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,104,104,104,,,,,,,,,,None,1342.7101846002042,1342.7101846002042,1342.7101846002042,1342.7101846002042,1342.7101846002042,1342.7101846002042,f,0.26563500007614493,1342.9935750002041,1342.9935750002041,1342.9935750002041,1342.9935750002041,1342.9935750002041,1342.9935750002041,1343.2922489000484,1343.2922489000484,1344.5551465000026,1344.5551465000026,1344.5551465000026,1344.5551465000026,1344.5551465000026,1344.5551465000026,1344.5551465000026,1344.5551465000026,1344.5551465000026,1344.5551465000026,1344.5551465000026,1344.5551465000026,1344.5551465000026,1344.5551465000026,1344.5551465000026,1344.5551465000026,1344.5551465000026,37,75,57,56,75,58,7.0,1.4953526000026613,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1348.586041400209,1350.1066831999924,1347.0644885001238,1347.0644885001238,1347.0644885001238,1347.0644885001238,1347.0644885001238,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,105,105,105,,,,,,,,,,None,1350.1066831999924,1350.1066831999924,1350.1066831999924,1350.1066831999924,1350.1066831999924,1350.1066831999924,f,0.2683116998523474,1350.4066788000055,1350.4066788000055,1350.4066788000055,1350.4066788000055,1350.4066788000055,1350.4066788000055,1350.7049863000866,1350.7049863000866,1352.1844960001763,1352.1844960001763,1352.1844960001763,1352.1844960001763,1352.1844960001763,1352.1844960001763,1352.1844960001763,1352.1844960001763,1352.1844960001763,1352.1844960001763,1352.1844960001763,1352.1844960001763,1352.1844960001763,1352.1844960001763,1352.1844960001763,1352.1844960001763,1352.1844960001763,40,62,57,52,62,58,6.0,1.39670140016824,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1356.116087500006,1358.1182228000835,1354.6930220001377,1354.6930220001377,1354.6930220001377,1354.6930220001377,1354.6930220001377,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,106,106,106,,,,,,,,,,None,1358.1182228000835,1358.1182228000835,1358.1182228000835,1358.1182228000835,1358.1182228000835,1358.1182228000835,f,0.21552730002440512,1358.352227400057,1358.352227400057,1358.352227400057,1358.352227400057,1358.352227400057,1358.352227400057,1358.6503475001082,1358.6503475001082,1360.0298431001138,1360.0298431001138,1360.0298431001138,1360.0298431001138,1360.0298431001138,1360.0298431001138,1360.0298431001138,1360.0298431001138,1360.0298431001138,1360.0298431001138,1360.0298431001138,1360.0298431001138,1360.0298431001138,1360.0298431001138,1360.0298431001138,1360.0298431001138,1360.0298431001138,46,71,54,40,71,65,None,None,1362.5397244000342,1362.5397244000342,1362.5397244000342,1362.5397244000342,1362.5397244000342,1362.5397244000342,1362.5397244000342,1362.5397244000342,0.005948400124907494,1362.5397244000342,60,60,[0.14629629629629629],[-0.2574074074074074],[1],[0],[0],[5.824846100062132],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1368.3886890001595,1368.3886890001595,1368.3886890001595,1368.3886890001595,8.231481481481481,2.1443430001381785,1370.5501402001828,1372.54549950012,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,107,107,107,,,,,,,,,,None,1372.54549950012,1372.54549950012,1372.54549950012,1372.54549950012,1372.54549950012,1372.54549950012,f,0.311028900090605,1372.87890910008,1372.87890910008,1372.87890910008,1372.87890910008,1372.87890910008,1372.87890910008,1373.1771126000676,1373.1771126000676,1374.5565690000076,1374.5565690000076,1374.5565690000076,1374.5565690000076,1374.5565690000076,1374.5565690000076,1374.5565690000076,1374.5565690000076,1374.5565690000076,1374.5565690000076,1374.5565690000076,1374.5565690000076,1374.5565690000076,1374.5565690000076,1374.5565690000076,1374.5565690000076,1374.5565690000076,37,77,56,45,77,63,7.0,2.8417283999733627,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1379.9345219000243,1381.8866043000016,1377.0658817000221,1377.0658817000221,1377.0658817000221,1377.0658817000221,1377.0658817000221,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,108,108,108,,,,,,,,,,None,1381.8866043000016,1381.8866043000016,1381.8866043000016,1381.8866043000016,1381.8866043000016,1381.8866043000016,f,0.4289286001585424,1382.3364231002051,1382.3364231002051,1382.3364231002051,1382.3364231002051,1382.3364231002051,1382.3364231002051,1382.634744200157,1382.634744200157,1383.7151728000026,1383.7151728000026,1383.7151728000026,1383.7151728000026,1383.7151728000026,1383.7151728000026,1383.7151728000026,1383.7151728000026,1383.7151728000026,1383.7151728000026,1383.7151728000026,1383.7151728000026,1383.7151728000026,1383.7151728000026,1383.7151728000026,1383.7151728000026,1383.7151728000026,31,82,58,42,82,62,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,60,"[0.23796296296296296, 0.15555555555555556]","[-0.2675925925925926, -0.2916666666666667]","[1, 1]","[0, 0]","[0, 0]","[5.132323799887672, 6.313257900066674]",['tijiao_random_2'],1392.5626785000786,1392.5626785000786,1392.5626785000786,1392.5626785000786,9.925925925925926,2.269213799852878,1394.8500911002047,1396.8124629000667,,,,,,1386.2354223001748,1386.2354223001748,1386.2354223001748,1386.2354223001748,1386.2354223001748,1386.2354223001748,1386.2354223001748,1386.2354223001748,0.006697600008919835,1386.2354223001748,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,109,109,109,,,,,,,,,,None,1396.8124629000667,1396.8124629000667,1396.8124629000667,1396.8124629000667,1396.8124629000667,1396.8124629000667,f,0.26457190001383424,1397.096780500142,1397.096780500142,1397.096780500142,1397.096780500142,1397.096780500142,1397.096780500142,1397.3944678001571,1397.3944678001571,1398.6244077000301,1398.6244077000301,1398.6244077000301,1398.6244077000301,1398.6244077000301,1398.6244077000301,1398.6244077000301,1398.6244077000301,1398.6244077000301,1398.6244077000301,1398.6244077000301,1398.6244077000301,1398.6244077000301,1398.6244077000301,1398.6244077000301,1398.6244077000301,1398.6244077000301,44,79,51,42,79,65,7.0,2.0602303000632674,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1403.219838900026,1404.9903690000065,1401.1335020000115,1401.1335020000115,1401.1335020000115,1401.1335020000115,1401.1335020000115,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,110,110,110,,,,,,,,,,None,1404.9903690000065,1404.9903690000065,1404.9903690000065,1404.9903690000065,1404.9903690000065,1404.9903690000065,f,0.281039800029248,1405.290985800093,1405.290985800093,1405.290985800093,1405.290985800093,1405.290985800093,1405.290985800093,1405.588468800066,1405.588468800066,1406.5861553000286,1406.5861553000286,1406.5861553000286,1406.5861553000286,1406.5861553000286,1406.5861553000286,1406.5861553000286,1406.5861553000286,1406.5861553000286,1406.5861553000286,1406.5861553000286,1406.5861553000286,1406.5861553000286,1406.5861553000286,1406.5861553000286,1406.5861553000286,1406.5861553000286,32,76,59,40,76,62,7.0,1.8939801000524312,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1411.0172611000016,1413.0184510000981,1409.095296900021,1409.095296900021,1409.095296900021,1409.095296900021,1409.095296900021,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,111,111,111,,,,,,,,,,None,1413.0184510000981,1413.0184510000981,1413.0184510000981,1413.0184510000981,1413.0184510000981,1413.0184510000981,f,0.3909364999271929,1413.4340427001007,1413.4340427001007,1413.4340427001007,1413.4340427001007,1413.4340427001007,1413.4340427001007,1413.7333007000852,1413.7333007000852,1415.2625000001863,1415.2625000001863,1415.2625000001863,1415.2625000001863,1415.2625000001863,1415.2625000001863,1415.2625000001863,1415.2625000001863,1415.2625000001863,1415.2625000001863,1415.2625000001863,1415.2625000001863,1415.2625000001863,1415.2625000001863,1415.2625000001863,1415.2625000001863,1415.2625000001863,36,71,61,48,71,82,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,80,[0.14907407407407408],[-0.26944444444444443],[1],[0],[0],[9.321829499909654],['tijiao_random_2'],1427.1164403001312,1427.1164403001312,1427.1164403001312,1427.1164403001312,6.638888888888889,2.886065599974245,1430.0208743000403,1431.6342097001616,,,,,,1417.7822484001517,1417.7822484001517,1417.7822484001517,1417.7822484001517,1417.7822484001517,1417.7822484001517,1417.7822484001517,1417.7822484001517,0.006930700037628412,1417.7822484001517,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
