bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate
,,,,,,,19.2905722,19.2905722,space,5.6853941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
,,,,,,,,,,,25.0074451,25.0074451,s,9.9308489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,106,106,106,,,,,,,,,,None,1367.245183,1367.245183,1367.245183,1367.245183,1367.245183,1367.245183,f,0.6317648,1367.896182,1367.896182,1367.896182,1367.896182,1367.896182,1367.896182,1368.192999,1368.192999,1369.688711,1369.688711,1369.688711,1369.688711,1369.688711,1369.688711,1369.688711,1369.688711,1369.688711,1369.688711,1369.688711,1369.688711,1369.688711,1369.688711,1369.688711,1369.688711,1369.688711,44,59,50,39,59,61,4,2.043878,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1374.270052,1376.120953,,,,,,,,,,,1372.197938,1372.197938,1372.197938,1372.197938,1372.197938,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,107,107,107,,,,,,,,,,None,1376.120953,1376.120953,1376.120953,1376.120953,1376.120953,1376.120953,i,0.2942445,1376.439738,1376.439738,1376.439738,1376.439738,1376.439738,1376.439738,1376.736513,1376.736513,1377.982744,1377.982744,1377.982744,1377.982744,1377.982744,1377.982744,1377.982744,1377.982744,1377.982744,1377.982744,1377.982744,1377.982744,1377.982744,1377.982744,1377.982744,1377.982744,1377.982744,43,62,45,41,45,55,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,70,[0.10092592592592593],[-0.28425925925925927],[1],[0],[0],[11.415250899968669],['tijiao_random_2'],1391.93134,1391.93134,1391.93134,1391.93134,1.962962963,3.4115191,1395.35132,1397.213465,1380.503539,1380.503539,1380.503539,1380.503539,1380.503539,1380.503539,1380.503539,1380.503539,0.0066256,1380.503539,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,108,108,108,,,,,,,,,,None,1397.213465,1397.213465,1397.213465,1397.213465,1397.213465,1397.213465,r,0.3345672,1397.581955,1397.581955,1397.581955,1397.581955,1397.581955,1397.581955,1397.878458,1397.878458,1399.008787,1399.008787,1399.008787,1399.008787,1399.008787,1399.008787,1399.008787,1399.008787,1399.008787,1399.008787,1399.008787,1399.008787,1399.008787,1399.008787,1399.008787,1399.008787,1399.008787,40,52,50,44,40,56,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,85,[-0.06481481481481481],[-0.2953703703703704],[1],[0],[0],[11.267253900005016],['tijiao_random_2'],1412.812003,1412.812003,1412.812003,1412.812003,2.185185185,1.9197168,1414.748019,1416.327654,1401.528605,1401.528605,1401.528605,1401.528605,1401.528605,1401.528605,1401.528605,1401.528605,0.0066796,1401.528605,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,109,109,109,,,,,,,,,,None,1416.327654,1416.327654,1416.327654,1416.327654,1416.327654,1416.327654,i,0.4572816,1416.812002,1416.812002,1416.812002,1416.812002,1416.812002,1416.812002,1417.1095,1417.1095,1418.139821,1418.139821,1418.139821,1418.139821,1418.139821,1418.139821,1418.139821,1418.139821,1418.139821,1418.139821,1418.139821,1418.139821,1418.139821,1418.139821,1418.139821,1418.139821,1418.139821,45,50,42,46,42,61,None,None,1420.651636,1420.651636,1420.651636,1420.651636,1420.651636,1420.651636,1420.651636,1420.651636,0.0070558,1420.651636,50,50,[-0.013888888888888888],[-0.30833333333333335],[1],[0],[0],[3.745905000017956],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1424.419034,1424.419034,1424.419034,1424.419034,4.25,2.5938977,1427.031422,1428.927008,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,110,110,110,,,,,,,,,,None,1428.927008,1428.927008,1428.927008,1428.927008,1428.927008,1428.927008,i,0.2799158,1429.229015,1429.229015,1429.229015,1429.229015,1429.229015,1429.229015,1429.525628,1429.525628,1430.48955,1430.48955,1430.48955,1430.48955,1430.48955,1430.48955,1430.48955,1430.48955,1430.48955,1430.48955,1430.48955,1430.48955,1430.48955,1430.48955,1430.48955,1430.48955,1430.48955,34,40,46,40,46,58,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,65,[0.10092592592592593],[-0.2935185185185185],[1],[0],[0],[3.802554499998223],['tijiao_random_2'],1436.825221,1436.825221,1436.825221,1436.825221,5.324074074,2.0386076,1438.882078,1440.628028,1433.010523,1433.010523,1433.010523,1433.010523,1433.010523,1433.010523,1433.010523,1433.010523,0.0068846,1433.010523,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,111,111,111,,,,,,,,,,None,1440.628028,1440.628028,1440.628028,1440.628028,1440.628028,1440.628028,j,0.2791465,1440.930596,1440.930596,1440.930596,1440.930596,1440.930596,1440.930596,1441.22688,1441.22688,1442.93884,1442.93884,1442.93884,1442.93884,1442.93884,1442.93884,1442.93884,1442.93884,1442.93884,1442.93884,1442.93884,1442.93884,1442.93884,1442.93884,1442.93884,1442.93884,1442.93884,45,53,52,48,48,50,4,2.0435584,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1447.5187,1449.254517,,,,,,,,,,,1445.447986,1445.447986,1445.447986,1445.447986,1445.447986,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,112,112,112,,,,,,,,,,None,1449.254517,1449.254517,1449.254517,1449.254517,1449.254517,1449.254517,f,0.4390031,1449.724201,1449.724201,1449.724201,1449.724201,1449.724201,1449.724201,1450.019554,1450.019554,1451.232695,1451.232695,1451.232695,1451.232695,1451.232695,1451.232695,1451.232695,1451.232695,1451.232695,1451.232695,1451.232695,1451.232695,1451.232695,1451.232695,1451.232695,1451.232695,1451.232695,41,40,49,48,40,60,4,2.0597841,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1455.827659,1457.748478,,,,,,,,,,,1453.741727,1453.741727,1453.741727,1453.741727,1453.741727,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,113,113,113,,,,,,,,,,None,1457.748478,1457.748478,1457.748478,1457.748478,1457.748478,1457.748478,j,0.546185,1458.316776,1458.316776,1458.316776,1458.316776,1458.316776,1458.316776,1458.612994,1458.612994,1459.427372,1459.427372,1459.427372,1459.427372,1459.427372,1459.427372,1459.427372,1459.427372,1459.427372,1459.427372,1459.427372,1459.427372,1459.427372,1459.427372,1459.427372,1459.427372,1459.427372,32,33,45,40,40,66,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,70,[0.03981481481481482],[-0.27685185185185185],[1],[0],[0],[13.60988920001546],['tijiao_random_2'],1475.569558,1475.569558,1475.569558,1475.569558,2.685185185,1.7061166,1477.293989,1478.923923,1461.94647,1461.94647,1461.94647,1461.94647,1461.94647,1461.94647,1461.94647,1461.94647,0.0059383,1461.94647,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,114,114,114,,,,,,,,,,None,1478.923923,1478.923923,1478.923923,1478.923923,1478.923923,1478.923923,j,0.3962627,1479.34161,1479.34161,1479.34161,1479.34161,1479.34161,1479.34161,1479.638629,1479.638629,1480.602649,1480.602649,1480.602649,1480.602649,1480.602649,1480.602649,1480.602649,1480.602649,1480.602649,1480.602649,1480.602649,1480.602649,1480.602649,1480.602649,1480.602649,1480.602649,1480.602649,30,38,51,44,44,55,None,None,1483.115125,1483.115125,1483.115125,1483.115125,1483.115125,1483.115125,1483.115125,1483.115125,0.0073073,1483.115125,60,60,[0.023148148148148147],[-0.2777777777777778],[1],[0],[0],[5.409249300020747],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1488.547517,1488.547517,1488.547517,1488.547517,3.814814815,1.3609757,1489.926092,1491.688851,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,115,115,115,,,,,,,,,,None,1491.688851,1491.688851,1491.688851,1491.688851,1491.688851,1491.688851,j,0.363488,1492.074703,1492.074703,1492.074703,1492.074703,1492.074703,1492.074703,1492.370941,1492.370941,1493.617034,1493.617034,1493.617034,1493.617034,1493.617034,1493.617034,1493.617034,1493.617034,1493.617034,1493.617034,1493.617034,1493.617034,1493.617034,1493.617034,1493.617034,1493.617034,1493.617034,31,37,50,43,43,27,5,2.4258172,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1498.577515,1500.365399,,,,,,,,,,,1496.126419,1496.126419,1496.126419,1496.126419,1496.126419,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,116,116,116,,,,,,,,,,None,1500.365399,1500.365399,1500.365399,1500.365399,1500.365399,1500.365399,r,0.653706,1501.049612,1501.049612,1501.049612,1501.049612,1501.049612,1501.049612,1501.346362,1501.346362,1503.290804,1503.290804,1503.290804,1503.290804,1503.290804,1503.290804,1503.290804,1503.290804,1503.290804,1503.290804,1503.290804,1503.290804,1503.290804,1503.290804,1503.290804,1503.290804,1503.290804,32,41,45,33,32,41,None,None,1505.802626,1505.802626,1505.802626,1505.802626,1505.802626,1505.802626,1505.802626,1505.802626,0.0070764,1505.802626,40,40,[0.08055555555555556],[-0.2851851851851852],[1],[0],[0],[6.172839400009252],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1511.997672,1511.997672,1511.997672,1511.997672,4.462962963,1.3796573,1513.395563,1515.308079,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,117,117,117,,,,,,,,,,None,1515.308079,1515.308079,1515.308079,1515.308079,1515.308079,1515.308079,r,0.3455174,1515.673759,1515.673759,1515.673759,1515.673759,1515.673759,1515.673759,1515.972926,1515.972926,1517.501869,1517.501869,1517.51872,1517.51872,1517.51872,1517.51872,1517.51872,1517.51872,1517.51872,1517.51872,1517.51872,1517.51872,1517.51872,1517.51872,1517.51872,1517.51872,1517.51872,24,37,50,37,24,68,2,1.7107026,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1521.767049,1523.551897,,,,,,,,,,,1520.02795,1520.02795,1520.02795,1520.02795,1520.02795,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,118,118,118,,,,,,,,,,None,1523.551897,1523.551897,1523.551897,1523.551897,1523.551897,1523.551897,j,0.428094,1524.003695,1524.003695,1524.003695,1524.003695,1524.003695,1524.003695,1524.300278,1524.300278,1525.862922,1525.862922,1525.862922,1525.862922,1525.862922,1525.862922,1525.862922,1525.862922,1525.862922,1525.862922,1525.862922,1525.862922,1525.862922,1525.862922,1525.862922,1525.862922,1525.862922,32,39,50,41,41,55,None,None,1528.37426,1528.37426,1528.37426,1528.37426,1528.37426,1528.37426,1528.37426,1528.37426,0.0074125,1528.37426,65,65,[-0.07592592592592592],[-0.2851851851851852],[1],[0],[0],[7.2863834000309],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1535.681845,1535.681845,1535.681845,1535.681845,2.101851852,2.0286277,1537.728989,1539.708424,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,119,119,119,,,,,,,,,,None,1539.708424,1539.708424,1539.708424,1539.708424,1539.708424,1539.708424,j,0.2953819,1540.025353,1540.025353,1540.025353,1540.025353,1540.025353,1540.025353,1540.323208,1540.323208,1541.83601,1541.83601,1541.83601,1541.83601,1541.83601,1541.83601,1541.83601,1541.83601,1541.83601,1541.83601,1541.83601,1541.83601,1541.83601,1541.83601,1541.83601,1541.83601,1541.83601,41,45,51,45,45,56,None,None,1544.346934,1544.346934,1544.346934,1544.346934,1544.346934,1544.346934,1544.346934,1544.346934,0.007448,1544.346934,80,80,[0.018518518518518517],[-0.30277777777777776],[1],[0],[0],[11.209148399997503],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1555.580543,1555.580543,1555.580543,1555.580543,3.388888889,2.092753,1557.691318,1559.620309,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,120,120,120,,,,,,,,,,None,1559.620309,1559.620309,1559.620309,1559.620309,1559.620309,1559.620309,j,0.239351,1559.888824,1559.888824,1559.888824,1559.888824,1559.888824,1559.888824,1560.185881,1560.185881,1561.548598,1561.548598,1561.548598,1561.548598,1561.548598,1561.548598,1561.548598,1561.548598,1561.548598,1561.548598,1561.548598,1561.548598,1561.548598,1561.548598,1561.548598,1561.548598,1561.548598,39,36,50,54,54,43,5,3.2235219,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1567.307223,1568.91174,,,,,,,,,,,1564.057483,1564.057483,1564.057483,1564.057483,1564.057483,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,121,121,121,,,,,,,,,,None,1568.91174,1568.91174,1568.91174,1568.91174,1568.91174,1568.91174,f,0.67356,1569.612241,1569.612241,1569.612241,1569.612241,1569.612241,1569.612241,1569.909379,1569.909379,1570.923058,1570.923058,1570.923058,1570.923058,1570.923058,1570.923058,1570.923058,1570.923058,1570.923058,1570.923058,1570.923058,1570.923058,1570.923058,1570.923058,1570.923058,1570.923058,1570.923058,46,34,47,51,34,56,4,2.2263903,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1575.684709,1577.538011,,,,,,,,,,,1573.432058,1573.432058,1573.432058,1573.432058,1573.432058,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,122,122,122,,,,,,,,,,None,1577.538011,1577.538011,1577.538011,1577.538011,1577.538011,1577.538011,i,0.3177097,1577.889023,1577.889023,1577.889023,1577.889023,1577.889023,1577.889023,1578.186693,1578.186693,1579.316661,1579.316661,1579.316661,1579.316661,1579.316661,1579.316661,1579.316661,1579.316661,1579.316661,1579.316661,1579.316661,1579.316661,1579.316661,1579.316661,1579.316661,1579.316661,1579.316661,49,35,48,48,48,38,None,None,1581.827947,1581.827947,1581.827947,1581.827947,1581.827947,1581.827947,1581.827947,1581.827947,0.0071854,1581.827947,50,50,[0.022222222222222223],[-0.26296296296296295],[1],[0],[0],[3.7292274000355974],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1585.581305,1585.581305,1585.581305,1585.581305,5.398148148,1.395881,1586.994399,1588.956927,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,123,123,123,,,,,,,,,,None,1588.956927,1588.956927,1588.956927,1588.956927,1588.956927,1588.956927,i,0.3576641,1589.341751,1589.341751,1589.341751,1589.341751,1589.341751,1589.341751,1589.638733,1589.638733,1591.018223,1591.018223,1591.034769,1591.034769,1591.034769,1591.034769,1591.034769,1591.034769,1591.034769,1591.034769,1591.034769,1591.034769,1591.034769,1591.034769,1591.034769,1591.034769,1591.034769,63,34,46,54,46,25,5,1.8437024,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1595.414612,1597.167634,,,,,,,,,,,1593.543426,1593.543426,1593.543426,1593.543426,1593.543426,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,124,124,124,,,,,,,,,,None,1597.167634,1597.167634,1597.167634,1597.167634,1597.167634,1597.167634,i,0.8286642,1598.018308,1598.018308,1598.018308,1598.018308,1598.018308,1598.018308,1598.315045,1598.315045,1599.511628,1599.511628,1599.511628,1599.511628,1599.511628,1599.511628,1599.511628,1599.511628,1599.511628,1599.511628,1599.511628,1599.511628,1599.511628,1599.511628,1599.511628,1599.511628,1599.511628,48,37,50,53,50,55,5,1.9267417,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1603.974403,1605.84432,,,,,,,,,,,1602.020638,1602.020638,1602.020638,1602.020638,1602.020638,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,125,125,125,,,,,,,,,,None,1605.84432,1605.84432,1605.84432,1605.84432,1605.84432,1605.84432,j,0.3037276,1606.178805,1606.178805,1606.178805,1606.178805,1606.178805,1606.178805,1606.476037,1606.476037,1607.705886,1607.705886,1607.705886,1607.705886,1607.705886,1607.705886,1607.705886,1607.705886,1607.705886,1607.705886,1607.705886,1607.705886,1607.705886,1607.705886,1607.705886,1607.705886,1607.705886,61,30,49,50,50,61,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,60,[0.053703703703703705],[-0.29444444444444445],[1],[0],[0],[4.036524700000882],['tijiao_random_2'],1614.278067,1614.278067,1614.278067,1614.278067,4.731481481,2.0033105,1616.297879,1618.093824,1610.226225,1610.226225,1610.226225,1610.226225,1610.226225,1610.226225,1610.226225,1610.226225,0.0066179,1610.226225,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,126,126,126,,,,,,,,,,None,1618.093824,1618.093824,1618.093824,1618.093824,1618.093824,1618.093824,r,0.3066404,1618.429568,1618.429568,1618.429568,1618.429568,1618.429568,1618.429568,1618.725639,1618.725639,1620.205443,1620.205443,1620.205443,1620.205443,1620.205443,1620.205443,1620.205443,1620.205443,1620.205443,1620.205443,1620.205443,1620.205443,1620.205443,1620.205443,1620.205443,1620.205443,1620.205443,56,26,49,50,56,67,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,80,[0.027777777777777776],[-0.28425925925925927],[1],[0],[0],[5.231702700024471],['tijiao_random_2'],1627.973131,1627.973131,1627.973131,1627.973131,4.222222222,1.6541959,1629.64479,1631.358061,1622.726289,1622.726289,1622.726289,1622.726289,1622.726289,1622.726289,1622.726289,1622.726289,0.0072056,1622.726289,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,127,127,127,,,,,,,,,,None,1631.358061,1631.358061,1631.358061,1631.358061,1631.358061,1631.358061,r,0.2636636,1631.643456,1631.643456,1631.643456,1631.643456,1631.643456,1631.643456,1631.940033,1631.940033,1633.867903,1633.867903,1633.867903,1633.867903,1633.867903,1633.867903,1633.867903,1633.867903,1633.867903,1633.867903,1633.867903,1633.867903,1633.867903,1633.867903,1633.867903,1633.867903,1633.867903,46,39,45,54,46,63,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,65,[0.005555555555555556],[-0.2953703703703704],[1],[0],[0],[4.850262199994177],['tijiao_random_2'],1641.252229,1641.252229,1641.252229,1641.252229,4.638888889,2.5364252,1643.806547,1645.635364,1636.388227,1636.388227,1636.388227,1636.388227,1636.388227,1636.388227,1636.388227,1636.388227,0.0070309,1636.388227,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,128,128,128,,,,,,,,,,None,1645.635364,1645.635364,1645.635364,1645.635364,1645.635364,1645.635364,f,0.2768968,1645.935847,1645.935847,1645.935847,1645.935847,1645.935847,1645.935847,1646.234282,1646.234282,1647.530699,1647.530699,1647.530699,1647.530699,1647.530699,1647.530699,1647.530699,1647.530699,1647.530699,1647.530699,1647.530699,1647.530699,1647.530699,1647.530699,1647.530699,1647.530699,1647.530699,51,37,47,46,37,52,3,1.3449864,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1651.413731,1653.14845,,,,,,,,,,,1650.039248,1650.039248,1650.039248,1650.039248,1650.039248,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,129,129,129,,,,,,,,,,None,1653.14845,1653.14845,1653.14845,1653.14845,1653.14845,1653.14845,i,0.4265208,1653.599599,1653.599599,1653.599599,1653.599599,1653.599599,1653.599599,1653.896667,1653.896667,1655.226275,1655.226275,1655.226275,1655.226275,1655.226275,1655.226275,1655.226275,1655.226275,1655.226275,1655.226275,1655.226275,1655.226275,1655.226275,1655.226275,1655.226275,1655.226275,1655.226275,64,39,49,55,49,33,None,None,1657.738352,1657.738352,1657.738352,1657.738352,1657.738352,1657.738352,1657.738352,1657.738352,0.0077521,1657.738352,60,60,[0.05185185185185185],[-0.29074074074074074],[1],[0],[0],[6.471348999999464],['tijiao'],0.2,0,,[],[],[],[],[],[],[],1664.232359,1664.232359,1664.232359,1664.232359,5.259259259,1.8612529,1666.112049,1667.94144,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,130,130,130,,,,,,,,,,None,1667.94144,1667.94144,1667.94144,1667.94144,1667.94144,1667.94144,i,0.2552496,1668.22674,1668.22674,1668.22674,1668.22674,1668.22674,1668.22674,1668.523114,1668.523114,1670.434817,1670.434817,1670.434817,1670.434817,1670.434817,1670.434817,1670.434817,1670.434817,1670.434817,1670.434817,1670.434817,1670.434817,1670.434817,1670.434817,1670.434817,1670.434817,1670.434817,60,42,38,60,38,29,5,1.9767843,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1674.949109,1676.950263,,,,,,,,,,,1672.943611,1672.943611,1672.943611,1672.943611,1672.943611,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,131,131,131,,,,,,,,,,None,1676.950263,1676.950263,1676.950263,1676.950263,1676.950263,1676.950263,j,0.4421054,1677.416839,1677.416839,1677.416839,1677.416839,1677.416839,1677.416839,1677.714955,1677.714955,1678.66206,1678.66206,1678.66206,1678.66206,1678.66206,1678.66206,1678.66206,1678.66206,1678.66206,1678.66206,1678.66206,1678.66206,1678.66206,1678.66206,1678.66206,1678.66206,1678.66206,63,25,48,56,56,28,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,90,[0.09074074074074075],[-0.2898148148148148],[1],[0],[0],[5.033793699985836],['tijiao_random_2'],1686.230533,1686.230533,1686.230533,1686.230533,3.25,2.1864778,1688.434362,1689.964601,1681.182455,1681.182455,1681.182455,1681.182455,1681.182455,1681.182455,1681.182455,1681.182455,0.0074592,1681.182455,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,132,132,132,,,,,,,,,,None,1689.964601,1689.964601,1689.964601,1689.964601,1689.964601,1689.964601,r,0.3109587,1690.300047,1690.300047,1690.300047,1690.300047,1690.300047,1690.300047,1690.596465,1690.596465,1692.059013,1692.059013,1692.059013,1692.059013,1692.059013,1692.059013,1692.059013,1692.059013,1692.059013,1692.059013,1692.059013,1692.059013,1692.059013,1692.059013,1692.059013,1692.059013,1692.059013,56,40,42,57,56,64,4,2.1427855,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1696.739605,1698.691029,,,,,,,,,,,1694.568215,1694.568215,1694.568215,1694.568215,1694.568215,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,133,133,133,,,,,,,,,,None,1698.691029,1698.691029,1698.691029,1698.691029,1698.691029,1698.691029,j,0.5256195,1699.242181,1699.242181,1699.242181,1699.242181,1699.242181,1699.242181,1699.538676,1699.538676,1701.067518,1701.067518,1701.067518,1701.067518,1701.067518,1701.067518,1701.067518,1701.067518,1701.067518,1701.067518,1701.067518,1701.067518,1701.067518,1701.067518,1701.067518,1701.067518,1701.067518,51,38,43,48,48,58,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,50,[0.11018518518518519],[-0.2814814814814815],[1],[0],[0],[5.5984831000096165],['tijiao_random_2'],1709.202003,1709.202003,1709.202003,1709.202003,4.157407407,2.0534802,1711.272368,1712.902076,1703.588276,1703.588276,1703.588276,1703.588276,1703.588276,1703.588276,1703.588276,1703.588276,0.005972,1703.588276,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
