trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate
1,0,68,0,,,,,,,,,,,,,,,None,None,None,None,None,789.1000248,None,789.1000248,None,789.1000248,None,789.1000248,None,j,0.1821081,789.1000248,None,789.1000248,None,789.3206095,None,789.3206095,None,789.3206095,None,789.3206095,None,789.3206095,None,789.3206095,None,789.613706,None,789.613706,None,791.182357,None,791.182357,None,791.182357,None,791.182357,None,791.182357,None,791.182357,None,791.182357,None,791.182357,None,791.182357,None,32,60,59,65,65,39,None,None,None,None,None,None,None,None,None,None,None,None,69,793.7154282,None,69,793.7154282,None,793.7154282,None,793.7154282,None,793.7154282,None,793.7154282,None,793.7154282,None,793.7154282,None,0.00925006,None,793.7154282,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,7.927083333,0.7315017,800.5253643,None,800.5253643,None,800.5253643,None,800.5253643,None,None,None,801.2712065,None,0.119791667,-0.283854167,1,0,0,6.7651084,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,69,0,,,,,,,,,,,,,,,None,None,None,None,None,802.8259334,None,802.8259334,None,802.8259334,None,802.8259334,None,j,0.256374,802.8259334,None,802.8259334,None,803.135035,None,803.135035,None,803.135035,None,803.135035,None,803.135035,None,803.135035,None,803.4234628,804.5074388,803.4234628,804.5074388,804.5376278,None,804.5376278,None,804.5376278,None,804.5376278,None,804.5376278,None,804.5376278,None,804.5376278,None,804.5376278,None,804.5376278,None,36,59,51,56,56,35,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,807.0886624,None,807.0886624,None,807.0886624,None,807.0886624,None,807.0886624,None,807.0886624,None,60,807.0886624,None,807.0886624,None,0.092447917,-0.291666667,1,0,0,6.350039,tijiao_random_2,0.01175368,None,807.0886624,None,3.057291667,1.9529188,813.4844693,None,813.4844693,None,813.4844693,None,813.4844693,None,None,None,815.4478843,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,70,0,,,,,,,,,,,,,,,None,None,None,None,None,817.0361276,None,817.0361276,None,817.0361276,None,817.0361276,None,j,0.2861822,817.0361276,None,817.0361276,None,817.3698077,None,817.3698077,None,817.3698077,None,817.3698077,None,817.3698077,None,817.3698077,None,817.666598,None,817.666598,None,819.4660207,None,819.4660207,None,819.4660207,None,819.4660207,None,819.4660207,None,819.4660207,None,819.4660207,None,819.4660207,None,819.4660207,None,32,48,47,54,54,31,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,1,822.0080263,None,822.0080263,None,822.0080263,None,822.0080263,None,822.0080263,None,822.0080263,None,31,822.0080263,None,822.0080263,None,0.102864583,-0.272135417,1,0,0,3.8233246,tijiao_random_2,0.00259446,None,822.0080263,None,5.947916667,1.2281312,825.8651814,None,825.8651814,None,825.8651814,None,825.8651814,None,None,None,827.1209946,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,71,0,,,,,,,,,,,,,,,None,None,None,None,None,829.010984,None,829.010984,None,829.010984,None,829.010984,None,j,0.3014572,829.010984,None,829.010984,None,829.3641649,None,829.3641649,None,829.3641649,None,829.3641649,None,829.3641649,None,829.3641649,None,829.6582522,None,829.6582522,None,831.4878466,None,831.4878466,None,831.4878466,None,831.4878466,None,831.4878466,None,831.4878466,None,831.4878466,None,831.4878466,None,831.4878466,None,34,54,48,61,61,39,834.0078724,None,6,2.0740211,834.0078724,None,834.0078724,None,834.0078724,None,834.0078724,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,836.1354866,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,72,0,,,,,,,,,,,,,,,None,None,None,None,None,837.8675839,None,837.8675839,None,837.8675839,None,837.8675839,None,j,0.294919,837.8675839,None,837.8675839,None,838.2041192,None,838.2041192,None,838.2041192,None,838.2041192,None,838.2041192,None,838.2041192,None,838.497773,None,838.497773,None,839.745687,None,839.745687,None,839.745687,None,839.745687,None,839.745687,None,839.745687,None,839.745687,None,839.745687,None,839.745687,None,30,48,44,55,55,33,None,None,None,None,None,None,None,None,None,None,None,None,67,842.2833649,None,67,842.2833649,None,842.2833649,None,842.2833649,None,842.2833649,None,842.2833649,None,842.2833649,None,842.2833649,None,0.00960856,None,842.2833649,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,7.015625,2.792477,848.2489408,None,848.2489408,None,848.2489408,None,848.2489408,None,None,None,851.0740068,None,0.091145833,-0.299479167,1,0,0,5.9143801,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,73,0,,,,,,,,,,,,,,,None,None,None,None,None,853.0277936,None,853.0277936,None,853.0277936,None,853.0277936,None,j,0.2450624,853.0277936,None,853.0277936,None,853.3129705,None,853.3129705,None,853.3129705,None,853.3129705,None,853.3129705,None,853.3129705,None,853.608352,854.57557,853.608352,854.57557,854.6066294,None,854.6066294,None,854.6066294,None,854.6066294,None,854.6066294,None,854.6066294,None,854.6066294,None,854.6066294,None,854.6066294,None,36,54,44,68,68,39,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,857.1575183,None,857.1575183,None,857.1575183,None,857.1575183,None,857.1575183,None,857.1575183,None,53,857.1575183,None,857.1575183,None,0.087239583,-0.291666667,1,0,0,4.8651237,tijiao_random_2,0.01110028,None,857.1575183,None,8.9296875,1.5790994,862.0599698,None,862.0599698,None,862.0599698,None,862.0599698,None,None,None,863.6628312,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,74,0,,,,,,,,,,,,,,,None,None,None,None,None,865.4362721,None,865.4362721,None,865.4362721,None,865.4362721,None,j,0.2464449,865.4362721,None,865.4362721,None,865.7233819,None,865.7233819,None,865.7233819,None,865.7233819,None,865.7233819,None,865.7233819,None,866.0168066,None,866.0168066,None,867.8986386,None,867.8986386,None,867.8986386,None,867.8986386,None,867.8986386,None,867.8986386,None,867.8986386,None,867.8986386,None,867.8986386,None,35,56,47,79,79,30,870.4239282,None,7,1.684115,870.4239282,None,870.4239282,None,870.4239282,None,870.4239282,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,872.1681047,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,75,0,,,,,,,,,,,,,,,873.9224315,None,q,873.9224315,None,923.5198874,None,923.5198874,None,923.5198874,None,923.5198874,None,j,0.726299,923.5198874,None,923.5198874,None,924.2956975,None,924.2956975,None,924.2956975,None,924.2956975,None,924.2956975,None,924.2956975,None,924.59105,None,924.59105,None,925.9397377,None,925.9397377,None,925.9397377,None,925.9397377,None,925.9397377,None,925.9397377,None,925.9397377,None,925.9397377,None,925.9397377,None,37,57,43,69,69,37,None,None,None,None,None,None,None,None,None,None,None,None,72,928.4651163,None,72,928.4651163,None,928.4651163,None,928.4651163,None,928.4651163,None,928.4651163,None,928.4651163,None,928.4651163,None,0.00320344,None,928.4651163,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,9.020833333,1.650709,932.7526679,None,932.7526679,None,932.7526679,None,932.7526679,None,None,None,934.4291761,None,0.100260417,-0.28515625,1,0,0,4.2399497,tijiao,49.5661607,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,76,0,,,,,,,,,,,,,,,None,None,None,None,None,936.1853186,None,936.1853186,None,936.1853186,None,936.1853186,None,j,0.4108174,936.1853186,None,936.1853186,None,936.6399971,None,936.6399971,None,936.6399971,None,936.6399971,None,936.6399971,None,936.6399971,None,936.9159594,938.5839948,936.9159594,938.5839948,938.6251572,None,938.6251572,None,938.6251572,None,938.6251572,None,938.6251572,None,938.6251572,None,938.6251572,None,938.6251572,None,938.6251572,None,36,61,56,63,63,46,941.139208,None,5,1.4321512,941.139208,None,941.139208,None,941.139208,None,941.139208,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,942.6468306,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,77,0,,,,,,,,,,,,,,,None,None,None,None,None,944.6243937,None,944.6243937,None,944.6243937,None,944.6243937,None,j,0.2717862,944.6243937,None,944.6243937,None,944.9390018,None,944.9390018,None,944.9390018,None,944.9390018,None,944.9390018,None,944.9390018,None,945.2385307,None,945.2385307,None,946.3873696,None,946.3873696,None,946.3873696,None,946.3873696,None,946.3873696,None,946.3873696,None,946.3873696,None,946.3873696,None,946.3873696,None,37,64,59,64,64,27,948.90936,None,5,1.7509353,948.90936,None,948.90936,None,948.90936,None,948.90936,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,950.7282694,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,78,0,,,,,,,,,,,,,,,None,None,None,None,None,952.6637263,None,952.6637263,None,952.6637263,None,952.6637263,None,j,0.2426868,952.6637263,None,952.6637263,None,952.9504632,None,952.9504632,None,952.9504632,None,952.9504632,None,952.9504632,None,952.9504632,None,953.2439981,954.3448113,953.2439981,954.3448113,954.3775732,None,954.3775732,None,954.3775732,None,954.3775732,None,954.3775732,None,954.3775732,None,954.3775732,None,954.3775732,None,954.3775732,None,29,56,60,66,66,36,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,1,956.9200168,None,956.9200168,None,956.9200168,None,956.9200168,None,956.9200168,None,956.9200168,None,66,956.9200168,None,956.9200168,None,0.067708333,-0.298177083,1,0,0,3.6050087,tijiao_random_2,0.00120036,None,956.9200168,None,11,0.8328546,960.5542384,None,960.5542384,None,960.5542384,None,960.5542384,None,None,None,961.4143816,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,79,0,,,,,,,,,,,,,,,None,None,None,None,None,963.0709154,None,963.0709154,None,963.0709154,None,963.0709154,None,j,0.2656097,963.0709154,None,963.0709154,None,963.3901465,None,963.3901465,None,963.3901465,None,963.3901465,None,963.3901465,None,963.3901465,None,963.6846705,None,963.6846705,None,964.6485385,None,964.6485385,None,964.6485385,None,964.6485385,None,964.6485385,None,964.6485385,None,964.6485385,None,964.6485385,None,964.6485385,None,24,64,57,65,65,46,None,None,None,None,None,None,None,None,None,None,None,None,60,967.1808515,None,60,967.1808515,None,967.1808515,None,967.1808515,None,967.1808515,None,967.1808515,None,967.1808515,None,967.1808515,None,0.01465416,None,967.1808515,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,9.046875,1.2528541,972.2471079,None,972.2471079,None,972.2471079,None,972.2471079,None,None,None,973.5317872,None,0.014322917,-0.282552083,1,0,0,5.0189424,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,80,0,,,,,,,,,,,,,,,None,None,None,None,None,975.3465822,None,975.3465822,None,975.3465822,None,975.3465822,None,j,0.2799394,975.3465822,None,975.3465822,None,975.6623217,None,975.6623217,None,975.6623217,None,975.6623217,None,975.6623217,None,975.6623217,None,975.9599225,None,975.9599225,None,977.7082889,None,977.7082889,None,977.7082889,None,977.7082889,None,977.7082889,None,977.7082889,None,977.7082889,None,977.7082889,None,977.7082889,None,32,62,57,76,76,21,None,None,None,None,None,None,None,None,None,None,None,None,80,980.2377991,None,80,980.2377991,None,980.2377991,None,980.2377991,None,980.2377991,None,980.2377991,None,980.2377991,None,980.2377991,None,0.00045684,None,980.2377991,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,9.0078125,1.2545914,984.3332916,None,984.3332916,None,984.3332916,None,984.3332916,None,None,None,985.6145781,None,0.04296875,-0.325520833,1,0,0,4.0537302,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,81,0,,,,,,,,,,,,,,,None,None,None,None,None,987.1882153,None,987.1882153,None,987.1882153,None,987.1882153,None,j,0.3385593,987.1882153,None,987.1882153,None,987.5759554,None,987.5759554,None,987.5759554,None,987.5759554,None,987.5759554,None,987.5759554,None,987.8513393,988.9690994,987.8513393,988.9690994,989.0221345,None,989.0221345,None,989.0221345,None,989.0221345,None,989.0221345,None,989.0221345,None,989.0221345,None,989.0221345,None,989.0221345,None,29,58,54,76,76,20,None,None,None,None,None,None,None,None,None,None,None,None,73,991.5487038,None,73,991.5487038,None,991.5487038,None,991.5487038,None,991.5487038,None,991.5487038,None,991.5487038,None,991.5487038,None,0.01431776,None,991.5487038,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,7.067708333,1.2479646,995.6947222,None,995.6947222,None,995.6947222,None,995.6947222,None,None,None,996.9571708,None,0.07421875,-0.287760417,1,0,0,4.1019231,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,82,0,,,,,,,,,,,,,,,None,None,None,None,None,998.6789675,None,998.6789675,None,998.6789675,None,998.6789675,None,j,0.2475654,998.6789675,None,998.6789675,None,998.9668856,None,998.9668856,None,998.9668856,None,998.9668856,None,998.9668856,None,998.9668856,None,999.2593325,None,999.2593325,None,1000.181124,None,1000.181124,None,1000.181124,None,1000.181124,None,1000.181124,None,1000.181124,None,1000.181124,None,1000.181124,None,1000.181124,None,31,64,61,68,68,37,1002.69839,None,6,1.7028744,1002.69839,None,1002.69839,None,1002.69839,None,1002.69839,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1004.459332,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,83,0,,,,,,,,,,,,,,,None,None,None,None,None,1006.268133,None,1006.268133,None,1006.268133,None,1006.268133,None,j,0.2486295,1006.268133,None,1006.268133,None,1006.569896,None,1006.569896,None,1006.569896,None,1006.569896,None,1006.569896,None,1006.569896,None,1006.864686,None,1006.864686,None,1008.578535,None,1008.578535,None,1008.578535,None,1008.578535,None,1008.578535,None,1008.578535,None,1008.578535,None,1008.578535,None,1008.578535,None,34,60,55,73,73,33,None,None,None,None,None,None,None,None,None,None,None,None,70,1011.112766,None,70,1011.112766,None,1011.112766,None,1011.112766,None,1011.112766,None,1011.112766,None,1011.112766,None,1011.112766,None,0.01276096,None,1011.112766,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,9.033854167,1.5779641,1016.139869,None,1016.139869,None,1016.139869,None,1016.139869,None,None,None,1017.736668,None,0.04296875,-0.30859375,1,0,0,4.9833674,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,84,0,,,,,,,,,,,,,,,None,None,None,None,None,1019.27629,None,1019.27629,None,1019.27629,None,1019.27629,None,j,0.2804526,1019.27629,None,1019.27629,None,1019.596125,None,1019.596125,None,1019.596125,None,1019.596125,None,1019.596125,None,1019.596125,None,1019.890334,None,1019.890334,None,1021.909966,None,1021.909966,None,1021.909966,None,1021.909966,None,1021.909966,None,1021.909966,None,1021.909966,None,1021.909966,None,1021.909966,None,43,67,51,72,72,45,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,1,1024.458239,None,1024.458239,None,1024.458239,None,1024.458239,None,1024.458239,None,1024.458239,None,72,1024.458239,None,1024.458239,None,0.015625,-0.295572917,1,0,0,3.2132595,tijiao_random_2,0.01027628,None,1024.458239,None,10.765625,0.7783442,1027.703177,None,1027.703177,None,1027.703177,None,1027.703177,None,None,None,1028.513533,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,85,0,,,,,,,,,,,,,,,None,None,None,None,None,1030.451873,None,1030.451873,None,1030.451873,None,1030.451873,None,j,0.4951217,1030.451873,None,1030.451873,None,1030.998284,None,1030.998284,None,1030.998284,None,1030.998284,None,1030.998284,None,1030.998284,None,1031.281633,1033.132954,1031.281633,1033.132954,1033.163145,None,1033.163145,None,1033.163145,None,1033.163145,None,1033.163145,None,1033.163145,None,1033.163145,None,1033.163145,None,1033.163145,None,57,70,53,63,63,27,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,1,1035.712739,None,1035.712739,None,1035.712739,None,1035.712739,None,1035.712739,None,1035.712739,None,27,1035.712739,None,1035.712739,None,0.024739583,-0.29296875,1,0,0,3.2831533,tijiao_random_2,0.01282708,None,1035.712739,None,8.994791667,1.1759369,1039.030856,None,1039.030856,None,1039.030856,None,1039.030856,None,None,None,1040.242119,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,86,0,,,,,,,,,,,,,,,None,None,None,None,None,1041.892905,None,1041.892905,None,1041.892905,None,1041.892905,None,j,0.5538944,1041.892905,None,1041.892905,None,1042.49649,None,1042.49649,None,1042.49649,None,1042.49649,None,1042.49649,None,1042.49649,None,1042.789586,1044.607519,1042.789586,1044.607519,1044.63961,None,1044.63961,None,1044.63961,None,1044.63961,None,1044.63961,None,1044.63961,None,1044.63961,None,1044.63961,None,1044.63961,None,46,62,51,74,74,54,1047.156954,None,7,1.8379631,1047.156954,None,1047.156954,None,1047.156954,None,1047.156954,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1049.051677,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,87,0,,,,,,,,,,,,,,,None,None,None,None,None,1050.798618,None,1050.798618,None,1050.798618,None,1050.798618,None,j,0.4395027,1050.798618,None,1050.798618,None,1051.2896,None,1051.2896,None,1051.2896,None,1051.2896,None,1051.2896,None,1051.2896,None,1051.578984,None,1051.578984,None,1053.192454,None,1053.192454,None,1053.192454,None,1053.192454,None,1053.192454,None,1053.192454,None,1053.192454,None,1053.192454,None,1053.192454,None,47,59,60,65,65,33,1055.715553,None,6,1.9027824,1055.715553,None,1055.715553,None,1055.715553,None,1055.715553,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1057.70094,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,88,0,,,,,,,,,,,,,,,None,None,None,None,None,1059.437191,None,1059.437191,None,1059.437191,None,1059.437191,None,j,0.5908716,1059.437191,None,1059.437191,None,1060.074642,None,1060.074642,None,1060.074642,None,1060.074642,None,1060.074642,None,1060.074642,None,1060.368391,None,1060.368391,None,1061.417422,None,1061.417422,None,1061.417422,None,1061.417422,None,1061.417422,None,1061.417422,None,1061.417422,None,1061.417422,None,1061.417422,None,44,65,58,81,81,28,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,1,1063.965303,None,1063.965303,None,1063.965303,None,1063.965303,None,1063.965303,None,1063.965303,None,50,1063.965303,None,1063.965303,None,0.04296875,-0.276041667,1,0,0,6.4692857,tijiao_random_2,0.01315288,None,1063.965303,None,4.020833333,1.7003455,1070.480297,None,1070.480297,None,1070.480297,None,1070.480297,None,None,None,1072.191291,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,89,0,,,,,,,,,,,,,,,None,None,None,None,None,1074.131372,None,1074.131372,None,1074.131372,None,1074.131372,None,j,0.0267405,1074.131372,None,1074.131372,None,1074.199206,None,1074.199206,None,1074.199206,None,1074.199206,None,1074.199206,None,1074.199206,None,1074.49503,1075.57895,1074.49503,1075.57895,1075.609578,None,1075.609578,None,1075.609578,None,1075.609578,None,1075.609578,None,1075.609578,None,1075.609578,None,1075.609578,None,1075.609578,None,38,65,61,61,61,49,1078.134934,None,5,1.9673439,1078.134934,None,1078.134934,None,1078.134934,None,1078.134934,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1080.154082,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,90,0,,,,,,,,,,,,,,,None,None,None,None,None,1082.019653,None,1082.019653,None,1082.019653,None,1082.019653,None,j,0.2884745,1082.019653,None,1082.019653,None,1082.354623,None,1082.354623,None,1082.354623,None,1082.354623,None,1082.354623,None,1082.354623,None,1082.650558,None,1082.650558,None,1084.082572,None,1084.082572,None,1084.082572,None,1084.082572,None,1084.082572,None,1084.082572,None,1084.082572,None,1084.082572,None,1084.082572,None,35,58,60,71,71,53,None,None,None,None,None,None,None,None,None,None,None,None,68,1086.619439,None,68,1086.619439,None,1086.619439,None,1086.619439,None,1086.619439,None,1086.619439,None,1086.619439,None,1086.619439,None,0.00984036,None,1086.619439,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,7.927083333,0.7384356,1091.610619,None,1091.610619,None,1091.610619,None,1091.610619,None,None,None,1092.373579,None,0.040364583,-0.2734375,1,0,0,4.9476776,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,91,0,,,,,,,,,,,,,,,None,None,None,None,None,1093.97836,None,1093.97836,None,1093.97836,None,1093.97836,None,j,0.2699564,1093.97836,None,1093.97836,None,1094.298424,None,1094.298424,None,1094.298424,None,1094.298424,None,1094.298424,None,1094.298424,None,1094.592432,1096.527031,1094.592432,1096.527031,1096.559503,None,1096.559503,None,1096.559503,None,1096.559503,None,1096.559503,None,1096.559503,None,1096.559503,None,1096.559503,None,1096.559503,None,33,54,55,66,66,44,1099.082438,None,6,1.9511453,1099.082438,None,1099.082438,None,1099.082438,None,1099.082438,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1101.093035,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,92,0,,,,,,,,,,,,,,,None,None,None,None,None,1102.801002,None,1102.801002,None,1102.801002,None,1102.801002,None,j,0.3372973,1102.801002,None,1102.801002,None,1103.187033,None,1103.187033,None,1103.187033,None,1103.187033,None,1103.187033,None,1103.187033,None,1103.481695,1104.665711,1103.481695,1104.665711,1104.69815,None,1104.69815,None,1104.69815,None,1104.69815,None,1104.69815,None,1104.69815,None,1104.69815,None,1104.69815,None,1104.69815,None,37,58,64,66,66,53,None,None,None,None,None,None,None,None,None,None,None,None,70,1107.227537,None,70,1107.227537,None,1107.227537,None,1107.227537,None,1107.227537,None,1107.227537,None,1107.227537,None,1107.227537,None,0.01584756,None,1107.227537,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,8.877604167,1.524871,1111.639744,None,1111.639744,None,1111.639744,None,1111.639744,None,None,None,1113.188517,None,0.055989583,-0.305989583,1,0,0,4.3692986,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
