bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,31.60343482999815,31.60343482999815,space,6.435953735999647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
,,,,,,,,,,,38.079957461999584,38.079957461999584,s,13.95925376300147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,66,66,66,,,,,,,,,,None,815.942803861999,815.942803861999,815.942803861999,815.942803861999,815.942803861999,815.942803861999,j,0.4563376249971043,816.4482539640012,816.4482539640012,816.4482539640012,816.4482539640012,816.4482539640012,816.4482539640012,816.7140805550007,816.7140805550007,818.0352711839987,818.0352711839987,818.0754717380005,818.0754717380005,818.0754717380005,818.0754717380005,818.0754717380005,818.0754717380005,818.0754717380005,818.0754717380005,818.0754717380005,818.0754717380005,818.0754717380005,818.0754717380005,818.0754717380005,818.0754717380005,818.0754717380005,44,74,61,11,11,34,None,None,55,55,[0.05875],[-0.27375],[1],[0],[0],[4.360845540999435],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],824.9778862380008,824.9778862380008,824.9778862380008,824.9778862380008,10.6875,2.128321161999338,827.123805176001,828.9321433069999,820.5866455750001,820.5866455750001,820.5866455750001,820.5866455750001,820.5866455750001,820.5866455750001,820.5866455750001,820.5866455750001,0.00820273000135785,820.5866455750001,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,67,67,67,,,,,,,,,,None,828.9321433069999,828.9321433069999,828.9321433069999,828.9321433069999,828.9321433069999,828.9321433069999,r,0.3302212700000382,829.3033084439994,829.3033084439994,829.3033084439994,829.3033084439994,829.3033084439994,829.3033084439994,829.5710743519994,829.5710743519994,830.7938143399988,830.7938143399988,830.8176907300003,830.8176907300003,830.8176907300003,830.8176907300003,830.8176907300003,830.8176907300003,830.8176907300003,830.8176907300003,830.8176907300003,830.8176907300003,830.8176907300003,830.8176907300003,830.8176907300003,830.8176907300003,830.8176907300003,43,72,61,18,43,37,None,None,,,[],[],[],[],[],[],[],0.2,1,833.3558615139991,833.3558615139991,833.3558615139991,833.3558615139991,833.3558615139991,833.3558615139991,833.3558615139991,833.3558615139991,0.010175801002333174,833.3558615139991,65,"[0.0325, 0.065]","[-0.355, -0.2975]","[1, 1]","[0, 0]","[0, 0]","[5.854451245002565, 6.351484209000773]",['tijiao_random_2'],839.7230390660006,839.7230390660006,839.7230390660006,839.7230390660006,9.925,2.325281459001417,842.0688829129977,843.9060825749984,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,68,68,68,,,,,,,,,,None,843.9060825749984,843.9060825749984,843.9060825749984,843.9060825749984,843.9060825749984,843.9060825749984,i,0.5296629069998744,844.4748997370007,844.4748997370007,844.4748997370007,844.4748997370007,844.4748997370007,844.4748997370007,844.7523758319985,844.7523758319985,846.2242679929986,846.2242679929986,846.244694904999,846.244694904999,846.244694904999,846.244694904999,846.244694904999,846.244694904999,846.244694904999,846.244694904999,846.244694904999,846.244694904999,846.244694904999,846.244694904999,846.244694904999,846.244694904999,846.244694904999,51,66,59,18,59,44,None,None,70,70,[0.05375],[-0.2675],[1],[0],[0],[6.6349133379990235],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],855.4322085849999,855.4322085849999,855.4322085849999,855.4322085849999,9.0375,1.2594940609997138,856.7093522039977,858.2958378750009,848.7655326229979,848.7655326229979,848.7655326229979,848.7655326229979,848.7655326229979,848.7655326229979,848.7655326229979,848.7655326229979,0.00869294700169121,848.7655326229979,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,69,69,69,,,,,,,,,,None,858.2958378750009,858.2958378750009,858.2958378750009,858.2958378750009,858.2958378750009,858.2958378750009,f,0.4087102669982414,858.748712984001,858.748712984001,858.748712984001,858.748712984001,858.748712984001,858.748712984001,859.0178783709998,859.0178783709998,860.9620117160011,860.9620117160011,860.9994919929995,860.9994919929995,860.9994919929995,860.9994919929995,860.9994919929995,860.9994919929995,860.9994919929995,860.9994919929995,860.9994919929995,860.9994919929995,860.9994919929995,860.9994919929995,860.9994919929995,860.9994919929995,860.9994919929995,53,71,53,13,71,47,7.0,1.9728605080017587,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,865.5268734489982,867.2324490579995,,,,,,,,,,,863.5089071410002,863.5089071410002,863.5089071410002,863.5089071410002,863.5089071410002,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,70,70,70,,,,,,,,,,None,867.2324490579995,867.2324490579995,867.2324490579995,867.2324490579995,867.2324490579995,867.2324490579995,i,0.724962044001586,868.0017674720002,868.0017674720002,868.0017674720002,868.0017674720002,868.0017674720002,868.0017674720002,868.2730575419992,868.2730575419992,869.2247147519993,869.2247147519993,869.2496084539998,869.2496084539998,869.2496084539998,869.2496084539998,869.2496084539998,869.2496084539998,869.2496084539998,869.2496084539998,869.2496084539998,869.2496084539998,869.2496084539998,869.2496084539998,869.2496084539998,869.2496084539998,869.2496084539998,58,70,56,8,56,39,7.0,1.6638640999990457,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,873.4596349149979,875.1198191349977,,,,,,,,,,,871.7541269600006,871.7541269600006,871.7541269600006,871.7541269600006,871.7541269600006,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,71,71,71,,,,,,,,,,None,875.1198191349977,875.1198191349977,875.1198191349977,875.1198191349977,875.1198191349977,875.1198191349977,j,0.4865178969994304,875.6502458399991,875.6502458399991,875.6502458399991,875.6502458399991,875.6502458399991,875.6502458399991,875.9219697769986,875.9219697769986,877.607595393998,877.607595393998,877.6392787260011,877.6392787260011,877.6392787260011,877.6392787260011,877.6392787260011,877.6392787260011,877.6392787260011,877.6392787260011,877.6392787260011,877.6392787260011,877.6392787260011,877.6392787260011,877.6392787260011,877.6392787260011,877.6392787260011,62,54,52,14,14,35,None,None,15,15,[-0.00375],[-0.25125],[1],[0],[0],[5.738222580999718],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],885.9583154459979,885.9583154459979,885.9583154459979,885.9583154459979,10.6875,1.666508567002893,887.6256877029991,889.2290408230001,880.1647902229997,880.1647902229997,880.1647902229997,880.1647902229997,880.1647902229997,880.1647902229997,880.1647902229997,880.1647902229997,0.009751027999300277,880.1647902229997,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,72,72,72,,,,,,,,,,None,889.2290408230001,889.2290408230001,889.2290408230001,889.2290408230001,889.2290408230001,889.2290408230001,j,0.46733067499735625,889.7379069560011,889.7379069560011,889.7379069560011,889.7379069560011,889.7379069560011,889.7379069560011,890.0159409570006,890.0159409570006,891.3700923159995,891.3700923159995,891.3967685299976,891.3967685299976,891.3967685299976,891.3967685299976,891.3967685299976,891.3967685299976,891.3967685299976,891.3967685299976,891.3967685299976,891.3967685299976,891.3967685299976,891.3967685299976,891.3967685299976,891.3967685299976,891.3967685299976,56,72,59,11,11,46,7.0,1.4796613149992481,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,895.4324806369987,897.3972241320007,,,,,,,,,,,893.9066761449976,893.9066761449976,893.9066761449976,893.9066761449976,893.9066761449976,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,73,73,73,,,,,,,,,,None,897.3972241320007,897.3972241320007,897.3972241320007,897.3972241320007,897.3972241320007,897.3972241320007,r,0.6180574619975232,898.068040954,898.068040954,898.068040954,898.068040954,898.068040954,898.068040954,898.3412359319991,898.3412359319991,899.2767531339996,899.2767531339996,899.3165270879981,899.3165270879981,899.3165270879981,899.3165270879981,899.3165270879981,899.3165270879981,899.3165270879981,899.3165270879981,899.3165270879981,899.3165270879981,899.3165270879981,899.3165270879981,899.3165270879981,899.3165270879981,899.3165270879981,52,66,66,5,52,38,None,None,,,[],[],[],[],[],[],[],-0.6,1,901.8513423119985,901.8513423119985,901.8513423119985,901.8513423119985,901.8513423119985,901.8513423119985,901.8513423119985,901.8513423119985,0.010835318997123977,901.8513423119985,50,[0.01625],[-0.3175],[1],[0],[0],[5.115593996000825],['tijiao_random_2'],906.9932038340012,906.9932038340012,906.9932038340012,906.9932038340012,11,1.676103914000123,908.6817682590008,910.4904236670009,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,74,74,74,,,,,,,,,,None,910.4904236670009,910.4904236670009,910.4904236670009,910.4904236670009,910.4904236670009,910.4904236670009,r,0.553171650000877,911.099867039,911.099867039,911.099867039,911.099867039,911.099867039,911.099867039,911.372005483001,911.372005483001,912.7268400079993,912.7268400079993,912.7503151809979,912.7503151809979,912.7503151809979,912.7503151809979,912.7503151809979,912.7503151809979,912.7503151809979,912.7503151809979,912.7503151809979,912.7503151809979,912.7503151809979,912.7503151809979,912.7503151809979,912.7503151809979,912.7503151809979,54,68,60,8,54,40,7.0,1.2833951669999806,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,916.5769950030008,918.188735142001,,,,,,,,,,,915.2481948409986,915.2481948409986,915.2481948409986,915.2481948409986,915.2481948409986,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,75,75,75,,,,,,,,,,q,1021.7444475039993,1021.7444475039993,1021.7444475039993,1021.7444475039993,1021.7444475039993,1021.7444475039993,f,0.7888454500025546,1022.5815958620005,1022.5815958620005,1022.5815958620005,1022.5815958620005,1022.5815958620005,1022.5815958620005,1022.8630685319986,1022.8630685319986,1024.8181992930004,1024.8181992930004,1024.8416610870008,1024.8416610870008,1024.8416610870008,1024.8416610870008,1024.8416610870008,1024.8416610870008,1024.8416610870008,1024.8416610870008,1024.8416610870008,1024.8416610870008,1024.8416610870008,1024.8416610870008,1024.8416610870008,1024.8416610870008,1024.8416610870008,47,64,61,10,64,31,None,None,,,[],[],[],[],[],[],[],-0.2,1,1027.3684119950012,1027.3684119950012,1027.3684119950012,1027.3684119950012,1027.3684119950012,1027.3684119950012,1027.3684119950012,1027.3684119950012,0.009719008001411567,1027.3684119950012,65,[0.05125],[-0.32],[1],[0],[0],[5.273685359999945],['tijiao_random_2'],1032.6565234699992,1032.6565234699992,1032.6565234699992,1032.6565234699992,11.0,1.93267515199841,1034.6051208499994,1036.5801953089976,,,,,,,,,,,,,,,,,,918.188735142001,918.188735142001,103.51627642600215,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,76,76,76,,,,,,,,,,None,1036.5801953089976,1036.5801953089976,1036.5801953089976,1036.5801953089976,1036.5801953089976,1036.5801953089976,f,0.4363261250000505,1037.0541969549995,1037.0541969549995,1037.0541969549995,1037.0541969549995,1037.0541969549995,1037.0541969549995,1037.3228335839995,1037.3228335839995,1038.340103300001,1038.340103300001,1038.3630830389993,1038.3630830389993,1038.3630830389993,1038.3630830389993,1038.3630830389993,1038.3630830389993,1038.3630830389993,1038.3630830389993,1038.3630830389993,1038.3630830389993,1038.3630830389993,1038.3630830389993,1038.3630830389993,1038.3630830389993,1038.3630830389993,48,66,58,15,66,36,None,None,,,[],[],[],[],[],[],[],0.6,1,1040.9041962400006,1040.9041962400006,1040.9041962400006,1040.9041962400006,1040.9041962400006,1040.9041962400006,1040.9041962400006,1040.9041962400006,0.011091316002421081,1040.9041962400006,15,[0.10125],[-0.28625],[1],[0],[0],[6.131882198998937],['tijiao_random_2'],1047.0508397640006,1047.0508397640006,1047.0508397640006,1047.0508397640006,7.075,3.2433228859990777,1050.3333986819998,1052.106124498001,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,77,77,77,,,,,,,,,,None,1052.106124498001,1052.106124498001,1052.106124498001,1052.106124498001,1052.106124498001,1052.106124498001,j,0.4936519559996668,1052.6452533249976,1052.6452533249976,1052.6452533249976,1052.6452533249976,1052.6452533249976,1052.6452533249976,1052.908880846,1052.908880846,1053.9583450940008,1053.9583450940008,1054.0064855109995,1054.0064855109995,1054.0064855109995,1054.0064855109995,1054.0064855109995,1054.0064855109995,1054.0064855109995,1054.0064855109995,1054.0064855109995,1054.0064855109995,1054.0064855109995,1054.0064855109995,1054.0064855109995,1054.0064855109995,1054.0064855109995,53,59,60,18,18,43,None,None,65,65,[0.10125],[-0.335],[1],[0],[0],[6.339663931001269],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],1062.8965863619997,1062.8965863619997,1062.8965863619997,1062.8965863619997,6.8125,2.3643156819998694,1065.2844902180004,1067.0969011630004,1056.5271604779991,1056.5271604779991,1056.5271604779991,1056.5271604779991,1056.5271604779991,1056.5271604779991,1056.5271604779991,1056.5271604779991,0.01214717900074902,1056.5271604779991,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,78,78,78,,,,,,,,,,None,1067.0969011630004,1067.0969011630004,1067.0969011630004,1067.0969011630004,1067.0969011630004,1067.0969011630004,i,0.7044610409975576,1067.8469625729995,1067.8469625729995,1067.8469625729995,1067.8469625729995,1067.8469625729995,1067.8469625729995,1068.1187592969982,1068.1187592969982,1069.1396241900002,1069.1396241900002,1069.1799309800008,1069.1799309800008,1069.1799309800008,1069.1799309800008,1069.1799309800008,1069.1799309800008,1069.1799309800008,1069.1799309800008,1069.1799309800008,1069.1799309800008,1069.1799309800008,1069.1799309800008,1069.1799309800008,1069.1799309800008,1069.1799309800008,46,74,62,7,62,34,None,None,,,[],[],[],[],[],[],[],-0.2,1,1071.7349796220005,1071.7349796220005,1071.7349796220005,1071.7349796220005,1071.7349796220005,1071.7349796220005,1071.7349796220005,1071.7349796220005,0.014910946996678831,1071.7349796220005,60,[0.05375],[-0.31875],[1],[0],[0],[4.889834606998193],['tijiao_random_2'],1076.6359202569984,1076.6359202569984,1076.6359202569984,1076.6359202569984,8.075,2.0478208829990763,1078.70357564,1080.365564833999,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,79,79,79,,,,,,,,,,None,1080.365564833999,1080.365564833999,1080.365564833999,1080.365564833999,1080.365564833999,1080.365564833999,f,0.35357022500102175,1080.7725635200004,1080.7725635200004,1080.7725635200004,1080.7725635200004,1080.7725635200004,1080.7725635200004,1081.0375065439985,1081.0375065439985,1082.7632128629994,1082.7632128629994,1082.809576699001,1082.809576699001,1082.809576699001,1082.809576699001,1082.809576699001,1082.809576699001,1082.809576699001,1082.809576699001,1082.809576699001,1082.809576699001,1082.809576699001,1082.809576699001,1082.809576699001,1082.809576699001,1082.809576699001,48,53,61,4,53,45,6.0,1.7861017570030526,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1087.138219534001,1089.0554052259977,,,,,,,,,,,1085.3017887269998,1085.3017887269998,1085.3017887269998,1085.3017887269998,1085.3017887269998,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,80,80,80,,,,,,,,,,None,1089.0554052259977,1089.0554052259977,1089.0554052259977,1089.0554052259977,1089.0554052259977,1089.0554052259977,r,0.4879776800007676,1089.589957862001,1089.589957862001,1089.589957862001,1089.589957862001,1089.589957862001,1089.589957862001,1089.861649221999,1089.861649221999,1091.0917021450005,1091.0917021450005,1091.1353770019996,1091.1353770019996,1091.1353770019996,1091.1353770019996,1091.1353770019996,1091.1353770019996,1091.1353770019996,1091.1353770019996,1091.1353770019996,1091.1353770019996,1091.1353770019996,1091.1353770019996,1091.1353770019996,1091.1353770019996,1091.1353770019996,42,65,59,5,42,49,None,None,60,60,[0.095],[-0.28125],[1],[0],[0],[6.958377686998574],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1100.645261796999,1100.645261796999,1100.645261796999,1100.645261796999,10.0,1.9539965160001884,1102.6252000450004,1104.2125083169994,1093.6567515940005,1093.6567515940005,1093.6567515940005,1093.6567515940005,1093.6567515940005,1093.6567515940005,1093.6567515940005,1093.6567515940005,0.009492778997810092,1093.6567515940005,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,81,81,81,,,,,,,,,,None,1104.2125083169994,1104.2125083169994,1104.2125083169994,1104.2125083169994,1104.2125083169994,1104.2125083169994,f,0.30951482800082886,1104.565841282998,1104.565841282998,1104.565841282998,1104.565841282998,1104.565841282998,1104.565841282998,1104.8349149530004,1104.8349149530004,1106.4534217209984,1106.4534217209984,1106.4947473479988,1106.4947473479988,1106.4947473479988,1106.4947473479988,1106.4947473479988,1106.4947473479988,1106.4947473479988,1106.4947473479988,1106.4947473479988,1106.4947473479988,1106.4947473479988,1106.4947473479988,1106.4947473479988,1106.4947473479988,1106.4947473479988,28,64,65,15,64,52,7.0,1.499783679999382,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1110.5506774099995,1112.3489763750003,,,,,,,,,,,1109.0061601279995,1109.0061601279995,1109.0061601279995,1109.0061601279995,1109.0061601279995,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,82,82,82,,,,,,,,,,None,1112.3489763750003,1112.3489763750003,1112.3489763750003,1112.3489763750003,1112.3489763750003,1112.3489763750003,r,0.6604969809995964,1113.0532831149976,1113.0532831149976,1113.0532831149976,1113.0532831149976,1113.0532831149976,1113.0532831149976,1113.3224670189993,1113.3224670189993,1114.8927030560008,1114.8927030560008,1114.9317650390003,1114.9317650390003,1114.9317650390003,1114.9317650390003,1114.9317650390003,1114.9317650390003,1114.9317650390003,1114.9317650390003,1114.9317650390003,1114.9317650390003,1114.9317650390003,1114.9317650390003,1114.9317650390003,1114.9317650390003,1114.9317650390003,36,69,63,14,36,48,7.0,1.6668818030011607,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1119.1391237339994,1120.9857948309982,,,,,,,,,,,1117.4280202089976,1117.4280202089976,1117.4280202089976,1117.4280202089976,1117.4280202089976,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,83,83,83,,,,,,,,,,None,1120.9857948309982,1120.9857948309982,1120.9857948309982,1120.9857948309982,1120.9857948309982,1120.9857948309982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,39,62,59,7,0,**,None,None,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1128.5384221899985,1130.1912233389994,,,,,,,,,,,,,,,,1122.534663686998,1128.5384221899985,,,,1122.534663686998,1122.534663686998,1122.534663686998,1122.534663686998,1122.534663686998,1122.534663686998,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,84,84,84,,,,,,,,,,None,1130.1912233389994,1130.1912233389994,1130.1912233389994,1130.1912233389994,1130.1912233389994,1130.1912233389994,r,0.8543668019992765,1131.0946543399987,1131.0946543399987,1131.0946543399987,1131.0946543399987,1131.0946543399987,1131.0946543399987,1131.3648275759988,1131.3648275759988,1133.3527722129984,1133.3527722129984,1133.3919659540006,1133.3919659540006,1133.3919659540006,1133.3919659540006,1133.3919659540006,1133.3919659540006,1133.3919659540006,1133.3919659540006,1133.3919659540006,1133.3919659540006,1133.3919659540006,1133.3919659540006,1133.3919659540006,1133.3919659540006,1133.3919659540006,42,64,60,8,42,43,6.0,1.2572884740002337,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1137.2093999200006,1138.8947091480004,,,,,,,,,,,1135.907968989999,1135.907968989999,1135.907968989999,1135.907968989999,1135.907968989999,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,85,85,85,,,,,,,,,,None,1138.8947091480004,1138.8947091480004,1138.8947091480004,1138.8947091480004,1138.8947091480004,1138.8947091480004,j,0.5261582740022277,1139.462472575,1139.462472575,1139.462472575,1139.462472575,1139.462472575,1139.462472575,1139.734546093001,1139.734546093001,1140.6552070590005,1140.6552070590005,1140.6780479560002,1140.6780479560002,1140.6780479560002,1140.6780479560002,1140.6780479560002,1140.6780479560002,1140.6780479560002,1140.6780479560002,1140.6780479560002,1140.6780479560002,1140.6780479560002,1140.6780479560002,1140.6780479560002,1140.6780479560002,1140.6780479560002,36,62,60,8,8,51,None,None,,,[],[],[],[],[],[],[],0.2,1,1143.2073437199979,1143.2073437199979,1143.2073437199979,1143.2073437199979,1143.2073437199979,1143.2073437199979,1143.2073437199979,1143.2073437199979,0.009730383000714937,1143.2073437199979,65,[0.02125],[-0.285],[1],[0],[0],[3.5927636430023995],['tijiao_random_2'],1146.8182699600002,1146.8182699600002,1146.8182699600002,1146.8182699600002,9.0125,1.763288238998939,1148.5995574320004,1150.1500900290011,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,86,86,86,,,,,,,,,,None,1150.1500900290011,1150.1500900290011,1150.1500900290011,1150.1500900290011,1150.1500900290011,1150.1500900290011,i,0.49927675200160593,1150.7035869259998,1150.7035869259998,1150.7035869259998,1150.7035869259998,1150.7035869259998,1150.7035869259998,1150.9742187169977,1150.9742187169977,1151.9230347599987,1151.9230347599987,1151.963317425998,1151.963317425998,1151.963317425998,1151.963317425998,1151.963317425998,1151.963317425998,1151.963317425998,1151.963317425998,1151.963317425998,1151.963317425998,1151.963317425998,1151.963317425998,1151.963317425998,1151.963317425998,1151.963317425998,40,59,60,11,60,48,None,None,55,55,[-0.0225],[-0.32],[1],[0],[0],[5.926244663998659],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],1160.4358491079984,1160.4358491079984,1160.4358491079984,1160.4358491079984,7.925,1.4386788929987233,1161.8931159189997,1163.6910142390007,1154.4801353209987,1154.4801353209987,1154.4801353209987,1154.4801353209987,1154.4801353209987,1154.4801353209987,1154.4801353209987,1154.4801353209987,0.008514901001035469,1154.4801353209987,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,87,87,87,,,,,,,,,,None,1163.6910142390007,1163.6910142390007,1163.6910142390007,1163.6910142390007,1163.6910142390007,1163.6910142390007,f,0.3407974399997329,1164.0770814999996,1164.0770814999996,1164.0770814999996,1164.0770814999996,1164.0770814999996,1164.0770814999996,1164.3464097309989,1164.3464097309989,1165.7260751680005,1165.7260751680005,1165.7481199360009,1165.7481199360009,1165.7481199360009,1165.7481199360009,1165.7481199360009,1165.7481199360009,1165.7481199360009,1165.7481199360009,1165.7481199360009,1165.7481199360009,1165.7481199360009,1165.7481199360009,1165.7481199360009,1165.7481199360009,1165.7481199360009,49,62,54,3,62,57,None,None,,,[],[],[],[],[],[],[],0.6,1,1168.2769977870012,1168.2769977870012,1168.2769977870012,1168.2769977870012,1168.2769977870012,1168.2769977870012,1168.2769977870012,1168.2769977870012,0.010739508001279319,1168.2769977870012,10,[0.1025],[-0.29625],[1],[0],[0],[4.075307936000172],['tijiao_random_2'],1172.365697688998,1172.365697688998,1172.365697688998,1172.365697688998,10.025,1.7543084659992019,1174.1393023329983,1175.6960845770009,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
