arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,bigx.started,bigx.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,28.412188800022705,28.412188800022705,space,4.146125300001586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
47,29,43,72,0,104,104,104,,,,,,,,,,,None,650.1207774000068,650.1207774000068,650.1207774000068,650.1207774000068,650.1207774000068,650.1207774000068,j,0.26222090001101606,650.4042716000113,650.4042716000113,650.4042716000113,650.4042716000113,650.4042716000113,650.4042716000113,650.6873178000096,652.0205856000248,652.0205856000248,652.0205856000248,652.0205856000248,652.0205856000248,652.0205856000248,652.0042026000156,652.0205856000248,652.0205856000248,652.0205856000248,652.0205856000248,652.0205856000248,652.0205856000248,652.0205856000248,653.6357218000048,653.6357218000048,653.6357218000048,653.6357218000048,653.6357218000048,653.6357218000048,653.6357218000048,29,43,47,72,72,70,653.6357218000048,655.6030768000055,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
58,32,59,72,0,105,105,105,,,,,,,,,,,None,655.6030768000055,655.6030768000055,655.6030768000055,655.6030768000055,655.6030768000055,655.6030768000055,j,0.3222431000031065,655.9532487000106,655.9532487000106,655.9532487000106,655.9532487000106,655.9532487000106,655.9532487000106,656.2364803000237,657.9027077000064,657.9027077000064,657.9027077000064,657.9027077000064,657.9027077000064,657.9027077000064,657.8863654000161,657.9027077000064,657.9027077000064,657.9027077000064,657.9027077000064,657.9027077000064,657.9027077000064,657.9027077000064,659.8510627000069,659.8510627000069,659.8510627000069,659.8510627000069,659.8510627000069,659.8510627000069,659.8510627000069,32,59,58,72,72,70,659.8510627000069,661.5184973000141,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
53,37,56,74,0,106,106,106,,,,,,,,,,,None,661.5184973000141,661.5184973000141,661.5184973000141,661.5184973000141,661.5184973000141,661.5184973000141,j,0.3328128999855835,661.8692452000105,661.8692452000105,661.8692452000105,661.8692452000105,661.8692452000105,661.8692452000105,662.1693897000223,663.9020249000168,663.9020249000168,663.9020249000168,663.9020249000168,663.9020249000168,663.9020249000168,663.9020249000168,663.9020249000168,663.9020249000168,663.9020249000168,663.9020249000168,663.9020249000168,663.9020249000168,663.9020249000168,665.9331595000112,665.9331595000112,665.9331595000112,665.9331595000112,665.9331595000112,665.9331595000112,665.9331595000112,37,56,53,74,74,70,665.9331595000112,667.5013283000153,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
42,33,62,75,0,107,107,107,,,,,,,,,,,None,667.5013283000153,667.5013283000153,667.5013283000153,667.5013283000153,667.5013283000153,667.5013283000153,j,0.4018824999802746,667.9401318000164,667.9401318000164,667.9401318000164,667.9401318000164,667.9401318000164,667.9401318000164,668.2181267999986,669.8174408000195,669.8174408000195,669.8174408000195,669.8174408000195,669.8174408000195,669.8174408000195,669.8007113000203,669.8174408000195,669.8174408000195,669.8174408000195,669.8174408000195,669.8174408000195,669.8174408000195,669.8174408000195,671.6989318999986,671.6989318999986,671.6989318999986,671.6989318999986,671.6989318999986,671.6989318999986,671.6989318999986,33,62,42,75,75,70,671.6989318999986,673.4667620999971,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
44,41,54,74,0,108,108,108,,,,,,,,,,,None,673.4667620999971,673.4667620999971,673.4667620999971,673.4667620999971,673.4667620999971,673.4667620999971,j,0.24042369998642243,673.7336802000063,673.7336802000063,673.7336802000063,673.7336802000063,673.7336802000063,673.7336802000063,674.0168182000052,675.5999946000229,675.5999946000229,675.5999946000229,675.5999946000229,675.5999946000229,675.5999946000229,675.5832232000248,675.5999946000229,675.5999946000229,675.5999946000229,675.5999946000229,675.5999946000229,675.5999946000229,675.5999946000229,677.4641476999968,677.4641476999968,677.4641476999968,677.4641476999968,677.4641476999968,677.4641476999968,677.4641476999968,41,54,44,74,74,70,677.4641476999968,679.2322978000157,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
46,43,52,77,0,109,109,109,,,,,,,,,,,None,679.2322978000157,679.2322978000157,679.2322978000157,679.2322978000157,679.2322978000157,679.2322978000157,j,0.2785943000053521,679.5327346000122,679.5327346000122,679.5327346000122,679.5327346000122,679.5327346000122,679.5327346000122,679.8157980000251,681.1987372000003,681.1987372000003,681.1987372000003,681.1987372000003,681.1987372000003,681.1987372000003,681.1823435999977,681.1987372000003,681.1987372000003,681.1987372000003,681.1987372000003,681.1987372000003,681.1987372000003,681.1987372000003,682.8636366999999,682.8636366999999,682.8636366999999,682.8636366999999,682.8636366999999,682.8636366999999,682.8636366999999,43,52,46,77,77,70,682.8636366999999,684.5147569000255,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
36,39,66,78,0,110,110,110,,,,,,,,,,,None,684.5147569000255,684.5147569000255,684.5147569000255,684.5147569000255,684.5147569000255,684.5147569000255,j,0.2766364999988582,684.8150030999968,684.8150030999968,684.8150030999968,684.8150030999968,684.8150030999968,684.8150030999968,685.0979926,686.648015600018,686.648015600018,686.648015600018,686.648015600018,686.648015600018,686.648015600018,686.6311725999985,686.648015600018,686.648015600018,686.648015600018,686.648015600018,686.648015600018,686.648015600018,686.648015600018,688.4791451000201,688.4791451000201,688.4791451000201,688.4791451000201,688.4791451000201,688.4791451000201,688.4791451000201,39,66,36,78,78,70,688.4791451000201,690.3802218000055,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
36,41,50,70,0,111,111,111,,,,,,,,,,,None,690.3802218000055,690.3802218000055,690.3802218000055,690.3802218000055,690.3802218000055,690.3802218000055,j,0.32569470000453293,690.731680900004,690.731680900004,690.731680900004,690.731680900004,690.731680900004,690.731680900004,691.0137475000229,692.1134868000227,692.1134868000227,692.1134868000227,692.1134868000227,692.1134868000227,692.1134868000227,692.0969429000106,692.1134868000227,692.1134868000227,692.1134868000227,692.1134868000227,692.1134868000227,692.1134868000227,692.1134868000227,693.4949070000148,693.4949070000148,693.4949070000148,693.4949070000148,693.4949070000148,693.4949070000148,693.4949070000148,41,50,36,70,70,70,693.4949070000148,695.2795464000083,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
39,50,62,79,0,112,112,112,,,,,,,,,,,None,695.2795464000083,695.2795464000083,695.2795464000083,695.2795464000083,695.2795464000083,695.2795464000083,j,0.3316814999852795,695.6297963999968,695.6297963999968,695.6297963999968,695.6297963999968,695.6297963999968,695.6297963999968,695.9299946000101,697.8793372000218,697.8793372000218,697.8793372000218,697.8793372000218,697.8793372000218,697.8793372000218,697.8793372000218,697.8793372000218,697.8793372000218,697.8793372000218,697.8793372000218,697.8793372000218,697.8793372000218,697.8793372000218,700.1273633000092,700.1273633000092,700.1273633000092,700.1273633000092,700.1273633000092,700.1273633000092,700.1273633000092,50,62,39,79,79,70,700.1273633000092,702.0118041000096,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
42,31,47,68,0,113,113,113,,,,,,,,,,,None,702.0118041000096,702.0118041000096,702.0118041000096,702.0118041000096,702.0118041000096,702.0118041000096,j,0.2912005999824032,702.3289617999981,702.3289617999981,702.3289617999981,702.3289617999981,702.3289617999981,702.3289617999981,702.6118413000077,704.3947410000255,704.3947410000255,704.3947410000255,704.3947410000255,704.3947410000255,704.3947410000255,704.3780341000238,704.3947410000255,704.3947410000255,704.3947410000255,704.3947410000255,704.3947410000255,704.3947410000255,704.3947410000255,706.4596405000193,706.4596405000193,706.4596405000193,706.4596405000193,706.4596405000193,706.4596405000193,706.4596405000193,31,47,42,68,68,70,706.4596405000193,708.3269474999979,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
40,32,46,71,0,114,114,114,,,,,,,,,,,None,708.3269474999979,708.3269474999979,708.3269474999979,708.3269474999979,708.3269474999979,708.3269474999979,j,0.31290300001273863,708.6617256000172,708.6617256000172,708.6617256000172,708.6617256000172,708.6617256000172,708.6617256000172,708.9607281000062,710.4438935000217,710.4438935000217,710.4438935000217,710.4438935000217,710.4438935000217,710.4438935000217,710.4438935000217,710.4438935000217,710.4438935000217,710.4438935000217,710.4438935000217,710.4438935000217,710.4438935000217,710.4438935000217,712.2253791000112,712.2253791000112,712.2253791000112,712.2253791000112,712.2253791000112,712.2253791000112,712.2253791000112,32,46,40,71,71,70,712.2253791000112,714.2261727000005,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
48,34,52,73,0,115,115,115,,,,,,,,,,,None,714.2261727000005,714.2261727000005,714.2261727000005,714.2261727000005,714.2261727000005,714.2261727000005,j,0.4283544000063557,714.6764519000135,714.6764519000135,714.6764519000135,714.6764519000135,714.6764519000135,714.6764519000135,714.959657200001,716.2928621000028,716.2928621000028,716.2928621000028,716.2928621000028,716.2928621000028,716.2928621000028,716.2762212000089,716.2928621000028,716.2928621000028,716.2928621000028,716.2928621000028,716.2928621000028,716.2928621000028,716.2928621000028,717.9070992000052,717.9070992000052,717.9070992000052,717.9070992000052,717.9070992000052,717.9070992000052,717.9070992000052,34,52,48,73,73,70,717.9070992000052,719.7417828000034,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
36,33,47,72,0,116,116,116,,,,,,,,,,,None,719.7417828000034,719.7417828000034,719.7417828000034,719.7417828000034,719.7417828000034,719.7417828000034,j,0.33730449998984113,720.1091184999968,720.1091184999968,720.1091184999968,720.1091184999968,720.1091184999968,720.1091184999968,720.4086062000133,722.2250382000057,722.2250382000057,722.2250382000057,722.2250382000057,722.2250382000057,722.2250382000057,722.2250382000057,722.2250382000057,722.2250382000057,722.2250382000057,722.2250382000057,722.2250382000057,722.2250382000057,722.2250382000057,724.3394339000224,724.3394339000224,724.3394339000224,724.3394339000224,724.3394339000224,724.3394339000224,724.3394339000224,33,47,36,72,72,70,724.3394339000224,726.1239135000214,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
36,33,50,62,0,117,117,117,,,,,,,,,,,None,726.1239135000214,726.1239135000214,726.1239135000214,726.1239135000214,726.1239135000214,726.1239135000214,j,0.35327439999673516,726.5108974000032,726.5108974000032,726.5108974000032,726.5108974000032,726.5108974000032,726.5108974000032,726.8075080999988,728.4570910000184,728.4570910000184,728.4570910000184,728.4570910000184,728.4570910000184,728.4570910000184,728.4570910000184,728.4570910000184,728.4570910000184,728.4570910000184,728.4570910000184,728.4570910000184,728.4570910000184,728.4570910000184,730.4053981000034,730.4053981000034,730.4053981000034,730.4053981000034,730.4053981000034,730.4053981000034,730.4053981000034,33,50,36,62,62,70,730.4053981000034,732.0898870000092,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
35,40,48,74,0,118,118,118,,,,,,,,,,,None,732.0898870000092,732.0898870000092,732.0898870000092,732.0898870000092,732.0898870000092,732.0898870000092,j,0.31132249999791384,732.4246082000027,732.4246082000027,732.4246082000027,732.4246082000027,732.4246082000027,732.4246082000027,732.706890100002,733.8563207999978,733.8563207999978,733.8563207999978,733.8563207999978,733.8563207999978,733.8563207999978,733.8398510999978,733.8563207999978,733.8563207999978,733.8563207999978,733.8563207999978,733.8563207999978,733.8563207999978,733.8563207999978,735.2878521000093,735.2878521000093,735.2878521000093,735.2878521000093,735.2878521000093,735.2878521000093,735.2878521000093,40,48,35,74,74,70,735.2878521000093,736.9055423000245,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
34,27,55,75,0,119,119,119,,,,,,,,,,,None,736.9055423000245,736.9055423000245,736.9055423000245,736.9055423000245,736.9055423000245,736.9055423000245,j,0.31994899999699555,737.2609877000214,737.2609877000214,737.2609877000214,737.2609877000214,737.2609877000214,737.2609877000214,737.5395794000069,738.7386630999972,738.7386630999972,738.7386630999972,738.7386630999972,738.7386630999972,738.7386630999972,738.7054447999981,738.7386630999972,738.7386630999972,738.7386630999972,738.7386630999972,738.7386630999972,738.7386630999972,738.7386630999972,740.2037026000035,740.2037026000035,740.2037026000035,740.2037026000035,740.2037026000035,740.2037026000035,740.2037026000035,27,55,34,75,75,70,740.2037026000035,742.1547540000174,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
28,34,50,62,0,120,120,120,,,,,,,,,,,None,742.1547540000174,742.1547540000174,742.1547540000174,742.1547540000174,742.1547540000174,742.1547540000174,j,0.2727016000135336,742.4565396000107,742.4565396000107,742.4565396000107,742.4565396000107,742.4565396000107,742.4565396000107,742.7549047000066,744.4545702000032,744.4545702000032,744.4545702000032,744.4545702000032,744.4545702000032,744.4545702000032,744.4545702000032,744.4545702000032,744.4545702000032,744.4545702000032,744.4545702000032,744.4545702000032,744.4545702000032,744.4545702000032,746.4524239000166,746.4524239000166,746.4524239000166,746.4524239000166,746.4524239000166,746.4524239000166,746.4524239000166,34,50,28,62,62,70,746.4524239000166,748.2035583000106,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
33,37,57,62,0,121,121,121,,,,,,,,,,,None,748.2035583000106,748.2035583000106,748.2035583000106,748.2035583000106,748.2035583000106,748.2035583000106,j,0.2955971000192221,748.5227631000162,748.5227631000162,748.5227631000162,748.5227631000162,748.5227631000162,748.5227631000162,748.820344000007,749.8371012000134,749.8371012000134,749.8371012000134,749.8371012000134,749.8371012000134,749.8371012000134,749.8371012000134,749.8371012000134,749.8371012000134,749.8371012000134,749.8371012000134,749.8371012000134,749.8371012000134,749.8371012000134,751.1515835000027,751.1515835000027,751.1515835000027,751.1515835000027,751.1515835000027,751.1515835000027,751.1515835000027,37,57,33,62,62,70,751.1515835000027,752.6690982000146,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
35,38,52,65,0,122,122,122,,,,,,,,,,,None,752.6690982000146,752.6690982000146,752.6690982000146,752.6690982000146,752.6690982000146,752.6690982000146,j,0.3747872000094503,753.0751452000113,753.0751452000113,753.0751452000113,753.0751452000113,753.0751452000113,753.0751452000113,753.3695669000153,755.2694211000053,755.2694211000053,755.2694211000053,755.2694211000053,755.2694211000053,755.2694211000053,755.2694211000053,755.2694211000053,755.2694211000053,755.2694211000053,755.2694211000053,755.2694211000053,755.2694211000053,755.2694211000053,757.4671502000128,757.4671502000128,757.4671502000128,757.4671502000128,757.4671502000128,757.4671502000128,757.4671502000128,38,52,35,65,65,70,757.4671502000128,759.301769200014,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
36,34,49,73,0,123,123,123,,,,,,,,,,,None,759.301769200014,759.301769200014,759.301769200014,759.301769200014,759.301769200014,759.301769200014,j,0.3248555999889504,759.6545906000247,759.6545906000247,759.6545906000247,759.6545906000247,759.6545906000247,759.6545906000247,759.9518732000142,761.4514660999994,761.4514660999994,761.4514660999994,761.4514660999994,761.4514660999994,761.4514660999994,761.4514660999994,761.4514660999994,761.4514660999994,761.4514660999994,761.4514660999994,761.4514660999994,761.4514660999994,761.4514660999994,763.249357200024,763.249357200024,763.249357200024,763.249357200024,763.249357200024,763.249357200024,763.249357200024,34,49,36,73,73,70,763.249357200024,765.0509101000207,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
34,41,56,62,0,124,124,124,,,,,,,,,,,None,765.0509101000207,765.0509101000207,765.0509101000207,765.0509101000207,765.0509101000207,765.0509101000207,j,0.3730280000017956,765.4557625000016,765.4557625000016,765.4557625000016,765.4557625000016,765.4557625000016,765.4557625000016,765.7512088000076,767.5170698000002,767.5170698000002,767.5170698000002,767.5170698000002,767.5170698000002,767.5170698000002,767.5170698000002,767.5170698000002,767.5170698000002,767.5170698000002,767.5170698000002,767.5170698000002,767.5170698000002,767.5170698000002,769.5820339000202,769.5820339000202,769.5820339000202,769.5820339000202,769.5820339000202,769.5820339000202,769.5820339000202,41,56,34,62,62,70,769.5820339000202,771.5160625000135,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
34,43,50,69,0,125,125,125,,,,,,,,,,,None,771.5160625000135,771.5160625000135,771.5160625000135,771.5160625000135,771.5160625000135,771.5160625000135,j,0.27744420000817627,771.8165207999991,771.8165207999991,771.8165207999991,771.8165207999991,771.8165207999991,771.8165207999991,772.0995189000096,773.6662160000124,773.6662160000124,773.6662160000124,773.6662160000124,773.6662160000124,773.6662160000124,773.6497275000147,773.6662160000124,773.6662160000124,773.6662160000124,773.6662160000124,773.6662160000124,773.6662160000124,773.6662160000124,775.5140260000189,775.5140260000189,775.5140260000189,775.5140260000189,775.5140260000189,775.5140260000189,775.5140260000189,43,50,34,69,69,70,775.5140260000189,777.0322868000076,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
44,34,60,59,0,126,126,126,,,,,,,,,,,None,777.0322868000076,777.0322868000076,777.0322868000076,777.0322868000076,777.0322868000076,777.0322868000076,j,0.32666530000278726,777.3829544000037,777.3829544000037,777.3829544000037,777.3829544000037,777.3829544000037,777.3829544000037,777.6822298000043,778.74829030002,778.74829030002,778.74829030002,778.74829030002,778.74829030002,778.74829030002,778.74829030002,778.74829030002,778.74829030002,778.74829030002,778.74829030002,778.74829030002,778.74829030002,778.74829030002,780.0962991999986,780.0962991999986,780.0962991999986,780.0962991999986,780.0962991999986,780.0962991999986,780.0962991999986,34,60,44,59,59,70,780.0962991999986,781.7645111000165,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
40,32,58,74,0,127,127,127,,,,,,,,,,,None,781.7645111000165,781.7645111000165,781.7645111000165,781.7645111000165,781.7645111000165,781.7645111000165,j,0.22345150000182912,782.0157022000058,782.0157022000058,782.0157022000058,782.0157022000058,782.0157022000058,782.0157022000058,782.3145127000171,783.1476723000233,783.1476723000233,783.1476723000233,783.1476723000233,783.1476723000233,783.1476723000233,783.1476723000233,783.1476723000233,783.1476723000233,783.1476723000233,783.1476723000233,783.1476723000233,783.1476723000233,783.1476723000233,784.2793088000035,784.2793088000035,784.2793088000035,784.2793088000035,784.2793088000035,784.2793088000035,784.2793088000035,32,58,40,74,74,70,784.2793088000035,785.930322500004,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
38,40,58,62,0,128,128,128,,,,,,,,,,,None,785.930322500004,785.930322500004,785.930322500004,785.930322500004,785.930322500004,785.930322500004,j,0.3355376000108663,786.3015501000045,786.3015501000045,786.3015501000045,786.3015501000045,786.3015501000045,786.3015501000045,786.5807377000165,788.5468962000159,788.5468962000159,788.5468962000159,788.5468962000159,788.5468962000159,788.5468962000159,788.530067100015,788.5468962000159,788.5468962000159,788.5468962000159,788.5468962000159,788.5468962000159,788.5468962000159,788.5468962000159,790.7945668000029,790.7945668000029,790.7945668000029,790.7945668000029,790.7945668000029,790.7945668000029,790.7945668000029,40,58,38,62,62,70,790.7945668000029,792.3462009000068,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
46,38,65,63,0,129,129,129,,,,,,,,,,,None,792.3462009000068,792.3462009000068,792.3462009000068,792.3462009000068,792.3462009000068,792.3462009000068,j,0.4347198999894317,792.8194241000165,792.8194241000165,792.8194241000165,792.8194241000165,792.8194241000165,792.8194241000165,793.0960092000023,794.2790510000195,794.2790510000195,794.2790510000195,794.2790510000195,794.2790510000195,794.2790510000195,794.2458924000093,794.2790510000195,794.2790510000195,794.2790510000195,794.2790510000195,794.2790510000195,794.2790510000195,794.2790510000195,795.7272162000008,795.7272162000008,795.7272162000008,795.7272162000008,795.7272162000008,795.7272162000008,795.7272162000008,38,65,46,63,63,70,795.7272162000008,797.5620402000204,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
44,34,58,60,0,130,130,130,,,,,,,,,,,None,797.5620402000204,797.5620402000204,797.5620402000204,797.5620402000204,797.5620402000204,797.5620402000204,j,0.3200024000252597,797.9122378000175,797.9122378000175,797.9122378000175,797.9122378000175,797.9122378000175,797.9122378000175,798.1951877000101,799.8447494000138,799.8447494000138,799.8447494000138,799.8447494000138,799.8447494000138,799.8447494000138,799.8283526000159,799.8447494000138,799.8447494000138,799.8447494000138,799.8447494000138,799.8447494000138,799.8447494000138,799.8447494000138,801.7760588000237,801.7760588000237,801.7760588000237,801.7760588000237,801.7760588000237,801.7760588000237,801.7760588000237,34,58,44,60,60,70,801.7760588000237,803.660721000022,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
46,36,54,63,0,131,131,131,,,,,,,,,,,None,803.660721000022,803.660721000022,803.660721000022,803.660721000022,803.660721000022,803.660721000022,j,0.3876794000098016,804.0782372000103,804.0782372000103,804.0782372000103,804.0782372000103,804.0782372000103,804.0782372000103,804.3773311999976,805.9436783000128,805.9436783000128,805.9436783000128,805.9436783000128,805.9436783000128,805.9436783000128,805.9436783000128,805.9436783000128,805.9436783000128,805.9436783000128,805.9436783000128,805.9436783000128,805.9436783000128,805.9436783000128,807.8084611000086,807.8084611000086,807.8084611000086,807.8084611000086,807.8084611000086,807.8084611000086,807.8084611000086,36,54,46,63,63,70,807.8084611000086,809.6261819000065,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
50,32,55,62,0,132,132,132,,,,,,,,,,,None,809.6261819000065,809.6261819000065,809.6261819000065,809.6261819000065,809.6261819000065,809.6261819000065,j,0.46674499998334795,810.1102419000235,810.1102419000235,810.1102419000235,810.1102419000235,810.1102419000235,810.1102419000235,810.3933832000184,812.0092702000111,812.0092702000111,812.0092702000111,812.0092702000111,812.0092702000111,812.0092702000111,811.9926333000185,812.0092702000111,812.0092702000111,812.0092702000111,812.0092702000111,812.0092702000111,812.0092702000111,812.0092702000111,813.9074677000172,813.9074677000172,813.9074677000172,813.9074677000172,813.9074677000172,813.9074677000172,813.9074677000172,32,55,50,62,62,70,813.9074677000172,815.7583862000029,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
49,39,56,60,0,133,133,133,,,,,,,,,,,None,815.7583862000029,815.7583862000029,815.7583862000029,815.7583862000029,815.7583862000029,815.7583862000029,j,0.5595916000020225,816.3423003000207,816.3423003000207,816.3423003000207,816.3423003000207,816.3423003000207,816.3423003000207,816.625663600018,817.5419716000033,817.5419716000033,817.5419716000033,817.5419716000033,817.5419716000033,817.5419716000033,817.5254213000007,817.5419716000033,817.5419716000033,817.5419716000033,817.5419716000033,817.5419716000033,817.5419716000033,817.5419716000033,818.73990830002,818.73990830002,818.73990830002,818.73990830002,818.73990830002,818.73990830002,818.73990830002,39,56,49,60,60,70,818.73990830002,820.7243345000024,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
48,33,58,64,0,134,134,134,,,,,,,,,,,None,820.7243345000024,820.7243345000024,820.7243345000024,820.7243345000024,820.7243345000024,820.7243345000024,j,0.5899149000179023,821.3423777999997,821.3423777999997,821.3423777999997,821.3423777999997,821.3423777999997,821.3423777999997,821.6246077000105,823.2411926000204,823.2411926000204,823.2411926000204,823.2411926000204,823.2411926000204,823.2411926000204,823.2076786000107,823.2411926000204,823.2411926000204,823.2411926000204,823.2411926000204,823.2411926000204,823.2411926000204,823.2411926000204,825.1221425000113,825.1221425000113,825.1221425000113,825.1221425000113,825.1221425000113,825.1221425000113,825.1221425000113,33,58,48,64,64,70,825.1221425000113,826.7068091999972,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
53,31,53,57,0,135,135,135,,,,,,,,,,,None,826.7068091999972,826.7068091999972,826.7068091999972,826.7068091999972,826.7068091999972,826.7068091999972,j,0.5008385000110138,827.2403799000022,827.2403799000022,827.2403799000022,827.2403799000022,827.2403799000022,827.2403799000022,827.5237149000168,828.4404382000212,828.4404382000212,828.4404382000212,828.4404382000212,828.4404382000212,828.4404382000212,828.4230617000139,828.4404382000212,828.4404382000212,828.4404382000212,828.4404382000212,828.4404382000212,828.4404382000212,828.4404382000212,829.6383829000115,829.6383829000115,829.6383829000115,829.6383829000115,829.6383829000115,829.6383829000115,829.6383829000115,31,53,53,57,57,70,829.6383829000115,831.3056946000142,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
50,38,65,60,0,136,136,136,,,,,,,,,,,None,831.3056946000142,831.3056946000142,831.3056946000142,831.3056946000142,831.3056946000142,831.3056946000142,j,0.3294169000000693,831.6601263000048,831.6601263000048,831.6601263000048,831.6601263000048,831.6601263000048,831.6601263000048,831.9558219000173,833.5222190000059,833.5222190000059,833.5222190000059,833.5222190000059,833.5222190000059,833.5222190000059,833.5222190000059,833.5222190000059,833.5222190000059,833.5222190000059,833.5222190000059,833.5222190000059,833.5222190000059,833.5222190000059,835.387014900014,835.387014900014,835.387014900014,835.387014900014,835.387014900014,835.387014900014,835.387014900014,38,65,50,60,60,70,835.387014900014,837.1382201000233,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
