arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
37,46,27,64,0,81,81,81,,,,,,,,None,511.48630140000023,511.48630140000023,511.48630140000023,511.48630140000023,511.48630140000023,511.48630140000023,f,0.4067021000009845,511.9237835999993,511.9237835999993,511.9237835999993,511.9237835999993,511.9237835999993,511.9237835999993,512.2037949999976,513.2033061000002,513.2198338999988,513.2198338999988,513.2198338999988,513.2198338999988,513.2198338999988,513.2198338999988,513.2198338999988,513.2198338999988,513.2198338999988,513.2198338999988,513.2198338999988,513.2198338999988,513.2198338999988,514.5182255999971,514.5182255999971,514.5182255999971,514.5182255999971,514.5182255999971,514.5182255999971,514.5182255999971,64,37,46,27,64,70,514.5182255999971,516.1357874999994,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
43,48,21,67,0,82,82,82,,,,,,,,None,516.1357874999994,516.1357874999994,516.1357874999994,516.1357874999994,516.1357874999994,516.1357874999994,f,0.49825609999970766,516.652838799997,516.652838799997,516.652838799997,516.652838799997,516.652838799997,516.652838799997,516.9359734999998,517.7527193999995,517.7689599999976,517.7689599999976,517.7689599999976,517.7689599999976,517.7689599999976,517.7689599999976,517.7689599999976,517.7689599999976,517.7689599999976,517.7689599999976,517.7689599999976,517.7689599999976,517.7689599999976,518.8842087999983,518.8842087999983,518.8842087999983,518.8842087999983,518.8842087999983,518.8842087999983,518.8842087999983,67,43,48,21,67,70,518.8842087999983,520.6847521999989,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
44,54,28,81,0,83,83,83,,,,,,,,None,520.6847521999989,520.6847521999989,520.6847521999989,520.6847521999989,520.6847521999989,520.6847521999989,f,0.37643949999983306,521.0856017999977,521.0856017999977,521.0856017999977,521.0856017999977,521.0856017999977,521.0856017999977,521.3685401999974,522.3849195000003,522.4013941999983,522.4013941999983,522.4013941999983,522.4013941999983,522.4013941999983,522.4013941999983,522.4013941999983,522.4013941999983,522.4013941999983,522.4013941999983,522.4013941999983,522.4013941999983,522.4013941999983,523.7161227999968,523.7161227999968,523.7161227999968,523.7161227999968,523.7161227999968,523.7161227999968,523.7161227999968,81,44,54,28,81,70,523.7161227999968,525.517681399997,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
38,45,22,82,0,84,84,84,,,,,,,,None,525.517681399997,525.517681399997,525.517681399997,525.517681399997,525.517681399997,525.517681399997,f,0.4472088000002259,525.9872665999974,525.9872665999974,525.9872665999974,525.9872665999974,525.9872665999974,525.9872665999974,526.2677141999993,527.9169604999988,527.933790199997,527.933790199997,527.933790199997,527.933790199997,527.933790199997,527.933790199997,527.933790199997,527.933790199997,527.933790199997,527.933790199997,527.933790199997,527.933790199997,527.933790199997,529.8819710999996,529.8819710999996,529.8819710999996,529.8819710999996,529.8819710999996,529.8819710999996,529.8819710999996,82,38,45,22,82,70,529.8819710999996,531.8828075999991,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
43,53,17,77,0,85,85,85,,,,,,,,None,531.8828075999991,531.8828075999991,531.8828075999991,531.8828075999991,531.8828075999991,531.8828075999991,f,0.37217410000084783,532.2832428999973,532.2832428999973,532.2832428999973,532.2832428999973,532.2832428999973,532.2832428999973,532.5662076999979,534.1834073999999,534.1995896999979,534.1995896999979,534.1995896999979,534.1995896999979,534.1995896999979,534.1995896999979,534.1995896999979,534.1995896999979,534.1995896999979,534.1995896999979,534.1995896999979,534.1995896999979,534.1995896999979,536.114005899999,536.114005899999,536.114005899999,536.114005899999,536.114005899999,536.114005899999,536.114005899999,77,43,53,17,77,70,536.114005899999,537.765285999998,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
41,53,20,77,0,86,86,86,,,,,,,,None,537.765285999998,537.765285999998,537.765285999998,537.765285999998,537.765285999998,537.765285999998,f,0.6462337000011757,538.4324802999981,538.4324802999981,538.4324802999981,538.4324802999981,538.4324802999981,538.4324802999981,538.7324511999977,539.9984760999978,539.9984760999978,539.9984760999978,539.9984760999978,539.9984760999978,539.9984760999978,539.9984760999978,539.9984760999978,539.9984760999978,539.9984760999978,539.9984760999978,539.9984760999978,539.9984760999978,539.9984760999978,541.5634802999994,541.5634802999994,541.5634802999994,541.5634802999994,541.5634802999994,541.5634802999994,541.5634802999994,77,41,53,20,77,70,541.5634802999994,543.4644327999995,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
38,57,19,74,0,87,87,87,,,,,,,,None,543.4644327999995,543.4644327999995,543.4644327999995,543.4644327999995,543.4644327999995,543.4644327999995,f,0.34693029999834835,543.8319880999989,543.8319880999989,543.8319880999989,543.8319880999989,543.8319880999989,543.8319880999989,544.1145985999974,545.2143651999977,545.2312655999995,545.2312655999995,545.2312655999995,545.2312655999995,545.2312655999995,545.2312655999995,545.2312655999995,545.2312655999995,545.2312655999995,545.2312655999995,545.2312655999995,545.2312655999995,545.2312655999995,546.6288792999985,546.6288792999985,546.6288792999985,546.6288792999985,546.6288792999985,546.6288792999985,546.6288792999985,74,38,57,19,74,70,546.6288792999985,548.3303156999973,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
31,61,25,69,0,88,88,88,,,,,,,,None,548.3303156999973,548.3303156999973,548.3303156999973,548.3303156999973,548.3303156999973,548.3303156999973,f,0.4847888999975112,548.8520381999988,548.8520381999988,548.8520381999988,548.8520381999988,548.8520381999988,548.8520381999988,549.1303067999979,550.8465203999986,550.8631201999997,550.8631201999997,550.8631201999997,550.8631201999997,550.8631201999997,550.8631201999997,550.8631201999997,550.8631201999997,550.8631201999997,550.8631201999997,550.8631201999997,550.8631201999997,550.8631201999997,552.8777562999967,552.8777562999967,552.8777562999967,552.8777562999967,552.8777562999967,552.8777562999967,552.8777562999967,69,31,61,25,69,70,552.8777562999967,554.3956900999983,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
42,65,21,70,0,89,89,89,,,,,,,,None,554.3956900999983,554.3956900999983,554.3956900999983,554.3956900999983,554.3956900999983,554.3956900999983,f,0.5095838999986881,554.9296235000002,554.9296235000002,554.9296235000002,554.9296235000002,554.9296235000002,554.9296235000002,555.2124300999967,557.1454430999984,557.1621517999993,557.1621517999993,557.1621517999993,557.1621517999993,557.1621517999993,557.1621517999993,557.1621517999993,557.1621517999993,557.1621517999993,557.1621517999993,557.1621517999993,557.1621517999993,557.1621517999993,559.3932157999989,559.3932157999989,559.3932157999989,559.3932157999989,559.3932157999989,559.3932157999989,559.3932157999989,70,42,65,21,70,70,559.3932157999989,561.1447518999994,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
42,56,11,62,0,90,90,90,,,,,,,,None,561.1447518999994,561.1447518999994,561.1447518999994,561.1447518999994,561.1447518999994,561.1447518999994,f,0.4244034000003012,561.5961057999993,561.5961057999993,561.5961057999993,561.5961057999993,561.5961057999993,561.5961057999993,561.8947176999973,563.5109086999983,563.5109086999983,563.5109086999983,563.5109086999983,563.5109086999983,563.5109086999983,563.5109086999983,563.5109086999983,563.5109086999983,563.5109086999983,563.5109086999983,563.5109086999983,563.5109086999983,563.5109086999983,565.4258358999978,565.4258358999978,565.4258358999978,565.4258358999978,565.4258358999978,565.4258358999978,565.4258358999978,62,42,56,11,62,70,565.4258358999978,567.2268936,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
48,55,25,61,0,91,91,91,,,,,,,,None,567.2268936,567.2268936,567.2268936,567.2268936,567.2268936,567.2268936,f,0.348369500003173,567.5945474999971,567.5945474999971,567.5945474999971,567.5945474999971,567.5945474999971,567.5945474999971,567.876713499998,569.3433177999977,569.359938499998,569.359938499998,569.359938499998,569.359938499998,569.359938499998,569.359938499998,569.359938499998,569.359938499998,569.359938499998,569.359938499998,569.359938499998,569.359938499998,569.359938499998,571.1251617999988,571.1251617999988,571.1251617999988,571.1251617999988,571.1251617999988,571.1251617999988,571.1251617999988,61,48,55,25,61,70,571.1251617999988,572.8258655999998,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
56,56,17,68,0,92,92,92,,,,,,,,None,572.8258655999998,572.8258655999998,572.8258655999998,572.8258655999998,572.8258655999998,572.8258655999998,f,0.4696003999997629,573.3328371999996,573.3328371999996,573.3328371999996,573.3328371999996,573.3328371999996,573.3328371999996,573.6092246999979,575.1593458999996,575.1757040999983,575.1757040999983,575.1757040999983,575.1757040999983,575.1757040999983,575.1757040999983,575.1757040999983,575.1757040999983,575.1757040999983,575.1757040999983,575.1757040999983,575.1757040999983,575.1757040999983,577.0238073,577.0238073,577.0238073,577.0238073,577.0238073,577.0238073,577.0238073,68,56,56,17,68,70,577.0238073,578.5419279999987,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
52,63,16,58,0,93,93,93,,,,,,,,None,578.5419279999987,578.5419279999987,578.5419279999987,578.5419279999987,578.5419279999987,578.5419279999987,f,0.43692680000094697,579.0085254999976,579.0085254999976,579.0085254999976,579.0085254999976,579.0085254999976,579.0085254999976,579.3082756999975,580.4748392000001,580.4748392000001,580.4748392000001,580.4748392000001,580.4748392000001,580.4748392000001,580.4748392000001,580.4748392000001,580.4748392000001,580.4748392000001,580.4748392000001,580.4748392000001,580.4748392000001,580.4748392000001,581.9392492999978,581.9392492999978,581.9392492999978,581.9392492999978,581.9392492999978,581.9392492999978,581.9392492999978,58,52,63,16,58,70,581.9392492999978,583.9239758999975,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
46,65,14,65,0,94,94,94,,,,,,,,None,583.9239758999975,583.9239758999975,583.9239758999975,583.9239758999975,583.9239758999975,583.9239758999975,f,0.46045629999935045,584.407499099998,584.407499099998,584.407499099998,584.407499099998,584.407499099998,584.407499099998,584.6910915999979,585.8404389999996,585.8570906999994,585.8570906999994,585.8570906999994,585.8570906999994,585.8570906999994,585.8570906999994,585.8570906999994,585.8570906999994,585.8570906999994,585.8570906999994,585.8570906999994,585.8570906999994,585.8570906999994,587.3051261,587.3051261,587.3051261,587.3051261,587.3051261,587.3051261,587.3051261,65,46,65,14,65,70,587.3051261,588.9563826999984,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
50,65,13,64,0,95,95,95,,,,,,,,None,588.9563826999984,588.9563826999984,588.9563826999984,588.9563826999984,588.9563826999984,588.9563826999984,f,0.5173779000033392,589.5113631999993,589.5113631999993,589.5113631999993,589.5113631999993,589.5113631999993,589.5113631999993,589.7901344999991,591.1730639999987,591.1894427999978,591.1894427999978,591.1894427999978,591.1894427999978,591.1894427999978,591.1894427999978,591.1894427999978,591.1894427999978,591.1894427999978,591.1894427999978,591.1894427999978,591.1894427999978,591.1894427999978,592.8708368999978,592.8708368999978,592.8708368999978,592.8708368999978,592.8708368999978,592.8708368999978,592.8708368999978,64,50,65,13,64,70,592.8708368999978,594.4383621999987,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
42,70,24,66,0,96,96,96,,,,,,,,None,594.4383621999987,594.4383621999987,594.4383621999987,594.4383621999987,594.4383621999987,594.4383621999987,f,0.4947814999977709,594.955898799999,594.955898799999,594.955898799999,594.955898799999,594.955898799999,594.955898799999,595.239143499999,596.8385261999974,596.8554674999978,596.8554674999978,596.8554674999978,596.8554674999978,596.8554674999978,596.8554674999978,596.8554674999978,596.8554674999978,596.8554674999978,596.8554674999978,596.8554674999978,596.8554674999978,596.8554674999978,598.7534306999987,598.7534306999987,598.7534306999987,598.7534306999987,598.7534306999987,598.7534306999987,598.7534306999987,66,42,70,24,66,70,598.7534306999987,600.304586299997,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
56,69,21,62,0,97,97,97,,,,,,,,None,600.304586299997,600.304586299997,600.304586299997,600.304586299997,600.304586299997,600.304586299997,f,0.4868534000015643,600.8280490999969,600.8280490999969,600.8280490999969,600.8280490999969,600.8280490999969,600.8280490999969,601.104444499997,602.0042483999969,602.0210299999999,602.0210299999999,602.0210299999999,602.0210299999999,602.0210299999999,602.0210299999999,602.0210299999999,602.0210299999999,602.0210299999999,602.0210299999999,602.0210299999999,602.0210299999999,602.0210299999999,603.2193413999994,603.2193413999994,603.2193413999994,603.2193413999994,603.2193413999994,603.2193413999994,603.2193413999994,62,56,69,21,62,70,603.2193413999994,604.8870138999991,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
45,61,11,61,0,98,98,98,,,,,,,,None,604.8870138999991,604.8870138999991,604.8870138999991,604.8870138999991,604.8870138999991,604.8870138999991,f,0.3377627999980177,605.2543174999992,605.2543174999992,605.2543174999992,605.2543174999992,605.2543174999992,605.2543174999992,605.5373125999977,607.4371826999995,607.4536936999975,607.4536936999975,607.4536936999975,607.4536936999975,607.4536936999975,607.4536936999975,607.4536936999975,607.4536936999975,607.4536936999975,607.4536936999975,607.4536936999975,607.4536936999975,607.4536936999975,609.6514366999982,609.6514366999982,609.6514366999982,609.6514366999982,609.6514366999982,609.6514366999982,609.6514366999982,61,45,61,11,61,70,609.6514366999982,611.4691796999978,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
53,65,19,54,0,99,99,99,,,,,,,,None,611.4691796999978,611.4691796999978,611.4691796999978,611.4691796999978,611.4691796999978,611.4691796999978,f,0.597651299998688,612.0862329999982,612.0862329999982,612.0862329999982,612.0862329999982,612.0862329999982,612.0862329999982,612.3863329999986,613.268933899999,613.268933899999,613.268933899999,613.268933899999,613.268933899999,613.268933899999,613.268933899999,613.268933899999,613.268933899999,613.268933899999,613.268933899999,613.268933899999,613.268933899999,613.268933899999,614.4506436999982,614.4506436999982,614.4506436999982,614.4506436999982,614.4506436999982,614.4506436999982,614.4506436999982,54,53,65,19,54,70,614.4506436999982,616.434978199999,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
