arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,19.558392299804837,19.558392299804837,space,17.747210199944675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
46,48,44,25,0,105,105,105,,,,,,,,,,,None,656.8270629998296,656.8270629998296,656.8270629998296,656.8270629998296,656.8270629998296,656.8270629998296,j,0.9405337998177856,657.7958220997825,657.7958220997825,657.7958220997825,657.7958220997825,657.7958220997825,657.7958220997825,658.0773835999426,659.9933598998468,659.9933598998468,659.9933598998468,659.9933598998468,659.9933598998468,659.9933598998468,659.9767813999206,659.9933598998468,659.9933598998468,659.9933598998468,659.9933598998468,659.9933598998468,659.9933598998468,659.9933598998468,662.1913425999228,662.1913425999228,662.1913425999228,662.1913425999228,662.1913425999228,662.1913425999228,662.1913425999228,25,44,48,46,46,60,662.1913425999228,664.0761476999614,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
43,54,48,37,0,106,106,106,,,,,,,,,,,None,664.0761476999614,664.0761476999614,664.0761476999614,664.0761476999614,664.0761476999614,664.0761476999614,i,0.2676264999900013,664.3761123998556,664.3761123998556,664.3761123998556,664.3761123998556,664.3761123998556,664.3761123998556,664.6594784997869,665.7257310999557,665.7257310999557,665.7257310999557,665.7257310999557,665.7257310999557,665.7257310999557,665.7091287998483,665.7257310999557,665.7257310999557,665.7257310999557,665.7257310999557,665.7257310999557,665.7257310999557,665.7257310999557,667.0739666000009,667.0739666000009,667.0739666000009,667.0739666000009,667.0739666000009,667.0739666000009,667.0739666000009,37,48,54,43,54,60,667.0739666000009,668.9247976997867,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
58,36,55,31,0,107,107,107,,,,,,,,,,,None,668.9247976997867,668.9247976997867,668.9247976997867,668.9247976997867,668.9247976997867,668.9247976997867,f,0.8850112999789417,669.8420814999845,669.8420814999845,669.8420814999845,669.8420814999845,669.8420814999845,669.8420814999845,670.142044399865,671.591943899868,671.591943899868,671.591943899868,671.591943899868,671.591943899868,671.591943899868,671.591943899868,671.591943899868,671.591943899868,671.591943899868,671.591943899868,671.591943899868,671.591943899868,671.591943899868,673.33909389982,673.33909389982,673.33909389982,673.33909389982,673.33909389982,673.33909389982,673.33909389982,31,55,36,58,31,60,673.33909389982,675.223704099888,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
42,42,47,35,0,108,108,108,,,,,,,,,,,None,675.223704099888,675.223704099888,675.223704099888,675.223704099888,675.223704099888,675.223704099888,i,0.26096640015020967,675.5076185998041,675.5076185998041,675.5076185998041,675.5076185998041,675.5076185998041,675.5076185998041,675.791273499839,676.9407443997916,676.9407443997916,676.9407443997916,676.9407443997916,676.9407443997916,676.9407443997916,676.9241550997831,676.9407443997916,676.9407443997916,676.9407443997916,676.9407443997916,676.9407443997916,676.9407443997916,676.9407443997916,678.3720963997766,678.3720963997766,678.3720963997766,678.3720963997766,678.3720963997766,678.3720963997766,678.3720963997766,35,47,42,42,42,60,678.3720963997766,680.2227741999086,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
44,45,39,36,0,109,109,109,,,,,,,,,,,None,680.2227741999086,680.2227741999086,680.2227741999086,680.2227741999086,680.2227741999086,680.2227741999086,r,0.37616119999438524,680.6235971997958,680.6235971997958,680.6235971997958,680.6235971997958,680.6235971997958,680.6235971997958,680.9065531999804,682.1229004999623,682.1229004999623,682.1229004999623,682.1229004999623,682.1229004999623,682.1229004999623,682.106298699975,682.1229004999623,682.1229004999623,682.1229004999623,682.1229004999623,682.1229004999623,682.1229004999623,682.1229004999623,683.6212746999227,683.6212746999227,683.6212746999227,683.6212746999227,683.6212746999227,683.6212746999227,683.6212746999227,36,39,45,44,39,60,683.6212746999227,685.172542499844,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
42,36,49,32,0,110,110,110,,,,,,,,,,,None,685.172542499844,685.172542499844,685.172542499844,685.172542499844,685.172542499844,685.172542499844,j,0.8986334998626262,686.08913019998,686.08913019998,686.08913019998,686.08913019998,686.08913019998,686.08913019998,686.3719645999372,687.4552705998067,687.4552705998067,687.4552705998067,687.4552705998067,687.4552705998067,687.4552705998067,687.438856799854,687.4552705998067,687.4552705998067,687.4552705998067,687.4552705998067,687.4552705998067,687.4552705998067,687.4552705998067,688.8199463998899,688.8199463998899,688.8199463998899,688.8199463998899,688.8199463998899,688.8199463998899,688.8199463998899,32,49,36,42,42,60,688.8199463998899,690.4042194997892,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
49,36,48,44,0,111,111,111,,,,,,,,,,,None,690.4042194997892,690.4042194997892,690.4042194997892,690.4042194997892,690.4042194997892,690.4042194997892,i,0.26788310008123517,690.7049236998428,690.7049236998428,690.7049236998428,690.7049236998428,690.7049236998428,690.7049236998428,691.0046002999879,691.9377856999636,691.9377856999636,691.9377856999636,691.9377856999636,691.9377856999636,691.9377856999636,691.9377856999636,691.9377856999636,691.9377856999636,691.9377856999636,691.9377856999636,691.9377856999636,691.9377856999636,691.9377856999636,693.1693408999126,693.1693408999126,693.1693408999126,693.1693408999126,693.1693408999126,693.1693408999126,693.1693408999126,44,48,36,49,36,60,693.1693408999126,694.9535981998779,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
47,33,55,36,0,112,112,112,,,,,,,,,,,None,694.9535981998779,694.9535981998779,694.9535981998779,694.9535981998779,694.9535981998779,694.9535981998779,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,55,33,47,0,60,702.4681684998795,704.418635299895,,,,,,,,696.4548231998924,702.4681684998795,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
47,33,52,31,0,113,113,113,,,,,,,,,,,None,704.418635299895,704.418635299895,704.418635299895,704.418635299895,704.418635299895,704.418635299895,j,0.31269910000264645,704.7561989999376,704.7561989999376,704.7561989999376,704.7561989999376,704.7561989999376,704.7561989999376,705.0362232998013,706.8356186999008,706.8356186999008,706.8356186999008,706.8356186999008,706.8356186999008,706.8356186999008,706.8184592998587,706.8356186999008,706.8356186999008,706.8356186999008,706.8356186999008,706.8356186999008,706.8356186999008,706.8356186999008,708.9164022998884,708.9164022998884,708.9164022998884,708.9164022998884,708.9164022998884,708.9164022998884,708.9164022998884,31,52,33,47,47,60,708.9164022998884,710.9178524999879,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
36,28,57,33,0,114,114,114,,,,,,,,,,,None,710.9178524999879,710.9178524999879,710.9178524999879,710.9178524999879,710.9178524999879,710.9178524999879,f,0.8597246999852359,711.8018464997876,711.8018464997876,711.8018464997876,711.8018464997876,711.8018464997876,711.8018464997876,712.1010668999515,713.8340048999526,713.8340048999526,713.8340048999526,713.8340048999526,713.8340048999526,713.8340048999526,713.8340048999526,713.8340048999526,713.8340048999526,713.8340048999526,713.8340048999526,713.8340048999526,713.8340048999526,713.8340048999526,715.8655073998962,715.8655073998962,715.8655073998962,715.8655073998962,715.8655073998962,715.8655073998962,715.8655073998962,33,57,28,36,33,60,715.8655073998962,717.6166862999089,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
45,25,45,23,0,115,115,115,,,,,,,,,,,None,717.6166862999089,717.6166862999089,717.6166862999089,717.6166862999089,717.6166862999089,717.6166862999089,r,0.3089618000667542,717.952832599869,717.952832599869,717.952832599869,717.952832599869,717.952832599869,717.952832599869,718.2499661999755,720.0999255999923,720.0999255999923,720.0999255999923,720.0999255999923,720.0999255999923,720.0999255999923,720.0999255999923,720.0999255999923,720.0999255999923,720.0999255999923,720.0999255999923,720.0999255999923,720.0999255999923,720.0999255999923,722.247643099865,722.247643099865,722.247643099865,722.247643099865,722.247643099865,722.247643099865,722.247643099865,23,45,25,45,45,60,722.247643099865,723.8989089999814,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
47,21,50,26,0,116,116,116,,,,,,,,,,,None,723.8989089999814,723.8989089999814,723.8989089999814,723.8989089999814,723.8989089999814,723.8989089999814,j,0.25906510022468865,724.1828161999583,724.1828161999583,724.1828161999583,724.1828161999583,724.1828161999583,724.1828161999583,724.4655298998114,725.6485588999931,725.6485588999931,725.6485588999931,725.6485588999931,725.6485588999931,725.6485588999931,725.6320504997857,725.6485588999931,725.6485588999931,725.6485588999931,725.6485588999931,725.6485588999931,725.6485588999931,725.6485588999931,727.1133121999446,727.1133121999446,727.1133121999446,727.1133121999446,727.1133121999446,727.1133121999446,727.1133121999446,26,50,21,47,47,60,727.1133121999446,728.8147169998847,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
46,24,48,23,0,117,117,117,,,,,,,,,,,None,728.8147169998847,728.8147169998847,728.8147169998847,728.8147169998847,728.8147169998847,728.8147169998847,i,0.53773929993622,729.3816255999263,729.3816255999263,729.3816255999263,729.3816255999263,729.3816255999263,729.3816255999263,729.6650062999688,731.4141935999505,731.4141935999505,731.4141935999505,731.4141935999505,731.4141935999505,731.4141935999505,731.3976213999558,731.4141935999505,731.4141935999505,731.4141935999505,731.4141935999505,731.4141935999505,731.4141935999505,731.4141935999505,733.4462615000084,733.4462615000084,733.4462615000084,733.4462615000084,733.4462615000084,733.4462615000084,733.4462615000084,23,48,24,46,24,60,733.4462615000084,735.1636566999368,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
41,31,55,25,0,118,118,118,,,,,,,,,,,None,735.1636566999368,735.1636566999368,735.1636566999368,735.1636566999368,735.1636566999368,735.1636566999368,j,0.3074864000082016,735.4994145999663,735.4994145999663,735.4994145999663,735.4994145999663,735.4994145999663,735.4994145999663,735.7808058999944,736.8301555998623,736.8301555998623,736.8301555998623,736.8301555998623,736.8301555998623,736.8301555998623,736.8138089999557,736.8301555998623,736.8301555998623,736.8301555998623,736.8301555998623,736.8301555998623,736.8301555998623,736.8301555998623,738.161497999914,738.161497999914,738.161497999914,738.161497999914,738.161497999914,738.161497999914,738.161497999914,25,55,31,41,41,60,738.161497999914,739.8957550998311,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
43,23,55,19,0,119,119,119,,,,,,,,,,,None,739.8957550998311,739.8957550998311,739.8957550998311,739.8957550998311,739.8957550998311,739.8957550998311,r,0.2682356000877917,740.19838419999,740.19838419999,740.19838419999,740.19838419999,740.19838419999,740.19838419999,740.4799372998532,741.6962142998818,741.6962142998818,741.6962142998818,741.6962142998818,741.6962142998818,741.6962142998818,741.6796237998642,741.6962142998818,741.6962142998818,741.6962142998818,741.6962142998818,741.6962142998818,741.6962142998818,741.6962142998818,743.1938503999263,743.1938503999263,743.1938503999263,743.1938503999263,743.1938503999263,743.1938503999263,743.1938503999263,19,55,23,43,55,60,743.1938503999263,744.9617794000078,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
51,26,52,23,0,120,120,120,,,,,,,,,,,None,744.9617794000078,744.9617794000078,744.9617794000078,744.9617794000078,744.9617794000078,744.9617794000078,r,0.3061480999458581,745.2963215999771,745.2963215999771,745.2963215999771,745.2963215999771,745.2963215999771,745.2963215999771,745.5952871998306,747.0285168997943,747.0285168997943,747.0285168997943,747.0285168997943,747.0285168997943,747.0285168997943,747.0285168997943,747.0285168997943,747.0285168997943,747.0285168997943,747.0285168997943,747.0285168997943,747.0285168997943,747.0285168997943,748.7601828000043,748.7601828000043,748.7601828000043,748.7601828000043,748.7601828000043,748.7601828000043,748.7601828000043,23,52,26,51,52,60,748.7601828000043,750.6109276998322,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
46,15,45,22,0,121,121,121,,,,,,,,,,,None,750.6109276998322,750.6109276998322,750.6109276998322,750.6109276998322,750.6109276998322,750.6109276998322,r,0.30945910001173615,750.9449339997955,750.9449339997955,750.9449339997955,750.9449339997955,750.9449339997955,750.9449339997955,751.2276348997839,753.1939850999042,753.1939850999042,753.1939850999042,753.1939850999042,753.1939850999042,753.1939850999042,753.1773844999261,753.1939850999042,753.1939850999042,753.1939850999042,753.1939850999042,753.1939850999042,753.1939850999042,753.1939850999042,755.4418900997844,755.4418900997844,755.4418900997844,755.4418900997844,755.4418900997844,755.4418900997844,755.4418900997844,22,45,15,46,45,60,755.4418900997844,757.0429168997798,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
51,19,46,24,0,122,122,122,,,,,,,,,,,None,757.0429168997798,757.0429168997798,757.0429168997798,757.0429168997798,757.0429168997798,757.0429168997798,j,0.269263599999249,757.3447963998187,757.3447963998187,757.3447963998187,757.3447963998187,757.3447963998187,757.3447963998187,757.627023199806,759.5764544999693,759.5764544999693,759.5764544999693,759.5764544999693,759.5764544999693,759.5764544999693,759.5598871998955,759.5764544999693,759.5764544999693,759.5764544999693,759.5764544999693,759.5764544999693,759.5764544999693,759.5764544999693,761.8077166997828,761.8077166997828,761.8077166997828,761.8077166997828,761.8077166997828,761.8077166997828,761.8077166997828,24,46,19,51,51,60,761.8077166997828,763.6588356997818,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
49,28,54,30,0,123,123,123,,,,,,,,,,,None,763.6588356997818,763.6588356997818,763.6588356997818,763.6588356997818,763.6588356997818,763.6588356997818,r,0.32706320006400347,764.0095226999838,764.0095226999838,764.0095226999838,764.0095226999838,764.0095226999838,764.0095226999838,764.2920660998207,765.2584344998468,765.2584344998468,765.2584344998468,765.2584344998468,765.2584344998468,765.2584344998468,765.2418028998654,765.2584344998468,765.2584344998468,765.2584344998468,765.2584344998468,765.2584344998468,765.2584344998468,765.2584344998468,766.5065334998071,766.5065334998071,766.5065334998071,766.5065334998071,766.5065334998071,766.5065334998071,766.5065334998071,30,54,28,49,54,60,766.5065334998071,768.1913606999442,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
55,19,52,18,0,124,124,124,,,,,,,,,,,None,768.1913606999442,768.1913606999442,768.1913606999442,768.1913606999442,768.1913606999442,768.1913606999442,j,0.36229379987344146,768.576131099835,768.576131099835,768.576131099835,768.576131099835,768.576131099835,768.576131099835,768.8583257999271,769.9077055999078,769.9077055999078,769.9077055999078,769.9077055999078,769.9077055999078,769.9077055999078,769.8914141999558,769.9077055999078,769.9077055999078,769.9077055999078,769.9077055999078,769.9077055999078,769.9077055999078,769.9077055999078,771.2390673998743,771.2390673998743,771.2390673998743,771.2390673998743,771.2390673998743,771.2390673998743,771.2390673998743,18,52,19,55,55,60,771.2390673998743,773.1901102999691,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
52,21,48,17,0,125,125,125,,,,,,,,,,,None,773.1901102999691,773.1901102999691,773.1901102999691,773.1901102999691,773.1901102999691,773.1901102999691,r,0.2502659000456333,773.4575665998273,773.4575665998273,773.4575665998273,773.4575665998273,773.4575665998273,773.4575665998273,773.7405898999423,775.240138999885,775.240138999885,775.240138999885,775.240138999885,775.240138999885,775.240138999885,775.2236094998661,775.240138999885,775.240138999885,775.240138999885,775.240138999885,775.240138999885,775.240138999885,775.240138999885,777.0217176999431,777.0217176999431,777.0217176999431,777.0217176999431,777.0217176999431,777.0217176999431,777.0217176999431,17,48,21,52,48,60,777.0217176999431,778.9729066998698,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
57,21,52,14,0,126,126,126,,,,,,,,,,,None,778.9729066998698,778.9729066998698,778.9729066998698,778.9729066998698,778.9729066998698,778.9729066998698,j,0.2579055998940021,779.2567125998903,779.2567125998903,779.2567125998903,779.2567125998903,779.2567125998903,779.2567125998903,779.5562144999858,780.572778099915,780.572778099915,780.572778099915,780.572778099915,780.572778099915,780.572778099915,780.572778099915,780.572778099915,780.572778099915,780.572778099915,780.572778099915,780.572778099915,780.572778099915,780.572778099915,781.8876124999952,781.8876124999952,781.8876124999952,781.8876124999952,781.8876124999952,781.8876124999952,781.8876124999952,14,52,21,57,57,60,781.8876124999952,783.7884281999432,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
64,25,51,20,0,127,127,127,,,,,,,,,,,None,783.7884281999432,783.7884281999432,783.7884281999432,783.7884281999432,783.7884281999432,783.7884281999432,j,0.32009300007484853,784.1393837998621,784.1393837998621,784.1393837998621,784.1393837998621,784.1393837998621,784.1393837998621,784.4385919999331,785.4550099999178,785.4550099999178,785.4550099999178,785.4550099999178,785.4550099999178,785.4550099999178,785.4550099999178,785.4550099999178,785.4550099999178,785.4550099999178,785.4550099999178,785.4550099999178,785.4550099999178,785.4550099999178,786.7699928998481,786.7699928998481,786.7699928998481,786.7699928998481,786.7699928998481,786.7699928998481,786.7699928998481,20,51,25,64,64,60,786.7699928998481,788.6877310997806,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
61,21,48,20,0,128,128,128,,,,,,,,,,,None,788.6877310997806,788.6877310997806,788.6877310997806,788.6877310997806,788.6877310997806,788.6877310997806,j,0.3406041001435369,789.054795499891,789.054795499891,789.054795499891,789.054795499891,789.054795499891,789.054795499891,789.3376958000008,790.3545189998113,790.3545189998113,790.3545189998113,790.3545189998113,790.3545189998113,790.3545189998113,790.3378865998238,790.3545189998113,790.3545189998113,790.3545189998113,790.3545189998113,790.3545189998113,790.3545189998113,790.3545189998113,791.6525992997922,791.6525992997922,791.6525992997922,791.6525992997922,791.6525992997922,791.6525992997922,791.6525992997922,20,48,21,61,61,60,791.6525992997922,793.4698810998816,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
61,18,50,11,0,129,129,129,,,,,,,,,,,None,793.4698810998816,793.4698810998816,793.4698810998816,793.4698810998816,793.4698810998816,793.4698810998816,j,0.3088074999395758,793.8057475998066,793.8057475998066,793.8057475998066,793.8057475998066,793.8057475998066,793.8057475998066,794.1037142998539,795.3368329999503,795.3368329999503,795.3368329999503,795.3368329999503,795.3368329999503,795.3368329999503,795.3368329999503,795.3368329999503,795.3368329999503,795.3368329999503,795.3368329999503,795.3368329999503,795.3368329999503,795.3368329999503,796.8680958999321,796.8680958999321,796.8680958999321,796.8680958999321,796.8680958999321,796.8680958999321,796.8680958999321,11,50,18,61,61,60,796.8680958999321,798.38624409982,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
66,32,53,0,0,130,130,130,,,,,,,,,,,None,798.38624409982,798.38624409982,798.38624409982,798.38624409982,798.38624409982,798.38624409982,j,0.2885071998462081,798.7041193998884,798.7041193998884,798.7041193998884,798.7041193998884,798.7041193998884,798.7041193998884,799.0027845997829,800.3523651999421,800.3523651999421,800.3523651999421,800.3523651999421,800.3523651999421,800.3523651999421,800.3523651999421,800.3523651999421,800.3523651999421,800.3523651999421,800.3523651999421,800.3523651999421,800.3523651999421,800.3523651999421,802.0008264998905,802.0008264998905,802.0008264998905,802.0008264998905,802.0008264998905,802.0008264998905,802.0008264998905,0,53,32,66,66,60,802.0008264998905,803.7182487999089,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
54,35,53,9,0,131,131,131,,,,,,,,,,,None,803.7182487999089,803.7182487999089,803.7182487999089,803.7182487999089,803.7182487999089,803.7182487999089,j,0.2785896002314985,804.0195865998976,804.0195865998976,804.0195865998976,804.0195865998976,804.0195865998976,804.0195865998976,804.301592499949,806.0680629999842,806.0680629999842,806.0680629999842,806.0680629999842,806.0680629999842,806.0680629999842,806.0514124999754,806.0680629999842,806.0680629999842,806.0680629999842,806.0680629999842,806.0680629999842,806.0680629999842,806.0680629999842,808.1164550997782,808.1164550997782,808.1164550997782,808.1164550997782,808.1164550997782,808.1164550997782,808.1164550997782,9,53,35,54,54,60,808.1164550997782,809.6673794998787,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
57,32,55,11,0,132,132,132,,,,,,,,,,,None,809.6673794998787,809.6673794998787,809.6673794998787,809.6673794998787,809.6673794998787,809.6673794998787,r,0.28723439993336797,809.9851896998007,809.9851896998007,809.9851896998007,809.9851896998007,809.9851896998007,809.9851896998007,810.283990799915,811.4003002999816,811.4003002999816,811.4003002999816,811.4003002999816,811.4003002999816,811.4003002999816,811.4003002999816,811.4003002999816,811.4003002999816,811.4003002999816,811.4003002999816,811.4003002999816,811.4003002999816,811.4003002999816,812.8149236999452,812.8149236999452,812.8149236999452,812.8149236999452,812.8149236999452,812.8149236999452,812.8149236999452,11,55,32,57,55,60,812.8149236999452,814.6829042998143,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
55,36,55,12,0,133,133,133,,,,,,,,,,,None,814.6829042998143,814.6829042998143,814.6829042998143,814.6829042998143,814.6829042998143,814.6829042998143,j,0.2978556000161916,815.0004129998852,815.0004129998852,815.0004129998852,815.0004129998852,815.0004129998852,815.0004129998852,815.283473599935,816.3494841000065,816.3494841000065,816.3494841000065,816.3494841000065,816.3494841000065,816.3494841000065,816.333219199907,816.3494841000065,816.3494841000065,816.3494841000065,816.3494841000065,816.3494841000065,816.3494841000065,816.3494841000065,817.698086499935,817.698086499935,817.698086499935,817.698086499935,817.698086499935,817.698086499935,817.698086499935,12,55,36,55,55,60,817.698086499935,819.2489321997855,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
53,27,45,15,0,134,134,134,,,,,,,,,,,None,819.2489321997855,819.2489321997855,819.2489321997855,819.2489321997855,819.2489321997855,819.2489321997855,j,0.3495980000589043,819.6176936998963,819.6176936998963,819.6176936998963,819.6176936998963,819.6176936998963,819.6176936998963,819.9161082999781,821.1485200999305,821.1485200999305,821.1485200999305,821.1485200999305,821.1485200999305,821.1485200999305,821.1485200999305,821.1485200999305,821.1485200999305,821.1485200999305,821.1485200999305,821.1485200999305,821.1485200999305,821.1485200999305,822.6638421998359,822.6638421998359,822.6638421998359,822.6638421998359,822.6638421998359,822.6638421998359,822.6638421998359,15,45,27,53,53,60,822.6638421998359,824.3648484998848,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
55,20,39,10,0,135,135,135,,,,,,,,,,,None,824.3648484998848,824.3648484998848,824.3648484998848,824.3648484998848,824.3648484998848,824.3648484998848,r,0.2598423999734223,824.6487155999057,824.6487155999057,824.6487155999057,824.6487155999057,824.6487155999057,824.6487155999057,824.9315340998583,826.1651229998097,826.1651229998097,826.1651229998097,826.1651229998097,826.1651229998097,826.1651229998097,826.1481714998372,826.1651229998097,826.1651229998097,826.1651229998097,826.1651229998097,826.1651229998097,826.1651229998097,826.1651229998097,827.6793569999281,827.6793569999281,827.6793569999281,827.6793569999281,827.6793569999281,827.6793569999281,827.6793569999281,10,39,20,55,39,60,827.6793569999281,829.4473162998911,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
62,29,51,4,0,136,136,136,,,,,,,,,,,None,829.4473162998911,829.4473162998911,829.4473162998911,829.4473162998911,829.4473162998911,829.4473162998911,j,0.24531970010139048,829.7175156997982,829.7175156997982,829.7175156997982,829.7175156997982,829.7175156997982,829.7175156997982,829.9974430999719,830.8469594998751,830.8469594998751,830.8469594998751,830.8469594998751,830.8469594998751,830.8469594998751,830.8304929998703,830.8469594998751,830.8469594998751,830.8469594998751,830.8469594998751,830.8469594998751,830.8469594998751,830.8469594998751,831.9784205998294,831.9784205998294,831.9784205998294,831.9784205998294,831.9784205998294,831.9784205998294,831.9784205998294,4,51,29,62,62,60,831.9784205998294,833.5131949998904,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
62,30,46,9,0,137,137,137,,,,,,,,,,,None,833.5131949998904,833.5131949998904,833.5131949998904,833.5131949998904,833.5131949998904,833.5131949998904,j,0.2982343998737633,833.8306932998821,833.8306932998821,833.8306932998821,833.8306932998821,833.8306932998821,833.8306932998821,834.1301448999438,835.77955989982,835.77955989982,835.77955989982,835.77955989982,835.77955989982,835.77955989982,835.77955989982,835.77955989982,835.77955989982,835.77955989982,835.77955989982,835.77955989982,835.77955989982,835.77955989982,837.7275224998593,837.7275224998593,837.7275224998593,837.7275224998593,837.7275224998593,837.7275224998593,837.7275224998593,9,46,30,62,62,60,837.7275224998593,839.3455263997894,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
58,28,52,14,0,138,138,138,,,,,,,,,,,None,839.3455263997894,839.3455263997894,839.3455263997894,839.3455263997894,839.3455263997894,839.3455263997894,j,0.3164743999950588,839.6795830999035,839.6795830999035,839.6795830999035,839.6795830999035,839.6795830999035,839.6795830999035,839.9794894999359,841.6285370998085,841.6285370998085,841.6285370998085,841.6285370998085,841.6285370998085,841.6285370998085,841.6285370998085,841.6285370998085,841.6285370998085,841.6285370998085,841.6285370998085,841.6285370998085,841.6285370998085,841.6285370998085,843.5768393999897,843.5768393999897,843.5768393999897,843.5768393999897,843.5768393999897,843.5768393999897,843.5768393999897,14,52,28,58,58,60,843.5768393999897,845.2946583998855,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
