arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,20.52245150017552,20.52245150017552,space,6.57912000012584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
48,51,58,57,0,48,48,48,,,,,,,,None,301.64998660003766,301.64998660003766,301.64998660003766,301.64998660003766,301.64998660003766,301.64998660003766,j,0.25731880008243024,301.93534930003807,301.93534930003807,301.93534930003807,301.93534930003807,301.93534930003807,301.93534930003807,302.21709930012,303.2833718000911,303.2833718000911,303.2833718000911,303.2833718000911,303.2833718000911,303.2833718000911,303.2666843000334,303.2833718000911,303.2833718000911,303.2833718000911,303.2833718000911,303.2833718000911,303.2833718000911,303.2833718000911,304.63149760011584,304.63149760011584,304.63149760011584,304.63149760011584,304.63149760011584,304.63149760011584,304.63149760011584,51,58,48,57,57,70,304.63149760011584,306.1989531000145,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
44,52,59,62,0,49,49,49,,,,,,,,None,306.1989531000145,306.1989531000145,306.1989531000145,306.1989531000145,306.1989531000145,306.1989531000145,r,0.2725633999798447,306.4996202001348,306.4996202001348,306.4996202001348,306.4996202001348,306.4996202001348,306.4996202001348,306.7823143999558,308.6657102999743,308.6657102999743,308.6657102999743,308.6657102999743,308.6657102999743,308.6657102999743,308.64893990010023,308.6657102999743,308.6657102999743,308.6657102999743,308.6657102999743,308.6657102999743,308.6657102999743,308.6657102999743,310.8303958000615,310.8303958000615,310.8303958000615,310.8303958000615,310.8303958000615,310.8303958000615,310.8303958000615,52,59,44,62,59,70,310.8303958000615,312.3812655999791,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
49,47,59,49,0,50,50,50,,,,,,,,None,312.3812655999791,312.3812655999791,312.3812655999791,312.3812655999791,312.3812655999791,312.3812655999791,r,0.5149914000649005,312.91712060011923,312.91712060011923,312.91712060011923,312.91712060011923,312.91712060011923,312.91712060011923,313.21458160015754,314.66433449997567,314.66433449997567,314.66433449997567,314.66433449997567,314.66433449997567,314.66433449997567,314.66433449997567,314.66433449997567,314.66433449997567,314.66433449997567,314.66433449997567,314.66433449997567,314.66433449997567,314.66433449997567,316.4129184000194,316.4129184000194,316.4129184000194,316.4129184000194,316.4129184000194,316.4129184000194,316.4129184000194,47,59,49,49,59,70,316.4129184000194,318.28023050003685,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
50,55,57,57,0,51,51,51,,,,,,,,None,318.28023050003685,318.28023050003685,318.28023050003685,318.28023050003685,318.28023050003685,318.28023050003685,j,0.3073402000591159,318.6157565000467,318.6157565000467,318.6157565000467,318.6157565000467,318.6157565000467,318.6157565000467,318.913618999999,320.1637795001734,320.1637795001734,320.1637795001734,320.1637795001734,320.1637795001734,320.1637795001734,320.1637795001734,320.1637795001734,320.1637795001734,320.1637795001734,320.1637795001734,320.1637795001734,320.1637795001734,320.1637795001734,321.71165490010753,321.71165490010753,321.71165490010753,321.71165490010753,321.71165490010753,321.71165490010753,321.71165490010753,55,57,50,57,57,70,321.71165490010753,323.29632870014757,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
53,47,67,49,0,52,52,52,,,,,,,,None,323.29632870014757,323.29632870014757,323.29632870014757,323.29632870014757,323.29632870014757,323.29632870014757,r,0.46220789989456534,323.7807565999683,323.7807565999683,323.7807565999683,323.7807565999683,323.7807565999683,323.7807565999683,324.06328180013224,325.5457948001567,325.5457948001567,325.5457948001567,325.5457948001567,325.5457948001567,325.5457948001567,325.5294770000037,325.5457948001567,325.5457948001567,325.5457948001567,325.5457948001567,325.5457948001567,325.5457948001567,325.5457948001567,327.31053280015476,327.31053280015476,327.31053280015476,327.31053280015476,327.31053280015476,327.31053280015476,327.31053280015476,47,67,53,49,67,70,327.31053280015476,329.0281523000449,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
53,55,69,61,0,53,53,53,,,,,,,,None,329.0281523000449,329.0281523000449,329.0281523000449,329.0281523000449,329.0281523000449,329.0281523000449,r,0.2701566000469029,329.33426110004075,329.33426110004075,329.33426110004075,329.33426110004075,329.33426110004075,329.33426110004075,329.6118743000552,331.2618474001065,331.2618474001065,331.2618474001065,331.2618474001065,331.2618474001065,331.2618474001065,331.22844360000454,331.2618474001065,331.2618474001065,331.2618474001065,331.2618474001065,331.2618474001065,331.2618474001065,331.2618474001065,333.1759590001311,333.1759590001311,333.1759590001311,333.1759590001311,333.1759590001311,333.1759590001311,333.1759590001311,55,69,53,61,69,70,333.1759590001311,334.6944097999949,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
48,56,71,51,0,54,54,54,,,,,,,,None,334.6944097999949,334.6944097999949,334.6944097999949,334.6944097999949,334.6944097999949,334.6944097999949,r,0.30262740002945065,335.03278310014866,335.03278310014866,335.03278310014866,335.03278310014866,335.03278310014866,335.03278310014866,335.31139539997093,337.11037800018676,337.11037800018676,337.11037800018676,337.11037800018676,337.11037800018676,337.11037800018676,337.0776109001599,337.11037800018676,337.11037800018676,337.11037800018676,337.11037800018676,337.11037800018676,337.11037800018676,337.11037800018676,339.175018500071,339.175018500071,339.175018500071,339.175018500071,339.175018500071,339.175018500071,339.175018500071,56,71,48,51,71,70,339.175018500071,340.876445800066,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
51,56,65,51,0,55,55,55,,,,,,,,None,340.876445800066,340.876445800066,340.876445800066,340.876445800066,340.876445800066,340.876445800066,r,0.29191050003282726,341.1940771001391,341.1940771001391,341.1940771001391,341.1940771001391,341.1940771001391,341.1940771001391,341.47687340015545,342.9763758999761,342.9763758999761,342.9763758999761,342.9763758999761,342.9763758999761,342.9763758999761,342.96007150015794,342.9763758999761,342.9763758999761,342.9763758999761,342.9763758999761,342.9763758999761,342.9763758999761,342.9763758999761,344.7576661000494,344.7576661000494,344.7576661000494,344.7576661000494,344.7576661000494,344.7576661000494,344.7576661000494,56,65,51,51,65,70,344.7576661000494,346.2923276000656,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
53,60,64,51,0,56,56,56,,,,,,,,None,346.2923276000656,346.2923276000656,346.2923276000656,346.2923276000656,346.2923276000656,346.2923276000656,r,0.33763390011154115,346.66411100002006,346.66411100002006,346.66411100002006,346.66411100002006,346.66411100002006,346.66411100002006,346.95902980002575,347.8421679001767,347.8421679001767,347.8421679001767,347.8421679001767,347.8421679001767,347.8421679001767,347.8421679001767,347.8421679001767,347.8421679001767,347.8421679001767,347.8421679001767,347.8421679001767,347.8421679001767,347.8421679001767,349.0237579999957,349.0237579999957,349.0237579999957,349.0237579999957,349.0237579999957,349.0237579999957,349.0237579999957,60,64,53,51,64,70,349.0237579999957,351.0241609001532,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
54,56,67,43,0,57,57,57,,,,,,,,None,351.0241609001532,351.0241609001532,351.0241609001532,351.0241609001532,351.0241609001532,351.0241609001532,r,1.1702290999237448,352.2248696000315,352.2248696000315,352.2248696000315,352.2248696000315,352.2248696000315,352.2248696000315,352.5078261999879,354.45001569995657,354.45001569995657,354.45001569995657,354.45001569995657,354.45001569995657,354.45001569995657,354.3913461000193,354.45001569995657,354.45001569995657,354.45001569995657,354.45001569995657,354.45001569995657,354.45001569995657,354.45001569995657,356.63891259999946,356.63891259999946,356.63891259999946,356.63891259999946,356.63891259999946,356.63891259999946,356.63891259999946,56,67,54,43,67,70,356.63891259999946,358.5902407001704,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
59,65,67,46,0,58,58,58,,,,,,,,None,358.5902407001704,358.5902407001704,358.5902407001704,358.5902407001704,358.5902407001704,358.5902407001704,r,0.23751779994927347,358.85918699996546,358.85918699996546,358.85918699996546,358.85918699996546,358.85918699996546,358.85918699996546,359.1403110001702,361.0394224000629,361.0394224000629,361.0394224000629,361.0394224000629,361.0394224000629,361.0394224000629,361.0068024999928,361.0394224000629,361.0394224000629,361.0394224000629,361.0394224000629,361.0394224000629,361.0394224000629,361.0394224000629,363.20457429997623,363.20457429997623,363.20457429997623,363.20457429997623,363.20457429997623,363.20457429997623,363.20457429997623,65,67,59,46,67,70,363.20457429997623,364.87201110017486,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
53,55,67,36,0,59,59,59,,,,,,,,None,364.87201110017486,364.87201110017486,364.87201110017486,364.87201110017486,364.87201110017486,364.87201110017486,r,0.1977325000334531,365.09010830009356,365.09010830009356,365.09010830009356,365.09010830009356,365.09010830009356,365.09010830009356,365.3888822000008,367.18866079999134,367.18866079999134,367.18866079999134,367.18866079999134,367.18866079999134,367.18866079999134,367.18866079999134,367.18866079999134,367.18866079999134,367.18866079999134,367.18866079999134,367.18866079999134,367.18866079999134,367.18866079999134,369.2864693000447,369.2864693000447,369.2864693000447,369.2864693000447,369.2864693000447,369.2864693000447,369.2864693000447,55,67,53,36,67,70,369.2864693000447,371.1211131999735,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
54,68,56,42,0,60,60,60,,,,,,,,None,371.1211131999735,371.1211131999735,371.1211131999735,371.1211131999735,371.1211131999735,371.1211131999735,r,0.3016119999811053,371.4624097000342,371.4624097000342,371.4624097000342,371.4624097000342,371.4624097000342,371.4624097000342,371.737780299969,373.47103220014833,373.47103220014833,373.47103220014833,373.47103220014833,373.47103220014833,373.47103220014833,373.4374734000303,373.47103220014833,373.47103220014833,373.47103220014833,373.47103220014833,373.47103220014833,373.47103220014833,373.47103220014833,375.4689110000618,375.4689110000618,375.4689110000618,375.4689110000618,375.4689110000618,375.4689110000618,375.4689110000618,68,56,54,42,56,70,375.4689110000618,377.2532489001751,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
56,54,58,42,0,61,61,61,,,,,,,,None,377.2532489001751,377.2532489001751,377.2532489001751,377.2532489001751,377.2532489001751,377.2532489001751,r,0.27920659980736673,377.5549178000074,377.5549178000074,377.5549178000074,377.5549178000074,377.5549178000074,377.5549178000074,377.83731410000473,379.7533044000156,379.7533044000156,379.7533044000156,379.7533044000156,379.7533044000156,379.7533044000156,379.7363476001192,379.7533044000156,379.7533044000156,379.7533044000156,379.7533044000156,379.7533044000156,379.7533044000156,379.7533044000156,381.9513558000326,381.9513558000326,381.9513558000326,381.9513558000326,381.9513558000326,381.9513558000326,381.9513558000326,54,58,56,42,58,70,381.9513558000326,383.95200640009716,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
54,50,58,44,0,62,62,62,,,,,,,,None,383.95200640009716,383.95200640009716,383.95200640009716,383.95200640009716,383.95200640009716,383.95200640009716,r,0.2960491001140326,384.2708648000844,384.2708648000844,384.2708648000844,384.2708648000844,384.2708648000844,384.2708648000844,384.5691133001819,386.4686938000377,386.4686938000377,386.4686938000377,386.4686938000377,386.4686938000377,386.4686938000377,386.4686938000377,386.4686938000377,386.4686938000377,386.4686938000377,386.4686938000377,386.4686938000377,386.4686938000377,386.4686938000377,388.6664687001612,388.6664687001612,388.6664687001612,388.6664687001612,388.6664687001612,388.6664687001612,388.6664687001612,50,58,54,44,58,70,388.6664687001612,390.41785020008683,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
45,59,51,44,0,63,63,63,,,,,,,,None,390.41785020008683,390.41785020008683,390.41785020008683,390.41785020008683,390.41785020008683,390.41785020008683,r,0.27614400000311434,390.7221761001274,390.7221761001274,390.7221761001274,390.7221761001274,390.7221761001274,390.7221761001274,391.00159190013073,392.4842289001681,392.4842289001681,392.4842289001681,392.4842289001681,392.4842289001681,392.4842289001681,392.4680584000889,392.4842289001681,392.4842289001681,392.4842289001681,392.4842289001681,392.4842289001681,392.4842289001681,392.4842289001681,394.2488720000256,394.2488720000256,394.2488720000256,394.2488720000256,394.2488720000256,394.2488720000256,394.2488720000256,59,51,45,44,51,70,394.2488720000256,395.85027489997447,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
50,54,50,44,0,64,64,64,,,,,,,,None,395.85027489997447,395.85027489997447,395.85027489997447,395.85027489997447,395.85027489997447,395.85027489997447,j,0.35533869988285005,396.23402690002695,396.23402690002695,396.23402690002695,396.23402690002695,396.23402690002695,396.23402690002695,396.5168490000069,397.4500126000494,397.4500126000494,397.4500126000494,397.4500126000494,397.4500126000494,397.4500126000494,397.4334545000456,397.4500126000494,397.4500126000494,397.4500126000494,397.4500126000494,397.4500126000494,397.4500126000494,397.4500126000494,398.6648600001354,398.6648600001354,398.6648600001354,398.6648600001354,398.6648600001354,398.6648600001354,398.6648600001354,54,50,50,44,44,70,398.6648600001354,400.3162195000332,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
52,53,50,44,0,65,65,65,,,,,,,,None,400.3162195000332,400.3162195000332,400.3162195000332,400.3162195000332,400.3162195000332,400.3162195000332,r,0.263188699958846,400.59966429998167,400.59966429998167,400.59966429998167,400.59966429998167,400.59966429998167,400.59966429998167,400.8827375001274,402.63268689997494,402.63268689997494,402.63268689997494,402.63268689997494,402.63268689997494,402.63268689997494,402.6162199000828,402.63268689997494,402.63268689997494,402.63268689997494,402.63268689997494,402.63268689997494,402.63268689997494,402.63268689997494,404.6644464000128,404.6644464000128,404.6644464000128,404.6644464000128,404.6644464000128,404.6644464000128,404.6644464000128,53,50,52,44,50,70,404.6644464000128,406.2149648000486,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
42,55,65,49,0,66,66,66,,,,,,,,None,406.2149648000486,406.2149648000486,406.2149648000486,406.2149648000486,406.2149648000486,406.2149648000486,r,0.30439990013837814,406.5487464000471,406.5487464000471,406.5487464000471,406.5487464000471,406.5487464000471,406.5487464000471,406.8487381001469,407.9647409999743,407.9647409999743,407.9647409999743,407.9647409999743,407.9647409999743,407.9647409999743,407.9647409999743,407.9647409999743,407.9647409999743,407.9647409999743,407.9647409999743,407.9647409999743,407.9647409999743,407.9647409999743,409.3795485000592,409.3795485000592,409.3795485000592,409.3795485000592,409.3795485000592,409.3795485000592,409.3795485000592,55,65,42,49,65,70,409.3795485000592,410.9311655999627,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
46,55,53,54,0,67,67,67,,,,,,,,None,410.9311655999627,410.9311655999627,410.9311655999627,410.9311655999627,410.9311655999627,410.9311655999627,r,0.2794260000810027,411.23113570013084,411.23113570013084,411.23113570013084,411.23113570013084,411.23113570013084,411.23113570013084,411.514630000107,412.5808188000228,412.5808188000228,412.5808188000228,412.5808188000228,412.5808188000228,412.5808188000228,412.56421059998684,412.5808188000228,412.5808188000228,412.5808188000228,412.5808188000228,412.5808188000228,412.5808188000228,412.5808188000228,413.92900330014527,413.92900330014527,413.92900330014527,413.92900330014527,413.92900330014527,413.92900330014527,413.92900330014527,55,53,46,54,53,70,413.92900330014527,415.64660100010224,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
51,56,45,50,0,68,68,68,,,,,,,,None,415.64660100010224,415.64660100010224,415.64660100010224,415.64660100010224,415.64660100010224,415.64660100010224,j,0.2627433999441564,415.9310926999897,415.9310926999897,415.9310926999897,415.9310926999897,415.9310926999897,415.9310926999897,416.23046580003574,417.9796639000997,417.9796639000997,417.9796639000997,417.9796639000997,417.9796639000997,417.9796639000997,417.9796639000997,417.9796639000997,417.9796639000997,417.9796639000997,417.9796639000997,417.9796639000997,417.9796639000997,417.9796639000997,420.02775970008224,420.02775970008224,420.02775970008224,420.02775970008224,420.02775970008224,420.02775970008224,420.02775970008224,56,45,51,50,50,70,420.02775970008224,422.01228679995984,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
40,51,48,54,0,69,69,69,,,,,,,,None,422.01228679995984,422.01228679995984,422.01228679995984,422.01228679995984,422.01228679995984,422.01228679995984,r,0.2415744001045823,422.27941079996526,422.27941079996526,422.27941079996526,422.27941079996526,422.27941079996526,422.27941079996526,422.5790226000827,423.8952866999898,423.8952866999898,423.8952866999898,423.8952866999898,423.8952866999898,423.8952866999898,423.8952866999898,423.8952866999898,423.8952866999898,423.8952866999898,423.8952866999898,423.8952866999898,423.8952866999898,423.8952866999898,425.5100971001666,425.5100971001666,425.5100971001666,425.5100971001666,425.5100971001666,425.5100971001666,425.5100971001666,51,48,40,54,48,70,425.5100971001666,427.2444611999672,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
44,55,51,57,0,70,70,70,,,,,,,,None,427.2444611999672,427.2444611999672,427.2444611999672,427.2444611999672,427.2444611999672,427.2444611999672,r,0.2673445001710206,427.547013200121,427.547013200121,427.547013200121,427.547013200121,427.547013200121,427.547013200121,427.82855050009675,429.67800020007417,429.67800020007417,429.67800020007417,429.67800020007417,429.67800020007417,429.67800020007417,429.66154960007407,429.67800020007417,429.67800020007417,429.67800020007417,429.67800020007417,429.67800020007417,429.67800020007417,429.67800020007417,431.80909200012684,431.80909200012684,431.80909200012684,431.80909200012684,431.80909200012684,431.80909200012684,431.80909200012684,55,51,44,57,51,70,431.80909200012684,433.3270741000306,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
52,61,51,53,0,71,71,71,,,,,,,,None,433.3270741000306,433.3270741000306,433.3270741000306,433.3270741000306,433.3270741000306,433.3270741000306,r,0.3382686001714319,433.6951935000252,433.6951935000252,433.6951935000252,433.6951935000252,433.6951935000252,433.6951935000252,433.9775664000772,435.1603945000097,435.1603945000097,435.1603945000097,435.1603945000097,435.1603945000097,435.1603945000097,435.143870000029,435.1603945000097,435.1603945000097,435.1603945000097,435.1603945000097,435.1603945000097,435.1603945000097,435.1603945000097,436.624819500139,436.624819500139,436.624819500139,436.624819500139,436.624819500139,436.624819500139,436.624819500139,61,51,52,53,51,70,436.624819500139,438.59255350008607,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
52,55,49,60,0,72,72,72,,,,,,,,None,438.59255350008607,438.59255350008607,438.59255350008607,438.59255350008607,438.59255350008607,438.59255350008607,j,0.9329533998388797,439.5429853000678,439.5429853000678,439.5429853000678,439.5429853000678,439.5429853000678,439.5429853000678,439.84269269998185,441.40937270014547,441.40937270014547,441.40937270014547,441.40937270014547,441.40937270014547,441.40937270014547,441.40937270014547,441.40937270014547,441.40937270014547,441.40937270014547,441.40937270014547,441.40937270014547,441.40937270014547,441.40937270014547,443.2737998999655,443.2737998999655,443.2737998999655,443.2737998999655,443.2737998999655,443.2737998999655,443.2737998999655,55,49,52,60,60,70,443.2737998999655,445.2750105999876,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
54,48,49,60,0,73,73,73,,,,,,,,None,445.2750105999876,445.2750105999876,445.2750105999876,445.2750105999876,445.2750105999876,445.2750105999876,r,0.6906271001789719,445.992090200074,445.992090200074,445.992090200074,445.992090200074,445.992090200074,445.992090200074,446.27548010018654,448.2577727001626,448.2577727001626,448.2577727001626,448.2577727001626,448.2577727001626,448.2577727001626,448.24118939996697,448.2577727001626,448.2577727001626,448.2577727001626,448.2577727001626,448.2577727001626,448.2577727001626,448.2577727001626,450.52291629998945,450.52291629998945,450.52291629998945,450.52291629998945,450.52291629998945,450.52291629998945,450.52291629998945,48,49,54,60,49,70,450.52291629998945,452.09018000005744,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
47,48,54,47,0,74,74,74,,,,,,,,None,452.09018000005744,452.09018000005744,452.09018000005744,452.09018000005744,452.09018000005744,452.09018000005744,j,0.272144400049001,452.39341010013595,452.39341010013595,452.39341010013595,452.39341010013595,452.39341010013595,452.39341010013595,452.6742390000727,454.3733853001613,454.3733853001613,454.3733853001613,454.3733853001613,454.3733853001613,454.3733853001613,454.3570471999701,454.3733853001613,454.3733853001613,454.3733853001613,454.3733853001613,454.3733853001613,454.3733853001613,454.3733853001613,456.35471760015935,456.35471760015935,456.35471760015935,456.35471760015935,456.35471760015935,456.35471760015935,456.35471760015935,48,54,47,47,47,70,456.35471760015935,458.15500390017405,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
51,49,44,54,0,75,75,75,,,,,,,,q,512.8301635000389,512.8301635000389,512.8301635000389,512.8301635000389,512.8301635000389,512.8301635000389,r,0.34520989982411265,513.1969548000488,513.1969548000488,513.1969548000488,513.1969548000488,513.1969548000488,513.1969548000488,513.4800831000321,515.030033600051,515.030033600051,515.030033600051,515.030033600051,515.030033600051,515.030033600051,515.0135483001359,515.030033600051,515.030033600051,515.030033600051,515.030033600051,515.030033600051,515.030033600051,515.030033600051,516.8611330001149,516.8611330001149,516.8611330001149,516.8611330001149,516.8611330001149,516.8611330001149,516.8611330001149,49,44,51,54,44,70,516.8611330001149,518.4456784999929,458.15500390017405,458.15500390017405,49.639990699943155,507.81458710017614,507.81458710017614,512.8301635000389,512.8301635000389,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
47,62,50,61,0,76,76,76,,,,,,,,None,518.4456784999929,518.4456784999929,518.4456784999929,518.4456784999929,518.4456784999929,518.4456784999929,j,0.29511619987897575,518.7629242001567,518.7629242001567,518.7629242001567,518.7629242001567,518.7629242001567,518.7629242001567,519.0457729999907,520.179065400036,520.179065400036,520.179065400036,520.179065400036,520.179065400036,520.179065400036,520.1625324999914,520.179065400036,520.179065400036,520.179065400036,520.179065400036,520.179065400036,520.179065400036,520.179065400036,521.5935319000855,521.5935319000855,521.5935319000855,521.5935319000855,521.5935319000855,521.5935319000855,521.5935319000855,62,50,47,61,61,70,521.5935319000855,523.2949349000119,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
50,53,49,62,0,77,77,77,,,,,,,,None,523.2949349000119,523.2949349000119,523.2949349000119,523.2949349000119,523.2949349000119,523.2949349000119,j,0.3342950001824647,523.667390699964,523.667390699964,523.667390699964,523.667390699964,523.667390699964,523.667390699964,523.9449722999707,525.1615414000116,525.1615414000116,525.1615414000116,525.1615414000116,525.1615414000116,525.1615414000116,525.1281306999736,525.1615414000116,525.1615414000116,525.1615414000116,525.1615414000116,525.1615414000116,525.1615414000116,525.1615414000116,526.6426446000114,526.6426446000114,526.6426446000114,526.6426446000114,526.6426446000114,526.6426446000114,526.6426446000114,53,49,50,62,62,70,526.6426446000114,528.5940917001572,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
48,61,54,71,0,78,78,78,,,,,,,,None,528.5940917001572,528.5940917001572,528.5940917001572,528.5940917001572,528.5940917001572,528.5940917001572,r,0.2804440998006612,528.8940369000193,528.8940369000193,528.8940369000193,528.8940369000193,528.8940369000193,528.8940369000193,529.194419400068,530.1102593000978,530.1102593000978,530.1102593000978,530.1102593000978,530.1102593000978,530.1102593000978,530.1102593000978,530.1102593000978,530.1102593000978,530.1102593000978,530.1102593000978,530.1102593000978,530.1102593000978,530.1102593000978,531.3252246000338,531.3252246000338,531.3252246000338,531.3252246000338,531.3252246000338,531.3252246000338,531.3252246000338,61,54,48,71,54,70,531.3252246000338,533.2432006001472,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
58,53,51,68,0,79,79,79,,,,,,,,None,533.2432006001472,533.2432006001472,533.2432006001472,533.2432006001472,533.2432006001472,533.2432006001472,j,0.25279940012842417,533.5269818000961,533.5269818000961,533.5269818000961,533.5269818000961,533.5269818000961,533.5269818000961,533.8096817000769,534.692885800032,534.692885800032,534.692885800032,534.692885800032,534.692885800032,534.692885800032,534.6760852001607,534.692885800032,534.692885800032,534.692885800032,534.692885800032,534.692885800032,534.692885800032,534.692885800032,535.8579677999951,535.8579677999951,535.8579677999951,535.8579677999951,535.8579677999951,535.8579677999951,535.8579677999951,53,51,58,68,68,70,535.8579677999951,537.6087750999723,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
63,51,61,65,0,80,80,80,,,,,,,,None,537.6087750999723,537.6087750999723,537.6087750999723,537.6087750999723,537.6087750999723,537.6087750999723,j,0.26066659996286035,537.8923981999978,537.8923981999978,537.8923981999978,537.8923981999978,537.8923981999978,537.8923981999978,538.1923624000046,539.2259494999889,539.2259494999889,539.2259494999889,539.2259494999889,539.2259494999889,539.2259494999889,539.2259494999889,539.2259494999889,539.2259494999889,539.2259494999889,539.2259494999889,539.2259494999889,539.2259494999889,539.2259494999889,540.5572617000435,540.5572617000435,540.5572617000435,540.5572617000435,540.5572617000435,540.5572617000435,540.5572617000435,51,61,63,65,65,70,540.5572617000435,542.1080954000354,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
49,56,61,56,0,81,81,81,,,,,,,,None,542.1080954000354,542.1080954000354,542.1080954000354,542.1080954000354,542.1080954000354,542.1080954000354,j,0.31580009986646473,542.4417396001518,542.4417396001518,542.4417396001518,542.4417396001518,542.4417396001518,542.4417396001518,542.7255242001265,543.7581333999988,543.7581333999988,543.7581333999988,543.7581333999988,543.7581333999988,543.7581333999988,543.7418548001442,543.7581333999988,543.7581333999988,543.7581333999988,543.7581333999988,543.7581333999988,543.7581333999988,543.7581333999988,545.0728672000114,545.0728672000114,545.0728672000114,545.0728672000114,545.0728672000114,545.0728672000114,545.0728672000114,56,61,49,56,56,70,545.0728672000114,546.9567998000421,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
