arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
65,44,46,67,0,97,97,97,,,,,,,,,,,None,588.9481633999967,588.9481633999967,588.9481633999967,588.9481633999967,588.9481633999967,588.9481633999967,r,0.2854511000041384,589.2768837999902,589.2768837999902,589.2768837999902,589.2768837999902,589.2768837999902,589.2768837999902,589.548430099996,591.3481567999988,591.3481567999988,591.3481567999988,591.3481567999988,591.3481567999988,591.3481567999988,591.3315888999787,591.3481567999988,591.3481567999988,591.3481567999988,591.3481567999988,591.3481567999988,591.3481567999988,591.3481567999988,593.429518399993,593.429518399993,593.429518399993,593.429518399993,593.429518399993,593.429518399993,593.429518399993,65,67,46,44,67,60,593.429518399993,595.0472822999873,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
56,35,39,64,0,98,98,98,,,,,,,,,,,None,595.0472822999873,595.0472822999873,595.0472822999873,595.0472822999873,595.0472822999873,595.0472822999873,r,0.30102010001428425,595.3837900999933,595.3837900999933,595.3837900999933,595.3837900999933,595.3837900999933,595.3837900999933,595.6640173999767,597.6467908999766,597.6467908999766,597.6467908999766,597.6467908999766,597.6467908999766,597.6467908999766,597.613572399976,597.6467908999766,597.6467908999766,597.6467908999766,597.6467908999766,597.6467908999766,597.6467908999766,597.6467908999766,599.8947686000029,599.8947686000029,599.8947686000029,599.8947686000029,599.8947686000029,599.8947686000029,599.8947686000029,56,64,39,35,64,60,599.8947686000029,601.745889199985,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
52,39,46,78,0,99,99,99,,,,,,,,,,,None,601.745889199985,601.745889199985,601.745889199985,601.745889199985,601.745889199985,601.745889199985,r,0.32488980001653545,602.1001845999854,602.1001845999854,602.1001845999854,602.1001845999854,602.1001845999854,602.1001845999854,602.37972669999,603.8127542999864,603.8127542999864,603.8127542999864,603.8127542999864,603.8127542999864,603.8127542999864,603.796007500001,603.8127542999864,603.8127542999864,603.8127542999864,603.8127542999864,603.8127542999864,603.8127542999864,603.8127542999864,605.527085699985,605.527085699985,605.527085699985,605.527085699985,605.527085699985,605.527085699985,605.527085699985,52,78,46,39,78,60,605.527085699985,607.2781683999929,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
57,44,57,57,0,100,100,100,,,,,,,,,,,None,607.2781683999929,607.2781683999929,607.2781683999929,607.2781683999929,607.2781683999929,607.2781683999929,r,0.28234440000960603,607.583936799987,607.583936799987,607.583936799987,607.583936799987,607.583936799987,607.583936799987,607.878358899994,609.7615540999977,609.7615540999977,609.7615540999977,609.7615540999977,609.7615540999977,609.7615540999977,609.745162199979,609.7615540999977,609.7615540999977,609.7615540999977,609.7615540999977,609.7615540999977,609.7615540999977,609.7615540999977,611.9258278999769,611.9258278999769,611.9258278999769,611.9258278999769,611.9258278999769,611.9258278999769,611.9258278999769,57,57,57,44,57,60,611.9258278999769,613.5939657999843,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
44,42,47,70,0,101,101,101,,,,,,,,,,,None,613.5939657999843,613.5939657999843,613.5939657999843,613.5939657999843,613.5939657999843,613.5939657999843,r,0.2248556999838911,613.8482760000043,613.8482760000043,613.8482760000043,613.8482760000043,613.8482760000043,613.8482760000043,614.127580899978,615.227335899981,615.227335899981,615.227335899981,615.227335899981,615.227335899981,615.227335899981,615.2107133999816,615.227335899981,615.227335899981,615.227335899981,615.227335899981,615.227335899981,615.227335899981,615.227335899981,616.6082891999977,616.6082891999977,616.6082891999977,616.6082891999977,616.6082891999977,616.6082891999977,616.6082891999977,44,70,47,42,70,60,616.6082891999977,618.1931785999914,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
50,37,59,74,0,102,102,102,,,,,,,,,,,None,618.1931785999914,618.1931785999914,618.1931785999914,618.1931785999914,618.1931785999914,618.1931785999914,r,0.28147529999841936,618.4944585000048,618.4944585000048,618.4944585000048,618.4944585000048,618.4944585000048,618.4944585000048,618.79356619998,620.4263995999936,620.4263995999936,620.4263995999936,620.4263995999936,620.4263995999936,620.4263995999936,620.4263995999936,620.4263995999936,620.4263995999936,620.4263995999936,620.4263995999936,620.4263995999936,620.4263995999936,620.4263995999936,622.3576691999915,622.3576691999915,622.3576691999915,622.3576691999915,622.3576691999915,622.3576691999915,622.3576691999915,50,74,59,37,74,60,622.3576691999915,624.3588392999955,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
45,31,48,76,0,103,103,103,,,,,,,,,,,None,624.3588392999955,624.3588392999955,624.3588392999955,624.3588392999955,624.3588392999955,624.3588392999955,r,0.27722270000958815,624.6592140999855,624.6592140999855,624.6592140999855,624.6592140999855,624.6592140999855,624.6592140999855,624.9422159999958,626.4750484999968,626.4750484999968,626.4750484999968,626.4750484999968,626.4750484999968,626.4750484999968,626.4585439999937,626.4750484999968,626.4750484999968,626.4750484999968,626.4750484999968,626.4750484999968,626.4750484999968,626.4750484999968,628.2898352000047,628.2898352000047,628.2898352000047,628.2898352000047,628.2898352000047,628.2898352000047,628.2898352000047,45,76,48,31,76,60,628.2898352000047,630.2241026999836,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
47,29,43,72,0,104,104,104,,,,,,,,,,,None,630.2241026999836,630.2241026999836,630.2241026999836,630.2241026999836,630.2241026999836,630.2241026999836,r,0.36563980000209995,630.6105113999802,630.6105113999802,630.6105113999802,630.6105113999802,630.6105113999802,630.6105113999802,630.9080850000028,632.0746560999833,632.0746560999833,632.0746560999833,632.0746560999833,632.0746560999833,632.0746560999833,632.0746560999833,632.0746560999833,632.0746560999833,632.0746560999833,632.0746560999833,632.0746560999833,632.0746560999833,632.0746560999833,633.5386154000007,633.5386154000007,633.5386154000007,633.5386154000007,633.5386154000007,633.5386154000007,633.5386154000007,47,72,43,29,72,60,633.5386154000007,635.2401641999895,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
58,32,59,72,0,105,105,105,,,,,,,,,,,None,635.2401641999895,635.2401641999895,635.2401641999895,635.2401641999895,635.2401641999895,635.2401641999895,r,0.3146344999840949,635.5753815999778,635.5753815999778,635.5753815999778,635.5753815999778,635.5753815999778,635.5753815999778,635.873383099999,637.8731987999927,637.8731987999927,637.8731987999927,637.8731987999927,637.8731987999927,637.8731987999927,637.8731987999927,637.8731987999927,637.8731987999927,637.8731987999927,637.8731987999927,637.8731987999927,637.8731987999927,637.8731987999927,640.1709153999982,640.1709153999982,640.1709153999982,640.1709153999982,640.1709153999982,640.1709153999982,640.1709153999982,58,72,59,32,72,60,640.1709153999982,641.805623399996,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
53,37,56,74,0,106,106,106,,,,,,,,,,,None,641.805623399996,641.805623399996,641.805623399996,641.805623399996,641.805623399996,641.805623399996,r,0.27667389999260195,642.1058939999784,642.1058939999784,642.1058939999784,642.1058939999784,642.1058939999784,642.1058939999784,642.3896134999814,644.4052283999918,644.4052283999918,644.4052283999918,644.4052283999918,644.4052283999918,644.4052283999918,644.388838599989,644.4052283999918,644.4052283999918,644.4052283999918,644.4052283999918,644.4052283999918,644.4052283999918,644.4052283999918,646.7033103999856,646.7033103999856,646.7033103999856,646.7033103999856,646.7033103999856,646.7033103999856,646.7033103999856,53,74,56,37,74,60,646.7033103999856,648.637707899994,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
42,33,62,75,0,107,107,107,,,,,,,,,,,None,648.637707899994,648.637707899994,648.637707899994,648.637707899994,648.637707899994,648.637707899994,r,0.2466829999757465,648.9049917999946,648.9049917999946,648.9049917999946,648.9049917999946,648.9049917999946,648.9049917999946,649.1879929999996,650.7879815999768,650.7879815999768,650.7879815999768,650.7879815999768,650.7879815999768,650.7879815999768,650.7710892999894,650.7879815999768,650.7879815999768,650.7879815999768,650.7879815999768,650.7879815999768,650.7879815999768,650.7879815999768,652.6688590999984,652.6688590999984,652.6688590999984,652.6688590999984,652.6688590999984,652.6688590999984,652.6688590999984,42,75,62,33,75,60,652.6688590999984,654.3703872000042,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
44,41,54,74,0,108,108,108,,,,,,,,,,,None,654.3703872000042,654.3703872000042,654.3703872000042,654.3703872000042,654.3703872000042,654.3703872000042,r,0.2853674000070896,654.694388199976,654.694388199976,654.694388199976,654.694388199976,654.694388199976,654.694388199976,654.9701938999933,656.2366511999862,656.2366511999862,656.2366511999862,656.2366511999862,656.2366511999862,656.2366511999862,656.2200946999947,656.2366511999862,656.2366511999862,656.2366511999862,656.2366511999862,656.2366511999862,656.2366511999862,656.2366511999862,657.7846985999786,657.7846985999786,657.7846985999786,657.7846985999786,657.7846985999786,657.7846985999786,657.7846985999786,44,74,54,41,74,60,657.7846985999786,659.4859878999996,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
46,43,52,77,0,109,109,109,,,,,,,,,,,None,659.4859878999996,659.4859878999996,659.4859878999996,659.4859878999996,659.4859878999996,659.4859878999996,r,0.4934652000083588,660.0028468999953,660.0028468999953,660.0028468999953,660.0028468999953,660.0028468999953,660.0028468999953,660.2859914999863,661.6022505000001,661.6022505000001,661.6022505000001,661.6022505000001,661.6022505000001,661.6022505000001,661.5855693999911,661.6022505000001,661.6022505000001,661.6022505000001,661.6022505000001,661.6022505000001,661.6022505000001,661.6022505000001,663.2005943999975,663.2005943999975,663.2005943999975,663.2005943999975,663.2005943999975,663.2005943999975,663.2005943999975,46,77,52,43,77,60,663.2005943999975,664.8015000000014,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
36,39,66,78,0,110,110,110,,,,,,,,,,,None,664.8015000000014,664.8015000000014,664.8015000000014,664.8015000000014,664.8015000000014,664.8015000000014,r,0.23258609999902546,665.0518846999912,665.0518846999912,665.0518846999912,665.0518846999912,665.0518846999912,665.0518846999912,665.3348949999781,666.3015842000023,666.3015842000023,666.3015842000023,666.3015842000023,666.3015842000023,666.3015842000023,666.2848211999808,666.3015842000023,666.3015842000023,666.3015842000023,666.3015842000023,666.3015842000023,666.3015842000023,666.3015842000023,667.549294299999,667.549294299999,667.549294299999,667.549294299999,667.549294299999,667.549294299999,667.549294299999,36,78,66,39,78,60,667.549294299999,669.4840865999868,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
36,41,50,70,0,111,111,111,,,,,,,,,,,None,669.4840865999868,669.4840865999868,669.4840865999868,669.4840865999868,669.4840865999868,669.4840865999868,r,0.3898925999819767,669.9016992999823,669.9016992999823,669.9016992999823,669.9016992999823,669.9016992999823,669.9016992999823,670.1843787999824,671.4344262999948,671.4344262999948,671.4344262999948,671.4344262999948,671.4344262999948,671.4344262999948,671.4008189000015,671.4344262999948,671.4344262999948,671.4344262999948,671.4344262999948,671.4344262999948,671.4344262999948,671.4344262999948,672.9489340999862,672.9489340999862,672.9489340999862,672.9489340999862,672.9489340999862,672.9489340999862,672.9489340999862,36,70,50,41,70,60,672.9489340999862,674.4663232000021,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
39,50,62,79,0,112,112,112,,,,,,,,,,,None,674.4663232000021,674.4663232000021,674.4663232000021,674.4663232000021,674.4663232000021,674.4663232000021,r,0.2642968999862205,674.7510432999989,674.7510432999989,674.7510432999989,674.7510432999989,674.7510432999989,674.7510432999989,675.0339709999971,676.2498290999793,676.2498290999793,676.2498290999793,676.2498290999793,676.2498290999793,676.2498290999793,676.2333274999983,676.2498290999793,676.2498290999793,676.2498290999793,676.2498290999793,676.2498290999793,676.2498290999793,676.2498290999793,677.7479626999993,677.7479626999993,677.7479626999993,677.7479626999993,677.7479626999993,677.7479626999993,677.7479626999993,39,79,62,50,79,60,677.7479626999993,679.4322922999854,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
42,31,47,68,0,113,113,113,,,,,,,,,,,None,679.4322922999854,679.4322922999854,679.4322922999854,679.4322922999854,679.4322922999854,679.4322922999854,r,0.2513600999955088,679.7176150000014,679.7176150000014,679.7176150000014,679.7176150000014,679.7176150000014,679.7176150000014,679.9992206000024,681.049059299985,681.049059299985,681.049059299985,681.049059299985,681.049059299985,681.049059299985,681.0322828999779,681.049059299985,681.049059299985,681.049059299985,681.049059299985,681.049059299985,681.049059299985,681.049059299985,682.3806094999891,682.3806094999891,682.3806094999891,682.3806094999891,682.3806094999891,682.3806094999891,682.3806094999891,42,68,47,31,68,60,682.3806094999891,684.1646843999915,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
40,32,46,71,0,114,114,114,,,,,,,,,,,None,684.1646843999915,684.1646843999915,684.1646843999915,684.1646843999915,684.1646843999915,684.1646843999915,r,0.3212617999815848,684.5179408999975,684.5179408999975,684.5179408999975,684.5179408999975,684.5179408999975,684.5179408999975,684.8150247999874,686.5313505999802,686.5313505999802,686.5313505999802,686.5313505999802,686.5313505999802,686.5313505999802,686.5313505999802,686.5313505999802,686.5313505999802,686.5313505999802,686.5313505999802,686.5313505999802,686.5313505999802,686.5313505999802,688.5463390999939,688.5463390999939,688.5463390999939,688.5463390999939,688.5463390999939,688.5463390999939,688.5463390999939,40,71,46,32,71,60,688.5463390999939,690.0804837000032,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
48,34,52,73,0,115,115,115,,,,,,,,,,,None,690.0804837000032,690.0804837000032,690.0804837000032,690.0804837000032,690.0804837000032,690.0804837000032,r,0.2692154000105802,690.3853903999843,690.3853903999843,690.3853903999843,690.3853903999843,690.3853903999843,690.3853903999843,690.664231200004,691.7304774999793,691.7304774999793,691.7304774999793,691.7304774999793,691.7304774999793,691.7304774999793,691.7141897999973,691.7304774999793,691.7304774999793,691.7304774999793,691.7304774999793,691.7304774999793,691.7304774999793,691.7304774999793,693.0785875000001,693.0785875000001,693.0785875000001,693.0785875000001,693.0785875000001,693.0785875000001,693.0785875000001,48,73,52,34,73,60,693.0785875000001,695.0296581999864,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
36,33,47,72,0,116,116,116,,,,,,,,,,,None,695.0296581999864,695.0296581999864,695.0296581999864,695.0296581999864,695.0296581999864,695.0296581999864,r,0.24639020001632161,695.297843599983,695.297843599983,695.297843599983,695.297843599983,695.297843599983,695.297843599983,695.5970175999973,697.2297585999768,697.2297585999768,697.2297585999768,697.2297585999768,697.2297585999768,697.2297585999768,697.2297585999768,697.2297585999768,697.2297585999768,697.2297585999768,697.2297585999768,697.2297585999768,697.2297585999768,697.2297585999768,699.1608084999898,699.1608084999898,699.1608084999898,699.1608084999898,699.1608084999898,699.1608084999898,699.1608084999898,36,72,47,33,72,60,699.1608084999898,700.9119726999779,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
36,33,50,62,0,117,117,117,,,,,,,,,,,None,700.9119726999779,700.9119726999779,700.9119726999779,700.9119726999779,700.9119726999779,700.9119726999779,r,0.26582280002185144,701.1955954000005,701.1955954000005,701.1955954000005,701.1955954000005,701.1955954000005,701.1955954000005,701.4786678999953,703.4115961999923,703.4115961999923,703.4115961999923,703.4115961999923,703.4115961999923,703.4115961999923,703.3950292999798,703.4115961999923,703.4115961999923,703.4115961999923,703.4115961999923,703.4115961999923,703.4115961999923,703.4115961999923,705.6264238999865,705.6264238999865,705.6264238999865,705.6264238999865,705.6264238999865,705.6264238999865,705.6264238999865,36,62,50,33,62,60,705.6264238999865,707.2104180000024,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
35,40,48,74,0,118,118,118,,,,,,,,,,,None,707.2104180000024,707.2104180000024,707.2104180000024,707.2104180000024,707.2104180000024,707.2104180000024,r,0.2796280999900773,707.5113122999901,707.5113122999901,707.5113122999901,707.5113122999901,707.5113122999901,707.5113122999901,707.8115400999959,708.8775589999859,708.8775589999859,708.8775589999859,708.8775589999859,708.8775589999859,708.8775589999859,708.8775589999859,708.8775589999859,708.8775589999859,708.8775589999859,708.8775589999859,708.8775589999859,708.8775589999859,708.8775589999859,710.2421080999775,710.2421080999775,710.2421080999775,710.2421080999775,710.2421080999775,710.2421080999775,710.2421080999775,35,74,48,40,74,60,710.2421080999775,712.0435941999895,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
34,27,55,75,0,119,119,119,,,,,,,,,,,None,712.0435941999895,712.0435941999895,712.0435941999895,712.0435941999895,712.0435941999895,712.0435941999895,r,0.24375829999917187,712.3110120999918,712.3110120999918,712.3110120999918,712.3110120999918,712.3110120999918,712.3110120999918,712.5938232999761,713.9597446999978,713.9597446999978,713.9597446999978,713.9597446999978,713.9597446999978,713.9597446999978,713.9434244000004,713.9597446999978,713.9597446999978,713.9597446999978,713.9597446999978,713.9597446999978,713.9597446999978,713.9597446999978,715.6082002999901,715.6082002999901,715.6082002999901,715.6082002999901,715.6082002999901,715.6082002999901,715.6082002999901,34,75,55,27,75,60,715.6082002999901,717.4923175000004,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
28,34,50,62,0,120,120,120,,,,,,,,,,,None,717.4923175000004,717.4923175000004,717.4923175000004,717.4923175000004,717.4923175000004,717.4923175000004,r,0.28120399999897927,717.7927702000015,717.7927702000015,717.7927702000015,717.7927702000015,717.7927702000015,717.7927702000015,718.0758293999825,719.7587725000049,719.7587725000049,719.7587725000049,719.7587725000049,719.7587725000049,719.7587725000049,719.7421810999804,719.7587725000049,719.7587725000049,719.7587725000049,719.7587725000049,719.7587725000049,719.7587725000049,719.7587725000049,721.723504900001,721.723504900001,721.723504900001,721.723504900001,721.723504900001,721.723504900001,721.723504900001,28,62,50,34,62,60,721.723504900001,723.607895299996,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
33,37,57,62,0,121,121,121,,,,,,,,,,,None,723.607895299996,723.607895299996,723.607895299996,723.607895299996,723.607895299996,723.607895299996,r,0.2728029999998398,723.9092371999868,723.9092371999868,723.9092371999868,723.9092371999868,723.9092371999868,723.9092371999868,724.208416599984,725.7244968999876,725.7244968999876,725.7244968999876,725.7244968999876,725.7244968999876,725.7244968999876,725.7244968999876,725.7244968999876,725.7244968999876,725.7244968999876,725.7244968999876,725.7244968999876,725.7244968999876,725.7244968999876,727.539656399982,727.539656399982,727.539656399982,727.539656399982,727.539656399982,727.539656399982,727.539656399982,33,62,57,37,62,60,727.539656399982,729.0573619999923,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
35,38,52,65,0,122,122,122,,,,,,,,,,,None,729.0573619999923,729.0573619999923,729.0573619999923,729.0573619999923,729.0573619999923,729.0573619999923,r,0.28598700001020916,729.3752888999879,729.3752888999879,729.3752888999879,729.3752888999879,729.3752888999879,729.3752888999879,729.6576025999966,731.0238200000022,731.0238200000022,731.0238200000022,731.0238200000022,731.0238200000022,731.0238200000022,731.0068738999835,731.0238200000022,731.0238200000022,731.0238200000022,731.0238200000022,731.0238200000022,731.0238200000022,731.0238200000022,732.6719550999987,732.6719550999987,732.6719550999987,732.6719550999987,732.6719550999987,732.6719550999987,732.6719550999987,35,65,52,38,65,60,732.6719550999987,734.6395474000019,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
36,34,49,73,0,123,123,123,,,,,,,,,,,None,734.6395474000019,734.6395474000019,734.6395474000019,734.6395474000019,734.6395474000019,734.6395474000019,r,0.4242229000083171,735.0909499999834,735.0909499999834,735.0909499999834,735.0909499999834,735.0909499999834,735.0909499999834,735.3897080000024,737.0058559000026,737.0058559000026,737.0058559000026,737.0058559000026,737.0058559000026,737.0058559000026,737.0058559000026,737.0058559000026,737.0058559000026,737.0058559000026,737.0058559000026,737.0058559000026,737.0058559000026,737.0058559000026,738.9206384999852,738.9206384999852,738.9206384999852,738.9206384999852,738.9206384999852,738.9206384999852,738.9206384999852,36,73,49,34,73,60,738.9206384999852,740.521849199984,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
34,41,56,62,0,124,124,124,,,,,,,,,,,None,740.521849199984,740.521849199984,740.521849199984,740.521849199984,740.521849199984,740.521849199984,r,0.32205260000773706,740.8758675999998,740.8758675999998,740.8758675999998,740.8758675999998,740.8758675999998,740.8758675999998,741.1721172999823,743.1552424999827,743.1552424999827,743.1552424999827,743.1552424999827,743.1552424999827,743.1552424999827,743.1552424999827,743.1552424999827,743.1552424999827,743.1552424999827,743.1552424999827,743.1552424999827,743.1552424999827,743.1552424999827,745.4364954000048,745.4364954000048,745.4364954000048,745.4364954000048,745.4364954000048,745.4364954000048,745.4364954000048,34,62,56,41,62,60,745.4364954000048,746.9705472999776,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
34,43,50,69,0,125,125,125,,,,,,,,,,,None,746.9705472999776,746.9705472999776,746.9705472999776,746.9705472999776,746.9705472999776,746.9705472999776,r,0.35837040000478737,747.355112899997,747.355112899997,747.355112899997,747.355112899997,747.355112899997,747.355112899997,747.6377246000047,749.4205254999979,749.4205254999979,749.4205254999979,749.4205254999979,749.4205254999979,749.4205254999979,749.4043026999861,749.4205254999979,749.4205254999979,749.4205254999979,749.4205254999979,749.4205254999979,749.4205254999979,749.4205254999979,751.4850609999849,751.4850609999849,751.4850609999849,751.4850609999849,751.4850609999849,751.4850609999849,751.4850609999849,34,69,50,43,69,60,751.4850609999849,753.1527701999876,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
44,34,60,59,0,126,126,126,,,,,,,,,,,None,753.1527701999876,753.1527701999876,753.1527701999876,753.1527701999876,753.1527701999876,753.1527701999876,r,0.24270309999701567,753.4200511999952,753.4200511999952,753.4200511999952,753.4200511999952,753.4200511999952,753.4200511999952,753.7029239999829,754.5365342999867,754.5365342999867,754.5365342999867,754.5365342999867,754.5365342999867,754.5365342999867,754.5195862999826,754.5365342999867,754.5365342999867,754.5365342999867,754.5365342999867,754.5365342999867,754.5365342999867,754.5365342999867,755.6512077999942,755.6512077999942,755.6512077999942,755.6512077999942,755.6512077999942,755.6512077999942,755.6512077999942,44,59,60,34,59,60,755.6512077999942,757.4519228999852,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
40,32,58,74,0,127,127,127,,,,,,,,,,,None,757.4519228999852,757.4519228999852,757.4519228999852,757.4519228999852,757.4519228999852,757.4519228999852,r,0.27592089999234304,757.7523433000024,757.7523433000024,757.7523433000024,757.7523433000024,757.7523433000024,757.7523433000024,758.0357607999758,758.8855652999773,758.8855652999773,758.8855652999773,758.8855652999773,758.8855652999773,758.8855652999773,758.8692965999944,758.8855652999773,758.8855652999773,758.8855652999773,758.8855652999773,758.8855652999773,758.8855652999773,758.8855652999773,760.0170349999971,760.0170349999971,760.0170349999971,760.0170349999971,760.0170349999971,760.0170349999971,760.0170349999971,40,74,58,32,74,60,760.0170349999971,761.6348268000002,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
38,40,58,62,0,128,128,128,,,,,,,,,,,None,761.6348268000002,761.6348268000002,761.6348268000002,761.6348268000002,761.6348268000002,761.6348268000002,r,0.6688546999939717,762.3383816999849,762.3383816999849,762.3383816999849,762.3383816999849,762.3383816999849,762.3383816999849,762.6181780000043,764.5180252999999,764.5180252999999,764.5180252999999,764.5180252999999,764.5180252999999,764.5180252999999,764.484499299986,764.5180252999999,764.5180252999999,764.5180252999999,764.5180252999999,764.5180252999999,764.5180252999999,764.5180252999999,766.6823494999844,766.6823494999844,766.6823494999844,766.6823494999844,766.6823494999844,766.6823494999844,766.6823494999844,38,62,58,40,62,60,766.6823494999844,768.6502017999883,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
46,38,65,63,0,129,129,129,,,,,,,,,,,None,768.6502017999883,768.6502017999883,768.6502017999883,768.6502017999883,768.6502017999883,768.6502017999883,r,0.2510974000033457,768.9382379000017,768.9382379000017,768.9382379000017,768.9382379000017,768.9382379000017,768.9382379000017,769.2171286999946,770.8166216999816,770.8166216999816,770.8166216999816,770.8166216999816,770.8166216999816,770.8166216999816,770.7999407000025,770.8166216999816,770.8166216999816,770.8166216999816,770.8166216999816,770.8166216999816,770.8166216999816,770.8166216999816,772.6979257999919,772.6979257999919,772.6979257999919,772.6979257999919,772.6979257999919,772.6979257999919,772.6979257999919,46,63,65,38,63,60,772.6979257999919,774.2824372999894,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
