arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
45,61,11,61,0,98,98,98,,,,,,,,,,,None,654.0414242000006,654.0414242000006,654.0414242000006,654.0414242000006,654.0414242000006,654.0414242000006,i,1.0264793000023928,655.0929413999984,655.0929413999984,655.0929413999984,655.0929413999984,655.0929413999984,655.0929413999984,655.3753223999993,657.0912879999996,657.1078577000007,657.1078577000007,657.1078577000007,657.1078577000007,657.1078577000007,657.1078577000007,657.1078577000007,657.1078577000007,657.1078577000007,657.1078577000007,657.1078577000007,657.1078577000007,657.1078577000007,659.1228202999991,659.1228202999991,659.1228202999991,659.1228202999991,659.1228202999991,659.1228202999991,659.1228202999991,61,45,61,11,61,60,659.1228202999991,660.7737151000001,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
53,65,19,54,0,99,99,99,,,,,,,,,,,None,660.7737151000001,660.7737151000001,660.7737151000001,660.7737151000001,660.7737151000001,660.7737151000001,i,1.242431700000452,662.0450481999978,662.0450481999978,662.0450481999978,662.0450481999978,662.0450481999978,662.0450481999978,662.3240416999979,663.9573782999978,663.9733697000011,663.9733697000011,663.9733697000011,663.9733697000011,663.9733697000011,663.9733697000011,663.9733697000011,663.9733697000011,663.9733697000011,663.9733697000011,663.9733697000011,663.9733697000011,663.9733697000011,665.904842699998,665.904842699998,665.904842699998,665.904842699998,665.904842699998,665.904842699998,665.904842699998,65,53,54,19,54,60,665.904842699998,667.7725367999992,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
50,62,14,53,0,100,100,100,,,,,,,,,,,None,667.7725367999992,667.7725367999992,667.7725367999992,667.7725367999992,667.7725367999992,667.7725367999992,f,0.8098575999974855,668.6077372,668.6077372,668.6077372,668.6077372,668.6077372,668.6077372,668.8896440999997,669.7558919000003,669.772264700001,669.772264700001,669.772264700001,669.772264700001,669.772264700001,669.772264700001,669.772264700001,669.772264700001,669.772264700001,669.772264700001,669.772264700001,669.772264700001,669.772264700001,670.9372360999987,670.9372360999987,670.9372360999987,670.9372360999987,670.9372360999987,670.9372360999987,670.9372360999987,62,50,53,14,62,60,670.9372360999987,672.7881550999991,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
52,66,8,64,0,101,101,101,,,,,,,,,,,None,672.7881550999991,672.7881550999991,672.7881550999991,672.7881550999991,672.7881550999991,672.7881550999991,r,1.1011647000013909,673.9305037000013,673.9305037000013,673.9305037000013,673.9305037000013,673.9305037000013,673.9305037000013,674.2052930999998,675.3382797000013,675.3715795999997,675.3715795999997,675.3715795999997,675.3715795999997,675.3715795999997,675.3715795999997,675.3715795999997,675.3715795999997,675.3715795999997,675.3715795999997,675.3715795999997,675.3715795999997,675.3715795999997,676.8028268999988,676.8028268999988,676.8028268999988,676.8028268999988,676.8028268999988,676.8028268999988,676.8028268999988,66,52,64,8,52,60,676.8028268999988,678.4208524999995,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
50,60,11,63,0,102,102,102,,,,,,,,,,,None,678.4208524999995,678.4208524999995,678.4208524999995,678.4208524999995,678.4208524999995,678.4208524999995,j,1.3460519000000204,679.7873895999983,679.7873895999983,679.7873895999983,679.7873895999983,679.7873895999983,679.7873895999983,680.0877278000007,681.9702378000002,681.9702378000002,681.9702378000002,681.9702378000002,681.9702378000002,681.9702378000002,681.9702378000002,681.9702378000002,681.9702378000002,681.9702378000002,681.9702378000002,681.9702378000002,681.9702378000002,681.9702378000002,684.1520224999986,684.1520224999986,684.1520224999986,684.1520224999986,684.1520224999986,684.1520224999986,684.1520224999986,60,50,63,11,11,60,684.1520224999986,685.819468499998,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
43,62,11,64,0,103,103,103,,,,,,,,,,,None,685.819468499998,685.819468499998,685.819468499998,685.819468499998,685.819468499998,685.819468499998,r,0.5036854999998468,686.3536640999992,686.3536640999992,686.3536640999992,686.3536640999992,686.3536640999992,686.3536640999992,686.6531084999988,687.5195540999994,687.5195540999994,687.5195540999994,687.5195540999994,687.5195540999994,687.5195540999994,687.5195540999994,687.5195540999994,687.5195540999994,687.5195540999994,687.5195540999994,687.5195540999994,687.5195540999994,687.5195540999994,688.6841791000006,688.6841791000006,688.6841791000006,688.6841791000006,688.6841791000006,688.6841791000006,688.6841791000006,62,43,64,11,43,60,688.6841791000006,690.5020421000008,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
43,56,13,64,0,104,104,104,,,,,,,,,,,None,690.5020421000008,690.5020421000008,690.5020421000008,690.5020421000008,690.5020421000008,690.5020421000008,f,0.6625643000006676,691.1891413000012,691.1891413000012,691.1891413000012,691.1891413000012,691.1891413000012,691.1891413000012,691.4858234999992,693.1851820000011,693.1851820000011,693.1851820000011,693.1851820000011,693.1851820000011,693.1851820000011,693.1851820000011,693.1851820000011,693.1851820000011,693.1851820000011,693.1851820000011,693.1851820000011,693.1851820000011,693.1851820000011,695.1833203999995,695.1833203999995,695.1833203999995,695.1833203999995,695.1833203999995,695.1833203999995,695.1833203999995,56,43,64,13,56,60,695.1833203999995,697.1509177999978,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
47,55,8,64,0,105,105,105,,,,,,,,,,,None,697.1509177999978,697.1509177999978,697.1509177999978,697.1509177999978,697.1509177999978,697.1509177999978,i,0.9175682999994024,698.1042822999989,698.1042822999989,698.1042822999989,698.1042822999989,698.1042822999989,698.1042822999989,698.3843295000006,700.1173500000004,700.1339254000013,700.1339254000013,700.1339254000013,700.1339254000013,700.1339254000013,700.1339254000013,700.1339254000013,700.1339254000013,700.1339254000013,700.1339254000013,700.1339254000013,700.1339254000013,700.1339254000013,702.1651426999997,702.1651426999997,702.1651426999997,702.1651426999997,702.1651426999997,702.1651426999997,702.1651426999997,55,47,64,8,64,60,702.1651426999997,704.0328732999988,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
39,55,15,62,0,106,106,106,,,,,,,,,,,None,704.0328732999988,704.0328732999988,704.0328732999988,704.0328732999988,704.0328732999988,704.0328732999988,i,1.019208300000173,705.083658399999,705.083658399999,705.083658399999,705.083658399999,705.083658399999,705.083658399999,705.3664238999991,706.4664224999979,706.4829877000011,706.4829877000011,706.4829877000011,706.4829877000011,706.4829877000011,706.4829877000011,706.4829877000011,706.4829877000011,706.4829877000011,706.4829877000011,706.4829877000011,706.4829877000011,706.4829877000011,707.8806521000006,707.8806521000006,707.8806521000006,707.8806521000006,707.8806521000006,707.8806521000006,707.8806521000006,55,39,62,15,62,60,707.8806521000006,709.5984973999985,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
39,52,10,60,0,107,107,107,,,,,,,,,,,None,709.5984973999985,709.5984973999985,709.5984973999985,709.5984973999985,709.5984973999985,709.5984973999985,f,0.7029382999971858,710.3337958000011,710.3337958000011,710.3337958000011,710.3337958000011,710.3337958000011,710.3337958000011,710.6321922999996,711.6489890999983,711.6652867000012,711.6652867000012,711.6652867000012,711.6652867000012,711.6652867000012,711.6652867000012,711.6652867000012,711.6652867000012,711.6652867000012,711.6652867000012,711.6652867000012,711.6652867000012,711.6652867000012,712.9797327999986,712.9797327999986,712.9797327999986,712.9797327999986,712.9797327999986,712.9797327999986,712.9797327999986,52,39,60,10,52,60,712.9797327999986,714.7644433999994,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
36,58,17,58,0,108,108,108,,,,,,,,,,,None,714.7644433999994,714.7644433999994,714.7644433999994,714.7644433999994,714.7644433999994,714.7644433999994,i,0.8849960000006831,715.6854606999987,715.6854606999987,715.6854606999987,715.6854606999987,715.6854606999987,715.6854606999987,715.9647045999991,717.9476472999995,717.9640325,717.9640325,717.9640325,717.9640325,717.9640325,717.9640325,717.9640325,717.9640325,717.9640325,717.9640325,717.9640325,717.9640325,717.9640325,720.2451952999982,720.2451952999982,720.2451952999982,720.2451952999982,720.2451952999982,720.2451952999982,720.2451952999982,58,36,58,17,58,60,720.2451952999982,722.1130284999999,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
38,57,22,56,0,109,109,109,,,,,,,,,,,None,722.1130284999999,722.1130284999999,722.1130284999999,722.1130284999999,722.1130284999999,722.1130284999999,i,0.9652827999998408,723.0997246999978,723.0997246999978,723.0997246999978,723.0997246999978,723.0997246999978,723.0997246999978,723.3801170999977,724.8965339999995,724.9131835000007,724.9131835000007,724.9131835000007,724.9131835000007,724.9131835000007,724.9131835000007,724.9131835000007,724.9131835000007,724.9131835000007,724.9131835000007,724.9131835000007,724.9131835000007,724.9131835000007,726.727474700001,726.727474700001,726.727474700001,726.727474700001,726.727474700001,726.727474700001,726.727474700001,57,38,56,22,56,60,726.727474700001,728.4123483000003,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
39,59,26,64,0,110,110,110,,,,,,,,,,,None,728.4123483000003,728.4123483000003,728.4123483000003,728.4123483000003,728.4123483000003,728.4123483000003,f,1.3508166999999958,729.7996706000013,729.7996706000013,729.7996706000013,729.7996706000013,729.7996706000013,729.7996706000013,730.0952660000003,731.4614416000004,731.4614416000004,731.4614416000004,731.4614416000004,731.4614416000004,731.4614416000004,731.4614416000004,731.4614416000004,731.4614416000004,731.4614416000004,731.4614416000004,731.4614416000004,731.4614416000004,731.4614416000004,733.1264730000003,733.1264730000003,733.1264730000003,733.1264730000003,733.1264730000003,733.1264730000003,733.1264730000003,59,39,64,26,59,60,733.1264730000003,734.8774812000011,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
44,57,21,57,0,111,111,111,,,,,,,,,,,None,734.8774812000011,734.8774812000011,734.8774812000011,734.8774812000011,734.8774812000011,734.8774812000011,i,0.9151304000006348,735.8110514,735.8110514,735.8110514,735.8110514,735.8110514,735.8110514,736.0944001999997,737.2942127999995,737.3106936000004,737.3106936000004,737.3106936000004,737.3106936000004,737.3106936000004,737.3106936000004,737.3106936000004,737.3106936000004,737.3106936000004,737.3106936000004,737.3106936000004,737.3106936000004,737.3106936000004,738.8086600999995,738.8086600999995,738.8086600999995,738.8086600999995,738.8086600999995,738.8086600999995,738.8086600999995,57,44,57,21,57,60,738.8086600999995,740.6264776999997,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
39,58,22,67,0,112,112,112,,,,,,,,,,,None,740.6264776999997,740.6264776999997,740.6264776999997,740.6264776999997,740.6264776999997,740.6264776999997,i,0.4530854999975418,741.1137013999978,741.1137013999978,741.1137013999978,741.1137013999978,741.1137013999978,741.1137013999978,741.4101933999991,743.3098286999993,743.326485499998,743.326485499998,743.326485499998,743.326485499998,743.326485499998,743.326485499998,743.326485499998,743.326485499998,743.326485499998,743.326485499998,743.326485499998,743.326485499998,743.326485499998,745.5242973999993,745.5242973999993,745.5242973999993,745.5242973999993,745.5242973999993,745.5242973999993,745.5242973999993,58,39,67,22,67,60,745.5242973999993,747.1255887000007,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
50,52,27,62,0,113,113,113,,,,,,,,,,,None,747.1255887000007,747.1255887000007,747.1255887000007,747.1255887000007,747.1255887000007,747.1255887000007,i,0.7036576000027708,747.8622814999981,747.8622814999981,747.8622814999981,747.8622814999981,747.8622814999981,747.8622814999981,748.1586046000011,750.0421809,750.0588418000007,750.0588418000007,750.0588418000007,750.0588418000007,750.0588418000007,750.0588418000007,750.0588418000007,750.0588418000007,750.0588418000007,750.0588418000007,750.0588418000007,750.0588418000007,750.0588418000007,752.2399650000007,752.2399650000007,752.2399650000007,752.2399650000007,752.2399650000007,752.2399650000007,752.2399650000007,52,50,62,27,62,60,752.2399650000007,753.8241705,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
47,51,30,51,0,114,114,114,,,,,,,,,,,None,753.8241705,753.8241705,753.8241705,753.8241705,753.8241705,753.8241705,r,1.1731465999982902,755.0254521999996,755.0254521999996,755.0254521999996,755.0254521999996,755.0254521999996,755.0254521999996,755.3076548999998,756.8071673999984,756.823975700001,756.823975700001,756.823975700001,756.823975700001,756.823975700001,756.823975700001,756.823975700001,756.823975700001,756.823975700001,756.823975700001,756.823975700001,756.823975700001,756.823975700001,758.6217410999998,758.6217410999998,758.6217410999998,758.6217410999998,758.6217410999998,758.6217410999998,758.6217410999998,51,47,51,30,47,60,758.6217410999998,760.522753199999,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
51,54,35,53,0,115,115,115,,,,,,,,,,,None,760.522753199999,760.522753199999,760.522753199999,760.522753199999,760.522753199999,760.522753199999,f,0.7926378999982262,761.3400528999991,761.3400528999991,761.3400528999991,761.3400528999991,761.3400528999991,761.3400528999991,761.6232528,763.3898611000004,763.4064442999988,763.4064442999988,763.4064442999988,763.4064442999988,763.4064442999988,763.4064442999988,763.4064442999988,763.4064442999988,763.4064442999988,763.4064442999988,763.4064442999988,763.4064442999988,763.4064442999988,765.4705823000004,765.4705823000004,765.4705823000004,765.4705823000004,765.4705823000004,765.4705823000004,765.4705823000004,54,51,53,35,54,60,765.4705823000004,767.4386315999982,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
52,55,32,48,0,116,116,116,,,,,,,,,,,None,767.4386315999982,767.4386315999982,767.4386315999982,767.4386315999982,767.4386315999982,767.4386315999982,f,0.775480600001174,768.2408316000001,768.2408316000001,768.2408316000001,768.2408316000001,768.2408316000001,768.2408316000001,768.5219305999999,769.5050186999979,769.5216178999981,769.5216178999981,769.5216178999981,769.5216178999981,769.5216178999981,769.5216178999981,769.5216178999981,769.5216178999981,769.5216178999981,769.5216178999981,769.5216178999981,769.5216178999981,769.5216178999981,770.8028474999992,770.8028474999992,770.8028474999992,770.8028474999992,770.8028474999992,770.8028474999992,770.8028474999992,55,52,48,32,55,60,770.8028474999992,772.6878290999994,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
45,60,39,51,0,117,117,117,,,,,,,,,,,None,772.6878290999994,772.6878290999994,772.6878290999994,772.6878290999994,772.6878290999994,772.6878290999994,i,0.7896177000002353,773.506738,773.506738,773.506738,773.506738,773.506738,773.506738,773.8046479000004,775.2207546999998,775.2207546999998,775.2207546999998,775.2207546999998,775.2207546999998,775.2207546999998,775.2207546999998,775.2207546999998,775.2207546999998,775.2207546999998,775.2207546999998,775.2207546999998,775.2207546999998,775.2207546999998,776.9356318999999,776.9356318999999,776.9356318999999,776.9356318999999,776.9356318999999,776.9356318999999,776.9356318999999,60,45,51,39,51,60,776.9356318999999,778.9030414000008,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
49,65,32,54,0,118,118,118,,,,,,,,,,,None,778.9030414000008,778.9030414000008,778.9030414000008,778.9030414000008,778.9030414000008,778.9030414000008,i,0.5124880000003031,779.4402854,779.4402854,779.4402854,779.4402854,779.4402854,779.4402854,779.7366102999986,780.7865010999994,780.7865010999994,780.7865010999994,780.7865010999994,780.7865010999994,780.7865010999994,780.7865010999994,780.7865010999994,780.7865010999994,780.7865010999994,780.7865010999994,780.7865010999994,780.7865010999994,780.7865010999994,782.1346645000012,782.1346645000012,782.1346645000012,782.1346645000012,782.1346645000012,782.1346645000012,782.1346645000012,65,49,54,32,54,60,782.1346645000012,783.7521396000011,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
52,53,30,55,0,119,119,119,,,,,,,,,,,None,783.7521396000011,783.7521396000011,783.7521396000011,783.7521396000011,783.7521396000011,783.7521396000011,i,0.9640251999990141,784.7420590000002,784.7420590000002,784.7420590000002,784.7420590000002,784.7420590000002,784.7420590000002,785.0356620999992,786.7020663000003,786.7020663000003,786.7020663000003,786.7020663000003,786.7020663000003,786.7020663000003,786.7020663000003,786.7020663000003,786.7020663000003,786.7020663000003,786.7020663000003,786.7020663000003,786.7020663000003,786.7020663000003,788.6666196000006,788.6666196000006,788.6666196000006,788.6666196000006,788.6666196000006,788.6666196000006,788.6666196000006,53,52,55,30,55,60,788.6666196000006,790.3842299999997,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
58,60,42,49,0,120,120,120,,,,,,,,,,,None,790.3842299999997,790.3842299999997,790.3842299999997,790.3842299999997,790.3842299999997,790.3842299999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,58,49,42,0,60,797.8987959000006,799.8163324999987,791.8850299000005,797.8987959000006,791.8850299000005,791.8850299000005,791.8850299000005,791.8850299000005,791.8850299000005,791.8850299000005,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
56,53,27,48,0,121,121,121,,,,,,,,,,,None,799.8163324999987,799.8163324999987,799.8163324999987,799.8163324999987,799.8163324999987,799.8163324999987,f,0.6051918000011938,800.4534926999986,800.4534926999986,800.4534926999986,800.4534926999986,800.4534926999986,800.4534926999986,800.7332303000003,802.4161046000008,802.4327497999984,802.4327497999984,802.4327497999984,802.4327497999984,802.4327497999984,802.4327497999984,802.4327497999984,802.4327497999984,802.4327497999984,802.4327497999984,802.4327497999984,802.4327497999984,802.4327497999984,804.414254299998,804.414254299998,804.414254299998,804.414254299998,804.414254299998,804.414254299998,804.414254299998,53,56,48,27,53,60,804.414254299998,806.3153490000004,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
52,58,35,53,0,122,122,122,,,,,,,,,,,None,806.3153490000004,806.3153490000004,806.3153490000004,806.3153490000004,806.3153490000004,806.3153490000004,f,0.6333406999983708,806.9702362999997,806.9702362999997,806.9702362999997,806.9702362999997,806.9702362999997,806.9702362999997,807.2652417999998,808.7983887999981,808.8152111999989,808.8152111999989,808.8152111999989,808.8152111999989,808.8152111999989,808.8152111999989,808.8152111999989,808.8152111999989,808.8152111999989,808.8152111999989,808.8152111999989,808.8152111999989,808.8152111999989,810.6465791999981,810.6465791999981,810.6465791999981,810.6465791999981,810.6465791999981,810.6465791999981,810.6465791999981,58,52,53,35,58,60,810.6465791999981,812.5806921000003,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
55,54,42,60,0,123,123,123,,,,,,,,,,,None,812.5806921000003,812.5806921000003,812.5806921000003,812.5806921000003,812.5806921000003,812.5806921000003,f,0.689875199997914,813.2990963999982,813.2990963999982,813.2990963999982,813.2990963999982,813.2990963999982,813.2990963999982,813.5804863999983,815.0307458999996,815.0474508000007,815.0474508000007,815.0474508000007,815.0474508000007,815.0474508000007,815.0474508000007,815.0474508000007,815.0474508000007,815.0474508000007,815.0474508000007,815.0474508000007,815.0474508000007,815.0474508000007,816.7950806000008,816.7950806000008,816.7950806000008,816.7950806000008,816.7950806000008,816.7950806000008,816.7950806000008,54,55,60,42,54,60,816.7950806000008,818.3965119999993,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
57,55,42,59,0,124,124,124,,,,,,,,,,,None,818.3965119999993,818.3965119999993,818.3965119999993,818.3965119999993,818.3965119999993,818.3965119999993,i,0.8315172000002349,819.2481641999984,819.2481641999984,819.2481641999984,819.2481641999984,819.2481641999984,819.2481641999984,819.5465336999987,821.1294927999988,821.1294927999988,821.1294927999988,821.1294927999988,821.1294927999988,821.1294927999988,821.1294927999988,821.1294927999988,821.1294927999988,821.1294927999988,821.1294927999988,821.1294927999988,821.1294927999988,821.1294927999988,823.0106020999992,823.0106020999992,823.0106020999992,823.0106020999992,823.0106020999992,823.0106020999992,823.0106020999992,55,57,59,42,59,60,823.0106020999992,824.7621283000008,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
61,62,35,55,0,125,125,125,,,,,,,,,,,None,824.7621283000008,824.7621283000008,824.7621283000008,824.7621283000008,824.7621283000008,824.7621283000008,i,0.8412462999986019,825.628658900001,825.628658900001,825.628658900001,825.628658900001,825.628658900001,825.628658900001,825.9121419000003,826.862183199999,826.8783599999988,826.8783599999988,826.8783599999988,826.8783599999988,826.8783599999988,826.8783599999988,826.8783599999988,826.8783599999988,826.8783599999988,826.8783599999988,826.8783599999988,826.8783599999988,826.8783599999988,828.1263465999982,828.1263465999982,828.1263465999982,828.1263465999982,828.1263465999982,828.1263465999982,828.1263465999982,62,61,55,35,55,60,828.1263465999982,829.710839899999,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
63,59,41,57,0,126,126,126,,,,,,,,,,,None,829.710839899999,829.710839899999,829.710839899999,829.710839899999,829.710839899999,829.710839899999,j,0.735912099997222,830.4783089000011,830.4783089000011,830.4783089000011,830.4783089000011,830.4783089000011,830.4783089000011,830.761415099998,831.9444006999984,831.960755199998,831.960755199998,831.960755199998,831.960755199998,831.960755199998,831.960755199998,831.960755199998,831.960755199998,831.960755199998,831.960755199998,831.960755199998,831.960755199998,831.960755199998,833.4421646999981,833.4421646999981,833.4421646999981,833.4421646999981,833.4421646999981,833.4421646999981,833.4421646999981,59,63,57,41,41,60,833.4421646999981,835.4429431999997,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
61,59,33,54,0,127,127,127,,,,,,,,,,,None,835.4429431999997,835.4429431999997,835.4429431999997,835.4429431999997,835.4429431999997,835.4429431999997,i,0.6636303000013868,836.1271631999989,836.1271631999989,836.1271631999989,836.1271631999989,836.1271631999989,836.1271631999989,836.426956700001,837.9933822999992,837.9933822999992,837.9933822999992,837.9933822999992,837.9933822999992,837.9933822999992,837.9933822999992,837.9933822999992,837.9933822999992,837.9933822999992,837.9933822999992,837.9933822999992,837.9933822999992,837.9933822999992,839.8576685999979,839.8576685999979,839.8576685999979,839.8576685999979,839.8576685999979,839.8576685999979,839.8576685999979,59,61,54,33,54,60,839.8576685999979,841.5919766999978,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
60,68,44,54,0,128,128,128,,,,,,,,,,,None,841.5919766999978,841.5919766999978,841.5919766999978,841.5919766999978,841.5919766999978,841.5919766999978,f,0.8052167000023474,842.426097399999,842.426097399999,842.426097399999,842.426097399999,842.426097399999,842.426097399999,842.7089845999981,844.6252700000005,844.641887400001,844.641887400001,844.641887400001,844.641887400001,844.641887400001,844.641887400001,844.641887400001,844.641887400001,844.641887400001,844.641887400001,844.641887400001,844.641887400001,844.641887400001,846.8565975999991,846.8565975999991,846.8565975999991,846.8565975999991,846.8565975999991,846.8565975999991,846.8565975999991,68,60,54,44,68,60,846.8565975999991,848.7913165999998,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
65,59,30,58,0,129,129,129,,,,,,,,,,,None,848.7913165999998,848.7913165999998,848.7913165999998,848.7913165999998,848.7913165999998,848.7913165999998,f,0.7507360999989032,849.5790425999985,849.5790425999985,849.5790425999985,849.5790425999985,849.5790425999985,849.5790425999985,849.8748885999994,851.391034799999,851.391034799999,851.391034799999,851.391034799999,851.391034799999,851.391034799999,851.391034799999,851.391034799999,851.391034799999,851.391034799999,851.391034799999,851.391034799999,851.391034799999,851.391034799999,853.2057910000003,853.2057910000003,853.2057910000003,853.2057910000003,853.2057910000003,853.2057910000003,853.2057910000003,59,65,58,30,59,60,853.2057910000003,854.8231049999995,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
62,70,33,50,0,130,130,130,,,,,,,,,,,None,854.8231049999995,854.8231049999995,854.8231049999995,854.8231049999995,854.8231049999995,854.8231049999995,f,0.6869299999998475,855.5412094999992,855.5412094999992,855.5412094999992,855.5412094999992,855.5412094999992,855.5412094999992,855.8237536999986,857.7735171999993,857.7899632000008,857.7899632000008,857.7899632000008,857.7899632000008,857.7899632000008,857.7899632000008,857.7899632000008,857.7899632000008,857.7899632000008,857.7899632000008,857.7899632000008,857.7899632000008,857.7899632000008,860.037852999998,860.037852999998,860.037852999998,860.037852999998,860.037852999998,860.037852999998,860.037852999998,70,62,50,33,70,60,860.037852999998,861.9054620999996,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
68,61,41,51,0,131,131,131,,,,,,,,,,,None,861.9054620999996,861.9054620999996,861.9054620999996,861.9054620999996,861.9054620999996,861.9054620999996,i,0.6879871999990428,862.6235167999985,862.6235167999985,862.6235167999985,862.6235167999985,862.6235167999985,862.6235167999985,862.9227756,864.1051666999992,864.1051666999992,864.1051666999992,864.1051666999992,864.1051666999992,864.1051666999992,864.1051666999992,864.1051666999992,864.1051666999992,864.1051666999992,864.1051666999992,864.1051666999992,864.1051666999992,864.1051666999992,865.586887999998,865.586887999998,865.586887999998,865.586887999998,865.586887999998,865.586887999998,865.586887999998,61,68,51,41,51,60,865.586887999998,867.3041669000013,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
