arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,40.09659939998528,40.09659939998528,space,17.232418400002643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
57,9,38,55,0,98,98,98,,,,,,,,None,632.0753052999789,632.0753052999789,632.0753052999789,632.0753052999789,632.0753052999789,632.0753052999789,i,0.4152325000031851,632.5099566999997,632.5099566999997,632.5099566999997,632.5099566999997,632.5099566999997,632.5099566999997,632.7924456000037,634.3750880000007,634.3916863999912,634.3916863999912,634.3916863999912,634.3916863999912,634.3916863999912,634.3916863999912,634.3916863999912,634.3916863999912,634.3916863999912,634.3916863999912,634.3916863999912,634.3916863999912,634.3916863999912,636.2731923999963,636.2731923999963,636.2731923999963,636.2731923999963,636.2731923999963,636.2731923999963,636.2731923999963,57,55,38,9,38,60,636.2731923999963,637.8242471999838,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
63,10,32,51,0,99,99,99,,,,,,,,None,637.8242471999838,637.8242471999838,637.8242471999838,637.8242471999838,637.8242471999838,637.8242471999838,f,0.41416009998647496,638.2579454999941,638.2579454999941,638.2579454999941,638.2579454999941,638.2579454999941,638.2579454999941,638.5417959000042,640.3411483999807,640.3578080000007,640.3578080000007,640.3578080000007,640.3578080000007,640.3578080000007,640.3578080000007,640.3578080000007,640.3578080000007,640.3578080000007,640.3578080000007,640.3578080000007,640.3578080000007,640.3578080000007,642.455054799997,642.455054799997,642.455054799997,642.455054799997,642.455054799997,642.455054799997,642.455054799997,63,51,32,10,63,60,642.455054799997,644.3733024999965,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
62,13,39,53,0,100,100,100,,,,,,,,None,644.3733024999965,644.3733024999965,644.3733024999965,644.3733024999965,644.3733024999965,644.3733024999965,f,0.4848338000010699,644.9023601999797,644.9023601999797,644.9023601999797,644.9023601999797,644.9023601999797,644.9023601999797,645.1736512999923,646.4566041999788,646.4898288999975,646.4898288999975,646.4898288999975,646.4898288999975,646.4898288999975,646.4898288999975,646.4898288999975,646.4898288999975,646.4898288999975,646.4898288999975,646.4898288999975,646.4898288999975,646.4898288999975,648.0714248000004,648.0714248000004,648.0714248000004,648.0714248000004,648.0714248000004,648.0714248000004,648.0714248000004,62,53,39,13,62,60,648.0714248000004,649.7721777999832,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
53,10,38,54,0,101,101,101,,,,,,,,None,649.7721777999832,649.7721777999832,649.7721777999832,649.7721777999832,649.7721777999832,649.7721777999832,r,0.5344766000052914,650.3503395000007,650.3503395000007,650.3503395000007,650.3503395000007,650.3503395000007,650.3503395000007,650.6224500999961,651.8223861999868,651.8390693999827,651.8390693999827,651.8390693999827,651.8390693999827,651.8390693999827,651.8390693999827,651.8390693999827,651.8390693999827,651.8390693999827,651.8390693999827,651.8390693999827,651.8390693999827,651.8390693999827,653.3370646999974,653.3370646999974,653.3370646999974,653.3370646999974,653.3370646999974,653.3370646999974,653.3370646999974,53,54,38,10,54,60,653.3370646999974,655.1548863999778,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
51,12,41,55,0,102,102,102,,,,,,,,None,655.1548863999778,655.1548863999778,655.1548863999778,655.1548863999778,655.1548863999778,655.1548863999778,f,0.4375667999847792,655.6217416999862,655.6217416999862,655.6217416999862,655.6217416999862,655.6217416999862,655.6217416999862,655.905269299983,657.0543703000003,657.0711870999949,657.0711870999949,657.0711870999949,657.0711870999949,657.0711870999949,657.0711870999949,657.0711870999949,657.0711870999949,657.0711870999949,657.0711870999949,657.0711870999949,657.0711870999949,657.0711870999949,658.5193144999794,658.5193144999794,658.5193144999794,658.5193144999794,658.5193144999794,658.5193144999794,658.5193144999794,51,55,41,12,51,60,658.5193144999794,660.3703861999966,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
57,12,39,46,0,103,103,103,,,,,,,,None,660.3703861999966,660.3703861999966,660.3703861999966,660.3703861999966,660.3703861999966,660.3703861999966,r,0.5866076000093017,660.9873683000042,660.9873683000042,660.9873683000042,660.9873683000042,660.9873683000042,660.9873683000042,661.2705905000039,662.753662699979,662.7699906000053,662.7699906000053,662.7699906000053,662.7699906000053,662.7699906000053,662.7699906000053,662.7699906000053,662.7699906000053,662.7699906000053,662.7699906000053,662.7699906000053,662.7699906000053,662.7699906000053,664.5516779999889,664.5516779999889,664.5516779999889,664.5516779999889,664.5516779999889,664.5516779999889,664.5516779999889,57,46,39,12,46,60,664.5516779999889,666.3861777999846,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
52,29,47,53,0,104,104,104,,,,,,,,None,666.3861777999846,666.3861777999846,666.3861777999846,666.3861777999846,666.3861777999846,666.3861777999846,f,0.362201499985531,666.7707345999952,666.7707345999952,666.7707345999952,666.7707345999952,666.7707345999952,666.7707345999952,667.0698108999932,668.019082999992,668.019082999992,668.019082999992,668.019082999992,668.019082999992,668.019082999992,668.019082999992,668.019082999992,668.019082999992,668.019082999992,668.019082999992,668.019082999992,668.019082999992,668.019082999992,669.2670165000018,669.2670165000018,669.2670165000018,669.2670165000018,669.2670165000018,669.2670165000018,669.2670165000018,52,53,47,29,52,60,669.2670165000018,670.918660299998,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
52,14,40,42,0,105,105,105,,,,,,,,None,670.918660299998,670.918660299998,670.918660299998,670.918660299998,670.918660299998,670.918660299998,i,0.2947402999852784,671.2354588999879,671.2354588999879,671.2354588999879,671.2354588999879,671.2354588999879,671.2354588999879,671.5186151999806,673.3186281999806,673.3352545999805,673.3352545999805,673.3352545999805,673.3352545999805,673.3352545999805,673.3352545999805,673.3352545999805,673.3352545999805,673.3352545999805,673.3352545999805,673.3352545999805,673.3352545999805,673.3352545999805,675.4327981999959,675.4327981999959,675.4327981999959,675.4327981999959,675.4327981999959,675.4327981999959,675.4327981999959,52,42,40,14,40,60,675.4327981999959,677.4343304999929,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
55,20,43,36,0,106,106,106,,,,,,,,None,677.4343304999929,677.4343304999929,677.4343304999929,677.4343304999929,677.4343304999929,677.4343304999929,f,0.2671323999820743,677.7397288999928,677.7397288999928,677.7397288999928,677.7397288999928,677.7397288999928,677.7397288999928,678.0177671999845,679.2006491999782,679.217141000001,679.217141000001,679.217141000001,679.217141000001,679.217141000001,679.217141000001,679.217141000001,679.217141000001,679.217141000001,679.217141000001,679.217141000001,679.217141000001,679.217141000001,680.6987898999942,680.6987898999942,680.6987898999942,680.6987898999942,680.6987898999942,680.6987898999942,680.6987898999942,55,36,43,20,55,60,680.6987898999942,682.2666902999918,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
52,31,45,43,0,107,107,107,,,,,,,,None,682.2666902999918,682.2666902999918,682.2666902999918,682.2666902999918,682.2666902999918,682.2666902999918,j,0.6513284999819007,682.9558181999892,682.9558181999892,682.9558181999892,682.9558181999892,682.9558181999892,682.9558181999892,683.2336837000039,685.2165908000025,685.2495015999884,685.2495015999884,685.2495015999884,685.2495015999884,685.2495015999884,685.2495015999884,685.2495015999884,685.2495015999884,685.2495015999884,685.2495015999884,685.2495015999884,685.2495015999884,685.2495015999884,687.5308187000046,687.5308187000046,687.5308187000046,687.5308187000046,687.5308187000046,687.5308187000046,687.5308187000046,52,43,45,31,31,60,687.5308187000046,689.4319698000036,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
41,15,52,44,0,108,108,108,,,,,,,,None,689.4319698000036,689.4319698000036,689.4319698000036,689.4319698000036,689.4319698000036,689.4319698000036,f,0.23547580000013113,689.7072364999913,689.7072364999913,689.7072364999913,689.7072364999913,689.7072364999913,689.7072364999913,689.9823100999929,691.6325764999783,691.6486122999922,691.6486122999922,691.6486122999922,691.6486122999922,691.6486122999922,691.6486122999922,691.6486122999922,691.6486122999922,691.6486122999922,691.6486122999922,691.6486122999922,691.6486122999922,691.6486122999922,693.5966729999927,693.5966729999927,693.5966729999927,693.5966729999927,693.5966729999927,693.5966729999927,693.5966729999927,41,44,52,15,41,60,693.5966729999927,695.5974161000049,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
46,16,44,32,0,109,109,109,,,,,,,,None,695.5974161000049,695.5974161000049,695.5974161000049,695.5974161000049,695.5974161000049,695.5974161000049,i,0.36749439997947775,696.0017069999885,696.0017069999885,696.0017069999885,696.0017069999885,696.0017069999885,696.0017069999885,696.2814315999858,697.4479413999943,697.4811041999783,697.4811041999783,697.4811041999783,697.4811041999783,697.4811041999783,697.4811041999783,697.4811041999783,697.4811041999783,697.4811041999783,697.4811041999783,697.4811041999783,697.4811041999783,697.4811041999783,698.9456686000049,698.9456686000049,698.9456686000049,698.9456686000049,698.9456686000049,698.9456686000049,698.9456686000049,46,32,44,16,44,60,698.9456686000049,700.5967017999792,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
50,8,49,38,0,110,110,110,,,,,,,,None,700.5967017999792,700.5967017999792,700.5967017999792,700.5967017999792,700.5967017999792,700.5967017999792,r,0.6956238000129815,701.3173625000054,701.3173625000054,701.3173625000054,701.3173625000054,701.3173625000054,701.3173625000054,701.6132318000018,702.7130619999953,702.7130619999953,702.7130619999953,702.7130619999953,702.7130619999953,702.7130619999953,702.7130619999953,702.7130619999953,702.7130619999953,702.7130619999953,702.7130619999953,702.7130619999953,702.7130619999953,702.7130619999953,704.1113480999775,704.1113480999775,704.1113480999775,704.1113480999775,704.1113480999775,704.1113480999775,704.1113480999775,50,38,49,8,38,60,704.1113480999775,705.8293590999965,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
36,23,47,47,0,111,111,111,,,,,,,,None,705.8293590999965,705.8293590999965,705.8293590999965,705.8293590999965,705.8293590999965,705.8293590999965,f,0.5673337000189349,706.4127171,706.4127171,706.4127171,706.4127171,706.4127171,706.4127171,706.7126980999892,707.7955950000032,707.7955950000032,707.7955950000032,707.7955950000032,707.7955950000032,707.7955950000032,707.7955950000032,707.7955950000032,707.7955950000032,707.7955950000032,707.7955950000032,707.7955950000032,707.7955950000032,707.7955950000032,709.1775097000063,709.1775097000063,709.1775097000063,709.1775097000063,709.1775097000063,709.1775097000063,709.1775097000063,36,47,47,23,36,60,709.1775097000063,710.7114147999964,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
42,11,54,34,0,112,112,112,,,,,,,,None,710.7114147999964,710.7114147999964,710.7114147999964,710.7114147999964,710.7114147999964,710.7114147999964,i,0.7730527000094298,711.5135195000039,711.5135195000039,711.5135195000039,711.5135195000039,711.5135195000039,711.5135195000039,711.7952897999785,713.6112067999784,713.6281522999925,713.6281522999925,713.6281522999925,713.6281522999925,713.6281522999925,713.6281522999925,713.6281522999925,713.6281522999925,713.6281522999925,713.6281522999925,713.6281522999925,713.6281522999925,713.6281522999925,715.7426262999943,715.7426262999943,715.7426262999943,715.7426262999943,715.7426262999943,715.7426262999943,715.7426262999943,42,34,54,11,54,60,715.7426262999943,717.5771976999822,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
35,11,47,45,0,113,113,113,,,,,,,,None,717.5771976999822,717.5771976999822,717.5771976999822,717.5771976999822,717.5771976999822,717.5771976999822,i,0.44066839999868535,718.0441937999858,718.0441937999858,718.0441937999858,718.0441937999858,718.0441937999858,718.0441937999858,718.3443738999777,719.8104450999817,719.8104450999817,719.8104450999817,719.8104450999817,719.8104450999817,719.8104450999817,719.8104450999817,719.8104450999817,719.8104450999817,719.8104450999817,719.8104450999817,719.8104450999817,719.8104450999817,719.8104450999817,721.5749795000011,721.5749795000011,721.5749795000011,721.5749795000011,721.5749795000011,721.5749795000011,721.5749795000011,35,45,47,11,47,60,721.5749795000011,723.3759792000055,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
37,26,46,45,0,114,114,114,,,,,,,,None,723.3759792000055,723.3759792000055,723.3759792000055,723.3759792000055,723.3759792000055,723.3759792000055,j,0.3512486999970861,723.7649582999875,723.7649582999875,723.7649582999875,723.7649582999875,723.7649582999875,723.7649582999875,724.0434993999952,725.659387599997,725.6759482999914,725.6759482999914,725.6759482999914,725.6759482999914,725.6759482999914,725.6759482999914,725.6759482999914,725.6759482999914,725.6759482999914,725.6759482999914,725.6759482999914,725.6759482999914,725.6759482999914,727.5904260999814,727.5904260999814,727.5904260999814,727.5904260999814,727.5904260999814,727.5904260999814,727.5904260999814,37,45,46,26,26,60,727.5904260999814,729.4913523999858,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
33,15,49,45,0,115,115,115,,,,,,,,None,729.4913523999858,729.4913523999858,729.4913523999858,729.4913523999858,729.4913523999858,729.4913523999858,i,0.35285080000176094,729.8806871999986,729.8806871999986,729.8806871999986,729.8806871999986,729.8806871999986,729.8806871999986,730.1585011999996,731.4748072999937,731.4916416000051,731.4916416000051,731.4916416000051,731.4916416000051,731.4916416000051,731.4916416000051,731.4916416000051,731.4916416000051,731.4916416000051,731.4916416000051,731.4916416000051,731.4916416000051,731.4916416000051,733.106603399996,733.106603399996,733.106603399996,733.106603399996,733.106603399996,733.106603399996,733.106603399996,33,45,49,15,49,60,733.106603399996,734.7739479999873,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
44,18,50,49,0,116,116,116,,,,,,,,None,734.7739479999873,734.7739479999873,734.7739479999873,734.7739479999873,734.7739479999873,734.7739479999873,i,0.6718987000058405,735.4743990999996,735.4743990999996,735.4743990999996,735.4743990999996,735.4743990999996,735.4743990999996,735.7575263000035,737.1911231999984,737.2074635000026,737.2074635000026,737.2074635000026,737.2074635000026,737.2074635000026,737.2074635000026,737.2074635000026,737.2074635000026,737.2074635000026,737.2074635000026,737.2074635000026,737.2074635000026,737.2074635000026,738.9385106999835,738.9385106999835,738.9385106999835,738.9385106999835,738.9385106999835,738.9385106999835,738.9385106999835,44,49,50,18,50,60,738.9385106999835,740.6063028999779,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
45,18,49,47,0,117,117,117,,,,,,,,None,740.6063028999779,740.6063028999779,740.6063028999779,740.6063028999779,740.6063028999779,740.6063028999779,r,0.28611250000540167,740.927471300005,740.927471300005,740.927471300005,740.927471300005,740.927471300005,740.927471300005,741.2069209000038,742.4900909999851,742.5065390999953,742.5065390999953,742.5065390999953,742.5065390999953,742.5065390999953,742.5065390999953,742.5065390999953,742.5065390999953,742.5065390999953,742.5065390999953,742.5065390999953,742.5065390999953,742.5065390999953,744.0878383999807,744.0878383999807,744.0878383999807,744.0878383999807,744.0878383999807,744.0878383999807,744.0878383999807,45,47,49,18,47,60,744.0878383999807,746.0722175999836,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
52,23,61,49,0,118,118,118,,,,,,,,None,746.0722175999836,746.0722175999836,746.0722175999836,746.0722175999836,746.0722175999836,746.0722175999836,i,0.3798802999954205,746.4735130000045,746.4735130000045,746.4735130000045,746.4735130000045,746.4735130000045,746.4735130000045,746.7727062999911,748.055326200003,748.055326200003,748.055326200003,748.055326200003,748.055326200003,748.055326200003,748.055326200003,748.055326200003,748.055326200003,748.055326200003,748.055326200003,748.055326200003,748.055326200003,748.055326200003,749.6366490999935,749.6366490999935,749.6366490999935,749.6366490999935,749.6366490999935,749.6366490999935,749.6366490999935,52,49,61,23,61,60,749.6366490999935,751.6043176999956,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
45,20,58,47,0,119,119,119,,,,,,,,None,751.6043176999956,751.6043176999956,751.6043176999956,751.6043176999956,751.6043176999956,751.6043176999956,i,0.3861204000131693,752.0368874999986,752.0368874999986,752.0368874999986,752.0368874999986,752.0368874999986,752.0368874999986,752.3051309000002,753.5383284999989,753.554490199982,753.554490199982,753.554490199982,753.554490199982,753.554490199982,753.554490199982,753.554490199982,753.554490199982,753.554490199982,753.554490199982,753.554490199982,753.554490199982,753.554490199982,755.0862111999886,755.0862111999886,755.0862111999886,755.0862111999886,755.0862111999886,755.0862111999886,755.0862111999886,45,47,58,20,58,60,755.0862111999886,756.753387499979,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
39,14,61,42,0,120,120,120,,,,,,,,None,756.753387499979,756.753387499979,756.753387499979,756.753387499979,756.753387499979,756.753387499979,f,0.43220569999539293,757.2059388000052,757.2059388000052,757.2059388000052,757.2059388000052,757.2059388000052,757.2059388000052,757.4874882999866,759.4204558999918,759.4368828999868,759.4368828999868,759.4368828999868,759.4368828999868,759.4368828999868,759.4368828999868,759.4368828999868,759.4368828999868,759.4368828999868,759.4368828999868,759.4368828999868,759.4368828999868,759.4368828999868,761.667995900003,761.667995900003,761.667995900003,761.667995900003,761.667995900003,761.667995900003,761.667995900003,39,42,61,14,39,60,761.667995900003,763.4195073999872,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
39,17,66,38,0,121,121,121,,,,,,,,None,763.4195073999872,763.4195073999872,763.4195073999872,763.4195073999872,763.4195073999872,763.4195073999872,i,0.2385055999911856,763.6862050000054,763.6862050000054,763.6862050000054,763.6862050000054,763.6862050000054,763.6862050000054,763.9698627000034,765.4029328000033,765.4191760999965,765.4191760999965,765.4191760999965,765.4191760999965,765.4191760999965,765.4191760999965,765.4191760999965,765.4191760999965,765.4191760999965,765.4191760999965,765.4191760999965,765.4191760999965,765.4191760999965,767.1505254999793,767.1505254999793,767.1505254999793,767.1505254999793,767.1505254999793,767.1505254999793,767.1505254999793,39,38,66,17,66,60,767.1505254999793,768.7011366999941,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
40,16,66,44,0,122,122,122,,,,,,,,None,768.7011366999941,768.7011366999941,768.7011366999941,768.7011366999941,768.7011366999941,768.7011366999941,i,0.3120457000040915,769.0351423999819,769.0351423999819,769.0351423999819,769.0351423999819,769.0351423999819,769.0351423999819,769.3183236999903,770.234987200005,770.2515469999926,770.2515469999926,770.2515469999926,770.2515469999926,770.2515469999926,770.2515469999926,770.2515469999926,770.2515469999926,770.2515469999926,770.2515469999926,770.2515469999926,770.2515469999926,770.2515469999926,771.4664296999981,771.4664296999981,771.4664296999981,771.4664296999981,771.4664296999981,771.4664296999981,771.4664296999981,40,44,66,16,66,60,771.4664296999981,773.1508938999905,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
44,15,62,47,0,123,123,123,,,,,,,,None,773.1508938999905,773.1508938999905,773.1508938999905,773.1508938999905,773.1508938999905,773.1508938999905,i,0.4110565000155475,773.5860420999816,773.5860420999816,773.5860420999816,773.5860420999816,773.5860420999816,773.5860420999816,773.8681491999887,775.4344370999897,775.4509192999976,775.4509192999976,775.4509192999976,775.4509192999976,775.4509192999976,775.4509192999976,775.4509192999976,775.4509192999976,775.4509192999976,775.4509192999976,775.4509192999976,775.4509192999976,775.4509192999976,777.3154212999798,777.3154212999798,777.3154212999798,777.3154212999798,777.3154212999798,777.3154212999798,777.3154212999798,44,47,62,15,62,60,777.3154212999798,779.1167054999969,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
42,21,73,51,0,124,124,124,,,,,,,,None,779.1167054999969,779.1167054999969,779.1167054999969,779.1167054999969,779.1167054999969,779.1167054999969,i,0.3278833999938797,779.4673718999838,779.4673718999838,779.4673718999838,779.4673718999838,779.4673718999838,779.4673718999838,779.7665518999856,780.9497136999853,780.9497136999853,780.9497136999853,780.9497136999853,780.9497136999853,780.9497136999853,780.9497136999853,780.9497136999853,780.9497136999853,780.9497136999853,780.9497136999853,780.9497136999853,780.9497136999853,780.9497136999853,782.4314154000022,782.4314154000022,782.4314154000022,782.4314154000022,782.4314154000022,782.4314154000022,782.4314154000022,42,51,73,21,73,60,782.4314154000022,783.9821865999838,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
43,15,69,52,0,125,125,125,,,,,,,,None,783.9821865999838,783.9821865999838,783.9821865999838,783.9821865999838,783.9821865999838,783.9821865999838,i,0.4385318999993615,784.4493699999875,784.4493699999875,784.4493699999875,784.4493699999875,784.4493699999875,784.4493699999875,784.7324565000017,786.4989456000039,786.5154717999976,786.5154717999976,786.5154717999976,786.5154717999976,786.5154717999976,786.5154717999976,786.5154717999976,786.5154717999976,786.5154717999976,786.5154717999976,786.5154717999976,786.5154717999976,786.5154717999976,788.5803904999921,788.5803904999921,788.5803904999921,788.5803904999921,788.5803904999921,788.5803904999921,788.5803904999921,43,52,69,15,69,60,788.5803904999921,790.3647650999774,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
43,23,69,51,0,126,126,126,,,,,,,,None,790.3647650999774,790.3647650999774,790.3647650999774,790.3647650999774,790.3647650999774,790.3647650999774,i,0.4301283999811858,790.814905599982,790.814905599982,790.814905599982,790.814905599982,790.814905599982,790.814905599982,791.0977338999801,792.1643312999804,792.1808239999809,792.1808239999809,792.1808239999809,792.1808239999809,792.1808239999809,792.1808239999809,792.1808239999809,792.1808239999809,792.1808239999809,792.1808239999809,792.1808239999809,792.1808239999809,792.1808239999809,793.5457249000028,793.5457249000028,793.5457249000028,793.5457249000028,793.5457249000028,793.5457249000028,793.5457249000028,43,51,69,23,69,60,793.5457249000028,795.3973942000011,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
48,30,67,53,0,127,127,127,,,,,,,,None,795.3973942000011,795.3973942000011,795.3973942000011,795.3973942000011,795.3973942000011,795.3973942000011,i,0.34759540000231937,795.7672092999856,795.7672092999856,795.7672092999856,795.7672092999856,795.7672092999856,795.7672092999856,796.0472811999789,797.7635267000005,797.7800996000005,797.7800996000005,797.7800996000005,797.7800996000005,797.7800996000005,797.7800996000005,797.7800996000005,797.7800996000005,797.7800996000005,797.7800996000005,797.7800996000005,797.7800996000005,797.7800996000005,799.7783033000014,799.7783033000014,799.7783033000014,799.7783033000014,799.7783033000014,799.7783033000014,799.7783033000014,48,53,67,30,67,60,799.7783033000014,801.6955848999787,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
48,36,67,50,0,128,128,128,,,,,,,,None,801.6955848999787,801.6955848999787,801.6955848999787,801.6955848999787,801.6955848999787,801.6955848999787,i,0.3327229999995325,802.0466127999825,802.0466127999825,802.0466127999825,802.0466127999825,802.0466127999825,802.0466127999825,802.34592349999,804.0288073999982,804.0288073999982,804.0288073999982,804.0288073999982,804.0288073999982,804.0288073999982,804.0288073999982,804.0288073999982,804.0288073999982,804.0288073999982,804.0288073999982,804.0288073999982,804.0288073999982,804.0288073999982,806.0105384000053,806.0105384000053,806.0105384000053,806.0105384000053,806.0105384000053,806.0105384000053,806.0105384000053,48,50,67,36,67,60,806.0105384000053,807.944523299986,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
44,24,76,48,0,129,129,129,,,,,,,,None,807.944523299986,807.944523299986,807.944523299986,807.944523299986,807.944523299986,807.944523299986,i,0.34952409999095835,808.3120834000001,808.3120834000001,808.3120834000001,808.3120834000001,808.3120834000001,808.3120834000001,808.6114150999929,809.528688499995,809.528688499995,809.528688499995,809.528688499995,809.528688499995,809.528688499995,809.528688499995,809.528688499995,809.528688499995,809.528688499995,809.528688499995,809.528688499995,809.528688499995,809.528688499995,810.7427426999784,810.7427426999784,810.7427426999784,810.7427426999784,810.7427426999784,810.7427426999784,810.7427426999784,44,48,76,24,76,60,810.7427426999784,812.7268538000062,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
53,40,68,60,0,130,130,130,,,,,,,,None,812.7268538000062,812.7268538000062,812.7268538000062,812.7268538000062,812.7268538000062,812.7268538000062,i,0.35346880002180114,813.1116332999954,813.1116332999954,813.1116332999954,813.1116332999954,813.1116332999954,813.1116332999954,813.4110460999946,814.3604414000001,814.3604414000001,814.3604414000001,814.3604414000001,814.3604414000001,814.3604414000001,814.3604414000001,814.3604414000001,814.3604414000001,814.3604414000001,814.3604414000001,814.3604414000001,814.3604414000001,814.3604414000001,815.6084203999781,815.6084203999781,815.6084203999781,815.6084203999781,815.6084203999781,815.6084203999781,815.6084203999781,53,60,68,40,68,60,815.6084203999781,817.1928460999916,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
