arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,27.192303000018,27.192303000018,space,2.112712500151247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
55,23,48,54,0,83,83,83,,,,,,,,,,,None,504.0956862999592,504.0956862999592,504.0956862999592,504.0956862999592,504.0956862999592,504.0956862999592,f,0.23499400005675852,504.36437189998105,504.36437189998105,504.36437189998105,504.36437189998105,504.36437189998105,504.36437189998105,504.64638409996405,506.4625977999531,506.479231499834,506.479231499834,506.479231499834,506.479231499834,506.479231499834,506.479231499834,506.479231499834,506.479231499834,506.479231499834,506.479231499834,506.479231499834,506.479231499834,506.479231499834,508.59381629992276,508.59381629992276,508.59381629992276,508.59381629992276,508.59381629992276,508.59381629992276,508.59381629992276,55,54,23,48,55,70,508.59381629992276,510.5115020999219,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
58,25,45,65,0,84,84,84,,,,,,,,,,,None,510.5115020999219,510.5115020999219,510.5115020999219,510.5115020999219,510.5115020999219,510.5115020999219,f,0.27875749999657273,510.81314149987884,510.81314149987884,510.81314149987884,510.81314149987884,510.81314149987884,510.81314149987884,511.1116649999749,512.3779200999998,512.3779200999998,512.3779200999998,512.3779200999998,512.3779200999998,512.3779200999998,512.3779200999998,512.3779200999998,512.3779200999998,512.3779200999998,512.3779200999998,512.3779200999998,512.3779200999998,512.3779200999998,513.9427060999442,513.9427060999442,513.9427060999442,513.9427060999442,513.9427060999442,513.9427060999442,513.9427060999442,58,65,25,45,58,70,513.9427060999442,515.6436999000143,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
44,32,49,51,0,85,85,85,,,,,,,,,,,None,515.6436999000143,515.6436999000143,515.6436999000143,515.6436999000143,515.6436999000143,515.6436999000143,f,0.37171839992515743,516.0445630999748,516.0445630999748,516.0445630999748,516.0445630999748,516.0445630999748,516.0445630999748,516.3276205998845,517.5942818999756,517.6107999999076,517.6107999999076,517.6107999999076,517.6107999999076,517.6107999999076,517.6107999999076,517.6107999999076,517.6107999999076,517.6107999999076,517.6107999999076,517.6107999999076,517.6107999999076,517.6107999999076,519.1753525000531,519.1753525000531,519.1753525000531,519.1753525000531,519.1753525000531,519.1753525000531,519.1753525000531,44,51,32,49,44,70,519.1753525000531,520.7428586999886,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
54,31,58,51,0,86,86,86,,,,,,,,,,,None,520.7428586999886,520.7428586999886,520.7428586999886,520.7428586999886,520.7428586999886,520.7428586999886,i,0.4611211000010371,521.2270545999054,521.2270545999054,521.2270545999054,521.2270545999054,521.2270545999054,521.2270545999054,521.5096702999435,522.9760525999591,523.0097022999544,523.0097022999544,523.0097022999544,523.0097022999544,523.0097022999544,523.0097022999544,523.0097022999544,523.0097022999544,523.0097022999544,523.0097022999544,523.0097022999544,523.0097022999544,523.0097022999544,524.7743857998867,524.7743857998867,524.7743857998867,524.7743857998867,524.7743857998867,524.7743857998867,524.7743857998867,54,51,31,58,31,70,524.7743857998867,526.7253612000495,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
55,31,49,51,0,87,87,87,,,,,,,,,,,None,526.7253612000495,526.7253612000495,526.7253612000495,526.7253612000495,526.7253612000495,526.7253612000495,r,0.21206379984505475,526.9591890999582,526.9591890999582,526.9591890999582,526.9591890999582,526.9591890999582,526.9591890999582,527.2422958998941,528.792391799856,528.8088781998958,528.8088781998958,528.8088781998958,528.8088781998958,528.8088781998958,528.8088781998958,528.8088781998958,528.8088781998958,528.8088781998958,528.8088781998958,528.8088781998958,528.8088781998958,528.8088781998958,530.6572240998503,530.6572240998503,530.6572240998503,530.6572240998503,530.6572240998503,530.6572240998503,530.6572240998503,55,51,31,49,51,70,530.6572240998503,532.374717899831,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
56,22,46,44,0,88,88,88,,,,,,,,,,,None,532.374717899831,532.374717899831,532.374717899831,532.374717899831,532.374717899831,532.374717899831,i,0.2807507999241352,532.6747320999857,532.6747320999857,532.6747320999857,532.6747320999857,532.6747320999857,532.6747320999857,532.9580321998801,534.141054000007,534.1579707998317,534.1579707998317,534.1579707998317,534.1579707998317,534.1579707998317,534.1579707998317,534.1579707998317,534.1579707998317,534.1579707998317,534.1579707998317,534.1579707998317,534.1579707998317,534.1579707998317,535.6388029998634,535.6388029998634,535.6388029998634,535.6388029998634,535.6388029998634,535.6388029998634,535.6388029998634,56,44,22,46,22,70,535.6388029998634,537.6071301999036,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
62,26,50,50,0,89,89,89,,,,,,,,,,,None,537.6071301999036,537.6071301999036,537.6071301999036,537.6071301999036,537.6071301999036,537.6071301999036,j,0.23711629980243742,537.8738912998233,537.8738912998233,537.8738912998233,537.8738912998233,537.8738912998233,537.8738912998233,538.157431300031,539.5397055000067,539.5567457999568,539.5567457999568,539.5567457999568,539.5567457999568,539.5567457999568,539.5567457999568,539.5567457999568,539.5567457999568,539.5567457999568,539.5567457999568,539.5567457999568,539.5567457999568,539.5567457999568,541.2381951999851,541.2381951999851,541.2381951999851,541.2381951999851,541.2381951999851,541.2381951999851,541.2381951999851,62,50,26,50,50,70,541.2381951999851,542.9390847999603,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
57,27,53,59,0,90,90,90,,,,,,,,,,,None,542.9390847999603,542.9390847999603,542.9390847999603,542.9390847999603,542.9390847999603,542.9390847999603,i,0.2689300000201911,543.2402123999782,543.2402123999782,543.2402123999782,543.2402123999782,543.2402123999782,543.2402123999782,543.5227391000371,544.5730459999759,544.5895864998456,544.5895864998456,544.5895864998456,544.5895864998456,544.5895864998456,544.5895864998456,544.5895864998456,544.5895864998456,544.5895864998456,544.5895864998456,544.5895864998456,544.5895864998456,544.5895864998456,545.9375616000034,545.9375616000034,545.9375616000034,545.9375616000034,545.9375616000034,545.9375616000034,545.9375616000034,57,59,27,53,27,70,545.9375616000034,547.7550705999602,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
58,35,53,55,0,91,91,91,,,,,,,,,,,None,547.7550705999602,547.7550705999602,547.7550705999602,547.7550705999602,547.7550705999602,547.7550705999602,f,0.2067016998771578,547.9887653999031,547.9887653999031,547.9887653999031,547.9887653999031,547.9887653999031,547.9887653999031,548.2886558999307,549.5881213999819,549.5881213999819,549.5881213999819,549.5881213999819,549.5881213999819,549.5881213999819,549.5881213999819,549.5881213999819,549.5881213999819,549.5881213999819,549.5881213999819,549.5881213999819,549.5881213999819,549.5881213999819,551.1863016998395,551.1863016998395,551.1863016998395,551.1863016998395,551.1863016998395,551.1863016998395,551.1863016998395,58,55,35,53,58,70,551.1863016998395,552.8041919998359,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
46,23,46,48,0,92,92,92,,,,,,,,,,,None,552.8041919998359,552.8041919998359,552.8041919998359,552.8041919998359,552.8041919998359,552.8041919998359,r,0.19049609987996519,553.0234475999605,553.0234475999605,553.0234475999605,553.0234475999605,553.0234475999605,553.0234475999605,553.3044276,555.104055600008,555.1205358000007,555.1205358000007,555.1205358000007,555.1205358000007,555.1205358000007,555.1205358000007,555.1205358000007,555.1205358000007,555.1205358000007,555.1205358000007,555.1205358000007,555.1205358000007,555.1205358000007,557.219026699895,557.219026699895,557.219026699895,557.219026699895,557.219026699895,557.219026699895,557.219026699895,46,48,23,46,48,70,557.219026699895,559.0865682999138,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
45,27,49,53,0,93,93,93,,,,,,,,,,,None,559.0865682999138,559.0865682999138,559.0865682999138,559.0865682999138,559.0865682999138,559.0865682999138,i,0.2576295000035316,559.3732381998561,559.3732381998561,559.3732381998561,559.3732381998561,559.3732381998561,559.3732381998561,559.6701277999673,561.1864707998466,561.1864707998466,561.1864707998466,561.1864707998466,561.1864707998466,561.1864707998466,561.1864707998466,561.1864707998466,561.1864707998466,561.1864707998466,561.1864707998466,561.1864707998466,561.1864707998466,561.1864707998466,563.0010567000136,563.0010567000136,563.0010567000136,563.0010567000136,563.0010567000136,563.0010567000136,563.0010567000136,45,53,27,49,27,70,563.0010567000136,564.9184884999413,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
51,32,58,55,0,94,94,94,,,,,,,,,,,None,564.9184884999413,564.9184884999413,564.9184884999413,564.9184884999413,564.9184884999413,564.9184884999413,j,0.24627380003221333,565.1863690998871,565.1863690998871,565.1863690998871,565.1863690998871,565.1863690998871,565.1863690998871,565.4856463999022,567.1851255998481,567.1851255998481,567.1851255998481,567.1851255998481,567.1851255998481,567.1851255998481,567.1851255998481,567.1851255998481,567.1851255998481,567.1851255998481,567.1851255998481,567.1851255998481,567.1851255998481,567.1851255998481,569.1830962998793,569.1830962998793,569.1830962998793,569.1830962998793,569.1830962998793,569.1830962998793,569.1830962998793,51,55,32,58,58,70,569.1830962998793,570.9341092999093,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
44,25,62,52,0,95,95,95,,,,,,,,,,,None,570.9341092999093,570.9341092999093,570.9341092999093,570.9341092999093,570.9341092999093,570.9341092999093,j,0.25604350003413856,571.2183147999458,571.2183147999458,571.2183147999458,571.2183147999458,571.2183147999458,571.2183147999458,571.518134099897,572.3341939998791,572.3341939998791,572.3341939998791,572.3341939998791,572.3341939998791,572.3341939998791,572.3341939998791,572.3341939998791,572.3341939998791,572.3341939998791,572.3341939998791,572.3341939998791,572.3341939998791,572.3341939998791,573.4495325998869,573.4495325998869,573.4495325998869,573.4495325998869,573.4495325998869,573.4495325998869,573.4495325998869,44,52,25,62,62,70,573.4495325998869,575.1005159998313,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
40,34,54,58,0,96,96,96,,,,,,,,,,,None,575.1005159998313,575.1005159998313,575.1005159998313,575.1005159998313,575.1005159998313,575.1005159998313,i,0.2161543001420796,575.337574099889,575.337574099889,575.337574099889,575.337574099889,575.337574099889,575.337574099889,575.6173182998318,576.4334972999059,576.4504892998375,576.4504892998375,576.4504892998375,576.4504892998375,576.4504892998375,576.4504892998375,576.4504892998375,576.4504892998375,576.4504892998375,576.4504892998375,576.4504892998375,576.4504892998375,576.4504892998375,577.5655461000279,577.5655461000279,577.5655461000279,577.5655461000279,577.5655461000279,577.5655461000279,577.5655461000279,40,58,34,54,34,70,577.5655461000279,579.5498511998449,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
45,36,56,65,0,97,97,97,,,,,,,,,,,None,579.5498511998449,579.5498511998449,579.5498511998449,579.5498511998449,579.5498511998449,579.5498511998449,j,0.2231415999121964,579.8012788998894,579.8012788998894,579.8012788998894,579.8012788998894,579.8012788998894,579.8012788998894,580.0828553999308,581.1328145000152,581.1497139998246,581.1497139998246,581.1497139998246,581.1497139998246,581.1497139998246,581.1497139998246,581.1497139998246,581.1497139998246,581.1497139998246,581.1497139998246,581.1497139998246,581.1497139998246,581.1497139998246,582.4978960999288,582.4978960999288,582.4978960999288,582.4978960999288,582.4978960999288,582.4978960999288,582.4978960999288,45,65,36,56,56,70,582.4978960999288,584.3990644000005,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
49,40,54,65,0,98,98,98,,,,,,,,,,,None,584.3990644000005,584.3990644000005,584.3990644000005,584.3990644000005,584.3990644000005,584.3990644000005,j,0.4701347998343408,584.899932899978,584.899932899978,584.899932899978,584.899932899978,584.899932899978,584.899932899978,585.1990312999114,586.5150496999267,586.5150496999267,586.5150496999267,586.5150496999267,586.5150496999267,586.5150496999267,586.5150496999267,586.5150496999267,586.5150496999267,586.5150496999267,586.5150496999267,586.5150496999267,586.5150496999267,586.5150496999267,588.1297183998395,588.1297183998395,588.1297183998395,588.1297183998395,588.1297183998395,588.1297183998395,588.1297183998395,49,65,40,54,54,70,588.1297183998395,589.9474273999222,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
55,32,49,72,0,99,99,99,,,,,,,,,,,None,589.9474273999222,589.9474273999222,589.9474273999222,589.9474273999222,589.9474273999222,589.9474273999222,i,0.22951860004104674,590.1991899998393,590.1991899998393,590.1991899998393,590.1991899998393,590.1991899998393,590.1991899998393,590.4817267998587,591.8309356998652,591.8476028998848,591.8476028998848,591.8476028998848,591.8476028998848,591.8476028998848,591.8476028998848,591.8476028998848,591.8476028998848,591.8476028998848,591.8476028998848,591.8476028998848,591.8476028998848,591.8476028998848,593.4956028000452,593.4956028000452,593.4956028000452,593.4956028000452,593.4956028000452,593.4956028000452,593.4956028000452,55,72,32,49,32,70,593.4956028000452,595.1635779999197,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
58,44,48,76,0,100,100,100,,,,,,,,,,,None,595.1635779999197,595.1635779999197,595.1635779999197,595.1635779999197,595.1635779999197,595.1635779999197,f,0.3106276001781225,595.4976436998695,595.4976436998695,595.4976436998695,595.4976436998695,595.4976436998695,595.4976436998695,595.7806748999283,596.9300200999714,596.9466615999117,596.9466615999117,596.9466615999117,596.9466615999117,596.9466615999117,596.9466615999117,596.9466615999117,596.9466615999117,596.9466615999117,596.9466615999117,596.9466615999117,596.9466615999117,596.9466615999117,598.394745499827,598.394745499827,598.394745499827,598.394745499827,598.394745499827,598.394745499827,598.394745499827,58,76,44,48,58,70,598.394745499827,599.9792612998281,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
60,57,43,66,0,101,101,101,,,,,,,,,,,None,599.9792612998281,599.9792612998281,599.9792612998281,599.9792612998281,599.9792612998281,599.9792612998281,f,0.3222896000370383,600.3295893999748,600.3295893999748,600.3295893999748,600.3295893999748,600.3295893999748,600.3295893999748,600.629175900016,601.5793496998958,601.5793496998958,601.5793496998958,601.5793496998958,601.5793496998958,601.5793496998958,601.5793496998958,601.5793496998958,601.5793496998958,601.5793496998958,601.5793496998958,601.5793496998958,601.5793496998958,601.5793496998958,602.8274270999245,602.8274270999245,602.8274270999245,602.8274270999245,602.8274270999245,602.8274270999245,602.8274270999245,60,66,57,43,60,70,602.8274270999245,604.3455874999054,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
61,52,44,61,0,102,102,102,,,,,,,,,,,None,604.3455874999054,604.3455874999054,604.3455874999054,604.3455874999054,604.3455874999054,604.3455874999054,r,0.3659826999064535,604.7310484000482,604.7310484000482,604.7310484000482,604.7310484000482,604.7310484000482,604.7310484000482,605.028611100046,606.0452308999375,606.0452308999375,606.0452308999375,606.0452308999375,606.0452308999375,606.0452308999375,606.0452308999375,606.0452308999375,606.0452308999375,606.0452308999375,606.0452308999375,606.0452308999375,606.0452308999375,606.0452308999375,607.3597911000252,607.3597911000252,607.3597911000252,607.3597911000252,607.3597911000252,607.3597911000252,607.3597911000252,61,61,52,44,61,70,607.3597911000252,608.977787700016,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
61,57,61,68,0,103,103,103,,,,,,,,,,,None,608.977787700016,608.977787700016,608.977787700016,608.977787700016,608.977787700016,608.977787700016,r,0.22979220002889633,609.2297026999295,609.2297026999295,609.2297026999295,609.2297026999295,609.2297026999295,609.2297026999295,609.528295399854,610.7609565998428,610.7609565998428,610.7609565998428,610.7609565998428,610.7609565998428,610.7609565998428,610.7609565998428,610.7609565998428,610.7609565998428,610.7609565998428,610.7609565998428,610.7609565998428,610.7609565998428,610.7609565998428,612.2926853999961,612.2926853999961,612.2926853999961,612.2926853999961,612.2926853999961,612.2926853999961,612.2926853999961,61,68,57,61,68,70,612.2926853999961,614.1436768998392,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
55,60,55,62,0,104,104,104,,,,,,,,,,,None,614.1436768998392,614.1436768998392,614.1436768998392,614.1436768998392,614.1436768998392,614.1436768998392,r,0.24095209990628064,614.4109052999411,614.4109052999411,614.4109052999411,614.4109052999411,614.4109052999411,614.4109052999411,614.7107694000006,616.5600339998491,616.5600339998491,616.5600339998491,616.5600339998491,616.5600339998491,616.5600339998491,616.5600339998491,616.5600339998491,616.5600339998491,616.5600339998491,616.5600339998491,616.5600339998491,616.5600339998491,616.5600339998491,618.7081605999265,618.7081605999265,618.7081605999265,618.7081605999265,618.7081605999265,618.7081605999265,618.7081605999265,55,62,60,55,62,70,618.7081605999265,620.2923854000401,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
49,62,46,66,0,105,105,105,,,,,,,,,,,None,620.2923854000401,620.2923854000401,620.2923854000401,620.2923854000401,620.2923854000401,620.2923854000401,f,0.3132889000698924,620.629668999929,620.629668999929,620.629668999929,620.629668999929,620.629668999929,620.629668999929,620.9258602999616,622.7589465000201,622.7589465000201,622.7589465000201,622.7589465000201,622.7589465000201,622.7589465000201,622.7589465000201,622.7589465000201,622.7589465000201,622.7589465000201,622.7589465000201,622.7589465000201,622.7589465000201,622.7589465000201,624.8901877999306,624.8901877999306,624.8901877999306,624.8901877999306,624.8901877999306,624.8901877999306,624.8901877999306,49,66,62,46,49,70,624.8901877999306,626.5085113998502,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
53,52,51,66,0,106,106,106,,,,,,,,,,,None,626.5085113998502,626.5085113998502,626.5085113998502,626.5085113998502,626.5085113998502,626.5085113998502,i,0.32288660015910864,626.8588229999878,626.8588229999878,626.8588229999878,626.8588229999878,626.8588229999878,626.8588229999878,627.1415635999292,629.1412191998679,629.1583716999739,629.1583716999739,629.1583716999739,629.1583716999739,629.1583716999739,629.1583716999739,629.1583716999739,629.1583716999739,629.1583716999739,629.1583716999739,629.1583716999739,629.1583716999739,629.1583716999739,631.4557178998366,631.4557178998366,631.4557178998366,631.4557178998366,631.4557178998366,631.4557178998366,631.4557178998366,53,66,52,51,52,70,631.4557178998366,633.3402016998734,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
60,54,61,63,0,107,107,107,,,,,,,,,,,None,633.3402016998734,633.3402016998734,633.3402016998734,633.3402016998734,633.3402016998734,633.3402016998734,i,0.4648993001319468,633.8238041000441,633.8238041000441,633.8238041000441,633.8238041000441,633.8238041000441,633.8238041000441,634.1070526000112,635.8235969999805,635.8401231998578,635.8401231998578,635.8401231998578,635.8401231998578,635.8401231998578,635.8401231998578,635.8401231998578,635.8401231998578,635.8401231998578,635.8401231998578,635.8401231998578,635.8401231998578,635.8401231998578,637.8546280998271,637.8546280998271,637.8546280998271,637.8546280998271,637.8546280998271,637.8546280998271,637.8546280998271,60,63,54,61,54,70,637.8546280998271,639.7890053999145,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
59,56,52,59,0,108,108,108,,,,,,,,,,,None,639.7890053999145,639.7890053999145,639.7890053999145,639.7890053999145,639.7890053999145,639.7890053999145,r,0.21287779998965561,640.0242343000136,640.0242343000136,640.0242343000136,640.0242343000136,640.0242343000136,640.0242343000136,640.3060756998602,641.5057244999334,641.53928919998,641.53928919998,641.53928919998,641.53928919998,641.53928919998,641.53928919998,641.53928919998,641.53928919998,641.53928919998,641.53928919998,641.53928919998,641.53928919998,641.53928919998,643.0375796000008,643.0375796000008,643.0375796000008,643.0375796000008,643.0375796000008,643.0375796000008,643.0375796000008,59,59,56,52,59,70,643.0375796000008,645.004649200011,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
61,66,57,54,0,109,109,109,,,,,,,,,,,None,645.004649200011,645.004649200011,645.004649200011,645.004649200011,645.004649200011,645.004649200011,j,0.22959370003081858,645.2566048000008,645.2566048000008,645.2566048000008,645.2566048000008,645.2566048000008,645.2566048000008,645.5549915998708,646.4884285000153,646.4884285000153,646.4884285000153,646.4884285000153,646.4884285000153,646.4884285000153,646.4884285000153,646.4884285000153,646.4884285000153,646.4884285000153,646.4884285000153,646.4884285000153,646.4884285000153,646.4884285000153,647.7192945999559,647.7192945999559,647.7192945999559,647.7192945999559,647.7192945999559,647.7192945999559,647.7192945999559,61,54,66,57,57,70,647.7192945999559,649.670902099926,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
59,57,60,52,0,110,110,110,,,,,,,,,,,None,649.670902099926,649.670902099926,649.670902099926,649.670902099926,649.670902099926,649.670902099926,f,0.2526903999969363,649.9546515999828,649.9546515999828,649.9546515999828,649.9546515999828,649.9546515999828,649.9546515999828,650.2543839998543,651.8704963000491,651.8704963000491,651.8704963000491,651.8704963000491,651.8704963000491,651.8704963000491,651.8704963000491,651.8704963000491,651.8704963000491,651.8704963000491,651.8704963000491,651.8704963000491,651.8704963000491,651.8704963000491,653.7856942999642,653.7856942999642,653.7856942999642,653.7856942999642,653.7856942999642,653.7856942999642,653.7856942999642,59,52,57,60,59,70,653.7856942999642,655.4861814000178,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
60,58,68,54,0,111,111,111,,,,,,,,,,,None,655.4861814000178,655.4861814000178,655.4861814000178,655.4861814000178,655.4861814000178,655.4861814000178,i,0.4254549997858703,655.9386615999974,655.9386615999974,655.9386615999974,655.9386615999974,655.9386615999974,655.9386615999974,656.2201618000399,657.8034442998469,657.8193591998424,657.8193591998424,657.8193591998424,657.8193591998424,657.8193591998424,657.8193591998424,657.8193591998424,657.8193591998424,657.8193591998424,657.8193591998424,657.8193591998424,657.8193591998424,657.8193591998424,659.7009133000392,659.7009133000392,659.7009133000392,659.7009133000392,659.7009133000392,659.7009133000392,659.7009133000392,60,54,58,68,58,70,659.7009133000392,661.468514499953,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
57,62,64,51,0,112,112,112,,,,,,,,,,,None,661.468514499953,661.468514499953,661.468514499953,661.468514499953,661.468514499953,661.468514499953,i,0.22228360013104975,661.7202027000021,661.7202027000021,661.7202027000021,661.7202027000021,661.7202027000021,661.7202027000021,662.0025257999077,663.452411999926,663.4688941000495,663.4688941000495,663.4688941000495,663.4688941000495,663.4688941000495,663.4688941000495,663.4688941000495,663.4688941000495,663.4688941000495,663.4688941000495,663.4688941000495,663.4688941000495,663.4688941000495,665.2164308999199,665.2164308999199,665.2164308999199,665.2164308999199,665.2164308999199,665.2164308999199,665.2164308999199,57,51,62,64,62,70,665.2164308999199,667.0343610998243,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
64,66,65,42,0,113,113,113,,,,,,,,,,,None,667.0343610998243,667.0343610998243,667.0343610998243,667.0343610998243,667.0343610998243,667.0343610998243,i,0.24613890005275607,667.3039106999058,667.3039106999058,667.3039106999058,667.3039106999058,667.3039106999058,667.3039106999058,667.6016970998608,669.201138400007,669.201138400007,669.201138400007,669.201138400007,669.201138400007,669.201138400007,669.201138400007,669.201138400007,669.201138400007,669.201138400007,669.201138400007,669.201138400007,669.201138400007,669.201138400007,671.098670499865,671.098670499865,671.098670499865,671.098670499865,671.098670499865,671.098670499865,671.098670499865,64,42,66,65,66,70,671.098670499865,672.6333270999603,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
57,57,64,44,0,114,114,114,,,,,,,,,,,None,672.6333270999603,672.6333270999603,672.6333270999603,672.6333270999603,672.6333270999603,672.6333270999603,i,0.33055019984021783,672.9838477999438,672.9838477999438,672.9838477999438,672.9838477999438,672.9838477999438,672.9838477999438,673.2836612998508,674.5832678000443,674.5832678000443,674.5832678000443,674.5832678000443,674.5832678000443,674.5832678000443,674.5832678000443,674.5832678000443,674.5832678000443,674.5832678000443,674.5832678000443,674.5832678000443,674.5832678000443,674.5832678000443,676.1817459999584,676.1817459999584,676.1817459999584,676.1817459999584,676.1817459999584,676.1817459999584,676.1817459999584,57,44,57,64,57,70,676.1817459999584,677.7657757999841,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
60,61,65,42,0,115,115,115,,,,,,,,,,,None,677.7657757999841,677.7657757999841,677.7657757999841,677.7657757999841,677.7657757999841,677.7657757999841,i,0.39367139991372824,678.1840068998281,678.1840068998281,678.1840068998281,678.1840068998281,678.1840068998281,678.1840068998281,678.4664125000127,680.0658559999429,680.0826484998688,680.0826484998688,680.0826484998688,680.0826484998688,680.0826484998688,680.0826484998688,680.0826484998688,680.0826484998688,680.0826484998688,680.0826484998688,680.0826484998688,680.0826484998688,680.0826484998688,681.9804229999427,681.9804229999427,681.9804229999427,681.9804229999427,681.9804229999427,681.9804229999427,681.9804229999427,60,42,61,65,61,70,681.9804229999427,683.964912599884,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
65,70,67,52,0,116,116,116,,,,,,,,,,,None,683.964912599884,683.964912599884,683.964912599884,683.964912599884,683.964912599884,683.964912599884,i,0.22652300004847348,684.2151084998623,684.2151084998623,684.2151084998623,684.2151084998623,684.2151084998623,684.2151084998623,684.4985881999601,685.531474399846,685.5481549999677,685.5481549999677,685.5481549999677,685.5481549999677,685.5481549999677,685.5481549999677,685.5481549999677,685.5481549999677,685.5481549999677,685.5481549999677,685.5481549999677,685.5481549999677,685.5481549999677,686.8797895000316,686.8797895000316,686.8797895000316,686.8797895000316,686.8797895000316,686.8797895000316,686.8797895000316,65,52,70,67,70,70,686.8797895000316,688.4306161999702,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
