arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
56,22,46,44,0,88,88,88,,,,,,,,None,556.9801965998486,556.9801965998486,556.9801965998486,556.9801965998486,556.9801965998486,556.9801965998486,f,0.39970119995996356,557.4155888999812,557.4155888999812,557.4155888999812,557.4155888999812,557.4155888999812,557.4155888999812,557.6967624998651,559.0805065999739,559.0990745997988,559.0990745997988,559.0990745997988,559.0990745997988,559.0990745997988,559.0990745997988,559.0990745997988,559.0990745997988,559.0990745997988,559.0990745997988,559.0990745997988,559.0990745997988,559.0990745997988,560.7786571998149,560.7786571998149,560.7786571998149,560.7786571998149,560.7786571998149,560.7786571998149,560.7786571998149,46,44,56,22,46,60,560.7786571998149,562.3791286000051,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
62,26,50,50,0,89,89,89,,,,,,,,None,562.3791286000051,562.3791286000051,562.3791286000051,562.3791286000051,562.3791286000051,562.3791286000051,i,0.31689250003546476,562.7164572000038,562.7164572000038,562.7164572000038,562.7164572000038,562.7164572000038,562.7164572000038,562.9956826998387,564.2624865998514,564.2801027998794,564.2801027998794,564.2801027998794,564.2801027998794,564.2801027998794,564.2801027998794,564.2801027998794,564.2801027998794,564.2801027998794,564.2801027998794,564.2801027998794,564.2801027998794,564.2801027998794,565.8453230999876,565.8453230999876,565.8453230999876,565.8453230999876,565.8453230999876,565.8453230999876,565.8453230999876,50,50,62,26,62,60,565.8453230999876,567.5115985998418,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
57,27,53,59,0,90,90,90,,,,,,,,None,567.5115985998418,567.5115985998418,567.5115985998418,567.5115985998418,567.5115985998418,567.5115985998418,i,0.31282739993184805,567.8592124998104,567.8592124998104,567.8592124998104,567.8592124998104,567.8592124998104,567.8592124998104,568.1285715999547,569.1447403999045,569.1779891999904,569.1779891999904,569.1779891999904,569.1779891999904,569.1779891999904,569.1779891999904,569.1779891999904,569.1779891999904,569.1779891999904,569.1779891999904,569.1779891999904,569.1779891999904,569.1779891999904,570.4940413997974,570.4940413997974,570.4940413997974,570.4940413997974,570.4940413997974,570.4940413997974,570.4940413997974,53,59,57,27,57,60,570.4940413997974,572.4442092999816,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
58,35,53,55,0,91,91,91,,,,,,,,None,572.4442092999816,572.4442092999816,572.4442092999816,572.4442092999816,572.4442092999816,572.4442092999816,j,0.6824713000096381,573.1486665999983,573.1486665999983,573.1486665999983,573.1486665999983,573.1486665999983,573.1486665999983,573.4272874000017,575.3767707999796,575.3933808999136,575.3933808999136,575.3933808999136,575.3933808999136,575.3933808999136,575.3933808999136,575.3933808999136,575.3933808999136,575.3933808999136,575.3933808999136,575.3933808999136,575.3933808999136,575.3933808999136,577.6440722998232,577.6440722998232,577.6440722998232,577.6440722998232,577.6440722998232,577.6440722998232,577.6440722998232,53,55,58,35,35,60,577.6440722998232,579.1933645999525,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
46,23,46,48,0,92,92,92,,,,,,,,None,579.1933645999525,579.1933645999525,579.1933645999525,579.1933645999525,579.1933645999525,579.1933645999525,i,0.292419700184837,579.5131616999861,579.5131616999861,579.5131616999861,579.5131616999861,579.5131616999861,579.5131616999861,579.7926631998271,581.47598499991,581.4921751997899,581.4921751997899,581.4921751997899,581.4921751997899,581.4921751997899,581.4921751997899,581.4921751997899,581.4921751997899,581.4921751997899,581.4921751997899,581.4921751997899,581.4921751997899,581.4921751997899,583.4763397998177,583.4763397998177,583.4763397998177,583.4763397998177,583.4763397998177,583.4763397998177,583.4763397998177,46,48,46,23,46,60,583.4763397998177,585.1911757998168,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
45,27,49,53,0,93,93,93,,,,,,,,None,585.1911757998168,585.1911757998168,585.1911757998168,585.1911757998168,585.1911757998168,585.1911757998168,r,0.4201109998393804,585.6482671999838,585.6482671999838,585.6482671999838,585.6482671999838,585.6482671999838,585.6482671999838,585.9422129997984,587.7436445998028,587.7436445998028,587.7436445998028,587.7436445998028,587.7436445998028,587.7436445998028,587.7436445998028,587.7436445998028,587.7436445998028,587.7436445998028,587.7436445998028,587.7436445998028,587.7436445998028,587.7436445998028,589.8416576997843,589.8416576997843,589.8416576997843,589.8416576997843,589.8416576997843,589.8416576997843,589.8416576997843,49,53,45,27,53,60,589.8416576997843,591.5241842998657,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
51,32,58,55,0,94,94,94,,,,,,,,None,591.5241842998657,591.5241842998657,591.5241842998657,591.5241842998657,591.5241842998657,591.5241842998657,f,0.5468603998888284,592.0951186998282,592.0951186998282,592.0951186998282,592.0951186998282,592.0951186998282,592.0951186998282,592.3903109999374,594.3733205997851,594.3733205997851,594.3733205997851,594.3733205997851,594.3733205997851,594.3733205997851,594.3733205997851,594.3733205997851,594.3733205997851,594.3733205997851,594.3733205997851,594.3733205997851,594.3733205997851,594.3733205997851,596.6575389998034,596.6575389998034,596.6575389998034,596.6575389998034,596.6575389998034,596.6575389998034,596.6575389998034,58,55,51,32,58,60,596.6575389998034,598.6059697999153,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
44,25,62,52,0,95,95,95,,,,,,,,None,598.6059697999153,598.6059697999153,598.6059697999153,598.6059697999153,598.6059697999153,598.6059697999153,f,0.36473649996332824,598.9968592999503,598.9968592999503,598.9968592999503,598.9968592999503,598.9968592999503,598.9968592999503,599.2891926998273,600.2225286997855,600.2393363998272,600.2393363998272,600.2393363998272,600.2393363998272,600.2393363998272,600.2393363998272,600.2393363998272,600.2393363998272,600.2393363998272,600.2393363998272,600.2393363998272,600.2393363998272,600.2393363998272,601.4719321997836,601.4719321997836,601.4719321997836,601.4719321997836,601.4719321997836,601.4719321997836,601.4719321997836,62,52,44,25,62,60,601.4719321997836,603.2723651998676,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
40,34,54,58,0,96,96,96,,,,,,,,None,603.2723651998676,603.2723651998676,603.2723651998676,603.2723651998676,603.2723651998676,603.2723651998676,f,0.3607685000170022,603.6630898998119,603.6630898998119,603.6630898998119,603.6630898998119,603.6630898998119,603.6630898998119,603.954921499826,604.8910096997861,604.8910096997861,604.8910096997861,604.8910096997861,604.8910096997861,604.8910096997861,604.8910096997861,604.8910096997861,604.8910096997861,604.8910096997861,604.8910096997861,604.8910096997861,604.8910096997861,604.8910096997861,606.1224045997951,606.1224045997951,606.1224045997951,606.1224045997951,606.1224045997951,606.1224045997951,606.1224045997951,54,58,40,34,54,60,606.1224045997951,607.7546200999059,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
45,36,56,65,0,97,97,97,,,,,,,,None,607.7546200999059,607.7546200999059,607.7546200999059,607.7546200999059,607.7546200999059,607.7546200999059,i,0.4384425999596715,608.2363299999852,608.2363299999852,608.2363299999852,608.2363299999852,608.2363299999852,608.2363299999852,608.5210641999729,610.4867883999832,610.5035536999349,610.5035536999349,610.5035536999349,610.5035536999349,610.5035536999349,610.5035536999349,610.5035536999349,610.5035536999349,610.5035536999349,610.5035536999349,610.5035536999349,610.5035536999349,610.5035536999349,612.7714342998806,612.7714342998806,612.7714342998806,612.7714342998806,612.7714342998806,612.7714342998806,612.7714342998806,56,65,45,36,45,60,612.7714342998806,614.4538266998716,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
49,40,54,65,0,98,98,98,,,,,,,,None,614.4538266998716,614.4538266998716,614.4538266998716,614.4538266998716,614.4538266998716,614.4538266998716,f,0.37031090003438294,614.8676953997929,614.8676953997929,614.8676953997929,614.8676953997929,614.8676953997929,614.8676953997929,615.137232999783,616.5870577997994,616.6219372998457,616.6219372998457,616.6219372998457,616.6219372998457,616.6219372998457,616.6219372998457,616.6219372998457,616.6219372998457,616.6219372998457,616.6219372998457,616.6219372998457,616.6219372998457,616.6219372998457,618.3702588998713,618.3702588998713,618.3702588998713,618.3702588998713,618.3702588998713,618.3702588998713,618.3702588998713,54,65,49,40,54,60,618.3702588998713,620.3362227999605,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
55,32,49,72,0,99,99,99,,,,,,,,None,620.3362227999605,620.3362227999605,620.3362227999605,620.3362227999605,620.3362227999605,620.3362227999605,r,0.3952768000308424,620.7583449999802,620.7583449999802,620.7583449999802,620.7583449999802,620.7583449999802,620.7583449999802,621.0526209999807,622.869932099944,622.8874061999377,622.8874061999377,622.8874061999377,622.8874061999377,622.8874061999377,622.8874061999377,622.8874061999377,622.8874061999377,622.8874061999377,622.8874061999377,622.8874061999377,622.8874061999377,622.8874061999377,625.0027582999319,625.0027582999319,625.0027582999319,625.0027582999319,625.0027582999319,625.0027582999319,625.0027582999319,49,72,55,32,72,60,625.0027582999319,626.6512759998441,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
58,44,48,76,0,100,100,100,,,,,,,,None,626.6512759998441,626.6512759998441,626.6512759998441,626.6512759998441,626.6512759998441,626.6512759998441,r,0.40261129988357425,627.088924799813,627.088924799813,627.088924799813,627.088924799813,627.088924799813,627.088924799813,627.3842636998743,629.355114699807,629.355114699807,629.355114699807,629.355114699807,629.355114699807,629.355114699807,629.355114699807,629.355114699807,629.355114699807,629.355114699807,629.355114699807,629.355114699807,629.355114699807,629.355114699807,631.6176514998078,631.6176514998078,631.6176514998078,631.6176514998078,631.6176514998078,631.6176514998078,631.6176514998078,48,76,58,44,76,60,631.6176514998078,633.317841099808,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
60,57,43,66,0,101,101,101,,,,,,,,None,633.317841099808,633.317841099808,633.317841099808,633.317841099808,633.317841099808,633.317841099808,r,0.6135124999564141,633.9574540997855,633.9574540997855,633.9574540997855,633.9574540997855,633.9574540997855,633.9574540997855,634.250436199829,635.5167152998038,635.5167152998038,635.5167152998038,635.5167152998038,635.5167152998038,635.5167152998038,635.5167152998038,635.5167152998038,635.5167152998038,635.5167152998038,635.5167152998038,635.5167152998038,635.5167152998038,635.5167152998038,637.0836816998199,637.0836816998199,637.0836816998199,637.0836816998199,637.0836816998199,637.0836816998199,637.0836816998199,43,66,60,57,66,60,637.0836816998199,638.732505899854,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
61,52,44,61,0,102,102,102,,,,,,,,None,638.732505899854,638.732505899854,638.732505899854,638.732505899854,638.732505899854,638.732505899854,r,0.45480230008251965,639.2306862999685,639.2306862999685,639.2306862999685,639.2306862999685,639.2306862999685,639.2306862999685,639.5158717997838,641.0328522999771,641.0505936997943,641.0505936997943,641.0505936997943,641.0505936997943,641.0505936997943,641.0505936997943,641.0505936997943,641.0505936997943,641.0505936997943,641.0505936997943,641.0505936997943,641.0505936997943,641.0505936997943,642.8655075998977,642.8655075998977,642.8655075998977,642.8655075998977,642.8655075998977,642.8655075998977,642.8655075998977,44,61,61,52,61,60,642.8655075998977,644.4984139997978,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
61,57,61,68,0,103,103,103,,,,,,,,None,644.4984139997978,644.4984139997978,644.4984139997978,644.4984139997978,644.4984139997978,644.4984139997978,f,1.0801822000648826,645.6132324999198,645.6132324999198,645.6132324999198,645.6132324999198,645.6132324999198,645.6132324999198,645.8975276998244,647.7488427998032,647.7667851999868,647.7667851999868,647.7667851999868,647.7667851999868,647.7667851999868,647.7667851999868,647.7667851999868,647.7667851999868,647.7667851999868,647.7667851999868,647.7667851999868,647.7667851999868,647.7667851999868,649.9152234999929,649.9152234999929,649.9152234999929,649.9152234999929,649.9152234999929,649.9152234999929,649.9152234999929,61,68,61,57,61,60,649.9152234999929,651.5303155998699,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
55,60,55,62,0,104,104,104,,,,,,,,None,651.5303155998699,651.5303155998699,651.5303155998699,651.5303155998699,651.5303155998699,651.5303155998699,f,0.3325006999075413,651.8856273998972,651.8856273998972,651.8856273998972,651.8856273998972,651.8856273998972,651.8856273998972,652.1804986000061,653.6470193997957,653.6470193997957,653.6470193997957,653.6470193997957,653.6470193997957,653.6470193997957,653.6470193997957,653.6470193997957,653.6470193997957,653.6470193997957,653.6470193997957,653.6470193997957,653.6470193997957,653.6470193997957,655.4139396999963,655.4139396999963,655.4139396999963,655.4139396999963,655.4139396999963,655.4139396999963,655.4139396999963,55,62,55,60,55,60,655.4139396999963,657.296301699942,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
49,62,46,66,0,105,105,105,,,,,,,,None,657.296301699942,657.296301699942,657.296301699942,657.296301699942,657.296301699942,657.296301699942,i,0.3521292000077665,657.6833567998838,657.6833567998838,657.6833567998838,657.6833567998838,657.6833567998838,657.6833567998838,657.9636060998309,658.9961702998262,659.0124061999377,659.0124061999377,659.0124061999377,659.0124061999377,659.0124061999377,659.0124061999377,659.0124061999377,659.0124061999377,659.0124061999377,659.0124061999377,659.0124061999377,659.0124061999377,659.0124061999377,660.3448173999786,660.3448173999786,660.3448173999786,660.3448173999786,660.3448173999786,660.3448173999786,660.3448173999786,46,66,49,62,49,60,660.3448173999786,662.1461724999826,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
53,52,51,66,0,106,106,106,,,,,,,,None,662.1461724999826,662.1461724999826,662.1461724999826,662.1461724999826,662.1461724999826,662.1461724999826,r,0.4056243000086397,662.5833643998485,662.5833643998485,662.5833643998485,662.5833643998485,662.5833643998485,662.5833643998485,662.8780939998105,663.9803943999577,663.9803943999577,663.9803943999577,663.9803943999577,663.9803943999577,663.9803943999577,663.9803943999577,663.9803943999577,663.9803943999577,663.9803943999577,663.9803943999577,663.9803943999577,663.9803943999577,663.9803943999577,665.3780062999576,665.3780062999576,665.3780062999576,665.3780062999576,665.3780062999576,665.3780062999576,665.3780062999576,51,66,53,52,66,60,665.3780062999576,667.0614717998542,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
