arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
38,56,42,31,0,98,98,98,,,,,,,,None,611.645958499983,611.645958499983,611.645958499983,611.645958499983,611.645958499983,611.645958499983,f,0.3114456001203507,611.9802693999372,611.9802693999372,611.9802693999372,611.9802693999372,611.9802693999372,611.9802693999372,612.2795734999236,613.9463470999617,613.9463470999617,613.9463470999617,613.9463470999617,613.9463470999617,613.9463470999617,613.9463470999617,613.9463470999617,613.9463470999617,613.9463470999617,613.9463470999617,613.9463470999617,613.9463470999617,613.9463470999617,615.9110890000593,615.9110890000593,615.9110890000593,615.9110890000593,615.9110890000593,615.9110890000593,615.9110890000593,38,42,31,56,38,70,615.9110890000593,617.5784326998983,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
42,51,56,28,0,99,99,99,,,,,,,,None,617.5784326998983,617.5784326998983,617.5784326998983,617.5784326998983,617.5784326998983,617.5784326998983,f,0.49361540004611015,618.0960230000783,618.0960230000783,618.0960230000783,618.0960230000783,618.0960230000783,618.0960230000783,618.378603399964,620.0450327999424,620.0450327999424,620.0450327999424,620.0450327999424,620.0450327999424,620.0450327999424,620.0282723999117,620.0450327999424,620.0450327999424,620.0450327999424,620.0450327999424,620.0450327999424,620.0450327999424,620.0450327999424,621.992791299941,621.992791299941,621.992791299941,621.992791299941,621.992791299941,621.992791299941,621.992791299941,42,56,28,51,42,70,621.992791299941,623.9773021000437,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
41,48,54,37,0,100,100,100,,,,,,,,None,623.9773021000437,623.9773021000437,623.9773021000437,623.9773021000437,623.9773021000437,623.9773021000437,f,0.3016420998610556,624.3119349000044,624.3119349000044,624.3119349000044,624.3119349000044,624.3119349000044,624.3119349000044,624.6108408998698,625.910504899919,625.910504899919,625.910504899919,625.910504899919,625.910504899919,625.910504899919,625.910504899919,625.910504899919,625.910504899919,625.910504899919,625.910504899919,625.910504899919,625.910504899919,625.910504899919,627.5086904999334,627.5086904999334,627.5086904999334,627.5086904999334,627.5086904999334,627.5086904999334,627.5086904999334,41,54,37,48,41,70,627.5086904999334,629.3429654999636,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
33,45,55,41,0,101,101,101,,,,,,,,None,629.3429654999636,629.3429654999636,629.3429654999636,629.3429654999636,629.3429654999636,629.3429654999636,r,0.6741066002286971,630.044556699926,630.044556699926,630.044556699926,630.044556699926,630.044556699926,630.044556699926,630.3432757998817,631.8431553998962,631.8431553998962,631.8431553998962,631.8431553998962,631.8431553998962,631.8431553998962,631.8431553998962,631.8431553998962,631.8431553998962,631.8431553998962,631.8431553998962,631.8431553998962,631.8431553998962,631.8431553998962,633.6413710999768,633.6413710999768,633.6413710999768,633.6413710999768,633.6413710999768,633.6413710999768,633.6413710999768,33,55,41,45,55,70,633.6413710999768,635.308534400072,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
42,47,56,38,0,102,102,102,,,,,,,,None,635.308534400072,635.308534400072,635.308534400072,635.308534400072,635.308534400072,635.308534400072,i,0.33842100016772747,635.6766774998978,635.6766774998978,635.6766774998978,635.6766774998978,635.6766774998978,635.6766774998978,635.9755058998708,637.1752418999095,637.1752418999095,637.1752418999095,637.1752418999095,637.1752418999095,637.1752418999095,637.1752418999095,637.1752418999095,637.1752418999095,637.1752418999095,637.1752418999095,637.1752418999095,637.1752418999095,637.1752418999095,638.6732526000123,638.6732526000123,638.6732526000123,638.6732526000123,638.6732526000123,638.6732526000123,638.6732526000123,42,56,38,47,38,70,638.6732526000123,640.3408514000475,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
40,53,44,35,0,103,103,103,,,,,,,,None,640.3408514000475,640.3408514000475,640.3408514000475,640.3408514000475,640.3408514000475,640.3408514000475,j,0.30826240009628236,640.6752379999962,640.6752379999962,640.6752379999962,640.6752379999962,640.6752379999962,640.6752379999962,640.9579159000423,642.690803000005,642.690803000005,642.690803000005,642.690803000005,642.690803000005,642.690803000005,642.6741667999886,642.690803000005,642.690803000005,642.690803000005,642.690803000005,642.690803000005,642.690803000005,642.690803000005,644.7056756999809,644.7056756999809,644.7056756999809,644.7056756999809,644.7056756999809,644.7056756999809,644.7056756999809,40,44,35,53,53,70,644.7056756999809,646.656553799985,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
48,48,44,35,0,104,104,104,,,,,,,,None,646.656553799985,646.656553799985,646.656553799985,646.656553799985,646.656553799985,646.656553799985,f,0.3570966001134366,647.0402770999353,647.0402770999353,647.0402770999353,647.0402770999353,647.0402770999353,647.0402770999353,647.3400944999885,648.3401114000008,648.3401114000008,648.3401114000008,648.3401114000008,648.3401114000008,648.3401114000008,648.3401114000008,648.3401114000008,648.3401114000008,648.3401114000008,648.3401114000008,648.3401114000008,648.3401114000008,648.3401114000008,649.6383624000009,649.6383624000009,649.6383624000009,649.6383624000009,649.6383624000009,649.6383624000009,649.6383624000009,48,44,35,48,48,70,649.6383624000009,651.222308000084,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
46,48,44,25,0,105,105,105,,,,,,,,None,651.222308000084,651.222308000084,651.222308000084,651.222308000084,651.222308000084,651.222308000084,f,0.323090200079605,651.5727707000915,651.5727707000915,651.5727707000915,651.5727707000915,651.5727707000915,651.5727707000915,651.8562008999288,653.4247635998763,653.4247635998763,653.4247635998763,653.4247635998763,653.4247635998763,653.4247635998763,653.4056637000758,653.4247635998763,653.4247635998763,653.4247635998763,653.4247635998763,653.4247635998763,653.4247635998763,653.4247635998763,655.2705880999565,655.2705880999565,655.2705880999565,655.2705880999565,655.2705880999565,655.2705880999565,655.2705880999565,46,44,25,48,46,70,655.2705880999565,657.1049681000877,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
43,54,48,37,0,106,106,106,,,,,,,,None,657.1049681000877,657.1049681000877,657.1049681000877,657.1049681000877,657.1049681000877,657.1049681000877,r,0.3606965998187661,657.4895625000354,657.4895625000354,657.4895625000354,657.4895625000354,657.4895625000354,657.4895625000354,657.7717428999022,659.2883550999686,659.2883550999686,659.2883550999686,659.2883550999686,659.2883550999686,659.2883550999686,659.2715851999819,659.2883550999686,659.2883550999686,659.2883550999686,659.2883550999686,659.2883550999686,659.2883550999686,659.2883550999686,661.0859115999192,661.0859115999192,661.0859115999192,661.0859115999192,661.0859115999192,661.0859115999192,661.0859115999192,43,48,37,54,48,70,661.0859115999192,662.620624500094,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
58,36,55,31,0,107,107,107,,,,,,,,None,662.620624500094,662.620624500094,662.620624500094,662.620624500094,662.620624500094,662.620624500094,f,0.24721289984881878,662.8883597999811,662.8883597999811,662.8883597999811,662.8883597999811,662.8883597999811,662.8883597999811,663.1709656000603,665.0036792000756,665.0036792000756,665.0036792000756,665.0036792000756,665.0036792000756,665.0036792000756,664.9873549998738,665.0036792000756,665.0036792000756,665.0036792000756,665.0036792000756,665.0036792000756,665.0036792000756,665.0036792000756,667.1188022000715,667.1188022000715,667.1188022000715,667.1188022000715,667.1188022000715,667.1188022000715,667.1188022000715,58,55,31,36,58,70,667.1188022000715,669.0030000999104,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
42,42,47,35,0,108,108,108,,,,,,,,None,669.0030000999104,669.0030000999104,669.0030000999104,669.0030000999104,669.0030000999104,669.0030000999104,f,0.35542689985595644,669.3883569999598,669.3883569999598,669.3883569999598,669.3883569999598,669.3883569999598,669.3883569999598,669.6869329998735,671.0193699998781,671.0193699998781,671.0193699998781,671.0193699998781,671.0193699998781,671.0193699998781,671.0193699998781,671.0193699998781,671.0193699998781,671.0193699998781,671.0193699998781,671.0193699998781,671.0193699998781,671.0193699998781,672.6506008000579,672.6506008000579,672.6506008000579,672.6506008000579,672.6506008000579,672.6506008000579,672.6506008000579,42,47,35,42,42,70,672.6506008000579,674.5684704000596,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
44,45,39,36,0,109,109,109,,,,,,,,None,674.5684704000596,674.5684704000596,674.5684704000596,674.5684704000596,674.5684704000596,674.5684704000596,f,0.32046030019409955,674.9201114000753,674.9201114000753,674.9201114000753,674.9201114000753,674.9201114000753,674.9201114000753,675.2189352000132,677.035015600035,677.035015600035,677.035015600035,677.035015600035,677.035015600035,677.035015600035,677.035015600035,677.035015600035,677.035015600035,677.035015600035,677.035015600035,677.035015600035,677.035015600035,677.035015600035,679.1499334000982,679.1499334000982,679.1499334000982,679.1499334000982,679.1499334000982,679.1499334000982,679.1499334000982,44,39,36,45,44,70,679.1499334000982,680.8842970000114,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
42,36,49,32,0,110,110,110,,,,,,,,None,680.8842970000114,680.8842970000114,680.8842970000114,680.8842970000114,680.8842970000114,680.8842970000114,j,0.32159950002096593,681.2359579000622,681.2359579000622,681.2359579000622,681.2359579000622,681.2359579000622,681.2359579000622,681.5346762998961,683.3671724998858,683.3671724998858,683.3671724998858,683.3671724998858,683.3671724998858,683.3671724998858,683.3671724998858,683.3671724998858,683.3671724998858,683.3671724998858,683.3671724998858,683.3671724998858,683.3671724998858,683.3671724998858,685.4987005000003,685.4987005000003,685.4987005000003,685.4987005000003,685.4987005000003,685.4987005000003,685.4987005000003,42,49,32,36,36,70,685.4987005000003,687.1329882999416,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
49,36,48,44,0,111,111,111,,,,,,,,None,687.1329882999416,687.1329882999416,687.1329882999416,687.1329882999416,687.1329882999416,687.1329882999416,j,0.770325800171122,687.9350004999433,687.9350004999433,687.9350004999433,687.9350004999433,687.9350004999433,687.9350004999433,688.2166001999285,689.6495457000565,689.6495457000565,689.6495457000565,689.6495457000565,689.6495457000565,689.6495457000565,689.6330997000914,689.6495457000565,689.6495457000565,689.6495457000565,689.6495457000565,689.6495457000565,689.6495457000565,689.6495457000565,691.3474538999144,691.3474538999144,691.3474538999144,691.3474538999144,691.3474538999144,691.3474538999144,691.3474538999144,49,48,44,36,36,70,691.3474538999144,693.1822728998959,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
47,33,55,36,0,112,112,112,,,,,,,,None,693.1822728998959,693.1822728998959,693.1822728998959,693.1822728998959,693.1822728998959,693.1822728998959,f,0.45086389989592135,693.6726593999192,693.6726593999192,693.6726593999192,693.6726593999192,693.6726593999192,693.6726593999192,693.948877699906,695.7648658999242,695.7648658999242,695.7648658999242,695.7648658999242,695.7648658999242,695.7648658999242,695.7320417000446,695.7648658999242,695.7648658999242,695.7648658999242,695.7648658999242,695.7648658999242,695.7648658999242,695.7648658999242,697.8468720999081,697.8468720999081,697.8468720999081,697.8468720999081,697.8468720999081,697.8468720999081,697.8468720999081,47,55,36,33,47,70,697.8468720999081,699.8315224000253,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
47,33,52,31,0,113,113,113,,,,,,,,None,699.8315224000253,699.8315224000253,699.8315224000253,699.8315224000253,699.8315224000253,699.8315224000253,r,0.31520209996961057,700.164464399917,700.164464399917,700.164464399917,700.164464399917,700.164464399917,700.164464399917,700.447844499955,702.2973331999965,702.2973331999965,702.2973331999965,702.2973331999965,702.2973331999965,702.2973331999965,702.2812045998871,702.2973331999965,702.2973331999965,702.2973331999965,702.2973331999965,702.2973331999965,702.2973331999965,702.2973331999965,704.428418800002,704.428418800002,704.428418800002,704.428418800002,704.428418800002,704.428418800002,704.428418800002,47,52,31,33,52,70,704.428418800002,706.2460904000327,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
36,28,57,33,0,114,114,114,,,,,,,,None,706.2460904000327,706.2460904000327,706.2460904000327,706.2460904000327,706.2460904000327,706.2460904000327,r,0.32621129998005927,706.5970393999014,706.5970393999014,706.5970393999014,706.5970393999014,706.5970393999014,706.5970393999014,706.8804353000596,708.5128550000954,708.5128550000954,708.5128550000954,708.5128550000954,708.5128550000954,708.5128550000954,708.4959865999408,708.5128550000954,708.5128550000954,708.5128550000954,708.5128550000954,708.5128550000954,708.5128550000954,708.5128550000954,710.4278056998737,710.4278056998737,710.4278056998737,710.4278056998737,710.4278056998737,710.4278056998737,710.4278056998737,36,57,33,28,57,70,710.4278056998737,712.0120582000818,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
45,25,45,23,0,115,115,115,,,,,,,,None,712.0120582000818,712.0120582000818,712.0120582000818,712.0120582000818,712.0120582000818,712.0120582000818,r,0.3441406001802534,712.3795709998813,712.3795709998813,712.3795709998813,712.3795709998813,712.3795709998813,712.3795709998813,712.662321700016,713.6620851000771,713.6620851000771,713.6620851000771,713.6620851000771,713.6620851000771,713.6620851000771,713.645626799902,713.6620851000771,713.6620851000771,713.6620851000771,713.6620851000771,713.6620851000771,713.6620851000771,713.6620851000771,714.9439117000438,714.9439117000438,714.9439117000438,714.9439117000438,714.9439117000438,714.9439117000438,714.9439117000438,45,45,23,25,45,70,714.9439117000438,716.6443159999326,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
47,21,50,26,0,116,116,116,,,,,,,,None,716.6443159999326,716.6443159999326,716.6443159999326,716.6443159999326,716.6443159999326,716.6443159999326,r,0.37290189997293055,717.0450053999666,717.0450053999666,717.0450053999666,717.0450053999666,717.0450053999666,717.0450053999666,717.3446501998696,719.2610533998813,719.2610533998813,719.2610533998813,719.2610533998813,719.2610533998813,719.2610533998813,719.2610533998813,719.2610533998813,719.2610533998813,719.2610533998813,719.2610533998813,719.2610533998813,719.2610533998813,719.2610533998813,721.4757987000048,721.4757987000048,721.4757987000048,721.4757987000048,721.4757987000048,721.4757987000048,721.4757987000048,47,50,26,21,50,70,721.4757987000048,723.309935099911,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
46,24,48,23,0,117,117,117,,,,,,,,None,723.309935099911,723.309935099911,723.309935099911,723.309935099911,723.309935099911,723.309935099911,r,0.3658902000170201,723.6939860000275,723.6939860000275,723.6939860000275,723.6939860000275,723.6939860000275,723.6939860000275,723.9773113999981,724.8099946998991,724.8099946998991,724.8099946998991,724.8099946998991,724.8099946998991,724.8099946998991,724.7933016000316,724.8099946998991,724.8099946998991,724.8099946998991,724.8099946998991,724.8099946998991,724.8099946998991,724.8099946998991,725.9251651000232,725.9251651000232,725.9251651000232,725.9251651000232,725.9251651000232,725.9251651000232,725.9251651000232,46,48,23,24,48,70,725.9251651000232,727.8429550998844,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
41,31,55,25,0,118,118,118,,,,,,,,None,727.8429550998844,727.8429550998844,727.8429550998844,727.8429550998844,727.8429550998844,727.8429550998844,i,0.5645638999994844,728.4261264998931,728.4261264998931,728.4261264998931,728.4261264998931,728.4261264998931,728.4261264998931,728.7259007999673,730.4923618000466,730.4923618000466,730.4923618000466,730.4923618000466,730.4923618000466,730.4923618000466,730.4923618000466,730.4923618000466,730.4923618000466,730.4923618000466,730.4923618000466,730.4923618000466,730.4923618000466,730.4923618000466,732.5570934999269,732.5570934999269,732.5570934999269,732.5570934999269,732.5570934999269,732.5570934999269,732.5570934999269,41,55,25,31,25,70,732.5570934999269,734.2917466999497,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
43,23,55,19,0,119,119,119,,,,,,,,None,734.2917466999497,734.2917466999497,734.2917466999497,734.2917466999497,734.2917466999497,734.2917466999497,f,0.31759629980660975,734.6489760000259,734.6489760000259,734.6489760000259,734.6489760000259,734.6489760000259,734.6489760000259,734.9416507000569,736.7744736999739,736.7744736999739,736.7744736999739,736.7744736999739,736.7744736999739,736.7744736999739,736.7744736999739,736.7744736999739,736.7744736999739,736.7744736999739,736.7744736999739,736.7744736999739,736.7744736999739,736.7744736999739,738.9061231000815,738.9061231000815,738.9061231000815,738.9061231000815,738.9061231000815,738.9061231000815,738.9061231000815,43,55,19,23,43,70,738.9061231000815,740.5739988998976,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
51,26,52,23,0,120,120,120,,,,,,,,None,740.5739988998976,740.5739988998976,740.5739988998976,740.5739988998976,740.5739988998976,740.5739988998976,f,0.34884769981727004,740.9431582000107,740.9431582000107,740.9431582000107,740.9431582000107,740.9431582000107,740.9431582000107,741.240773400059,742.9402278999332,742.9402278999332,742.9402278999332,742.9402278999332,742.9402278999332,742.9402278999332,742.9402278999332,742.9402278999332,742.9402278999332,742.9402278999332,742.9402278999332,742.9402278999332,742.9402278999332,742.9402278999332,744.9387405999005,744.9387405999005,744.9387405999005,744.9387405999005,744.9387405999005,744.9387405999005,744.9387405999005,51,52,23,26,51,70,744.9387405999005,746.7730155999307,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
46,15,45,22,0,121,121,121,,,,,,,,None,746.7730155999307,746.7730155999307,746.7730155999307,746.7730155999307,746.7730155999307,746.7730155999307,f,0.3970367000438273,747.1895914000925,747.1895914000925,747.1895914000925,747.1895914000925,747.1895914000925,747.1895914000925,747.4727159999311,749.305763399927,749.305763399927,749.305763399927,749.305763399927,749.305763399927,749.305763399927,749.2892567999661,749.305763399927,749.305763399927,749.305763399927,749.305763399927,749.305763399927,749.305763399927,749.305763399927,751.4206670999993,751.4206670999993,751.4206670999993,751.4206670999993,751.4206670999993,751.4206670999993,751.4206670999993,46,45,22,15,46,70,751.4206670999993,753.2882417000365,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
51,19,46,24,0,122,122,122,,,,,,,,None,753.2882417000365,753.2882417000365,753.2882417000365,753.2882417000365,753.2882417000365,753.2882417000365,r,0.27522519999183714,753.5931080000009,753.5931080000009,753.5931080000009,753.5931080000009,753.5931080000009,753.5931080000009,753.8723243998829,755.7047528999392,755.7047528999392,755.7047528999392,755.7047528999392,755.7047528999392,755.7047528999392,755.6715937999543,755.7047528999392,755.7047528999392,755.7047528999392,755.7047528999392,755.7047528999392,755.7047528999392,755.7047528999392,757.8023320999928,757.8023320999928,757.8023320999928,757.8023320999928,757.8023320999928,757.8023320999928,757.8023320999928,51,46,24,19,46,70,757.8023320999928,759.6703113999683,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
49,28,54,30,0,123,123,123,,,,,,,,None,759.6703113999683,759.6703113999683,759.6703113999683,759.6703113999683,759.6703113999683,759.6703113999683,f,0.29732130002230406,759.9887850000523,759.9887850000523,759.9887850000523,759.9887850000523,759.9887850000523,759.9887850000523,760.270592099987,761.9204587000422,761.9204587000422,761.9204587000422,761.9204587000422,761.9204587000422,761.9204587000422,761.9040234999266,761.9204587000422,761.9204587000422,761.9204587000422,761.9204587000422,761.9204587000422,761.9204587000422,761.9204587000422,763.8517072000541,763.8517072000541,763.8517072000541,763.8517072000541,763.8517072000541,763.8517072000541,763.8517072000541,49,54,30,28,49,70,763.8517072000541,765.6862381000537,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
55,19,52,18,0,124,124,124,,,,,,,,None,765.6862381000537,765.6862381000537,765.6862381000537,765.6862381000537,765.6862381000537,765.6862381000537,f,0.2968794999178499,766.0029380000196,766.0029380000196,766.0029380000196,766.0029380000196,766.0029380000196,766.0029380000196,766.3030185000971,767.7193074999377,767.7193074999377,767.7193074999377,767.7193074999377,767.7193074999377,767.7193074999377,767.7193074999377,767.7193074999377,767.7193074999377,767.7193074999377,767.7193074999377,767.7193074999377,767.7193074999377,767.7193074999377,769.4345227000304,769.4345227000304,769.4345227000304,769.4345227000304,769.4345227000304,769.4345227000304,769.4345227000304,55,52,18,19,55,70,769.4345227000304,771.2853711999487,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
52,21,48,17,0,125,125,125,,,,,,,,None,771.2853711999487,771.2853711999487,771.2853711999487,771.2853711999487,771.2853711999487,771.2853711999487,f,0.44236950017511845,771.7522297999822,771.7522297999822,771.7522297999822,771.7522297999822,771.7522297999822,771.7522297999822,772.0351986999158,773.2185762999579,773.2185762999579,773.2185762999579,773.2185762999579,773.2185762999579,773.2185762999579,773.202217800077,773.2185762999579,773.2185762999579,773.2185762999579,773.2185762999579,773.2185762999579,773.2185762999579,773.2185762999579,774.6829729999881,774.6829729999881,774.6829729999881,774.6829729999881,774.6829729999881,774.6829729999881,774.6829729999881,52,48,17,21,52,70,774.6829729999881,776.4673737999983,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
57,21,52,14,0,126,126,126,,,,,,,,None,776.4673737999983,776.4673737999983,776.4673737999983,776.4673737999983,776.4673737999983,776.4673737999983,f,0.3311787999700755,776.8186649999116,776.8186649999116,776.8186649999116,776.8186649999116,776.8186649999116,776.8186649999116,777.1177825999912,778.3841548000928,778.3841548000928,778.3841548000928,778.3841548000928,778.3841548000928,778.3841548000928,778.3841548000928,778.3841548000928,778.3841548000928,778.3841548000928,778.3841548000928,778.3841548000928,778.3841548000928,778.3841548000928,779.9485941000748,779.9485941000748,779.9485941000748,779.9485941000748,779.9485941000748,779.9485941000748,779.9485941000748,57,52,14,21,57,70,779.9485941000748,781.5167896999046,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
64,25,51,20,0,127,127,127,,,,,,,,None,781.5167896999046,781.5167896999046,781.5167896999046,781.5167896999046,781.5167896999046,781.5167896999046,f,0.3403022000566125,781.8836081998888,781.8836081998888,781.8836081998888,781.8836081998888,781.8836081998888,781.8836081998888,782.1839101999067,783.4330635000952,783.4330635000952,783.4330635000952,783.4330635000952,783.4330635000952,783.4330635000952,783.4330635000952,783.4330635000952,783.4330635000952,783.4330635000952,783.4330635000952,783.4330635000952,783.4330635000952,783.4330635000952,784.9816461000592,784.9816461000592,784.9816461000592,784.9816461000592,784.9816461000592,784.9816461000592,784.9816461000592,64,51,20,25,64,70,784.9816461000592,786.5659149000421,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
61,21,48,20,0,128,128,128,,,,,,,,None,786.5659149000421,786.5659149000421,786.5659149000421,786.5659149000421,786.5659149000421,786.5659149000421,f,0.4238412999548018,787.0172188999131,787.0172188999131,787.0172188999131,787.0172188999131,787.0172188999131,787.0172188999131,787.31584080006,788.9154745999258,788.9154745999258,788.9154745999258,788.9154745999258,788.9154745999258,788.9154745999258,788.9154745999258,788.9154745999258,788.9154745999258,788.9154745999258,788.9154745999258,788.9154745999258,788.9154745999258,788.9154745999258,790.8135591000319,790.8135591000319,790.8135591000319,790.8135591000319,790.8135591000319,790.8135591000319,790.8135591000319,61,48,20,21,61,70,790.8135591000319,792.8150780000724,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
61,18,50,11,0,129,129,129,,,,,,,,None,792.8150780000724,792.8150780000724,792.8150780000724,792.8150780000724,792.8150780000724,792.8150780000724,f,0.28355190018191934,793.1321735999081,793.1321735999081,793.1321735999081,793.1321735999081,793.1321735999081,793.1321735999081,793.4148589000106,794.847684300039,794.847684300039,794.847684300039,794.847684300039,794.847684300039,794.847684300039,794.8311666999944,794.847684300039,794.847684300039,794.847684300039,794.847684300039,794.847684300039,794.847684300039,794.847684300039,796.5462036000099,796.5462036000099,796.5462036000099,796.5462036000099,796.5462036000099,796.5462036000099,796.5462036000099,61,50,11,18,61,70,796.5462036000099,798.46367369988,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
66,32,53,0,0,130,130,130,,,,,,,,None,798.46367369988,798.46367369988,798.46367369988,798.46367369988,798.46367369988,798.46367369988,f,0.3048948999494314,798.797574199969,798.797574199969,798.797574199969,798.797574199969,798.797574199969,798.797574199969,799.0809528999962,799.9135898000095,799.9135898000095,799.9135898000095,799.9135898000095,799.9135898000095,799.9135898000095,799.8967534000985,799.9135898000095,799.9135898000095,799.9135898000095,799.9135898000095,799.9135898000095,799.9135898000095,799.9135898000095,801.0286169000901,801.0286169000901,801.0286169000901,801.0286169000901,801.0286169000901,801.0286169000901,801.0286169000901,66,53,0,32,66,70,801.0286169000901,802.6630353000946,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
54,35,53,9,0,131,131,131,,,,,,,,None,802.6630353000946,802.6630353000946,802.6630353000946,802.6630353000946,802.6630353000946,802.6630353000946,f,0.38772089988924563,803.0799151998945,803.0799151998945,803.0799151998945,803.0799151998945,803.0799151998945,803.0799151998945,803.3633322999813,804.9458848999348,804.9458848999348,804.9458848999348,804.9458848999348,804.9458848999348,804.9458848999348,804.9293694999069,804.9458848999348,804.9458848999348,804.9458848999348,804.9458848999348,804.9458848999348,804.9458848999348,804.9458848999348,806.8106950998772,806.8106950998772,806.8106950998772,806.8106950998772,806.8106950998772,806.8106950998772,806.8106950998772,54,53,9,35,54,70,806.8106950998772,808.5954424000811,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
